  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.23793
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.359393      1.454275      1.587114      1.000000
      0.612781      0.104050      1.366801      1.456842      1.581802      1.040505
      0.648212      0.108024      1.373467      1.459137      1.577101      1.080236
      0.683643      0.111925      1.379498      1.461200      1.572911      1.119249
      0.719074      0.115759      1.384981      1.463065      1.569153      1.157594
      0.754505      0.119531      1.389986      1.464759      1.565763      1.195314
      0.789936      0.123245      1.394573      1.466304      1.562690      1.232448
      0.825367      0.126903      1.398794      1.467719      1.559891      1.269030
      0.860798      0.130509      1.402689      1.469020      1.557332      1.305093
      0.896229      0.134066      1.406296      1.470221      1.554982      1.340664
      0.931660      0.137577      1.409645      1.471332      1.552818      1.375769
      0.967091      0.141043      1.412763      1.472363      1.550817      1.410432
      1.002522      0.144467      1.415672      1.473322      1.548963      1.444674
      1.037953      0.147851      1.418394      1.474217      1.547239      1.478515
      1.073384      0.151197      1.420946      1.475054      1.545632      1.511973
      1.108815      0.154506      1.423343      1.475838      1.544131      1.545064
      1.144246      0.157781      1.425599      1.476575      1.542725      1.577805
      1.179677      0.161021      1.427726      1.477268      1.541407      1.610210
      1.215108      0.164229      1.429735      1.477921      1.540167      1.642292
      1.250539      0.167406      1.431635      1.478537      1.538999      1.674064
      1.285970      0.170554      1.433435      1.479120      1.537898      1.705537
      1.321401      0.173672      1.435142      1.479673      1.536857      1.736722
      1.356832      0.176763      1.436765      1.480196      1.535871      1.767629
      1.392263      0.179827      1.438308      1.480694      1.534937      1.798269
      1.427694      0.182865      1.439777      1.481167      1.534050      1.828650
      1.463125      0.185878      1.441178      1.481617      1.533208      1.858780
      1.498556      0.188867      1.442516      1.482047      1.532405      1.888669
      1.533987      0.191832      1.443794      1.482457      1.531641      1.918322
      1.569418      0.194775      1.445016      1.482848      1.530912      1.947749
      1.604849      0.197695      1.446186      1.483223      1.530216      1.976954
      1.640280      0.200595      1.447308      1.483581      1.529550      2.005945
      1.675711      0.203473      1.448384      1.483925      1.528914      2.034729
      1.711142      0.206331      1.449417      1.484254      1.528304      2.063310
      1.746573      0.209169      1.450409      1.484570      1.527719      2.091695
      1.782004      0.211989      1.451363      1.484874      1.527158      2.119888
      1.817435      0.214789      1.452281      1.485166      1.526619      2.147895
      1.852866      0.217572      1.453165      1.485447      1.526101      2.175721
      1.888297      0.220337      1.454017      1.485717      1.525603      2.203369
