  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.45862
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.058237      0.956530      0.855372      1.040505
      0.108024      1.116474      1.013060      0.910743      1.080236
      0.111925      1.174711      1.069589      0.966115      1.119249
      0.115759      1.232948      1.126119      1.021486      1.157594
      0.119531      1.291185      1.182649      1.076858      1.195314
      0.123245      1.349422      1.239179      1.132229      1.232448
      0.126903      1.407659      1.295708      1.187601      1.269030
      0.130509      1.465896      1.352238      1.242972      1.305093
      0.134066      1.524133      1.408768      1.298344      1.340664
      0.137577      1.582370      1.465298      1.353715      1.375769
      0.141043      1.640607      1.521827      1.409087      1.410432
      0.144467      1.698844      1.578357      1.464459      1.444674
      0.147851      1.757081      1.634887      1.519830      1.478515
      0.151197      1.815318      1.691417      1.575202      1.511973
      0.154506      1.873555      1.747946      1.630573      1.545064
      0.157781      1.931792      1.804476      1.685945      1.577805
      0.161021      1.990029      1.861006      1.741316      1.610210
      0.164229      2.048266      1.917536      1.796688      1.642292
      0.167406      2.106503      1.974065      1.852059      1.674064
      0.170554      2.164740      2.030595      1.907431      1.705537
      0.173672      2.222977      2.087125      1.962802      1.736722
      0.176763      2.281214      2.143655      2.018174      1.767629
      0.179827      2.339451      2.200184      2.073546      1.798269
      0.182865      2.397688      2.256714      2.128917      1.828650
      0.185878      2.455925      2.313244      2.184289      1.858780
      0.188867      2.514162      2.369774      2.239660      1.888669
      0.191832      2.572399      2.426303      2.295032      1.918322
      0.194775      2.630636      2.482833      2.350403      1.947749
      0.197695      2.688873      2.539363      2.405775      1.976954
      0.200595      2.747110      2.595893      2.461146      2.005945
      0.203473      2.805347      2.652422      2.516518      2.034729
      0.206331      2.863584      2.708952      2.571889      2.063310
      0.209169      2.921821      2.765482      2.627261      2.091695
      0.211989      2.980058      2.822012      2.682633      2.119888
      0.214789      3.038295      2.878541      2.738004      2.147895
      0.217572      3.096532      2.935071      2.793376      2.175721
      0.220337      3.154769      2.991601      2.848747      2.203369
      0.223085      3.213006      3.048131      2.904119      2.230846
      0.225815      3.271243      3.104660      2.959490      2.258154
      0.228530      3.329480      3.161190      3.014862      2.285298
      0.231228      3.387717      3.217720      3.070233      2.312282
      0.233911      3.445954      3.274250      3.125605      2.339109
      0.236578      3.504191      3.330779      3.180976      2.365784
      0.239231      3.562428      3.387309      3.236348      2.392308
      0.241869      3.620665      3.443839      3.291720      2.418687
      0.244492      3.678902      3.500369      3.347091      2.444922
      0.247102      3.737139      3.556898      3.402463      2.471018
      0.249698      3.795376      3.613428      3.457834      2.496976
      0.252280      3.853613      3.669958      3.513206      2.522800
      0.254849      3.911850      3.726488      3.568577      2.548493
      0.257406      3.970087      3.783017      3.623949      2.574057
      0.259949      4.028324      3.839547      3.679320      2.599494
      0.262481      4.086561      3.896077      3.734692      2.624808
      0.265000      4.144798      3.952607      3.790063      2.650000
      0.267507      4.203035      4.009136      3.845435      2.675073
      0.270003      4.261272      4.065666      3.900807      2.700029
      0.272487      4.319509      4.122196      3.956178      2.724870
      0.274960      4.377746      4.178726      4.011550      2.749599
      0.277422      4.435983      4.235255      4.066921      2.774216
      0.279873      4.494220      4.291785      4.122293      2.798725
      0.282313      4.552457      4.348315      4.177664      2.823128
      0.284742      4.610694      4.404845      4.233036      2.847425
      0.287162      4.668931      4.461374      4.288407      2.871619
      0.289571      4.727168      4.517904      4.343779      2.895711
      0.291970      4.785405      4.574434      4.399150      2.919704
      0.294360      4.843642      4.630964      4.454522      2.943598
      0.296740      4.901879      4.687493      4.509894      2.967396
      0.299110      4.960116      4.744023      4.565265      2.991099
      0.301471      5.018353      4.800553      4.620637      3.014708
      0.303823      5.076590      4.857083      4.676008      3.038225
      0.306165      5.134827      4.913612      4.731380      3.061652
      0.308499      5.193064      4.970142      4.786751      3.084989
      0.310824      5.251301      5.026672      4.842123      3.108238
      0.313140      5.309538      5.083202      4.897494      3.131401
      0.315448      5.367775      5.139731      4.952866      3.154478
      0.317747      5.426012      5.196261      5.008237      3.177471
      0.320038      5.484249      5.252791      5.063609      3.200382
      0.322321      5.542486      5.309321      5.118981      3.223210
      0.324596      5.600723      5.365850      5.174352      3.245958
      0.326863      5.658960      5.422380      5.229724      3.268627
      0.329122      5.717197      5.478910      5.285095      3.291217
      0.331373      5.775434      5.535440      5.340467      3.313730
      0.333617      5.833671      5.591969      5.395838      3.336167
      0.335853      5.891908      5.648499      5.451210      3.358529
      0.338082      5.950145      5.705029      5.506581      3.380816
      0.340303      6.008382      5.761559      5.561953      3.403030
      0.342517      6.066619      5.818088      5.617324      3.425172
      0.344724      6.124856      5.874618      5.672696      3.447243
      0.346924      6.183093      5.931148      5.728068      3.469243
      0.349117      6.241330      5.987678      5.783439      3.491173
      0.351304      6.299567      6.044207      5.838811      3.513035
      0.353483      6.357804      6.100737      5.894182      3.534829
      0.355656      6.416041      6.157267      5.949554      3.556556
      0.357822      6.474278      6.213797      6.004925      3.578217
      0.359981      6.532515      6.270326      6.060297      3.599813
      0.362134      6.590752      6.326856      6.115668      3.621344
      0.364281      6.648989      6.383386      6.171040      3.642811
      0.366422      6.707226      6.439916      6.226411      3.664215
      0.368556      6.765463      6.496445      6.281783      3.685557
      0.370684      6.823700      6.552975      6.337155      3.706837
      0.372806      6.881937      6.609505      6.392526      3.728057
      0.374922      6.940174      6.666035      6.447898      3.749216
      0.377032      6.998411      6.722564      6.503269      3.770315
      0.379136      7.056648      6.779094      6.558641      3.791356
      0.381234      7.114885      6.835624      6.614012      3.812338
      0.383326      7.173122      6.892154      6.669384      3.833263
      0.385413      7.231359      6.948683      6.724755      3.854131
      0.387494      7.289596      7.005213      6.780127      3.874942
      0.389570      7.347833      7.061743      6.835498      3.895698
      0.391640      7.406070      7.118273      6.890870      3.916399
      0.393705      7.464307      7.174802      6.946242      3.937045
