  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.56897
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.059548      0.958021      0.857084      1.040505
      0.108024      1.119095      1.016041      0.914169      1.080236
      0.111925      1.178643      1.074062      0.971253      1.119249
      0.115759      1.238190      1.132083      1.028338      1.157594
      0.119531      1.297738      1.190104      1.085422      1.195314
      0.123245      1.357286      1.248124      1.142506      1.232448
      0.126903      1.416833      1.306145      1.199591      1.269030
      0.130509      1.476381      1.364166      1.256675      1.305093
      0.134066      1.535929      1.422186      1.313760      1.340664
      0.137577      1.595476      1.480207      1.370844      1.375769
      0.141043      1.655024      1.538228      1.427928      1.410432
      0.144467      1.714571      1.596249      1.485013      1.444674
      0.147851      1.774119      1.654269      1.542097      1.478515
      0.151197      1.833667      1.712290      1.599182      1.511973
      0.154506      1.893214      1.770311      1.656266      1.545064
      0.157781      1.952762      1.828332      1.713350      1.577805
      0.161021      2.012310      1.886352      1.770435      1.610210
      0.164229      2.071857      1.944373      1.827519      1.642292
      0.167406      2.131405      2.002394      1.884604      1.674064
      0.170554      2.190952      2.060414      1.941688      1.705537
      0.173672      2.250500      2.118435      1.998772      1.736722
      0.176763      2.310048      2.176456      2.055857      1.767629
      0.179827      2.369595      2.234477      2.112941      1.798269
      0.182865      2.429143      2.292497      2.170026      1.828650
      0.185878      2.488691      2.350518      2.227110      1.858780
      0.188867      2.548238      2.408539      2.284194      1.888669
      0.191832      2.607786      2.466559      2.341279      1.918322
      0.194775      2.667333      2.524580      2.398363      1.947749
      0.197695      2.726881      2.582601      2.455448      1.976954
      0.200595      2.786429      2.640622      2.512532      2.005945
      0.203473      2.845976      2.698642      2.569616      2.034729
      0.206331      2.905524      2.756663      2.626701      2.063310
      0.209169      2.965071      2.814684      2.683785      2.091695
      0.211989      3.024619      2.872705      2.740870      2.119888
      0.214789      3.084167      2.930725      2.797954      2.147895
      0.217572      3.143714      2.988746      2.855038      2.175721
      0.220337      3.203262      3.046767      2.912123      2.203369
      0.223085      3.262810      3.104787      2.969207      2.230846
      0.225815      3.322357      3.162808      3.026292      2.258154
      0.228530      3.381905      3.220829      3.083376      2.285298
      0.231228      3.441452      3.278850      3.140460      2.312282
      0.233911      3.501000      3.336870      3.197545      2.339109
      0.236578      3.560548      3.394891      3.254629      2.365784
      0.239231      3.620095      3.452912      3.311714      2.392308
      0.241869      3.679643      3.510932      3.368798      2.418687
      0.244492      3.739191      3.568953      3.425882      2.444922
      0.247102      3.798738      3.626974      3.482967      2.471018
      0.249698      3.858286      3.684995      3.540051      2.496976
      0.252280      3.917833      3.743015      3.597136      2.522800
      0.254849      3.977381      3.801036      3.654220      2.548493
      0.257406      4.036929      3.859057      3.711304      2.574057
      0.259949      4.096476      3.917078      3.768389      2.599494
      0.262481      4.156024      3.975098      3.825473      2.624808
      0.265000      4.215571      4.033119      3.882558      2.650000
      0.267507      4.275119      4.091140      3.939642      2.675073
      0.270003      4.334667      4.149160      3.996726      2.700029
      0.272487      4.394214      4.207181      4.053811      2.724870
      0.274960      4.453762      4.265202      4.110895      2.749599
      0.277422      4.513310      4.323223      4.167980      2.774216
      0.279873      4.572857      4.381243      4.225064      2.798725
      0.282313      4.632405      4.439264      4.282148      2.823128
      0.284742      4.691952      4.497285      4.339233      2.847425
      0.287162      4.751500      4.555305      4.396317      2.871619
      0.289571      4.811048      4.613326      4.453402      2.895711
      0.291970      4.870595      4.671347      4.510486      2.919704
      0.294360      4.930143      4.729368      4.567570      2.943598
      0.296740      4.989691      4.787388      4.624655      2.967396
      0.299110      5.049238      4.845409      4.681739      2.991099
      0.301471      5.108786      4.903430      4.738824      3.014708
      0.303823      5.168333      4.961451      4.795908      3.038225
      0.306165      5.227881      5.019471      4.852992      3.061652
      0.308499      5.287429      5.077492      4.910077      3.084989
      0.310824      5.346976      5.135513      4.967161      3.108238
      0.313140      5.406524      5.193533      5.024246      3.131401
      0.315448      5.466072      5.251554      5.081330      3.154478
      0.317747      5.525619      5.309575      5.138414      3.177471
      0.320038      5.585167      5.367596      5.195499      3.200382
      0.322321      5.644714      5.425616      5.252583      3.223210
      0.324596      5.704262      5.483637      5.309668      3.245958
      0.326863      5.763810      5.541658      5.366752      3.268627
      0.329122      5.823357      5.599678      5.423836      3.291217
      0.331373      5.882905      5.657699      5.480921      3.313730
      0.333617      5.942452      5.715720      5.538005      3.336167
      0.335853      6.002000      5.773741      5.595090      3.358529
      0.338082      6.061548      5.831761      5.652174      3.380816
      0.340303      6.121095      5.889782      5.709258      3.403030
      0.342517      6.180643      5.947803      5.766343      3.425172
      0.344724      6.240191      6.005824      5.823427      3.447243
      0.346924      6.299738      6.063844      5.880512      3.469243
      0.349117      6.359286      6.121865      5.937596      3.491173
      0.351304      6.418833      6.179886      5.994680      3.513035
      0.353483      6.478381      6.237906      6.051765      3.534829
      0.355656      6.537929      6.295927      6.108849      3.556556
      0.357822      6.597476      6.353948      6.165934      3.578217
      0.359981      6.657024      6.411969      6.223018      3.599813
      0.362134      6.716572      6.469989      6.280102      3.621344
      0.364281      6.776119      6.528010      6.337187      3.642811
      0.366422      6.835667      6.586031      6.394271      3.664215
      0.368556      6.895214      6.644051      6.451356      3.685557
      0.370684      6.954762      6.702072      6.508440      3.706837
      0.372806      7.014310      6.760093      6.565524      3.728057
      0.374922      7.073857      6.818114      6.622609      3.749216
      0.377032      7.133405      6.876134      6.679693      3.770315
      0.379136      7.192952      6.934155      6.736778      3.791356
      0.381234      7.252500      6.992176      6.793862      3.812338
      0.383326      7.312048      7.050197      6.850946      3.833263
      0.385413      7.371595      7.108217      6.908031      3.854131
