  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.32069
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.383419      1.484644      1.626363      1.000000
      0.612781      0.104050      1.389664      1.485523      1.618480      1.040505
      0.648212      0.108024      1.395274      1.486307      1.611523      1.080236
      0.683643      0.111925      1.400341      1.487011      1.605337      1.119249
      0.719074      0.115759      1.404940      1.487646      1.599801      1.157594
      0.754505      0.119531      1.409134      1.488221      1.594818      1.195314
      0.789936      0.123245      1.412973      1.488746      1.590309      1.232448
      0.825367      0.126903      1.416501      1.489225      1.586210      1.269030
      0.860798      0.130509      1.419754      1.489666      1.582466      1.305093
      0.896229      0.134066      1.422763      1.490071      1.579034      1.340664
      0.931660      0.137577      1.425554      1.490447      1.575877      1.375769
      0.967091      0.141043      1.428151      1.490795      1.572962      1.410432
      1.002522      0.144467      1.430573      1.491118      1.570262      1.444674
      1.037953      0.147851      1.432837      1.491419      1.567755      1.478515
      1.073384      0.151197      1.434958      1.491701      1.565421      1.511973
      1.108815      0.154506      1.436949      1.491965      1.563243      1.545064
      1.144246      0.157781      1.438821      1.492212      1.561205      1.577805
      1.179677      0.161021      1.440586      1.492445      1.559294      1.610210
      1.215108      0.164229      1.442252      1.492664      1.557498      1.642292
      1.250539      0.167406      1.443827      1.492871      1.555809      1.674064
      1.285970      0.170554      1.445318      1.493067      1.554216      1.705537
      1.321401      0.173672      1.446732      1.493252      1.552711      1.736722
      1.356832      0.176763      1.448075      1.493427      1.551287      1.767629
      1.392263      0.179827      1.449352      1.493594      1.549939      1.798269
      1.427694      0.182865      1.450567      1.493752      1.548659      1.828650
      1.463125      0.185878      1.451726      1.493903      1.547443      1.858780
      1.498556      0.188867      1.452831      1.494046      1.546287      1.888669
      1.533987      0.191832      1.453887      1.494183      1.545186      1.918322
      1.569418      0.194775      1.454897      1.494314      1.544136      1.947749
      1.604849      0.197695      1.455863      1.494439      1.543133      1.976954
      1.640280      0.200595      1.456789      1.494559      1.542175      2.005945
      1.675711      0.203473      1.457677      1.494673      1.541259      2.034729
      1.711142      0.206331      1.458529      1.494783      1.540382      2.063310
      1.746573      0.209169      1.459348      1.494889      1.539541      2.091695
      1.782004      0.211989      1.460135      1.494990      1.538735      2.119888
      1.817435      0.214789      1.460891      1.495087      1.537960      2.147895
      1.852866      0.217572      1.461620      1.495181      1.537216      2.175721
      1.888297      0.220337      1.462322      1.495271      1.536501      2.203369
      1.923728      0.223085      1.462999      1.495358      1.535813      2.230846
      1.959159      0.225815      1.463652      1.495442      1.535150      2.258154
      1.994590      0.228530      1.464282      1.495523      1.534511      2.285298
      2.030021      0.231228      1.464891      1.495600      1.533895      2.312282
      2.065452      0.233911      1.465480      1.495676      1.533301      2.339109
      2.100883      0.236578      1.466049      1.495748      1.532727      2.365784
      2.136314      0.239231      1.466599      1.495819      1.532173      2.392308
      2.171745      0.241869      1.467132      1.495887      1.531637      2.418687
      2.207176      0.244492      1.467648      1.495953      1.531118      2.444922
      2.242607      0.247102      1.468149      1.496016      1.530617      2.471018
      2.278038      0.249698      1.468634      1.496078      1.530131      2.496976
      2.313469      0.252280      1.469104      1.496138      1.529660      2.522800
      2.348900      0.254849      1.469561      1.496196      1.529204      2.548493
      2.384331      0.257406      1.470004      1.496253      1.528762      2.574057
      2.419762      0.259949      1.470435      1.496307      1.528333      2.599494
      2.455193      0.262481      1.470853      1.496360      1.527916      2.624808
      2.490624      0.265000      1.471260      1.496412      1.527512      2.650000
      2.526055      0.267507      1.471655      1.496462      1.527119      2.675073
      2.561486      0.270003      1.472040      1.496511      1.526737      2.700029
      2.596917      0.272487      1.472414      1.496559      1.526366      2.724870
      2.632348      0.274960      1.472779      1.496605      1.526005      2.749599
      2.667779      0.277422      1.473134      1.496650      1.525654      2.774216
      2.703210      0.279873      1.473480      1.496694      1.525312      2.798725
      2.738641      0.282313      1.473817      1.496736      1.524979      2.823128
      2.774072      0.284742      1.474146      1.496778      1.524655      2.847425
      2.809503      0.287162      1.474466      1.496818      1.524339      2.871619
      2.844934      0.289571      1.474779      1.496858      1.524031      2.895711
      2.880365      0.291970      1.475084      1.496897      1.523730      2.919704
      2.915796      0.294360      1.475382      1.496934      1.523437      2.943598
      2.951227      0.296740      1.475672      1.496971      1.523152      2.967396
      2.986658      0.299110      1.475956      1.497007      1.522873      2.991099
      3.022089      0.301471      1.476234      1.497042      1.522601      3.014708
      3.057520      0.303823      1.476505      1.497076      1.522335      3.038225
      3.092951      0.306165      1.476770      1.497109      1.522075      3.061652
      3.128382      0.308499      1.477029      1.497142      1.521822      3.084989
      3.163813      0.310824      1.477282      1.497174      1.521574      3.108238
      3.199244      0.313140      1.477530      1.497205      1.521331      3.131401
      3.234675      0.315448      1.477773      1.497236      1.521094      3.154478
      3.270106      0.317747      1.478010      1.497266      1.520863      3.177471
      3.305537      0.320038      1.478242      1.497295      1.520636      3.200382
      3.340968      0.322321      1.478470      1.497324      1.520414      3.223210
      3.376399      0.324596      1.478692      1.497352      1.520197      3.245958
      3.411830      0.326863      1.478910      1.497379      1.519985      3.268627
      3.447261      0.329122      1.479124      1.497406      1.519776      3.291217
      3.482692      0.331373      1.479334      1.497432      1.519573      3.313730
      3.518123      0.333617      1.479539      1.497458      1.519373      3.336167
      3.553554      0.335853      1.479740      1.497484      1.519177      3.358529
      3.588985      0.338082      1.479938      1.497508      1.518986      3.380816
      3.624416      0.340303      1.480131      1.497533      1.518798      3.403030
      3.659847      0.342517      1.480321      1.497556      1.518613      3.425172
      3.695278      0.344724      1.480507      1.497580      1.518433      3.447243
      3.730709      0.346924      1.480690      1.497603      1.518256      3.469243
      3.766140      0.349117      1.480869      1.497625      1.518082      3.491173
      3.801571      0.351304      1.481045      1.497647      1.517911      3.513035
      3.837002      0.353483      1.481218      1.497669      1.517744      3.534829
      3.872433      0.355656      1.481388      1.497690      1.517580      3.556556
      3.907864      0.357822      1.481555      1.497711      1.517418      3.578217
      3.943295      0.359981      1.481718      1.497732      1.517260      3.599813
      3.978726      0.362134      1.481879      1.497752      1.517105      3.621344
      4.014157      0.364281      1.482037      1.497772      1.516952      3.642811
