  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.65172
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.479524      1.606121      1.783363      1.000000
      0.612781      0.104050      1.480693      1.599578      1.764095      1.040505
      0.648212      0.108024      1.481736      1.593795      1.747280      1.080236
      0.683643      0.111925      1.482671      1.588646      1.732478      1.119249
      0.719074      0.115759      1.483516      1.584034      1.719348      1.157594
      0.754505      0.119531      1.484282      1.579878      1.707622      1.195314
      0.789936      0.123245      1.484980      1.576113      1.697086      1.232448
      0.825367      0.126903      1.485618      1.572687      1.687567      1.269030
      0.860798      0.130509      1.486205      1.569557      1.678926      1.305093
      0.896229      0.134066      1.486745      1.566685      1.671046      1.340664
      0.931660      0.137577      1.487245      1.564040      1.663830      1.375769
      0.967091      0.141043      1.487709      1.561598      1.657199      1.410432
      1.002522      0.144467      1.488139      1.559335      1.651084      1.444674
      1.037953      0.147851      1.488541      1.557232      1.645427      1.478515
      1.073384      0.151197      1.488917      1.555273      1.640178      1.511973
      1.108815      0.154506      1.489268      1.553444      1.635294      1.545064
      1.144246      0.157781      1.489598      1.551732      1.630740      1.577805
      1.179677      0.161021      1.489909      1.550127      1.626482      1.610210
      1.215108      0.164229      1.490201      1.548618      1.622493      1.642292
      1.250539      0.167406      1.490477      1.547197      1.618748      1.674064
      1.285970      0.170554      1.490738      1.545857      1.615225      1.705537
      1.321401      0.173672      1.490984      1.544590      1.611905      1.736722
      1.356832      0.176763      1.491218      1.543392      1.608770      1.767629
      1.392263      0.179827      1.491441      1.542257      1.605807      1.798269
      1.427694      0.182865      1.491652      1.541180      1.603001      1.828650
      1.463125      0.185878      1.491853      1.540156      1.600340      1.858780
      1.498556      0.188867      1.492045      1.539181      1.597813      1.888669
      1.533987      0.191832      1.492227      1.538253      1.595410      1.918322
      1.569418      0.194775      1.492402      1.537368      1.593122      1.947749
      1.604849      0.197695      1.492569      1.536523      1.590942      1.976954
      1.640280      0.200595      1.492729      1.535715      1.588861      2.005945
      1.675711      0.203473      1.492882      1.534943      1.586873      2.034729
      1.711142      0.206331      1.493028      1.534203      1.584973      2.063310
      1.746573      0.209169      1.493169      1.533493      1.583153      2.091695
      1.782004      0.211989      1.493304      1.532813      1.581410      2.119888
      1.817435      0.214789      1.493434      1.532159      1.579739      2.147895
      1.852866      0.217572      1.493559      1.531532      1.578135      2.175721
      1.888297      0.220337      1.493680      1.530928      1.576594      2.203369
      1.923728      0.223085      1.493796      1.530347      1.575112      2.230846
      1.959159      0.225815      1.493907      1.529787      1.573687      2.258154
      1.994590      0.228530      1.494015      1.529247      1.572315      2.285298
      2.030021      0.231228      1.494119      1.528727      1.570993      2.312282
      2.065452      0.233911      1.494220      1.528225      1.569719      2.339109
