  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.12759
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.054305      0.952057      0.850233      1.040505
      0.648212      0.108024      1.108610      1.004114      0.900466      1.080236
      0.683643      0.111925      1.162915      1.056171      0.950699      1.119249
      0.719074      0.115759      1.217221      1.108227      1.000932      1.157594
      0.754505      0.119531      1.271526      1.160284      1.051165      1.195314
      0.789936      0.123245      1.325831      1.212341      1.101398      1.232448
      0.825367      0.126903      1.380136      1.264398      1.151631      1.269030
      0.860798      0.130509      1.434441      1.316455      1.201864      1.305093
      0.896229      0.134066      1.488746      1.368512      1.252097      1.340664
      0.931660      0.137577      1.543051      1.420568      1.302330      1.375769
      0.967091      0.141043      1.597356      1.472625      1.352563      1.410432
      1.002522      0.144467      1.651662      1.524682      1.402796      1.444674
      1.037953      0.147851      1.705967      1.576739      1.453029      1.478515
      1.073384      0.151197      1.760272      1.628796      1.503262      1.511973
      1.108815      0.154506      1.814577      1.680853      1.553495      1.545064
      1.144246      0.157781      1.868882      1.732909      1.603728      1.577805
      1.179677      0.161021      1.923187      1.784966      1.653961      1.610210
      1.215108      0.164229      1.977492      1.837023      1.704194      1.642292
      1.250539      0.167406      2.031797      1.889080      1.754427      1.674064
      1.285970      0.170554      2.086103      1.941137      1.804660      1.705537
      1.321401      0.173672      2.140408      1.993194      1.854893      1.736722
      1.356832      0.176763      2.194713      2.045250      1.905126      1.767629
      1.392263      0.179827      2.249018      2.097307      1.955359      1.798269
      1.427694      0.182865      2.303323      2.149364      2.005592      1.828650
      1.463125      0.185878      2.357628      2.201421      2.055825      1.858780
      1.498556      0.188867      2.411933      2.253478      2.106058      1.888669
      1.533987      0.191832      2.466238      2.305535      2.156291      1.918322
      1.569418      0.194775      2.520544      2.357591      2.206524      1.947749
      1.604849      0.197695      2.574849      2.409648      2.256757      1.976954
      1.640280      0.200595      2.629154      2.461705      2.306989      2.005945
      1.675711      0.203473      2.683459      2.513762      2.357222      2.034729
      1.711142      0.206331      2.737764      2.565819      2.407455      2.063310
      1.746573      0.209169      2.792069      2.617876      2.457688      2.091695
      1.782004      0.211989      2.846374      2.669932      2.507921      2.119888
      1.817435      0.214789      2.900679      2.721989      2.558154      2.147895
      1.852866      0.217572      2.954985      2.774046      2.608387      2.175721
      1.888297      0.220337      3.009290      2.826103      2.658620      2.203369
      1.923728      0.223085      3.063595      2.878160      2.708853      2.230846
      1.959159      0.225815      3.117900      2.930217      2.759086      2.258154
      1.994590      0.228530      3.172205      2.982273      2.809319      2.285298
      2.030021      0.231228      3.226510      3.034330      2.859552      2.312282
      2.065452      0.233911      3.280815      3.086387      2.909785      2.339109
      2.100883      0.236578      3.335120      3.138444      2.960018      2.365784
      2.136314      0.239231      3.389426      3.190501      3.010251      2.392308
      2.171745      0.241869      3.443731      3.242558      3.060484      2.418687
      2.207176      0.244492      3.498036      3.294614      3.110717      2.444922
      2.242607      0.247102      3.552341      3.346671      3.160950      2.471018
      2.278038      0.249698      3.606646      3.398728      3.211183      2.496976
      2.313469      0.252280      3.660951      3.450785      3.261416      2.522800
      2.348900      0.254849      3.715256      3.502842      3.311649      2.548493
      2.384331      0.257406      3.769561      3.554899      3.361882      2.574057
      2.419762      0.259949      3.823867      3.606956      3.412115      2.599494
      2.455193      0.262481      3.878172      3.659012      3.462348      2.624808
      2.490624      0.265000      3.932477      3.711069      3.512581      2.650000
      2.526055      0.267507      3.986782      3.763126      3.562814      2.675073
      2.561486      0.270003      4.041087      3.815183      3.613047      2.700029
      2.596917      0.272487      4.095392      3.867240      3.663280      2.724870
      2.632348      0.274960      4.149697      3.919297      3.713513      2.749599
      2.667779      0.277422      4.204002      3.971353      3.763746      2.774216
      2.703210      0.279873      4.258308      4.023410      3.813979      2.798725
      2.738641      0.282313      4.312613      4.075467      3.864212      2.823128
      2.774072      0.284742      4.366918      4.127524      3.914445      2.847425
      2.809503      0.287162      4.421223      4.179581      3.964678      2.871619
      2.844934      0.289571      4.475528      4.231638      4.014911      2.895711
      2.880365      0.291970      4.529833      4.283694      4.065144      2.919704
      2.915796      0.294360      4.584138      4.335751      4.115377      2.943598
      2.951227      0.296740      4.638443      4.387808      4.165610      2.967396
      2.986658      0.299110      4.692749      4.439865      4.215843      2.991099
      3.022089      0.301471      4.747054      4.491922      4.266076      3.014708
      3.057520      0.303823      4.801359      4.543979      4.316309      3.038225
      3.092951      0.306165      4.855664      4.596035      4.366542      3.061652
      3.128382      0.308499      4.909969      4.648092      4.416775      3.084989
      3.163813      0.310824      4.964274      4.700149      4.467008      3.108238
      3.199244      0.313140      5.018579      4.752206      4.517241      3.131401
      3.234675      0.315448      5.072884      4.804263      4.567474      3.154478
      3.270106      0.317747      5.127190      4.856320      4.617707      3.177471
      3.305537      0.320038      5.181495      4.908376      4.667940      3.200382
      3.340968      0.322321      5.235800      4.960433      4.718173      3.223210
      3.376399      0.324596      5.290105      5.012490      4.768406      3.245958
      3.411830      0.326863      5.344410      5.064547      4.818639      3.268627
      3.447261      0.329122      5.398715      5.116604      4.868872      3.291217
      3.482692      0.331373      5.453020      5.168661      4.919105      3.313730
      3.518123      0.333617      5.507325      5.220717      4.969338      3.336167
      3.553554      0.335853      5.561631      5.272774      5.019571      3.358529
      3.588985      0.338082      5.615936      5.324831      5.069804      3.380816
      3.624416      0.340303      5.670241      5.376888      5.120037      3.403030
      3.659847      0.342517      5.724546      5.428945      5.170270      3.425172
      3.695278      0.344724      5.778851      5.481002      5.220503      3.447243
      3.730709      0.346924      5.833156      5.533058      5.270736      3.469243
      3.766140      0.349117      5.887461      5.585115      5.320968      3.491173
      3.801571      0.351304      5.941766      5.637172      5.371201      3.513035
      3.837002      0.353483      5.996072      5.689229      5.421434      3.534829
      3.872433      0.355656      6.050377      5.741286      5.471667      3.556556
      3.907864      0.357822      6.104682      5.793343      5.521900      3.578217
      3.943295      0.359981      6.158987      5.845399      5.572133      3.599813
      3.978726      0.362134      6.213292      5.897456      5.622366      3.621344
      4.014157      0.364281      6.267597      5.949513      5.672599      3.642811
      4.049588      0.366422      6.321902      6.001570      5.722832      3.664215
      4.085019      0.368556      6.376208      6.053627      5.773065      3.685557
      4.120450      0.370684      6.430513      6.105684      5.823298      3.706837
      4.155881      0.372806      6.484818      6.157741      5.873531      3.728057
      4.191312      0.374922      6.539123      6.209797      5.923764      3.749216
      4.226743      0.377032      6.593428      6.261854      5.973997      3.770315
      4.262174      0.379136      6.647733      6.313911      6.024230      3.791356
      4.297605      0.381234      6.702038      6.365968      6.074463      3.812338
      4.333036      0.383326      6.756343      6.418025      6.124696      3.833263
      4.368467      0.385413      6.810649      6.470082      6.174929      3.854131
      4.403898      0.387494      6.864954      6.522138      6.225162      3.874942
      4.439329      0.389570      6.919259      6.574195      6.275395      3.895698
      4.474760      0.391640      6.973564      6.626252      6.325628      3.916399
      4.510191      0.393705      7.027869      6.678309      6.375861      3.937045
      4.545622      0.395764      7.082174      6.730366      6.426094      3.957637
      4.581053      0.397818      7.136479      6.782423      6.476327      3.978176
      4.616484      0.399866      7.190784      6.834479      6.526560      3.998662
      4.651915      0.401910      7.245090      6.886536      6.576793      4.019095
      4.687346      0.403948      7.299395      6.938593      6.627026      4.039477
      4.722777      0.405981      7.353700      6.990650      6.677259      4.059807
      4.758208      0.408009      7.408005      7.042707      6.727492      4.080087
      4.793639      0.410032      7.462310      7.094764      6.777725      4.100316
      4.829070      0.412050      7.516615      7.146820      6.827958      4.120495
      4.864501      0.414063      7.570920      7.198877      6.878191      4.140626
      4.899932      0.416071      7.625225      7.250934      6.928424      4.160707
      4.935363      0.418074      7.679531      7.302991      6.978657      4.180740
      4.970794      0.420073      7.733836      7.355048      7.028890      4.200725
      5.006225      0.422066      7.788141      7.407105      7.079123      4.220663
      5.041656      0.424055      7.842446      7.459161      7.129356      4.240554
      5.077087      0.426040      7.896751      7.511218      7.179589      4.260398
      5.112518      0.428020      7.951056      7.563275      7.229822      4.280196
      5.147949      0.429995      8.005361      7.615332      7.280055      4.299948
      5.183380      0.431966      8.059666      7.667389      7.330288      4.319656
      5.218811      0.433932      8.113972      7.719446      7.380521      4.339318
      5.254242      0.435894      8.168277      7.771502      7.430754      4.358936
      5.289673      0.437851      8.222582      7.823559      7.480987      4.378510
      5.325104      0.439804      8.276887      7.875616      7.531220      4.398040
      5.360535      0.441753      8.331192      7.927673      7.581453      4.417527
      5.395966      0.443697      8.385497      7.979730      7.631686      4.436971
      5.431397      0.445637      8.439802      8.031787      7.681919      4.456372
      5.466828      0.447573      8.494107      8.083843      7.732152      4.475732
      5.502259      0.449505      8.548413      8.135900      7.782385      4.495049
      5.537690      0.451433      8.602718      8.187957      7.832618      4.514325
      5.573121      0.453356      8.657023      8.240014      7.882851      4.533560
      5.608552      0.455275      8.711328      8.292071      7.933084      4.552755
      5.643983      0.457191      8.765633      8.344128      7.983317      4.571909
      5.679414      0.459102      8.819938      8.396184      8.033550      4.591023
      5.714845      0.461010      8.874243      8.448241      8.083783      4.610097
      5.750276      0.462913      8.928548      8.500298      8.134016      4.629132
      5.785707      0.464813      8.982854      8.552355      8.184249      4.648128
      5.821138      0.466708      9.037159      8.604412      8.234482      4.667085
      5.856569      0.468600      9.091464      8.656469      8.284714      4.686003
      5.892000      0.470488      9.145769      8.708526      8.334947      4.704884
      5.927431      0.472373      9.200074      8.760582      8.385180      4.723727
      5.962862      0.474253      9.254379      8.812639      8.435413      4.742532
      5.998293      0.476130      9.308684      8.864696      8.485646      4.761300
      6.033724      0.478003      9.362989      8.916753      8.535879      4.780031
      6.069155      0.479873      9.417295      8.968810      8.586112      4.798725
      6.104586      0.481738      9.471600      9.020867      8.636345      4.817384
      6.140017      0.483601      9.525905      9.072923      8.686578      4.836006
      6.175448      0.485459      9.580210      9.124980      8.736811      4.854592
      6.210879      0.487314      9.634515      9.177037      8.787044      4.873143
      6.246310      0.489166      9.688820      9.229094      8.837277      4.891658
      6.281741      0.491014      9.743125      9.281151      8.887510      4.910139
      6.317172      0.492858      9.797430      9.333208      8.937743      4.928585
      6.352603      0.494700      9.851736      9.385264      8.987976      4.946996
      6.388034      0.496537      9.906041      9.437321      9.038209      4.965373
      6.423465      0.498372      9.960346      9.489378      9.088442      4.983716
      6.458896      0.500203     10.014651      9.541435      9.138675      5.002026
      6.494327      0.502030     10.068956      9.593492      9.188908      5.020302
      6.529758      0.503855     10.123261      9.645549      9.239141      5.038545
      6.565189      0.505675     10.177566      9.697605      9.289374      5.056755
      6.600620      0.507493     10.231871      9.749662      9.339607      5.074932
      6.636051      0.509308     10.286177      9.801719      9.389840      5.093077
      6.671482      0.511119     10.340482      9.853776      9.440073      5.111189
      6.706913      0.512927     10.394787      9.905833      9.490306      5.129270
      6.742344      0.514732     10.449092      9.957890      9.540539      5.147318
      6.777775      0.516534     10.503397     10.009946      9.590772      5.165335
      6.813206      0.518332     10.557702     10.062003      9.641005      5.183321
      6.848637      0.520128     10.612007     10.114060      9.691238      5.201275
      6.884068      0.521920     10.666312     10.166117      9.741471      5.219199
      6.919499      0.523709     10.720618     10.218174      9.791704      5.237092
      6.954930      0.525495     10.774923     10.270231      9.841937      5.254954
      6.990361      0.527279     10.829228     10.322287      9.892170      5.272786
      7.025792      0.529059     10.883533     10.374344      9.942403      5.290588
      7.061223      0.530836     10.937838     10.426401      9.992636      5.308360
      7.096654      0.532610     10.992143     10.478458     10.042869      5.326102
      7.132085      0.534382     11.046448     10.530515     10.093102      5.343815
      7.167516      0.536150     11.100754     10.582572     10.143335      5.361499
      7.202947      0.537915     11.155059     10.634628     10.193568      5.379153
      7.238378      0.539678     11.209364     10.686685     10.243801      5.396778
      7.273809      0.541438     11.263669     10.738742     10.294034      5.414375
      7.309240      0.543194     11.317974     10.790799     10.344267      5.431943
      7.344671      0.544948     11.372279     10.842856     10.394500      5.449483
      7.380102      0.546699     11.426584     10.894913     10.444733      5.466995
      7.415533      0.548448     11.480889     10.946969     10.494966      5.484478
      7.450964      0.550193     11.535195     10.999026     10.545199      5.501934
      7.486395      0.551936     11.589500     11.051083     10.595432      5.519362
      7.521826      0.553676     11.643805     11.103140     10.645665      5.536763
      7.557257      0.555414     11.698110     11.155197     10.695898      5.554136
      7.592688      0.557148     11.752415     11.207254     10.746131      5.571483
      7.628119      0.558880     11.806720     11.259311     10.796364      5.588802
      7.663550      0.560609     11.861025     11.311367     10.846597      5.606095
      7.698981      0.562336     11.915330     11.363424     10.896830      5.623360
      7.734412      0.564060     11.969636     11.415481     10.947063      5.640600
      7.769843      0.565781     12.023941     11.467538     10.997296      5.657813
      7.805274      0.567500     12.078246     11.519595     11.047529      5.675000
      7.840705      0.569216     12.132551     11.571652     11.097762      5.692161
      7.876136      0.570930     12.186856     11.623708     11.147995      5.709296
      7.911567      0.572641     12.241161     11.675765     11.198228      5.726405
      7.946998      0.574349     12.295466     11.727822     11.248461      5.743489
      7.982429      0.576055     12.349771     11.779879     11.298693      5.760548
      8.017860      0.577758     12.404077     11.831936     11.348926      5.777581
      8.053291      0.579459     12.458382     11.883993     11.399159      5.794590
      8.088722      0.581157     12.512687     11.936049     11.449392      5.811573
      8.124153      0.582853     12.566992     11.988106     11.499625      5.828531
      8.159584      0.584547     12.621297     12.040163     11.549858      5.845465
      8.195015      0.586237     12.675602     12.092220     11.600091      5.862375
      8.230446      0.587926     12.729907     12.144277     11.650324      5.879260
      8.265877      0.589612     12.784212     12.196334     11.700557      5.896121
      8.301308      0.591296     12.838518     12.248390     11.750790      5.912958
      8.336739      0.592977     12.892823     12.300447     11.801023      5.929771
      8.372170      0.594656     12.947128     12.352504     11.851256      5.946560
      8.407601      0.596333     13.001433     12.404561     11.901489      5.963325
      8.443032      0.598007     13.055738     12.456618     11.951722      5.980067
      8.478463      0.599679     13.110043     12.508675     12.001955      5.996785
      8.513894      0.601348     13.164348     12.560731     12.052188      6.013481
      8.549325      0.603015     13.218653     12.612788     12.102421      6.030153
      8.584756      0.604680     13.272959     12.664845     12.152654      6.046802
      8.620187      0.606343     13.327264     12.716902     12.202887      6.063428
      8.655618      0.608003     13.381569     12.768959     12.253120      6.080031
      8.691049      0.609661     13.435874     12.821016     12.303353      6.096612
      8.726480      0.611317     13.490179     12.873072     12.353586      6.113170
      8.761911      0.612971     13.544484     12.925129     12.403819      6.129706
      8.797342      0.614622     13.598789     12.977186     12.454052      6.146220
      8.832773      0.616271     13.653094     13.029243     12.504285      6.162711
      8.868204      0.617918     13.707400     13.081300     12.554518      6.179180
      8.903635      0.619563     13.761705     13.133357     12.604751      6.195628
      8.939066      0.621205     13.816010     13.185413     12.654984      6.212053
      8.974497      0.622846     13.870315     13.237470     12.705217      6.228457
      9.009928      0.624484     13.924620     13.289527     12.755450      6.244840
      9.045359      0.626120     13.978925     13.341584     12.805683      6.261201
      9.080790      0.627754     14.033230     13.393641     12.855916      6.277540
      9.116221      0.629386     14.087535     13.445698     12.906149      6.293859
      9.151652      0.631016     14.141841     13.497755     12.956382      6.310156
      9.187083      0.632643     14.196146     13.549811     13.006615      6.326432
      9.222514      0.634269     14.250451     13.601868     13.056848      6.342687
      9.257945      0.635892     14.304756     13.653925     13.107081      6.358922
      9.293376      0.637514     14.359061     13.705982     13.157314      6.375136
      9.328807      0.639133     14.413366     13.758039     13.207547      6.391329
      9.364238      0.640750     14.467671     13.810096     13.257780      6.407501
      9.399669      0.642365     14.521976     13.862152     13.308013      6.423654
      9.435100      0.643979     14.576282     13.914209     13.358246      6.439786
      9.470531      0.645590     14.630587     13.966266     13.408479      6.455898
      9.505962      0.647199     14.684892     14.018323     13.458712      6.471989
      9.541393      0.648806     14.739197     14.070380     13.508945      6.488061
      9.576824      0.650411     14.793502     14.122437     13.559178      6.504113
      9.612255      0.652015     14.847807     14.174493     13.609411      6.520145
      9.647686      0.653616     14.902112     14.226550     13.659644      6.536158
      9.683117      0.655215     14.956417     14.278607     13.709877      6.552151
      9.718548      0.656812     15.010723     14.330664     13.760110      6.568124
      9.753979      0.658408     15.065028     14.382721     13.810343      6.584078
      9.789410      0.660001     15.119333     14.434778     13.860576      6.600013
      9.824841      0.661593     15.173638     14.486834     13.910809      6.615928
      9.860272      0.663182     15.227943     14.538891     13.961042      6.631824
      9.895703      0.664770     15.282248     14.590948     14.011275      6.647702
      9.931134      0.666356     15.336553     14.643005     14.061508      6.663560
      9.966565      0.667940     15.390858     14.695062     14.111741      6.679399
     10.001996      0.669522     15.445164     14.747119     14.161974      6.695220
     10.037427      0.671102     15.499469     14.799175     14.212207      6.711022
     10.072858      0.672681     15.553774     14.851232     14.262439      6.726806
     10.108289      0.674257     15.608079     14.903289     14.312672      6.742571
     10.143720      0.675832     15.662384     14.955346     14.362905      6.758317
     10.179151      0.677405     15.716689     15.007403     14.413138      6.774046
     10.214582      0.678976     15.770994     15.059460     14.463371      6.789756
     10.250013      0.680545     15.825299     15.111516     14.513604      6.805448
     10.285444      0.682112     15.879605     15.163573     14.563837      6.821121
     10.320875      0.683678     15.933910     15.215630     14.614070      6.836777
     10.356306      0.685242     15.988215     15.267687     14.664303      6.852415
     10.391737      0.686804     16.042520     15.319744     14.714536      6.868035
     10.427168      0.688364     16.096825     15.371801     14.764769      6.883638
     10.462599      0.689922     16.151130     15.423857     14.815002      6.899222
     10.498030      0.691479     16.205435     15.475914     14.865235      6.914789
     10.533461      0.693034     16.259741     15.527971     14.915468      6.930339
     10.568892      0.694587     16.314046     15.580028     14.965701      6.945871
     10.604323      0.696139     16.368351     15.632085     15.015934      6.961386
     10.639754      0.697688     16.422656     15.684142     15.066167      6.976884
     10.675185      0.699236     16.476961     15.736198     15.116400      6.992364
     10.710616      0.700783     16.531266     15.788255     15.166633      7.007827
     10.746047      0.702327     16.585571     15.840312     15.216866      7.023273
     10.781478      0.703870     16.639876     15.892369     15.267099      7.038703
     10.816909      0.705411     16.694182     15.944426     15.317332      7.054115
     10.852340      0.706951     16.748487     15.996483     15.367565      7.069510
     10.887771      0.708489     16.802792     16.048540     15.417798      7.084889
     10.923202      0.710025     16.857097     16.100596     15.468031      7.100251
     10.958633      0.711560     16.911402     16.152653     15.518264      7.115597
     10.994064      0.713093     16.965707     16.204710     15.568497      7.130926
     11.029495      0.714624     17.020012     16.256767     15.618730      7.146238
     11.064926      0.716153     17.074317     16.308824     15.668963      7.161535
     11.100357      0.717681     17.128623     16.360881     15.719196      7.176814
     11.135788      0.719208     17.182928     16.412937     15.769429      7.192078
     11.171219      0.720733     17.237233     16.464994     15.819662      7.207325
     11.206650      0.722256     17.291538     16.517051     15.869895      7.222557
     11.242081      0.723777     17.345843     16.569108     15.920128      7.237772
     11.277512      0.725297     17.400148     16.621165     15.970361      7.252971
