  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.21034
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.055288      0.953175      0.851518      1.040505
      0.648212      0.108024      1.110576      1.006350      0.903035      1.080236
      0.683643      0.111925      1.165864      1.059525      0.954553      1.119249
      0.719074      0.115759      1.221152      1.112700      1.006070      1.157594
      0.754505      0.119531      1.276440      1.165875      1.057588      1.195314
      0.789936      0.123245      1.331729      1.219050      1.109106      1.232448
      0.825367      0.126903      1.387017      1.272225      1.160623      1.269030
      0.860798      0.130509      1.442305      1.325401      1.212141      1.305093
      0.896229      0.134066      1.497593      1.378576      1.263659      1.340664
      0.931660      0.137577      1.552881      1.431751      1.315176      1.375769
      0.967091      0.141043      1.608169      1.484926      1.366694      1.410432
      1.002522      0.144467      1.663457      1.538101      1.418211      1.444674
      1.037953      0.147851      1.718745      1.591276      1.469729      1.478515
      1.073384      0.151197      1.774033      1.644451      1.521247      1.511973
      1.108815      0.154506      1.829321      1.697626      1.572764      1.545064
      1.144246      0.157781      1.884610      1.750801      1.624282      1.577805
      1.179677      0.161021      1.939898      1.803976      1.675800      1.610210
      1.215108      0.164229      1.995186      1.857151      1.727317      1.642292
      1.250539      0.167406      2.050474      1.910326      1.778835      1.674064
      1.285970      0.170554      2.105762      1.963501      1.830352      1.705537
      1.321401      0.173672      2.161050      2.016676      1.881870      1.736722
      1.356832      0.176763      2.216338      2.069851      1.933388      1.767629
      1.392263      0.179827      2.271626      2.123027      1.984905      1.798269
      1.427694      0.182865      2.326914      2.176202      2.036423      1.828650
      1.463125      0.185878      2.382202      2.229377      2.087941      1.858780
      1.498556      0.188867      2.437490      2.282552      2.139458      1.888669
      1.533987      0.191832      2.492779      2.335727      2.190976      1.918322
      1.569418      0.194775      2.548067      2.388902      2.242493      1.947749
      1.604849      0.197695      2.603355      2.442077      2.294011      1.976954
      1.640280      0.200595      2.658643      2.495252      2.345529      2.005945
      1.675711      0.203473      2.713931      2.548427      2.397046      2.034729
      1.711142      0.206331      2.769219      2.601602      2.448564      2.063310
      1.746573      0.209169      2.824507      2.654777      2.500082      2.091695
      1.782004      0.211989      2.879795      2.707952      2.551599      2.119888
      1.817435      0.214789      2.935083      2.761127      2.603117      2.147895
      1.852866      0.217572      2.990371      2.814302      2.654634      2.175721
      1.888297      0.220337      3.045659      2.867477      2.706152      2.203369
      1.923728      0.223085      3.100948      2.920652      2.757670      2.230846
      1.959159      0.225815      3.156236      2.973828      2.809187      2.258154
      1.994590      0.228530      3.211524      3.027003      2.860705      2.285298
      2.030021      0.231228      3.266812      3.080178      2.912223      2.312282
      2.065452      0.233911      3.322100      3.133353      2.963740      2.339109
      2.100883      0.236578      3.377388      3.186528      3.015258      2.365784
      2.136314      0.239231      3.432676      3.239703      3.066775      2.392308
      2.171745      0.241869      3.487964      3.292878      3.118293      2.418687
      2.207176      0.244492      3.543252      3.346053      3.169811      2.444922
      2.242607      0.247102      3.598540      3.399228      3.221328      2.471018
      2.278038      0.249698      3.653829      3.452403      3.272846      2.496976
      2.313469      0.252280      3.709117      3.505578      3.324364      2.522800
      2.348900      0.254849      3.764405      3.558753      3.375881      2.548493
      2.384331      0.257406      3.819693      3.611928      3.427399      2.574057
      2.419762      0.259949      3.874981      3.665103      3.478916      2.599494
      2.455193      0.262481      3.930269      3.718278      3.530434      2.624808
      2.490624      0.265000      3.985557      3.771454      3.581952      2.650000
      2.526055      0.267507      4.040845      3.824629      3.633469      2.675073
      2.561486      0.270003      4.096133      3.877804      3.684987      2.700029
      2.596917      0.272487      4.151421      3.930979      3.736505      2.724870
      2.632348      0.274960      4.206709      3.984154      3.788022      2.749599
      2.667779      0.277422      4.261998      4.037329      3.839540      2.774216
      2.703210      0.279873      4.317286      4.090504      3.891057      2.798725
      2.738641      0.282313      4.372574      4.143679      3.942575      2.823128
      2.774072      0.284742      4.427862      4.196854      3.994093      2.847425
      2.809503      0.287162      4.483150      4.250029      4.045610      2.871619
      2.844934      0.289571      4.538438      4.303204      4.097128      2.895711
      2.880365      0.291970      4.593726      4.356379      4.148646      2.919704
      2.915796      0.294360      4.649014      4.409554      4.200163      2.943598
      2.951227      0.296740      4.704302      4.462729      4.251681      2.967396
      2.986658      0.299110      4.759590      4.515904      4.303198      2.991099
      3.022089      0.301471      4.814878      4.569080      4.354716      3.014708
      3.057520      0.303823      4.870167      4.622255      4.406234      3.038225
      3.092951      0.306165      4.925455      4.675430      4.457751      3.061652
      3.128382      0.308499      4.980743      4.728605      4.509269      3.084989
      3.163813      0.310824      5.036031      4.781780      4.560787      3.108238
      3.199244      0.313140      5.091319      4.834955      4.612304      3.131401
      3.234675      0.315448      5.146607      4.888130      4.663822      3.154478
      3.270106      0.317747      5.201895      4.941305      4.715339      3.177471
      3.305537      0.320038      5.257183      4.994480      4.766857      3.200382
      3.340968      0.322321      5.312471      5.047655      4.818375      3.223210
      3.376399      0.324596      5.367759      5.100830      4.869892      3.245958
      3.411830      0.326863      5.423048      5.154005      4.921410      3.268627
      3.447261      0.329122      5.478336      5.207180      4.972928      3.291217
