  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.67931
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.060858      0.959512      0.858797      1.040505
      0.108024      1.121716      1.019023      0.917595      1.080236
      0.111925      1.182575      1.078535      0.976392      1.119249
      0.115759      1.243433      1.138047      1.035189      1.157594
      0.119531      1.304291      1.197558      1.093986      1.195314
      0.123245      1.365149      1.257070      1.152784      1.232448
      0.126903      1.426008      1.316582      1.211581      1.269030
      0.130509      1.486866      1.376094      1.270378      1.305093
      0.134066      1.547724      1.435605      1.329175      1.340664
      0.137577      1.608582      1.495117      1.387973      1.375769
      0.141043      1.669441      1.554629      1.446770      1.410432
      0.144467      1.730299      1.614140      1.505567      1.444674
      0.147851      1.791157      1.673652      1.564364      1.478515
      0.151197      1.852015      1.733164      1.623162      1.511973
      0.154506      1.912874      1.792675      1.681959      1.545064
      0.157781      1.973732      1.852187      1.740756      1.577805
      0.161021      2.034590      1.911699      1.799553      1.610210
      0.164229      2.095448      1.971210      1.858351      1.642292
      0.167406      2.156307      2.030722      1.917148      1.674064
      0.170554      2.217165      2.090234      1.975945      1.705537
      0.173672      2.278023      2.149746      2.034742      1.736722
      0.176763      2.338881      2.209257      2.093540      1.767629
      0.179827      2.399740      2.268769      2.152337      1.798269
      0.182865      2.460598      2.328281      2.211134      1.828650
      0.185878      2.521456      2.387792      2.269931      1.858780
      0.188867      2.582314      2.447304      2.328729      1.888669
      0.191832      2.643173      2.506816      2.387526      1.918322
      0.194775      2.704031      2.566327      2.446323      1.947749
      0.197695      2.764889      2.625839      2.505120      1.976954
      0.200595      2.825747      2.685351      2.563918      2.005945
      0.203473      2.886606      2.744862      2.622715      2.034729
      0.206331      2.947464      2.804374      2.681512      2.063310
      0.209169      3.008322      2.863886      2.740309      2.091695
      0.211989      3.069180      2.923398      2.799107      2.119888
      0.214789      3.130039      2.982909      2.857904      2.147895
      0.217572      3.190897      3.042421      2.916701      2.175721
      0.220337      3.251755      3.101933      2.975498      2.203369
      0.223085      3.312613      3.161444      3.034296      2.230846
      0.225815      3.373471      3.220956      3.093093      2.258154
      0.228530      3.434330      3.280468      3.151890      2.285298
      0.231228      3.495188      3.339979      3.210687      2.312282
      0.233911      3.556046      3.399491      3.269485      2.339109
      0.236578      3.616904      3.459003      3.328282      2.365784
      0.239231      3.677763      3.518515      3.387079      2.392308
      0.241869      3.738621      3.578026      3.445876      2.418687
      0.244492      3.799479      3.637538      3.504674      2.444922
      0.247102      3.860337      3.697050      3.563471      2.471018
      0.249698      3.921196      3.756561      3.622268      2.496976
      0.252280      3.982054      3.816073      3.681065      2.522800
      0.254849      4.042912      3.875585      3.739863      2.548493
      0.257406      4.103770      3.935096      3.798660      2.574057
      0.259949      4.164629      3.994608      3.857457      2.599494
      0.262481      4.225487      4.054120      3.916254      2.624808
      0.265000      4.286345      4.113631      3.975052      2.650000
      0.267507      4.347203      4.173143      4.033849      2.675073
      0.270003      4.408062      4.232655      4.092646      2.700029
      0.272487      4.468920      4.292167      4.151443      2.724870
      0.274960      4.529778      4.351678      4.210241      2.749599
      0.277422      4.590636      4.411190      4.269038      2.774216
      0.279873      4.651495      4.470702      4.327835      2.798725
      0.282313      4.712353      4.530213      4.386632      2.823128
      0.284742      4.773211      4.589725      4.445430      2.847425
      0.287162      4.834069      4.649237      4.504227      2.871619
      0.289571      4.894928      4.708748      4.563024      2.895711
      0.291970      4.955786      4.768260      4.621822      2.919704
      0.294360      5.016644      4.827772      4.680619      2.943598
      0.296740      5.077502      4.887283      4.739416      2.967396
      0.299110      5.138361      4.946795      4.798213      2.991099
      0.301471      5.199219      5.006307      4.857011      3.014708
      0.303823      5.260077      5.065819      4.915808      3.038225
      0.306165      5.320935      5.125330      4.974605      3.061652
      0.308499      5.381794      5.184842      5.033402      3.084989
      0.310824      5.442652      5.244354      5.092200      3.108238
      0.313140      5.503510      5.303865      5.150997      3.131401
      0.315448      5.564368      5.363377      5.209794      3.154478
      0.317747      5.625227      5.422889      5.268591      3.177471
      0.320038      5.686085      5.482400      5.327389      3.200382
      0.322321      5.746943      5.541912      5.386186      3.223210
      0.324596      5.807801      5.601424      5.444983      3.245958
      0.326863      5.868659      5.660935      5.503780      3.268627
      0.329122      5.929518      5.720447      5.562578      3.291217
      0.331373      5.990376      5.779959      5.621375      3.313730
      0.333617      6.051234      5.839471      5.680172      3.336167
      0.335853      6.112092      5.898982      5.738969      3.358529
      0.338082      6.172951      5.958494      5.797767      3.380816
      0.340303      6.233809      6.018006      5.856564      3.403030
      0.342517      6.294667      6.077517      5.915361      3.425172
      0.344724      6.355525      6.137029      5.974158      3.447243
      0.346924      6.416384      6.196541      6.032956      3.469243
      0.349117      6.477242      6.256052      6.091753      3.491173
      0.351304      6.538100      6.315564      6.150550      3.513035
      0.353483      6.598958      6.375076      6.209347      3.534829
      0.355656      6.659817      6.434587      6.268145      3.556556
      0.357822      6.720675      6.494099      6.326942      3.578217
      0.359981      6.781533      6.553611      6.385739      3.599813
      0.362134      6.842391      6.613123      6.444536      3.621344
      0.364281      6.903250      6.672634      6.503334      3.642811
      0.366422      6.964108      6.732146      6.562131      3.664215
      0.368556      7.024966      6.791658      6.620928      3.685557
      0.370684      7.085824      6.851169      6.679725      3.706837
      0.372806      7.146683      6.910681      6.738523      3.728057
      0.374922      7.207541      6.970193      6.797320      3.749216
      0.377032      7.268399      7.029704      6.856117      3.770315
      0.379136      7.329257      7.089216      6.914914      3.791356
      0.381234      7.390116      7.148728      6.973712      3.812338
      0.383326      7.450974      7.208239      7.032509      3.833263
      0.385413      7.511832      7.267751      7.091306      3.854131
      0.387494      7.572690      7.327263      7.150103      3.874942
      0.389570      7.633549      7.386775      7.208901      3.895698
      0.391640      7.694407      7.446286      7.267698      3.916399
      0.393705      7.755265      7.505798      7.326495      3.937045
      0.395764      7.816123      7.565310      7.385292      3.957637
      0.397818      7.876982      7.624821      7.444090      3.978176
      0.399866      7.937840      7.684333      7.502887      3.998662
      0.401910      7.998698      7.743845      7.561684      4.019095
      0.403948      8.059556      7.803356      7.620481      4.039477
      0.405981      8.120414      7.862868      7.679279      4.059807
      0.408009      8.181273      7.922380      7.738076      4.080087
      0.410032      8.242131      7.981891      7.796873      4.100316
      0.412050      8.302989      8.041403      7.855670      4.120495
      0.414063      8.363847      8.100915      7.914468      4.140626
      0.416071      8.424706      8.160427      7.973265      4.160707
      0.418074      8.485564      8.219938      8.032062      4.180740
      0.420073      8.546422      8.279450      8.090860      4.200725
      0.422066      8.607280      8.338962      8.149657      4.220663
      0.424055      8.668139      8.398473      8.208454      4.240554
      0.426040      8.728997      8.457985      8.267251      4.260398
      0.428020      8.789855      8.517497      8.326049      4.280196
      0.429995      8.850713      8.577008      8.384846      4.299948
      0.431966      8.911572      8.636520      8.443643      4.319656
      0.433932      8.972430      8.696032      8.502440      4.339318
      0.435894      9.033288      8.755544      8.561238      4.358936
      0.437851      9.094146      8.815055      8.620035      4.378510
      0.439804      9.155005      8.874567      8.678832      4.398040
      0.441753      9.215863      8.934079      8.737629      4.417527
      0.443697      9.276721      8.993590      8.796427      4.436971
      0.445637      9.337579      9.053102      8.855224      4.456372
      0.447573      9.398438      9.112614      8.914021      4.475732
      0.449505      9.459296      9.172125      8.972818      4.495049
      0.451433      9.520154      9.231637      9.031616      4.514325
      0.453356      9.581012      9.291149      9.090413      4.533560
      0.455275      9.641871      9.350660      9.149210      4.552755
      0.457191      9.702729      9.410172      9.208007      4.571909
      0.459102      9.763587      9.469684      9.266805      4.591023
      0.461010      9.824445      9.529196      9.325602      4.610097
      0.462913      9.885304      9.588707      9.384399      4.629132
      0.464813      9.946162      9.648219      9.443196      4.648128
      0.466708     10.007020      9.707731      9.501994      4.667085
      0.468600     10.067878      9.767242      9.560791      4.686003
      0.470488     10.128737      9.826754      9.619588      4.704884
      0.472373     10.189595      9.886266      9.678385      4.723727
      0.474253     10.250453      9.945777      9.737183      4.742532
      0.476130     10.311311     10.005289      9.795980      4.761300
      0.478003     10.372170     10.064801      9.854777      4.780031
      0.479873     10.433028     10.124312      9.913574      4.798725
      0.481738     10.493886     10.183824      9.972372      4.817384
      0.483601     10.554744     10.243336     10.031169      4.836006
      0.485459     10.615602     10.302848     10.089966      4.854592
      0.487314     10.676461     10.362359     10.148763      4.873143
      0.489166     10.737319     10.421871     10.207561      4.891658
      0.491014     10.798177     10.481383     10.266358      4.910139
      0.492858     10.859035     10.540894     10.325155      4.928585
      0.494700     10.919894     10.600406     10.383952      4.946996
      0.496537     10.980752     10.659918     10.442750      4.965373
      0.498372     11.041610     10.719429     10.501547      4.983716
      0.500203     11.102468     10.778941     10.560344      5.002026
      0.502030     11.163327     10.838453     10.619141      5.020302
      0.503855     11.224185     10.897964     10.677939      5.038545
      0.505675     11.285043     10.957476     10.736736      5.056755
      0.507493     11.345901     11.016988     10.795533      5.074932
      0.509308     11.406760     11.076500     10.854330      5.093077
      0.511119     11.467618     11.136011     10.913128      5.111189
      0.512927     11.528476     11.195523     10.971925      5.129270
      0.514732     11.589334     11.255035     11.030722      5.147318
      0.516534     11.650193     11.314546     11.089519      5.165335
      0.518332     11.711051     11.374058     11.148317      5.183321
      0.520128     11.771909     11.433570     11.207114      5.201275
      0.521920     11.832767     11.493081     11.265911      5.219199
      0.523709     11.893626     11.552593     11.324708      5.237092
      0.525495     11.954484     11.612105     11.383506      5.254954
      0.527279     12.015342     11.671616     11.442303      5.272786
      0.529059     12.076200     11.731128     11.501100      5.290588
      0.530836     12.137059     11.790640     11.559897      5.308360
      0.532610     12.197917     11.850152     11.618695      5.326102
      0.534382     12.258775     11.909663     11.677492      5.343815
      0.536150     12.319633     11.969175     11.736289      5.361499
      0.537915     12.380492     12.028687     11.795087      5.379153
      0.539678     12.441350     12.088198     11.853884      5.396778
      0.541438     12.502208     12.147710     11.912681      5.414375
      0.543194     12.563066     12.207222     11.971478      5.431943
      0.544948     12.623925     12.266733     12.030276      5.449483
      0.546699     12.684783     12.326245     12.089073      5.466995
      0.548448     12.745641     12.385757     12.147870      5.484478
      0.550193     12.806499     12.445268     12.206667      5.501934
      0.551936     12.867357     12.504780     12.265465      5.519362
