  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.81724
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.527577      1.666860      1.861863      1.000000
      0.612781      0.104050      1.525955      1.656207      1.836250      1.040505
      0.648212      0.108024      1.524513      1.646833      1.814023      1.080236
      0.683643      0.111925      1.523223      1.638521      1.794552      1.119249
      0.719074      0.115759      1.522062      1.631099      1.777355      1.157594
      0.754505      0.119531      1.521011      1.624432      1.762055      1.195314
      0.789936      0.123245      1.520056      1.618410      1.748355      1.232448
      0.825367      0.126903      1.519184      1.612944      1.736017      1.269030
      0.860798      0.130509      1.518385      1.607961      1.724846      1.305093
      0.896229      0.134066      1.517650      1.603399      1.714685      1.340664
      0.931660      0.137577      1.516971      1.599206      1.705402      1.375769
      0.967091      0.141043      1.516342      1.595341      1.696889      1.410432
      1.002522      0.144467      1.515759      1.591765      1.689054      1.444674
      1.037953      0.147851      1.515215      1.588448      1.681818      1.478515
      1.073384      0.151197      1.514708      1.585362      1.675116      1.511973
      1.108815      0.154506      1.514234      1.582485      1.668890      1.545064
      1.144246      0.157781      1.513789      1.579795      1.663092      1.577805
      1.179677      0.161021      1.513371      1.577275      1.657679      1.610210
      1.215108      0.164229      1.512978      1.574909      1.652613      1.642292
      1.250539      0.167406      1.512607      1.572684      1.647863      1.674064
      1.285970      0.170554      1.512257      1.570587      1.643400      1.705537
      1.321401      0.173672      1.511926      1.568608      1.639198      1.736722
      1.356832      0.176763      1.511612      1.566736      1.635235      1.767629
      1.392263      0.179827      1.511314      1.564964      1.631492      1.798269
      1.427694      0.182865      1.511031      1.563284      1.627950      1.828650
      1.463125      0.185878      1.510762      1.561689      1.624595      1.858780
      1.498556      0.188867      1.510506      1.560172      1.621410      1.888669
      1.533987      0.191832      1.510262      1.558727      1.618385      1.918322
      1.569418      0.194775      1.510028      1.557351      1.615506      1.947749
      1.604849      0.197695      1.509805      1.556037      1.612765      1.976954
      1.640280      0.200595      1.509592      1.554783      1.610150      2.005945
      1.675711      0.203473      1.509388      1.553583      1.607654      2.034729
      1.711142      0.206331      1.509193      1.552435      1.605268      2.063310
      1.746573      0.209169      1.509005      1.551335      1.602986      2.091695
      1.782004      0.211989      1.508825      1.550280      1.600801      2.119888
      1.817435      0.214789      1.508652      1.549267      1.598706      2.147895
      1.852866      0.217572      1.508486      1.548295      1.596697      2.175721
      1.888297      0.220337      1.508325      1.547360      1.594768      2.203369
      1.923728      0.223085      1.508171      1.546461      1.592915      2.230846
      1.959159      0.225815      1.508023      1.545595      1.591132      2.258154
      1.994590      0.228530      1.507879      1.544761      1.589417      2.285298
      2.030021      0.231228      1.507741      1.543957      1.587765      2.312282
      2.065452      0.233911      1.507608      1.543181      1.586173      2.339109
      2.100883      0.236578      1.507479      1.542432      1.584638      2.365784
      2.136314      0.239231      1.507354      1.541709      1.583156      2.392308
      2.171745      0.241869      1.507234      1.541010      1.581726      2.418687
      2.207176      0.244492      1.507117      1.540334      1.580343      2.444922
      2.242607      0.247102      1.507004      1.539680      1.579007      2.471018
      2.278038      0.249698      1.506895      1.539047      1.577715      2.496976
      2.313469      0.252280      1.506788      1.538433      1.576464      2.522800
      2.348900      0.254849      1.506686      1.537839      1.575253      2.548493
      2.384331      0.257406      1.506586      1.537263      1.574079      2.574057
      2.419762      0.259949      1.506489      1.536704      1.572942      2.599494
      2.455193      0.262481      1.506395      1.536161      1.571839      2.624808
      2.490624      0.265000      1.506304      1.535635      1.570768      2.650000
      2.526055      0.267507      1.506215      1.535123      1.569730      2.675073
      2.561486      0.270003      1.506128      1.534626      1.568721      2.700029
      2.596917      0.272487      1.506045      1.534143      1.567741      2.724870
      2.632348      0.274960      1.505963      1.533673      1.566789      2.749599
      2.667779      0.277422      1.505883      1.533216      1.565863      2.774216
      2.703210      0.279873      1.505806      1.532771      1.564962      2.798725
      2.738641      0.282313      1.505731      1.532338      1.564086      2.823128
      2.774072      0.284742      1.505657      1.531916      1.563233      2.847425
      2.809503      0.287162      1.505585      1.531505      1.562402      2.871619
      2.844934      0.289571      1.505516      1.531105      1.561593      2.895711
      2.880365      0.291970      1.505448      1.530714      1.560805      2.919704
      2.915796      0.294360      1.505381      1.530333      1.560036      2.943598
      2.951227      0.296740      1.505316      1.529962      1.559287      2.967396
      2.986658      0.299110      1.505253      1.529600      1.558556      2.991099
      3.022089      0.301471      1.505191      1.529246      1.557843      3.014708
      3.057520      0.303823      1.505131      1.528900      1.557147      3.038225
      3.092951      0.306165      1.505072      1.528563      1.556468      3.061652
      3.128382      0.308499      1.505014      1.528233      1.555805      3.084989
      3.163813      0.310824      1.504958      1.527911      1.555157      3.108238
      3.199244      0.313140      1.504903      1.527596      1.554524      3.131401
      3.234675      0.315448      1.504849      1.527289      1.553905      3.154478
      3.270106      0.317747      1.504796      1.526988      1.553300      3.177471
      3.305537      0.320038      1.504745      1.526693      1.552709      3.200382
      3.340968      0.322321      1.504694      1.526405      1.552130      3.223210
      3.376399      0.324596      1.504645      1.526123      1.551565      3.245958
      3.411830      0.326863      1.504596      1.525847      1.551011      3.268627
      3.447261      0.329122      1.504549      1.525577      1.550469      3.291217
      3.482692      0.331373      1.504503      1.525313      1.549938      3.313730
      3.518123      0.333617      1.504457      1.525053      1.549419      3.336167
      3.553554      0.335853      1.504413      1.524799      1.548910      3.358529
      3.588985      0.338082      1.504369      1.524551      1.548412      3.380816
      3.624416      0.340303      1.504326      1.524307      1.547923      3.403030
      3.659847      0.342517      1.504284      1.524068      1.547445      3.425172
      3.695278      0.344724      1.504243      1.523833      1.546976      3.447243
      3.730709      0.346924      1.504202      1.523603      1.546516      3.469243
      3.766140      0.349117      1.504163      1.523378      1.546065      3.491173
      3.801571      0.351304      1.504124      1.523157      1.545622      3.513035
      3.837002      0.353483      1.504086      1.522939      1.545188      3.534829
      3.872433      0.355656      1.504048      1.522726      1.544762      3.556556
      3.907864      0.357822      1.504011      1.522517      1.544345      3.578217
      3.943295      0.359981      1.503975      1.522312      1.543934      3.599813
      3.978726      0.362134      1.503940      1.522110      1.543532      3.621344
      4.014157      0.364281      1.503905      1.521912      1.543137      3.642811
      4.049588      0.366422      1.503871      1.521718      1.542748      3.664215
      4.085019      0.368556      1.503837      1.521527      1.542367      3.685557
      4.120450      0.370684      1.503804      1.521339      1.541993      3.706837
      4.155881      0.372806      1.503771      1.521154      1.541625      3.728057
      4.191312      0.374922      1.503739      1.520973      1.541263      3.749216
      4.226743      0.377032      1.503708      1.520795      1.540908      3.770315
      4.262174      0.379136      1.503677      1.520620      1.540559      3.791356
      4.297605      0.381234      1.503647      1.520447      1.540215      3.812338
      4.333036      0.383326      1.503617      1.520278      1.539878      3.833263
      4.368467      0.385413      1.503587      1.520111      1.539546      3.854131
      4.403898      0.387494      1.503558      1.519947      1.539219      3.874942
      4.439329      0.389570      1.503530      1.519786      1.538898      3.895698
      4.474760      0.391640      1.503502      1.519627      1.538582      3.916399
      4.510191      0.393705      1.503474      1.519471      1.538271      3.937045
      4.545622      0.395764      1.503447      1.519317      1.537966      3.957637
      4.581053      0.397818      1.503421      1.519166      1.537664      3.978176
      4.616484      0.399866      1.503394      1.519017      1.537368      3.998662
      4.651915      0.401910      1.503368      1.518870      1.537077      4.019095
      4.687346      0.403948      1.503343      1.518726      1.536789      4.039477
      4.722777      0.405981      1.503318      1.518584      1.536507      4.059807
      4.758208      0.408009      1.503293      1.518444      1.536228      4.080087
      4.793639      0.410032      1.503269      1.518306      1.535954      4.100316
      4.829070      0.412050      1.503245      1.518170      1.535684      4.120495
      4.864501      0.414063      1.503221      1.518036      1.535418      4.140626
      4.899932      0.416071      1.503197      1.517904      1.535156      4.160707
      4.935363      0.418074      1.503174      1.517774      1.534898      4.180740
      4.970794      0.420073      1.503152      1.517646      1.534643      4.200725
      5.006225      0.422066      1.503129      1.517519      1.534392      4.220663
      5.041656      0.424055      1.503107      1.517395      1.534145      4.240554
      5.077087      0.426040      1.503086      1.517272      1.533901      4.260398
      5.112518      0.428020      1.503064      1.517151      1.533661      4.280196
      5.147949      0.429995      1.503043      1.517031      1.533424      4.299948
      5.183380      0.431966      1.503022      1.516914      1.533191      4.319656
      5.218811      0.433932      1.503002      1.516798      1.532961      4.339318
      5.254242      0.435894      1.502981      1.516683      1.532734      4.358936
