  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.54138
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.059220      0.957648      0.856656      1.040505
      0.108024      1.118440      1.015296      0.913312      1.080236
      0.111925      1.177660      1.072944      0.969969      1.119249
      0.115759      1.236880      1.130592      1.026625      1.157594
      0.119531      1.296100      1.188240      1.083281      1.195314
      0.123245      1.355320      1.245888      1.139937      1.232448
      0.126903      1.414540      1.303536      1.196593      1.269030
      0.130509      1.473760      1.361184      1.253249      1.305093
      0.134066      1.532980      1.418832      1.309906      1.340664
      0.137577      1.592200      1.476480      1.366562      1.375769
      0.141043      1.651420      1.534128      1.423218      1.410432
      0.144467      1.710640      1.591776      1.479874      1.444674
      0.147851      1.769860      1.649424      1.536530      1.478515
      0.151197      1.829079      1.707072      1.593187      1.511973
      0.154506      1.888299      1.764720      1.649843      1.545064
      0.157781      1.947519      1.822368      1.706499      1.577805
      0.161021      2.006739      1.880016      1.763155      1.610210
      0.164229      2.065959      1.937664      1.819811      1.642292
      0.167406      2.125179      1.995312      1.876468      1.674064
      0.170554      2.184399      2.052960      1.933124      1.705537
      0.173672      2.243619      2.110608      1.989780      1.736722
      0.176763      2.302839      2.168256      2.046436      1.767629
      0.179827      2.362059      2.225904      2.103092      1.798269
      0.182865      2.421279      2.283551      2.159748      1.828650
      0.185878      2.480499      2.341199      2.216405      1.858780
      0.188867      2.539719      2.398847      2.273061      1.888669
      0.191832      2.598939      2.456495      2.329717      1.918322
      0.194775      2.658159      2.514143      2.386373      1.947749
      0.197695      2.717379      2.571791      2.443029      1.976954
      0.200595      2.776599      2.629439      2.499686      2.005945
      0.203473      2.835819      2.687087      2.556342      2.034729
      0.206331      2.895039      2.744735      2.612998      2.063310
      0.209169      2.954259      2.802383      2.669654      2.091695
      0.211989      3.013479      2.860031      2.726310      2.119888
      0.214789      3.072699      2.917679      2.782967      2.147895
      0.217572      3.131919      2.975327      2.839623      2.175721
      0.220337      3.191139      3.032975      2.896279      2.203369
      0.223085      3.250359      3.090623      2.952935      2.230846
      0.225815      3.309579      3.148271      3.009591      2.258154
      0.228530      3.368799      3.205919      3.066247      2.285298
