  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.45862
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.058237      0.956530      0.855372      1.040505
      0.648212      0.108024      1.116474      1.013060      0.910743      1.080236
      0.683643      0.111925      1.174711      1.069589      0.966115      1.119249
      0.719074      0.115759      1.232948      1.126119      1.021486      1.157594
      0.754505      0.119531      1.291185      1.182649      1.076858      1.195314
      0.789936      0.123245      1.349422      1.239179      1.132229      1.232448
      0.825367      0.126903      1.407659      1.295708      1.187601      1.269030
      0.860798      0.130509      1.465896      1.352238      1.242972      1.305093
      0.896229      0.134066      1.524133      1.408768      1.298344      1.340664
      0.931660      0.137577      1.582370      1.465298      1.353715      1.375769
      0.967091      0.141043      1.640607      1.521827      1.409087      1.410432
      1.002522      0.144467      1.698844      1.578357      1.464459      1.444674
      1.037953      0.147851      1.757081      1.634887      1.519830      1.478515
      1.073384      0.151197      1.815318      1.691417      1.575202      1.511973
      1.108815      0.154506      1.873555      1.747946      1.630573      1.545064
      1.144246      0.157781      1.931792      1.804476      1.685945      1.577805
      1.179677      0.161021      1.990029      1.861006      1.741316      1.610210
      1.215108      0.164229      2.048266      1.917536      1.796688      1.642292
      1.250539      0.167406      2.106503      1.974065      1.852059      1.674064
      1.285970      0.170554      2.164740      2.030595      1.907431      1.705537
      1.321401      0.173672      2.222977      2.087125      1.962802      1.736722
      1.356832      0.176763      2.281214      2.143655      2.018174      1.767629
      1.392263      0.179827      2.339451      2.200184      2.073546      1.798269
      1.427694      0.182865      2.397688      2.256714      2.128917      1.828650
      1.463125      0.185878      2.455925      2.313244      2.184289      1.858780
      1.498556      0.188867      2.514162      2.369774      2.239660      1.888669
      1.533987      0.191832      2.572399      2.426303      2.295032      1.918322
      1.569418      0.194775      2.630636      2.482833      2.350403      1.947749
      1.604849      0.197695      2.688873      2.539363      2.405775      1.976954
      1.640280      0.200595      2.747110      2.595893      2.461146      2.005945
      1.675711      0.203473      2.805347      2.652422      2.516518      2.034729
      1.711142      0.206331      2.863584      2.708952      2.571889      2.063310
      1.746573      0.209169      2.921821      2.765482      2.627261      2.091695
      1.782004      0.211989      2.980058      2.822012      2.682633      2.119888
      1.817435      0.214789      3.038295      2.878541      2.738004      2.147895
      1.852866      0.217572      3.096532      2.935071      2.793376      2.175721
      1.888297      0.220337      3.154769      2.991601      2.848747      2.203369
      1.923728      0.223085      3.213006      3.048131      2.904119      2.230846
      1.959159      0.225815      3.271243      3.104660      2.959490      2.258154
      1.994590      0.228530      3.329480      3.161190      3.014862      2.285298
      2.030021      0.231228      3.387717      3.217720      3.070233      2.312282
      2.065452      0.233911      3.445954      3.274250      3.125605      2.339109
      2.100883      0.236578      3.504191      3.330779      3.180976      2.365784
      2.136314      0.239231      3.562428      3.387309      3.236348      2.392308
      2.171745      0.241869      3.620665      3.443839      3.291720      2.418687
      2.207176      0.244492      3.678902      3.500369      3.347091      2.444922
      2.242607      0.247102      3.737139      3.556898      3.402463      2.471018
      2.278038      0.249698      3.795376      3.613428      3.457834      2.496976
      2.313469      0.252280      3.853613      3.669958      3.513206      2.522800
      2.348900      0.254849      3.911850      3.726488      3.568577      2.548493
      2.384331      0.257406      3.970087      3.783017      3.623949      2.574057
      2.419762      0.259949      4.028324      3.839547      3.679320      2.599494
      2.455193      0.262481      4.086561      3.896077      3.734692      2.624808
      2.490624      0.265000      4.144798      3.952607      3.790063      2.650000
      2.526055      0.267507      4.203035      4.009136      3.845435      2.675073
      2.561486      0.270003      4.261272      4.065666      3.900807      2.700029
      2.596917      0.272487      4.319509      4.122196      3.956178      2.724870
      2.632348      0.274960      4.377746      4.178726      4.011550      2.749599
      2.667779      0.277422      4.435983      4.235255      4.066921      2.774216
      2.703210      0.279873      4.494220      4.291785      4.122293      2.798725
      2.738641      0.282313      4.552457      4.348315      4.177664      2.823128
      2.774072      0.284742      4.610694      4.404845      4.233036      2.847425
      2.809503      0.287162      4.668931      4.461374      4.288407      2.871619
      2.844934      0.289571      4.727168      4.517904      4.343779      2.895711
      2.880365      0.291970      4.785405      4.574434      4.399150      2.919704
      2.915796      0.294360      4.843642      4.630964      4.454522      2.943598
      2.951227      0.296740      4.901879      4.687493      4.509894      2.967396
      2.986658      0.299110      4.960116      4.744023      4.565265      2.991099
      3.022089      0.301471      5.018353      4.800553      4.620637      3.014708
      3.057520      0.303823      5.076590      4.857083      4.676008      3.038225
      3.092951      0.306165      5.134827      4.913612      4.731380      3.061652
      3.128382      0.308499      5.193064      4.970142      4.786751      3.084989
      3.163813      0.310824      5.251301      5.026672      4.842123      3.108238
      3.199244      0.313140      5.309538      5.083202      4.897494      3.131401
      3.234675      0.315448      5.367775      5.139731      4.952866      3.154478
      3.270106      0.317747      5.426012      5.196261      5.008237      3.177471
      3.305537      0.320038      5.484249      5.252791      5.063609      3.200382
      3.340968      0.322321      5.542486      5.309321      5.118981      3.223210
      3.376399      0.324596      5.600723      5.365850      5.174352      3.245958
      3.411830      0.326863      5.658960      5.422380      5.229724      3.268627
      3.447261      0.329122      5.717197      5.478910      5.285095      3.291217
      3.482692      0.331373      5.775434      5.535440      5.340467      3.313730
      3.518123      0.333617      5.833671      5.591969      5.395838      3.336167
      3.553554      0.335853      5.891908      5.648499      5.451210      3.358529
      3.588985      0.338082      5.950145      5.705029      5.506581      3.380816
      3.624416      0.340303      6.008382      5.761559      5.561953      3.403030
      3.659847      0.342517      6.066619      5.818088      5.617324      3.425172
      3.695278      0.344724      6.124856      5.874618      5.672696      3.447243
      3.730709      0.346924      6.183093      5.931148      5.728068      3.469243
      3.766140      0.349117      6.241330      5.987678      5.783439      3.491173
      3.801571      0.351304      6.299567      6.044207      5.838811      3.513035
      3.837002      0.353483      6.357804      6.100737      5.894182      3.534829
      3.872433      0.355656      6.416041      6.157267      5.949554      3.556556
      3.907864      0.357822      6.474278      6.213797      6.004925      3.578217
      3.943295      0.359981      6.532515      6.270326      6.060297      3.599813
      3.978726      0.362134      6.590752      6.326856      6.115668      3.621344
      4.014157      0.364281      6.648989      6.383386      6.171040      3.642811
      4.049588      0.366422      6.707226      6.439916      6.226411      3.664215
      4.085019      0.368556      6.765463      6.496445      6.281783      3.685557
      4.120450      0.370684      6.823700      6.552975      6.337155      3.706837
      4.155881      0.372806      6.881937      6.609505      6.392526      3.728057
      4.191312      0.374922      6.940174      6.666035      6.447898      3.749216
      4.226743      0.377032      6.998411      6.722564      6.503269      3.770315
      4.262174      0.379136      7.056648      6.779094      6.558641      3.791356
      4.297605      0.381234      7.114885      6.835624      6.614012      3.812338
      4.333036      0.383326      7.173122      6.892154      6.669384      3.833263
      4.368467      0.385413      7.231359      6.948683      6.724755      3.854131
      4.403898      0.387494      7.289596      7.005213      6.780127      3.874942
      4.439329      0.389570      7.347833      7.061743      6.835498      3.895698
      4.474760      0.391640      7.406070      7.118273      6.890870      3.916399
      4.510191      0.393705      7.464307      7.174802      6.946242      3.937045
      4.545622      0.395764      7.522544      7.231332      7.001613      3.957637
      4.581053      0.397818      7.580781      7.287862      7.056985      3.978176
      4.616484      0.399866      7.639018      7.344392      7.112356      3.998662
      4.651915      0.401910      7.697255      7.400921      7.167728      4.019095
      4.687346      0.403948      7.755492      7.457451      7.223099      4.039477
      4.722777      0.405981      7.813729      7.513981      7.278471      4.059807
      4.758208      0.408009      7.871966      7.570511      7.333842      4.080087
      4.793639      0.410032      7.930203      7.627040      7.389214      4.100316
      4.829070      0.412050      7.988440      7.683570      7.444585      4.120495
      4.864501      0.414063      8.046677      7.740100      7.499957      4.140626
      4.899932      0.416071      8.104914      7.796630      7.555329      4.160707
      4.935363      0.418074      8.163151      7.853159      7.610700      4.180740
      4.970794      0.420073      8.221388      7.909689      7.666072      4.200725
      5.006225      0.422066      8.279625      7.966219      7.721443      4.220663
      5.041656      0.424055      8.337862      8.022749      7.776815      4.240554
      5.077087      0.426040      8.396099      8.079278      7.832186      4.260398
      5.112518      0.428020      8.454336      8.135808      7.887558      4.280196
      5.147949      0.429995      8.512573      8.192338      7.942929      4.299948
      5.183380      0.431966      8.570810      8.248868      7.998301      4.319656
      5.218811      0.433932      8.629047      8.305397      8.053672      4.339318
      5.254242      0.435894      8.687284      8.361927      8.109044      4.358936
      5.289673      0.437851      8.745521      8.418457      8.164416      4.378510
      5.325104      0.439804      8.803758      8.474987      8.219787      4.398040
      5.360535      0.441753      8.861995      8.531516      8.275159      4.417527
      5.395966      0.443697      8.920232      8.588046      8.330530      4.436971
      5.431397      0.445637      8.978469      8.644576      8.385902      4.456372
      5.466828      0.447573      9.036706      8.701106      8.441273      4.475732
      5.502259      0.449505      9.094943      8.757635      8.496645      4.495049
      5.537690      0.451433      9.153180      8.814165      8.552016      4.514325
      5.573121      0.453356      9.211417      8.870695      8.607388      4.533560
      5.608552      0.455275      9.269654      8.927225      8.662759      4.552755
      5.643983      0.457191      9.327891      8.983754      8.718131      4.571909
      5.679414      0.459102      9.386128      9.040284      8.773503      4.591023
      5.714845      0.461010      9.444365      9.096814      8.828874      4.610097
      5.750276      0.462913      9.502602      9.153344      8.884246      4.629132
      5.785707      0.464813      9.560839      9.209873      8.939617      4.648128
      5.821138      0.466708      9.619076      9.266403      8.994989      4.667085
      5.856569      0.468600      9.677313      9.322933      9.050360      4.686003
      5.892000      0.470488      9.735549      9.379463      9.105732      4.704884
      5.927431      0.472373      9.793786      9.435992      9.161103      4.723727
      5.962862      0.474253      9.852023      9.492522      9.216475      4.742532
      5.998293      0.476130      9.910260      9.549052      9.271846      4.761300
      6.033724      0.478003      9.968497      9.605582      9.327218      4.780031
      6.069155      0.479873     10.026734      9.662111      9.382590      4.798725
      6.104586      0.481738     10.084971      9.718641      9.437961      4.817384
      6.140017      0.483601     10.143208      9.775171      9.493333      4.836006
