  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.18276
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.343376      1.434028      1.560947      1.000000
      0.612781      0.104050      1.351535      1.437684      1.557288      1.040505
      0.648212      0.108024      1.358887      1.440956      1.554044      1.080236
      0.683643      0.111925      1.365545      1.443902      1.551148      1.119249
      0.719074      0.115759      1.371603      1.446568      1.548546      1.157594
      0.754505      0.119531      1.377138      1.448992      1.546196      1.195314
      0.789936      0.123245      1.382216      1.451205      1.544063      1.232448
      0.825367      0.126903      1.386891      1.453234      1.542119      1.269030
      0.860798      0.130509      1.391209      1.455102      1.540338      1.305093
      0.896229      0.134066      1.395209      1.456826      1.538702      1.340664
      0.931660      0.137577      1.398926      1.458422      1.537194      1.375769
      0.967091      0.141043      1.402388      1.459905      1.535799      1.410432
      1.002522      0.144467      1.405621      1.461285      1.534505      1.444674
      1.037953      0.147851      1.408646      1.462574      1.533301      1.478515
      1.073384      0.151197      1.411484      1.463779      1.532178      1.511973
      1.108815      0.154506      1.414150      1.464909      1.531128      1.545064
      1.144246      0.157781      1.416661      1.465971      1.530145      1.577805
      1.179677      0.161021      1.419029      1.466971      1.529222      1.610210
      1.215108      0.164229      1.421266      1.467913      1.528354      1.642292
      1.250539      0.167406      1.423383      1.468804      1.527536      1.674064
      1.285970      0.170554      1.425389      1.469646      1.526764      1.705537
      1.321401      0.173672      1.427292      1.470444      1.526033      1.736722
      1.356832      0.176763      1.429101      1.471201      1.525342      1.767629
      1.392263      0.179827      1.430822      1.471920      1.524687      1.798269
      1.427694      0.182865      1.432462      1.472604      1.524064      1.828650
      1.463125      0.185878      1.434025      1.473255      1.523472      1.858780
      1.498556      0.188867      1.435518      1.473877      1.522909      1.888669
      1.533987      0.191832      1.436945      1.474470      1.522372      1.918322
      1.569418      0.194775      1.438310      1.475037      1.521859      1.947749
      1.604849      0.197695      1.439617      1.475579      1.521370      1.976954
      1.640280      0.200595      1.440870      1.476098      1.520902      2.005945
      1.675711      0.203473      1.442072      1.476595      1.520454      2.034729
      1.711142      0.206331      1.443226      1.477073      1.520025      2.063310
      1.746573      0.209169      1.444335      1.477531      1.519613      2.091695
      1.782004      0.211989      1.445401      1.477971      1.519218      2.119888
      1.817435      0.214789      1.446428      1.478394      1.518839      2.147895
      1.852866      0.217572      1.447416      1.478802      1.518474      2.175721
      1.888297      0.220337      1.448369      1.479194      1.518123      2.203369
      1.923728      0.223085      1.449288      1.479572      1.517786      2.230846
      1.959159      0.225815      1.450174      1.479936      1.517460      2.258154
      1.994590      0.228530      1.451031      1.480288      1.517147      2.285298
      2.030021      0.231228      1.451858      1.480628      1.516844      2.312282
      2.065452      0.233911      1.452658      1.480956      1.516552      2.339109
      2.100883      0.236578      1.453431      1.481273      1.516270      2.365784
      2.136314      0.239231      1.454180      1.481580      1.515997      2.392308
      2.171745      0.241869      1.454905      1.481877      1.515733      2.418687
      2.207176      0.244492      1.455608      1.482164      1.515478      2.444922
      2.242607      0.247102      1.456288      1.482442      1.515231      2.471018
      2.278038      0.249698      1.456949      1.482712      1.514992      2.496976
      2.313469      0.252280      1.457590      1.482974      1.514760      2.522800
      2.348900      0.254849      1.458211      1.483228      1.514535      2.548493
      2.384331      0.257406      1.458815      1.483475      1.514317      2.574057
      2.419762      0.259949      1.459402      1.483714      1.514105      2.599494
      2.455193      0.262481      1.459972      1.483946      1.513900      2.624808
      2.490624      0.265000      1.460527      1.484172      1.513700      2.650000
      2.526055      0.267507      1.461066      1.484392      1.513507      2.675073
      2.561486      0.270003      1.461591      1.484606      1.513318      2.700029
      2.596917      0.272487      1.462102      1.484814      1.513135      2.724870
      2.632348      0.274960      1.462599      1.485016      1.512956      2.749599
      2.667779      0.277422      1.463083      1.485213      1.512783      2.774216
      2.703210      0.279873      1.463556      1.485405      1.512614      2.798725
      2.738641      0.282313      1.464016      1.485592      1.512449      2.823128
      2.774072      0.284742      1.464464      1.485774      1.512289      2.847425
      2.809503      0.287162      1.464902      1.485952      1.512133      2.871619
      2.844934      0.289571      1.465329      1.486125      1.511981      2.895711
      2.880365      0.291970      1.465746      1.486294      1.511832      2.919704
      2.915796      0.294360      1.466153      1.486460      1.511687      2.943598
      2.951227      0.296740      1.466550      1.486621      1.511546      2.967396
      2.986658      0.299110      1.466938      1.486778      1.511408      2.991099
      3.022089      0.301471      1.467317      1.486932      1.511273      3.014708
      3.057520      0.303823      1.467688      1.487082      1.511141      3.038225
      3.092951      0.306165      1.468050      1.487228      1.511013      3.061652
      3.128382      0.308499      1.468404      1.487372      1.510887      3.084989
      3.163813      0.310824      1.468751      1.487512      1.510764      3.108238
      3.199244      0.313140      1.469090      1.487649      1.510644      3.131401
      3.234675      0.315448      1.469421      1.487783      1.510527      3.154478
      3.270106      0.317747      1.469746      1.487915      1.510412      3.177471
      3.305537      0.320038      1.470064      1.488043      1.510300      3.200382
      3.340968      0.322321      1.470375      1.488169      1.510190      3.223210
      3.376399      0.324596      1.470680      1.488292      1.510082      3.245958
      3.411830      0.326863      1.470978      1.488413      1.509977      3.268627
      3.447261      0.329122      1.471271      1.488531      1.509873      3.291217
      3.482692      0.331373      1.471558      1.488647      1.509772      3.313730
      3.518123      0.333617      1.471839      1.488760      1.509673      3.336167
      3.553554      0.335853      1.472114      1.488872      1.509576      3.358529
      3.588985      0.338082      1.472385      1.488981      1.509481      3.380816
      3.624416      0.340303      1.472650      1.489088      1.509388      3.403030
      3.659847      0.342517      1.472910      1.489192      1.509296      3.425172
      3.695278      0.344724      1.473165      1.489295      1.509207      3.447243
      3.730709      0.346924      1.473415      1.489396      1.509119      3.469243
      3.766140      0.349117      1.473661      1.489495      1.509032      3.491173
      3.801571      0.351304      1.473902      1.489593      1.508948      3.513035
      3.837002      0.353483      1.474139      1.489688      1.508865      3.534829
      3.872433      0.355656      1.474371      1.489782      1.508783      3.556556
      3.907864      0.357822      1.474600      1.489874      1.508703      3.578217
      3.943295      0.359981      1.474824      1.489964      1.508624      3.599813
      3.978726      0.362134      1.475045      1.490053      1.508547      3.621344
      4.014157      0.364281      1.475261      1.490140      1.508471      3.642811
      4.049588      0.366422      1.475474      1.490226      1.508397      3.664215
      4.085019      0.368556      1.475684      1.490310      1.508323      3.685557
      4.120450      0.370684      1.475889      1.490393      1.508251      3.706837
      4.155881      0.372806      1.476092      1.490474      1.508181      3.728057
      4.191312      0.374922      1.476290      1.490554      1.508111      3.749216
      4.226743      0.377032      1.476486      1.490633      1.508043      3.770315
      4.262174      0.379136      1.476679      1.490710      1.507976      3.791356
      4.297605      0.381234      1.476868      1.490786      1.507910      3.812338
      4.333036      0.383326      1.477054      1.490861      1.507845      3.833263
      4.368467      0.385413      1.477237      1.490935      1.507781      3.854131
      4.403898      0.387494      1.477418      1.491007      1.507718      3.874942
      4.439329      0.389570      1.477595      1.491079      1.507656      3.895698
      4.474760      0.391640      1.477770      1.491149      1.507595      3.916399
      4.510191      0.393705      1.477942      1.491218      1.507535      3.937045
      4.545622      0.395764      1.478112      1.491286      1.507476      3.957637
      4.581053      0.397818      1.478278      1.491353      1.507418      3.978176
      4.616484      0.399866      1.478443      1.491419      1.507361      3.998662
      4.651915      0.401910      1.478605      1.491484      1.507304      4.019095
      4.687346      0.403948      1.478764      1.491548      1.507249      4.039477
      4.722777      0.405981      1.478921      1.491611      1.507194      4.059807
      4.758208      0.408009      1.479076      1.491673      1.507140      4.080087
      4.793639      0.410032      1.479228      1.491735      1.507087      4.100316
      4.829070      0.412050      1.479379      1.491795      1.507035      4.120495
      4.864501      0.414063      1.479527      1.491854      1.506984      4.140626
      4.899932      0.416071      1.479673      1.491913      1.506933      4.160707
      4.935363      0.418074      1.479817      1.491971      1.506883      4.180740
      4.970794      0.420073      1.479959      1.492028      1.506833      4.200725
      5.006225      0.422066      1.480099      1.492084      1.506785      4.220663
      5.041656      0.424055      1.480237      1.492139      1.506737      4.240554
      5.077087      0.426040      1.480373      1.492194      1.506690      4.260398
      5.112518      0.428020      1.480507      1.492247      1.506643      4.280196
      5.147949      0.429995      1.480639      1.492301      1.506597      4.299948
      5.183380      0.431966      1.480770      1.492353      1.506552      4.319656
      5.218811      0.433932      1.480899      1.492405      1.506507      4.339318
      5.254242      0.435894      1.481026      1.492456      1.506463      4.358936
      5.289673      0.437851      1.481152      1.492506      1.506420      4.378510
      5.325104      0.439804      1.481276      1.492555      1.506377      4.398040
      5.360535      0.441753      1.481398      1.492604      1.506335      4.417527
      5.395966      0.443697      1.481518      1.492653      1.506293      4.436971
      5.431397      0.445637      1.481637      1.492700      1.506252      4.456372
      5.466828      0.447573      1.481755      1.492747      1.506211      4.475732
      5.502259      0.449505      1.481871      1.492794      1.506171      4.495049
      5.537690      0.451433      1.481986      1.492840      1.506131      4.514325
      5.573121      0.453356      1.482099      1.492885      1.506092      4.533560
      5.608552      0.455275      1.482211      1.492930      1.506053      4.552755
      5.643983      0.457191      1.482321      1.492974      1.506015      4.571909
      5.679414      0.459102      1.482430      1.493018      1.505977      4.591023
      5.714845      0.461010      1.482538      1.493061      1.505940      4.610097
      5.750276      0.462913      1.482644      1.493103      1.505904      4.629132
      5.785707      0.464813      1.482749      1.493145      1.505867      4.648128
      5.821138      0.466708      1.482853      1.493187      1.505831      4.667085
      5.856569      0.468600      1.482955      1.493228      1.505796      4.686003
      5.892000      0.470488      1.483057      1.493268      1.505761      4.704884
      5.927431      0.472373      1.483157      1.493309      1.505726      4.723727
      5.962862      0.474253      1.483256      1.493348      1.505692      4.742532
      5.998293      0.476130      1.483354      1.493387      1.505659      4.761300
      6.033724      0.478003      1.483450      1.493426      1.505625      4.780031
