  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.56897
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.059548      0.958021      0.857084      1.040505
      0.648212      0.108024      1.119095      1.016041      0.914169      1.080236
      0.683643      0.111925      1.178643      1.074062      0.971253      1.119249
      0.719074      0.115759      1.238190      1.132083      1.028338      1.157594
      0.754505      0.119531      1.297738      1.190104      1.085422      1.195314
      0.789936      0.123245      1.357286      1.248124      1.142506      1.232448
      0.825367      0.126903      1.416833      1.306145      1.199591      1.269030
      0.860798      0.130509      1.476381      1.364166      1.256675      1.305093
      0.896229      0.134066      1.535929      1.422186      1.313760      1.340664
      0.931660      0.137577      1.595476      1.480207      1.370844      1.375769
      0.967091      0.141043      1.655024      1.538228      1.427928      1.410432
      1.002522      0.144467      1.714571      1.596249      1.485013      1.444674
      1.037953      0.147851      1.774119      1.654269      1.542097      1.478515
      1.073384      0.151197      1.833667      1.712290      1.599182      1.511973
      1.108815      0.154506      1.893214      1.770311      1.656266      1.545064
      1.144246      0.157781      1.952762      1.828332      1.713350      1.577805
      1.179677      0.161021      2.012310      1.886352      1.770435      1.610210
      1.215108      0.164229      2.071857      1.944373      1.827519      1.642292
      1.250539      0.167406      2.131405      2.002394      1.884604      1.674064
      1.285970      0.170554      2.190952      2.060414      1.941688      1.705537
      1.321401      0.173672      2.250500      2.118435      1.998772      1.736722
      1.356832      0.176763      2.310048      2.176456      2.055857      1.767629
      1.392263      0.179827      2.369595      2.234477      2.112941      1.798269
      1.427694      0.182865      2.429143      2.292497      2.170026      1.828650
      1.463125      0.185878      2.488691      2.350518      2.227110      1.858780
      1.498556      0.188867      2.548238      2.408539      2.284194      1.888669
      1.533987      0.191832      2.607786      2.466559      2.341279      1.918322
      1.569418      0.194775      2.667333      2.524580      2.398363      1.947749
      1.604849      0.197695      2.726881      2.582601      2.455448      1.976954
      1.640280      0.200595      2.786429      2.640622      2.512532      2.005945
      1.675711      0.203473      2.845976      2.698642      2.569616      2.034729
      1.711142      0.206331      2.905524      2.756663      2.626701      2.063310
      1.746573      0.209169      2.965071      2.814684      2.683785      2.091695
      1.782004      0.211989      3.024619      2.872705      2.740870      2.119888
      1.817435      0.214789      3.084167      2.930725      2.797954      2.147895
      1.852866      0.217572      3.143714      2.988746      2.855038      2.175721
      1.888297      0.220337      3.203262      3.046767      2.912123      2.203369
      1.923728      0.223085      3.262810      3.104787      2.969207      2.230846
      1.959159      0.225815      3.322357      3.162808      3.026292      2.258154
      1.994590      0.228530      3.381905      3.220829      3.083376      2.285298
      2.030021      0.231228      3.441452      3.278850      3.140460      2.312282
      2.065452      0.233911      3.501000      3.336870      3.197545      2.339109
      2.100883      0.236578      3.560548      3.394891      3.254629      2.365784
      2.136314      0.239231      3.620095      3.452912      3.311714      2.392308
      2.171745      0.241869      3.679643      3.510932      3.368798      2.418687
      2.207176      0.244492      3.739191      3.568953      3.425882      2.444922
      2.242607      0.247102      3.798738      3.626974      3.482967      2.471018
      2.278038      0.249698      3.858286      3.684995      3.540051      2.496976
      2.313469      0.252280      3.917833      3.743015      3.597136      2.522800
      2.348900      0.254849      3.977381      3.801036      3.654220      2.548493
      2.384331      0.257406      4.036929      3.859057      3.711304      2.574057
      2.419762      0.259949      4.096476      3.917078      3.768389      2.599494
      2.455193      0.262481      4.156024      3.975098      3.825473      2.624808
      2.490624      0.265000      4.215571      4.033119      3.882558      2.650000
      2.526055      0.267507      4.275119      4.091140      3.939642      2.675073
      2.561486      0.270003      4.334667      4.149160      3.996726      2.700029
      2.596917      0.272487      4.394214      4.207181      4.053811      2.724870
      2.632348      0.274960      4.453762      4.265202      4.110895      2.749599
      2.667779      0.277422      4.513310      4.323223      4.167980      2.774216
      2.703210      0.279873      4.572857      4.381243      4.225064      2.798725
      2.738641      0.282313      4.632405      4.439264      4.282148      2.823128
      2.774072      0.284742      4.691952      4.497285      4.339233      2.847425
      2.809503      0.287162      4.751500      4.555305      4.396317      2.871619
      2.844934      0.289571      4.811048      4.613326      4.453402      2.895711
      2.880365      0.291970      4.870595      4.671347      4.510486      2.919704
      2.915796      0.294360      4.930143      4.729368      4.567570      2.943598
      2.951227      0.296740      4.989691      4.787388      4.624655      2.967396
      2.986658      0.299110      5.049238      4.845409      4.681739      2.991099
      3.022089      0.301471      5.108786      4.903430      4.738824      3.014708
      3.057520      0.303823      5.168333      4.961451      4.795908      3.038225
      3.092951      0.306165      5.227881      5.019471      4.852992      3.061652
      3.128382      0.308499      5.287429      5.077492      4.910077      3.084989
      3.163813      0.310824      5.346976      5.135513      4.967161      3.108238
      3.199244      0.313140      5.406524      5.193533      5.024246      3.131401
      3.234675      0.315448      5.466072      5.251554      5.081330      3.154478
      3.270106      0.317747      5.525619      5.309575      5.138414      3.177471
      3.305537      0.320038      5.585167      5.367596      5.195499      3.200382
      3.340968      0.322321      5.644714      5.425616      5.252583      3.223210
      3.376399      0.324596      5.704262      5.483637      5.309668      3.245958
      3.411830      0.326863      5.763810      5.541658      5.366752      3.268627
      3.447261      0.329122      5.823357      5.599678      5.423836      3.291217
      3.482692      0.331373      5.882905      5.657699      5.480921      3.313730
      3.518123      0.333617      5.942452      5.715720      5.538005      3.336167
      3.553554      0.335853      6.002000      5.773741      5.595090      3.358529
      3.588985      0.338082      6.061548      5.831761      5.652174      3.380816
      3.624416      0.340303      6.121095      5.889782      5.709258      3.403030
      3.659847      0.342517      6.180643      5.947803      5.766343      3.425172
      3.695278      0.344724      6.240191      6.005824      5.823427      3.447243
      3.730709      0.346924      6.299738      6.063844      5.880512      3.469243
      3.766140      0.349117      6.359286      6.121865      5.937596      3.491173
      3.801571      0.351304      6.418833      6.179886      5.994680      3.513035
      3.837002      0.353483      6.478381      6.237906      6.051765      3.534829
      3.872433      0.355656      6.537929      6.295927      6.108849      3.556556
      3.907864      0.357822      6.597476      6.353948      6.165934      3.578217
      3.943295      0.359981      6.657024      6.411969      6.223018      3.599813
      3.978726      0.362134      6.716572      6.469989      6.280102      3.621344
      4.014157      0.364281      6.776119      6.528010      6.337187      3.642811
      4.049588      0.366422      6.835667      6.586031      6.394271      3.664215
      4.085019      0.368556      6.895214      6.644051      6.451356      3.685557
      4.120450      0.370684      6.954762      6.702072      6.508440      3.706837
      4.155881      0.372806      7.014310      6.760093      6.565524      3.728057
      4.191312      0.374922      7.073857      6.818114      6.622609      3.749216
      4.226743      0.377032      7.133405      6.876134      6.679693      3.770315
      4.262174      0.379136      7.192952      6.934155      6.736778      3.791356
      4.297605      0.381234      7.252500      6.992176      6.793862      3.812338
      4.333036      0.383326      7.312048      7.050197      6.850946      3.833263
      4.368467      0.385413      7.371595      7.108217      6.908031      3.854131
      4.403898      0.387494      7.431143      7.166238      6.965115      3.874942
      4.439329      0.389570      7.490691      7.224259      7.022200      3.895698
      4.474760      0.391640      7.550238      7.282279      7.079284      3.916399
      4.510191      0.393705      7.609786      7.340300      7.136368      3.937045
      4.545622      0.395764      7.669333      7.398321      7.193453      3.957637
      4.581053      0.397818      7.728881      7.456342      7.250537      3.978176
      4.616484      0.399866      7.788429      7.514362      7.307622      3.998662
      4.651915      0.401910      7.847976      7.572383      7.364706      4.019095
      4.687346      0.403948      7.907524      7.630404      7.421790      4.039477
      4.722777      0.405981      7.967072      7.688424      7.478875      4.059807
      4.758208      0.408009      8.026619      7.746445      7.535959      4.080087
      4.793639      0.410032      8.086167      7.804466      7.593044      4.100316
      4.829070      0.412050      8.145714      7.862487      7.650128      4.120495
      4.864501      0.414063      8.205262      7.920507      7.707212      4.140626
      4.899932      0.416071      8.264810      7.978528      7.764297      4.160707
      4.935363      0.418074      8.324357      8.036549      7.821381      4.180740
      4.970794      0.420073      8.383905      8.094570      7.878466      4.200725
      5.006225      0.422066      8.443453      8.152590      7.935550      4.220663
      5.041656      0.424055      8.503000      8.210611      7.992634      4.240554
      5.077087      0.426040      8.562548      8.268632      8.049719      4.260398
      5.112518      0.428020      8.622095      8.326652      8.106803      4.280196
      5.147949      0.429995      8.681643      8.384673      8.163888      4.299948
      5.183380      0.431966      8.741191      8.442694      8.220972      4.319656
      5.218811      0.433932      8.800738      8.500715      8.278056      4.339318
      5.254242      0.435894      8.860286      8.558735      8.335141      4.358936
      5.289673      0.437851      8.919833      8.616756      8.392225      4.378510
      5.325104      0.439804      8.979381      8.674777      8.449310      4.398040
      5.360535      0.441753      9.038929      8.732797      8.506394      4.417527
      5.395966      0.443697      9.098476      8.790818      8.563478      4.436971
      5.431397      0.445637      9.158024      8.848839      8.620563      4.456372
      5.466828      0.447573      9.217572      8.906860      8.677647      4.475732
      5.502259      0.449505      9.277119      8.964880      8.734732      4.495049
      5.537690      0.451433      9.336667      9.022901      8.791816      4.514325
      5.573121      0.453356      9.396214      9.080922      8.848900      4.533560
      5.608552      0.455275      9.455762      9.138943      8.905985      4.552755
      5.643983      0.457191      9.515310      9.196963      8.963069      4.571909
      5.679414      0.459102      9.574857      9.254984      9.020154      4.591023
      5.714845      0.461010      9.634405      9.313005      9.077238      4.610097
      5.750276      0.462913      9.693953      9.371025      9.134322      4.629132
      5.785707      0.464813      9.753500      9.429046      9.191407      4.648128
      5.821138      0.466708      9.813048      9.487067      9.248491      4.667085
      5.856569      0.468600      9.872595      9.545088      9.305576      4.686003
      5.892000      0.470488      9.932143      9.603108      9.362660      4.704884
      5.927431      0.472373      9.991691      9.661129      9.419744      4.723727
      5.962862      0.474253     10.051238      9.719150      9.476829      4.742532
      5.998293      0.476130     10.110786      9.777170      9.533913      4.761300
      6.033724      0.478003     10.170333      9.835191      9.590998      4.780031
      6.069155      0.479873     10.229881      9.893212      9.648082      4.798725
      6.104586      0.481738     10.289429      9.951233      9.705166      4.817384
      6.140017      0.483601     10.348976     10.009253      9.762251      4.836006
      6.175448      0.485459     10.408524     10.067274      9.819335      4.854592
      6.210879      0.487314     10.468072     10.125295      9.876420      4.873143
      6.246310      0.489166     10.527619     10.183316      9.933504      4.891658
      6.281741      0.491014     10.587167     10.241336      9.990588      4.910139
      6.317172      0.492858     10.646714     10.299357     10.047673      4.928585
      6.352603      0.494700     10.706262     10.357378     10.104757      4.946996
      6.388034      0.496537     10.765810     10.415398     10.161842      4.965373
      6.423465      0.498372     10.825357     10.473419     10.218926      4.983716
      6.458896      0.500203     10.884905     10.531440     10.276010      5.002026
      6.494327      0.502030     10.944453     10.589461     10.333095      5.020302
      6.529758      0.503855     11.004000     10.647481     10.390179      5.038545
