  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.59655
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.059875      0.958393      0.857513      1.040505
      0.108024      1.119751      1.016787      0.915025      1.080236
      0.111925      1.179626      1.075180      0.972538      1.119249
      0.115759      1.239501      1.133574      1.030050      1.157594
      0.119531      1.299376      1.191967      1.087563      1.195314
      0.123245      1.359252      1.250361      1.145076      1.232448
      0.126903      1.419127      1.308754      1.202588      1.269030
      0.130509      1.479002      1.367148      1.260101      1.305093
      0.134066      1.538877      1.425541      1.317614      1.340664
      0.137577      1.598753      1.483935      1.375126      1.375769
      0.141043      1.658628      1.542328      1.432639      1.410432
      0.144467      1.718503      1.600722      1.490151      1.444674
      0.147851      1.778379      1.659115      1.547664      1.478515
      0.151197      1.838254      1.717509      1.605177      1.511973
      0.154506      1.898129      1.775902      1.662689      1.545064
      0.157781      1.958004      1.834295      1.720202      1.577805
      0.161021      2.017880      1.892689      1.777714      1.610210
      0.164229      2.077755      1.951082      1.835227      1.642292
      0.167406      2.137630      2.009476      1.892740      1.674064
      0.170554      2.197506      2.067869      1.950252      1.705537
      0.173672      2.257381      2.126263      2.007765      1.736722
      0.176763      2.317256      2.184656      2.065277      1.767629
      0.179827      2.377131      2.243050      2.122790      1.798269
      0.182865      2.437007      2.301443      2.180303      1.828650
      0.185878      2.496882      2.359837      2.237815      1.858780
      0.188867      2.556757      2.418230      2.295328      1.888669
      0.191832      2.616632      2.476624      2.352841      1.918322
      0.194775      2.676508      2.535017      2.410353      1.947749
      0.197695      2.736383      2.593410      2.467866      1.976954
      0.200595      2.796258      2.651804      2.525378      2.005945
      0.203473      2.856134      2.710197      2.582891      2.034729
      0.206331      2.916009      2.768591      2.640404      2.063310
      0.209169      2.975884      2.826984      2.697916      2.091695
      0.211989      3.035759      2.885378      2.755429      2.119888
      0.214789      3.095635      2.943771      2.812941      2.147895
      0.217572      3.155510      3.002165      2.870454      2.175721
      0.220337      3.215385      3.060558      2.927967      2.203369
      0.223085      3.275260      3.118952      2.985479      2.230846
      0.225815      3.335136      3.177345      3.042992      2.258154
      0.228530      3.395011      3.235739      3.100505      2.285298
      0.231228      3.454886      3.294132      3.158017      2.312282
      0.233911      3.514762      3.352526      3.215530      2.339109
      0.236578      3.574637      3.410919      3.273042      2.365784
      0.239231      3.634512      3.469312      3.330555      2.392308
      0.241869      3.694387      3.527706      3.388068      2.418687
      0.244492      3.754263      3.586099      3.445580      2.444922
      0.247102      3.814138      3.644493      3.503093      2.471018
      0.249698      3.874013      3.702886      3.560605      2.496976
      0.252280      3.933889      3.761280      3.618118      2.522800
      0.254849      3.993764      3.819673      3.675631      2.548493
      0.257406      4.053639      3.878067      3.733143      2.574057
      0.259949      4.113514      3.936460      3.790656      2.599494
      0.262481      4.173390      3.994854      3.848169      2.624808
      0.265000      4.233265      4.053247      3.905681      2.650000
      0.267507      4.293140      4.111641      3.963194      2.675073
      0.270003      4.353015      4.170034      4.020706      2.700029
      0.272487      4.412891      4.228427      4.078219      2.724870
      0.274960      4.472766      4.286821      4.135732      2.749599
      0.277422      4.532641      4.345214      4.193244      2.774216
      0.279873      4.592517      4.403608      4.250757      2.798725
      0.282313      4.652392      4.462001      4.308269      2.823128
      0.284742      4.712267      4.520395      4.365782      2.847425
      0.287162      4.772142      4.578788      4.423295      2.871619
      0.289571      4.832018      4.637182      4.480807      2.895711
      0.291970      4.891893      4.695575      4.538320      2.919704
      0.294360      4.951768      4.753969      4.595832      2.943598
      0.296740      5.011643      4.812362      4.653345      2.967396
      0.299110      5.071519      4.870756      4.710858      2.991099
      0.301471      5.131394      4.929149      4.768370      3.014708
      0.303823      5.191269      4.987543      4.825883      3.038225
      0.306165      5.251145      5.045936      4.883396      3.061652
      0.308499      5.311020      5.104329      4.940908      3.084989
      0.310824      5.370895      5.162723      4.998421      3.108238
      0.313140      5.430770      5.221116      5.055933      3.131401
      0.315448      5.490646      5.279510      5.113446      3.154478
      0.317747      5.550521      5.337903      5.170959      3.177471
      0.320038      5.610396      5.396297      5.228471      3.200382
      0.322321      5.670272      5.454690      5.285984      3.223210
      0.324596      5.730147      5.513084      5.343496      3.245958
      0.326863      5.790022      5.571477      5.401009      3.268627
      0.329122      5.849897      5.629871      5.458522      3.291217
      0.331373      5.909773      5.688264      5.516034      3.313730
      0.333617      5.969648      5.746658      5.573547      3.336167
      0.335853      6.029523      5.805051      5.631060      3.358529
      0.338082      6.089398      5.863445      5.688572      3.380816
      0.340303      6.149274      5.921838      5.746085      3.403030
      0.342517      6.209149      5.980231      5.803597      3.425172
      0.344724      6.269024      6.038625      5.861110      3.447243
      0.346924      6.328900      6.097018      5.918623      3.469243
      0.349117      6.388775      6.155412      5.976135      3.491173
      0.351304      6.448650      6.213805      6.033648      3.513035
      0.353483      6.508525      6.272199      6.091160      3.534829
      0.355656      6.568401      6.330592      6.148673      3.556556
      0.357822      6.628276      6.388986      6.206186      3.578217
      0.359981      6.688151      6.447379      6.263698      3.599813
      0.362134      6.748026      6.505773      6.321211      3.621344
      0.364281      6.807902      6.564166      6.378724      3.642811
      0.366422      6.867777      6.622560      6.436236      3.664215
      0.368556      6.927652      6.680953      6.493749      3.685557
      0.370684      6.987528      6.739346      6.551261      3.706837
      0.372806      7.047403      6.797740      6.608774      3.728057
      0.374922      7.107278      6.856133      6.666287      3.749216
      0.377032      7.167153      6.914527      6.723799      3.770315
      0.379136      7.227029      6.972920      6.781312      3.791356
      0.381234      7.286904      7.031314      6.838824      3.812338
      0.383326      7.346779      7.089707      6.896337      3.833263
      0.385413      7.406655      7.148101      6.953850      3.854131
      0.387494      7.466530      7.206494      7.011362      3.874942
      0.389570      7.526405      7.264888      7.068875      3.895698
      0.391640      7.586280      7.323281      7.126387      3.916399
      0.393705      7.646156      7.381675      7.183900      3.937045
      0.395764      7.706031      7.440068      7.241413      3.957637
      0.397818      7.765906      7.498462      7.298925      3.978176
      0.399866      7.825781      7.556855      7.356438      3.998662
      0.401910      7.885657      7.615248      7.413951      4.019095
      0.403948      7.945532      7.673642      7.471463      4.039477
      0.405981      8.005407      7.732035      7.528976      4.059807
      0.408009      8.065283      7.790429      7.586488      4.080087
      0.410032      8.125158      7.848822      7.644001      4.100316
      0.412050      8.185033      7.907216      7.701514      4.120495
      0.414063      8.244908      7.965609      7.759026      4.140626
      0.416071      8.304784      8.024003      7.816539      4.160707
      0.418074      8.364659      8.082396      7.874051      4.180740
      0.420073      8.424534      8.140790      7.931564      4.200725
      0.422066      8.484409      8.199183      7.989077      4.220663
      0.424055      8.544285      8.257577      8.046589      4.240554
      0.426040      8.604160      8.315970      8.104102      4.260398
      0.428020      8.664035      8.374363      8.161615      4.280196
      0.429995      8.723911      8.432757      8.219127      4.299948
      0.431966      8.783786      8.491150      8.276640      4.319656
      0.433932      8.843661      8.549544      8.334152      4.339318
      0.435894      8.903536      8.607937      8.391665      4.358936
      0.437851      8.963412      8.666331      8.449178      4.378510
      0.439804      9.023287      8.724724      8.506690      4.398040
      0.441753      9.083162      8.783118      8.564203      4.417527
      0.443697      9.143038      8.841511      8.621715      4.436971
      0.445637      9.202913      8.899905      8.679228      4.456372
      0.447573      9.262788      8.958298      8.736741      4.475732
      0.449505      9.322663      9.016692      8.794253      4.495049
      0.451433      9.382539      9.075085      8.851766      4.514325
      0.453356      9.442414      9.133479      8.909278      4.533560
      0.455275      9.502289      9.191872      8.966791      4.552755
      0.457191      9.562164      9.250265      9.024304      4.571909
      0.459102      9.622040      9.308659      9.081816      4.591023
      0.461010      9.681915      9.367052      9.139329      4.610097
      0.462913      9.741790      9.425446      9.196842      4.629132
      0.464813      9.801666      9.483839      9.254354      4.648128
      0.466708      9.861541      9.542233      9.311867      4.667085
      0.468600      9.921416      9.600626      9.369379      4.686003
      0.470488      9.981291      9.659020      9.426892      4.704884
      0.472373     10.041167      9.717413      9.484405      4.723727
      0.474253     10.101042      9.775807      9.541917      4.742532
      0.476130     10.160917      9.834200      9.599430      4.761300
      0.478003     10.220792      9.892594      9.656942      4.780031
      0.479873     10.280668      9.950987      9.714455      4.798725
      0.481738     10.340543     10.009381      9.771968      4.817384
      0.483601     10.400418     10.067774      9.829480      4.836006
      0.485459     10.460294     10.126167      9.886993      4.854592
      0.487314     10.520169     10.184561      9.944506      4.873143
      0.489166     10.580044     10.242954     10.002018      4.891658
      0.491014     10.639919     10.301348     10.059531      4.910139
      0.492858     10.699795     10.359741     10.117043      4.928585
      0.494700     10.759670     10.418135     10.174556      4.946996
      0.496537     10.819545     10.476528     10.232069      4.965373
      0.498372     10.879421     10.534922     10.289581      4.983716
      0.500203     10.939296     10.593315     10.347094      5.002026
      0.502030     10.999171     10.651709     10.404606      5.020302
      0.503855     11.059046     10.710102     10.462119      5.038545
      0.505675     11.118922     10.768496     10.519632      5.056755
      0.507493     11.178797     10.826889     10.577144      5.074932
      0.509308     11.238672     10.885282     10.634657      5.093077
      0.511119     11.298547     10.943676     10.692170      5.111189
      0.512927     11.358423     11.002069     10.749682      5.129270
      0.514732     11.418298     11.060463     10.807195      5.147318
      0.516534     11.478173     11.118856     10.864707      5.165335
      0.518332     11.538049     11.177250     10.922220      5.183321
      0.520128     11.597924     11.235643     10.979733      5.201275
      0.521920     11.657799     11.294037     11.037245      5.219199
      0.523709     11.717674     11.352430     11.094758      5.237092
      0.525495     11.777550     11.410824     11.152270      5.254954
      0.527279     11.837425     11.469217     11.209783      5.272786
      0.529059     11.897300     11.527611     11.267296      5.290588
      0.530836     11.957175     11.586004     11.324808      5.308360
      0.532610     12.017051     11.644398     11.382321      5.326102
      0.534382     12.076926     11.702791     11.439833      5.343815
      0.536150     12.136801     11.761184     11.497346      5.361499
      0.537915     12.196677     11.819578     11.554859      5.379153
      0.539678     12.256552     11.877971     11.612371      5.396778
      0.541438     12.316427     11.936365     11.669884      5.414375
      0.543194     12.376302     11.994758     11.727397      5.431943
      0.544948     12.436178     12.053152     11.784909      5.449483
      0.546699     12.496053     12.111545     11.842422      5.466995
      0.548448     12.555928     12.169939     11.899934      5.484478
      0.550193     12.615804     12.228332     11.957447      5.501934
