  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.81724
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.062497      0.961375      0.860938      1.040505
      0.648212      0.108024      1.124993      1.022751      0.921877      1.080236
      0.683643      0.111925      1.187490      1.084126      0.982815      1.119249
      0.719074      0.115759      1.249986      1.145502      1.043753      1.157594
      0.754505      0.119531      1.312483      1.206877      1.104692      1.195314
      0.789936      0.123245      1.374979      1.268252      1.165630      1.232448
      0.825367      0.126903      1.437476      1.329628      1.226568      1.269030
      0.860798      0.130509      1.499972      1.391003      1.287507      1.305093
      0.896229      0.134066      1.562469      1.452379      1.348445      1.340664
      0.931660      0.137577      1.624965      1.513754      1.409383      1.375769
      0.967091      0.141043      1.687462      1.575129      1.470322      1.410432
      1.002522      0.144467      1.749958      1.636505      1.531260      1.444674
      1.037953      0.147851      1.812455      1.697880      1.592198      1.478515
      1.073384      0.151197      1.874951      1.759256      1.653137      1.511973
      1.108815      0.154506      1.937448      1.820631      1.714075      1.545064
      1.144246      0.157781      1.999944      1.882007      1.775013      1.577805
      1.179677      0.161021      2.062441      1.943382      1.835951      1.610210
      1.215108      0.164229      2.124937      2.004757      1.896890      1.642292
      1.250539      0.167406      2.187434      2.066133      1.957828      1.674064
      1.285970      0.170554      2.249930      2.127508      2.018766      1.705537
      1.321401      0.173672      2.312427      2.188884      2.079705      1.736722
      1.356832      0.176763      2.374924      2.250259      2.140643      1.767629
      1.392263      0.179827      2.437420      2.311634      2.201581      1.798269
      1.427694      0.182865      2.499917      2.373010      2.262520      1.828650
      1.463125      0.185878      2.562413      2.434385      2.323458      1.858780
      1.498556      0.188867      2.624910      2.495761      2.384396      1.888669
      1.533987      0.191832      2.687406      2.557136      2.445335      1.918322
      1.569418      0.194775      2.749903      2.618511      2.506273      1.947749
      1.604849      0.197695      2.812399      2.679887      2.567211      1.976954
      1.640280      0.200595      2.874896      2.741262      2.628150      2.005945
      1.675711      0.203473      2.937392      2.802638      2.689088      2.034729
      1.711142      0.206331      2.999889      2.864013      2.750026      2.063310
      1.746573      0.209169      3.062385      2.925388      2.810965      2.091695
      1.782004      0.211989      3.124882      2.986764      2.871903      2.119888
      1.817435      0.214789      3.187378      3.048139      2.932841      2.147895
      1.852866      0.217572      3.249875      3.109515      2.993780      2.175721
      1.888297      0.220337      3.312371      3.170890      3.054718      2.203369
      1.923728      0.223085      3.374868      3.232265      3.115656      2.230846
      1.959159      0.225815      3.437364      3.293641      3.176595      2.258154
      1.994590      0.228530      3.499861      3.355016      3.237533      2.285298
      2.030021      0.231228      3.562357      3.416392      3.298471      2.312282
      2.065452      0.233911      3.624854      3.477767      3.359410      2.339109
      2.100883      0.236578      3.687350      3.539143      3.420348      2.365784
      2.136314      0.239231      3.749847      3.600518      3.481286      2.392308
      2.171745      0.241869      3.812344      3.661893      3.542224      2.418687
      2.207176      0.244492      3.874840      3.723269      3.603163      2.444922
      2.242607      0.247102      3.937337      3.784644      3.664101      2.471018
      2.278038      0.249698      3.999833      3.846020      3.725039      2.496976
      2.313469      0.252280      4.062330      3.907395      3.785978      2.522800
      2.348900      0.254849      4.124826      3.968770      3.846916      2.548493
      2.384331      0.257406      4.187323      4.030146      3.907854      2.574057
      2.419762      0.259949      4.249819      4.091521      3.968793      2.599494
      2.455193      0.262481      4.312316      4.152897      4.029731      2.624808
      2.490624      0.265000      4.374812      4.214272      4.090669      2.650000
      2.526055      0.267507      4.437309      4.275647      4.151608      2.675073
      2.561486      0.270003      4.499805      4.337023      4.212546      2.700029
      2.596917      0.272487      4.562302      4.398398      4.273484      2.724870
      2.632348      0.274960      4.624798      4.459774      4.334423      2.749599
      2.667779      0.277422      4.687295      4.521149      4.395361      2.774216
      2.703210      0.279873      4.749791      4.582524      4.456299      2.798725
      2.738641      0.282313      4.812288      4.643900      4.517238      2.823128
      2.774072      0.284742      4.874784      4.705275      4.578176      2.847425
      2.809503      0.287162      4.937281      4.766651      4.639114      2.871619
      2.844934      0.289571      4.999777      4.828026      4.700053      2.895711
      2.880365      0.291970      5.062274      4.889401      4.760991      2.919704
      2.915796      0.294360      5.124771      4.950777      4.821929      2.943598
      2.951227      0.296740      5.187267      5.012152      4.882868      2.967396
      2.986658      0.299110      5.249764      5.073528      4.943806      2.991099
      3.022089      0.301471      5.312260      5.134903      5.004744      3.014708
      3.057520      0.303823      5.374757      5.196279      5.065683      3.038225
      3.092951      0.306165      5.437253      5.257654      5.126621      3.061652
      3.128382      0.308499      5.499750      5.319029      5.187559      3.084989
      3.163813      0.310824      5.562246      5.380405      5.248497      3.108238
      3.199244      0.313140      5.624743      5.441780      5.309436      3.131401
      3.234675      0.315448      5.687239      5.503156      5.370374      3.154478
      3.270106      0.317747      5.749736      5.564531      5.431312      3.177471
      3.305537      0.320038      5.812232      5.625906      5.492251      3.200382
      3.340968      0.322321      5.874729      5.687282      5.553189      3.223210
      3.376399      0.324596      5.937225      5.748657      5.614127      3.245958
      3.411830      0.326863      5.999722      5.810033      5.675066      3.268627
      3.447261      0.329122      6.062218      5.871408      5.736004      3.291217
      3.482692      0.331373      6.124715      5.932783      5.796942      3.313730
      3.518123      0.333617      6.187211      5.994159      5.857881      3.336167
      3.553554      0.335853      6.249708      6.055534      5.918819      3.358529
      3.588985      0.338082      6.312204      6.116910      5.979757      3.380816
      3.624416      0.340303      6.374701      6.178285      6.040696      3.403030
      3.659847      0.342517      6.437197      6.239660      6.101634      3.425172
      3.695278      0.344724      6.499694      6.301036      6.162572      3.447243
      3.730709      0.346924      6.562191      6.362411      6.223511      3.469243
      3.766140      0.349117      6.624687      6.423787      6.284449      3.491173
      3.801571      0.351304      6.687184      6.485162      6.345387      3.513035
      3.837002      0.353483      6.749680      6.546537      6.406326      3.534829
      3.872433      0.355656      6.812177      6.607913      6.467264      3.556556
      3.907864      0.357822      6.874673      6.669288      6.528202      3.578217
      3.943295      0.359981      6.937170      6.730664      6.589141      3.599813
      3.978726      0.362134      6.999666      6.792039      6.650079      3.621344
      4.014157      0.364281      7.062163      6.853415      6.711017      3.642811
      4.049588      0.366422      7.124659      6.914790      6.771956      3.664215
      4.085019      0.368556      7.187156      6.976165      6.832894      3.685557
      4.120450      0.370684      7.249652      7.037541      6.893832      3.706837
      4.155881      0.372806      7.312149      7.098916      6.954771      3.728057
      4.191312      0.374922      7.374645      7.160292      7.015709      3.749216
      4.226743      0.377032      7.437142      7.221667      7.076647      3.770315
      4.262174      0.379136      7.499638      7.283042      7.137585      3.791356
      4.297605      0.381234      7.562135      7.344418      7.198524      3.812338
      4.333036      0.383326      7.624631      7.405793      7.259462      3.833263
      4.368467      0.385413      7.687128      7.467169      7.320400      3.854131
      4.403898      0.387494      7.749624      7.528544      7.381339      3.874942
      4.439329      0.389570      7.812121      7.589919      7.442277      3.895698
      4.474760      0.391640      7.874618      7.651295      7.503215      3.916399
      4.510191      0.393705      7.937114      7.712670      7.564154      3.937045
      4.545622      0.395764      7.999611      7.774046      7.625092      3.957637
      4.581053      0.397818      8.062107      7.835421      7.686030      3.978176
      4.616484      0.399866      8.124604      7.896796      7.746969      3.998662
      4.651915      0.401910      8.187100      7.958172      7.807907      4.019095
      4.687346      0.403948      8.249597      8.019547      7.868845      4.039477
      4.722777      0.405981      8.312093      8.080923      7.929784      4.059807
      4.758208      0.408009      8.374590      8.142298      7.990722      4.080087
      4.793639      0.410032      8.437086      8.203673      8.051660      4.100316
      4.829070      0.412050      8.499583      8.265049      8.112599      4.120495
      4.864501      0.414063      8.562079      8.326424      8.173537      4.140626
      4.899932      0.416071      8.624576      8.387800      8.234475      4.160707
      4.935363      0.418074      8.687072      8.449175      8.295414      4.180740
      4.970794      0.420073      8.749569      8.510551      8.356352      4.200725
      5.006225      0.422066      8.812065      8.571926      8.417290      4.220663
      5.041656      0.424055      8.874562      8.633301      8.478229      4.240554
      5.077087      0.426040      8.937058      8.694677      8.539167      4.260398
      5.112518      0.428020      8.999555      8.756052      8.600105      4.280196
      5.147949      0.429995      9.062051      8.817428      8.661044      4.299948
      5.183380      0.431966      9.124548      8.878803      8.721982      4.319656
      5.218811      0.433932      9.187044      8.940178      8.782920      4.339318
      5.254242      0.435894      9.249541      9.001554      8.843858      4.358936
      5.289673      0.437851      9.312038      9.062929      8.904797      4.378510
      5.325104      0.439804      9.374534      9.124305      8.965735      4.398040
      5.360535      0.441753      9.437031      9.185680      9.026673      4.417527
      5.395966      0.443697      9.499527      9.247055      9.087612      4.436971
      5.431397      0.445637      9.562024      9.308431      9.148550      4.456372
      5.466828      0.447573      9.624520      9.369806      9.209488      4.475732
      5.502259      0.449505      9.687017      9.431182      9.270427      4.495049
      5.537690      0.451433      9.749513      9.492557      9.331365      4.514325
      5.573121      0.453356      9.812010      9.553932      9.392303      4.533560
      5.608552      0.455275      9.874506      9.615308      9.453242      4.552755
      5.643983      0.457191      9.937003      9.676683      9.514180      4.571909
      5.679414      0.459102      9.999499      9.738059      9.575118      4.591023
      5.714845      0.461010     10.061996      9.799434      9.636057      4.610097
      5.750276      0.462913     10.124492      9.860809      9.696995      4.629132
      5.785707      0.464813     10.186989      9.922185      9.757933      4.648128
      5.821138      0.466708     10.249485      9.983560      9.818872      4.667085
      5.856569      0.468600     10.311982     10.044936      9.879810      4.686003
      5.892000      0.470488     10.374478     10.106311      9.940748      4.704884
      5.927431      0.472373     10.436975     10.167687     10.001687      4.723727
      5.962862      0.474253     10.499471     10.229062     10.062625      4.742532
      5.998293      0.476130     10.561968     10.290437     10.123563      4.761300
      6.033724      0.478003     10.624465     10.351813     10.184502      4.780031
      6.069155      0.479873     10.686961     10.413188     10.245440      4.798725
      6.104586      0.481738     10.749458     10.474564     10.306378      4.817384
      6.140017      0.483601     10.811954     10.535939     10.367317      4.836006
      6.175448      0.485459     10.874451     10.597314     10.428255      4.854592
      6.210879      0.487314     10.936947     10.658690     10.489193      4.873143
      6.246310      0.489166     10.999444     10.720065     10.550131      4.891658
      6.281741      0.491014     11.061940     10.781441     10.611070      4.910139
      6.317172      0.492858     11.124437     10.842816     10.672008      4.928585
      6.352603      0.494700     11.186933     10.904191     10.732946      4.946996
      6.388034      0.496537     11.249430     10.965567     10.793885      4.965373
      6.423465      0.498372     11.311926     11.026942     10.854823      4.983716
      6.458896      0.500203     11.374423     11.088318     10.915761      5.002026
      6.494327      0.502030     11.436919     11.149693     10.976700      5.020302
      6.529758      0.503855     11.499416     11.211068     11.037638      5.038545
      6.565189      0.505675     11.561912     11.272444     11.098576      5.056755
      6.600620      0.507493     11.624409     11.333819     11.159515      5.074932
      6.636051      0.509308     11.686905     11.395195     11.220453      5.093077
      6.671482      0.511119     11.749402     11.456570     11.281391      5.111189
      6.706913      0.512927     11.811898     11.517945     11.342330      5.129270
      6.742344      0.514732     11.874395     11.579321     11.403268      5.147318
      6.777775      0.516534     11.936891     11.640696     11.464206      5.165335
      6.813206      0.518332     11.999388     11.702072     11.525145      5.183321
      6.848637      0.520128     12.061885     11.763447     11.586083      5.201275
      6.884068      0.521920     12.124381     11.824823     11.647021      5.219199
      6.919499      0.523709     12.186878     11.886198     11.707960      5.237092
      6.954930      0.525495     12.249374     11.947573     11.768898      5.254954
      6.990361      0.527279     12.311871     12.008949     11.829836      5.272786
