  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.34828
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.056926      0.955039      0.853659      1.040505
      0.108024      1.113853      1.010078      0.907317      1.080236
      0.111925      1.170779      1.065116      0.960976      1.119249
      0.115759      1.227705      1.120155      1.014635      1.157594
      0.119531      1.284632      1.175194      1.068293      1.195314
      0.123245      1.341558      1.230233      1.121952      1.232448
      0.126903      1.398485      1.285271      1.175611      1.269030
      0.130509      1.455411      1.340310      1.229270      1.305093
      0.134066      1.512337      1.395349      1.282928      1.340664
      0.137577      1.569264      1.450388      1.336587      1.375769
      0.141043      1.626190      1.505427      1.390246      1.410432
      0.144467      1.683116      1.560465      1.443904      1.444674
      0.147851      1.740043      1.615504      1.497563      1.478515
      0.151197      1.796969      1.670543      1.551222      1.511973
      0.154506      1.853896      1.725582      1.604880      1.545064
      0.157781      1.910822      1.780620      1.658539      1.577805
      0.161021      1.967748      1.835659      1.712198      1.610210
      0.164229      2.024675      1.890698      1.765856      1.642292
      0.167406      2.081601      1.945737      1.819515      1.674064
      0.170554      2.138527      2.000776      1.873174      1.705537
      0.173672      2.195454      2.055814      1.926833      1.736722
      0.176763      2.252380      2.110853      1.980491      1.767629
      0.179827      2.309307      2.165892      2.034150      1.798269
      0.182865      2.366233      2.220931      2.087809      1.828650
      0.185878      2.423159      2.275969      2.141467      1.858780
      0.188867      2.480086      2.331008      2.195126      1.888669
      0.191832      2.537012      2.386047      2.248785      1.918322
      0.194775      2.593938      2.441086      2.302443      1.947749
      0.197695      2.650865      2.496125      2.356102      1.976954
      0.200595      2.707791      2.551163      2.409761      2.005945
      0.203473      2.764718      2.606202      2.463419      2.034729
      0.206331      2.821644      2.661241      2.517078      2.063310
      0.209169      2.878570      2.716280      2.570737      2.091695
