  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.29310
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.056271      0.954293      0.852802      1.040505
      0.648212      0.108024      1.112542      1.008587      0.905605      1.080236
      0.683643      0.111925      1.168813      1.062880      0.958407      1.119249
      0.719074      0.115759      1.225084      1.117173      1.011209      1.157594
      0.754505      0.119531      1.281355      1.171466      1.064011      1.195314
      0.789936      0.123245      1.337626      1.225760      1.116814      1.232448
      0.825367      0.126903      1.393897      1.280053      1.169616      1.269030
      0.860798      0.130509      1.450168      1.334346      1.222418      1.305093
      0.896229      0.134066      1.506440      1.388640      1.275220      1.340664
      0.931660      0.137577      1.562711      1.442933      1.328023      1.375769
      0.967091      0.141043      1.618982      1.497226      1.380825      1.410432
      1.002522      0.144467      1.675253      1.551520      1.433627      1.444674
      1.037953      0.147851      1.731524      1.605813      1.486429      1.478515
      1.073384      0.151197      1.787795      1.660106      1.539232      1.511973
      1.108815      0.154506      1.844066      1.714399      1.592034      1.545064
      1.144246      0.157781      1.900337      1.768693      1.644836      1.577805
      1.179677      0.161021      1.956608      1.822986      1.697638      1.610210
      1.215108      0.164229      2.012879      1.877279      1.750441      1.642292
      1.250539      0.167406      2.069150      1.931573      1.803243      1.674064
      1.285970      0.170554      2.125421      1.985866      1.856045      1.705537
      1.321401      0.173672      2.181692      2.040159      1.908848      1.736722
      1.356832      0.176763      2.237963      2.094452      1.961650      1.767629
      1.392263      0.179827      2.294234      2.148746      2.014452      1.798269
      1.427694      0.182865      2.350505      2.203039      2.067254      1.828650
      1.463125      0.185878      2.406777      2.257332      2.120057      1.858780
      1.498556      0.188867      2.463048      2.311626      2.172859      1.888669
      1.533987      0.191832      2.519319      2.365919      2.225661      1.918322
      1.569418      0.194775      2.575590      2.420212      2.278463      1.947749
      1.604849      0.197695      2.631861      2.474506      2.331266      1.976954
      1.640280      0.200595      2.688132      2.528799      2.384068      2.005945
      1.675711      0.203473      2.744403      2.583092      2.436870      2.034729
      1.711142      0.206331      2.800674      2.637385      2.489672      2.063310
      1.746573      0.209169      2.856945      2.691679      2.542475      2.091695
      1.782004      0.211989      2.913216      2.745972      2.595277      2.119888
      1.817435      0.214789      2.969487      2.800265      2.648079      2.147895
      1.852866      0.217572      3.025758      2.854559      2.700882      2.175721
      1.888297      0.220337      3.082029      2.908852      2.753684      2.203369
