  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.37586
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.057254      0.955412      0.854087      1.040505
      0.648212      0.108024      1.114508      1.010823      0.908174      1.080236
      0.683643      0.111925      1.171762      1.066235      0.962261      1.119249
      0.719074      0.115759      1.229016      1.121646      1.016348      1.157594
      0.754505      0.119531      1.286270      1.177058      1.070435      1.195314
      0.789936      0.123245      1.343524      1.232469      1.124521      1.232448
      0.825367      0.126903      1.400778      1.287881      1.178608      1.269030
      0.860798      0.130509      1.458032      1.343292      1.232695      1.305093
      0.896229      0.134066      1.515286      1.398704      1.286782      1.340664
      0.931660      0.137577      1.572540      1.454115      1.340869      1.375769
      0.967091      0.141043      1.629794      1.509527      1.394956      1.410432
      1.002522      0.144467      1.687048      1.564938      1.449043      1.444674
      1.037953      0.147851      1.744302      1.620350      1.503130      1.478515
      1.073384      0.151197      1.801556      1.675761      1.557217      1.511973
      1.108815      0.154506      1.858810      1.731173      1.611304      1.545064
      1.144246      0.157781      1.916064      1.786584      1.665390      1.577805
      1.179677      0.161021      1.973318      1.841996      1.719477      1.610210
      1.215108      0.164229      2.030573      1.897407      1.773564      1.642292
      1.250539      0.167406      2.087827      1.952819      1.827651      1.674064
      1.285970      0.170554      2.145081      2.008230      1.881738      1.705537
      1.321401      0.173672      2.202335      2.063642      1.935825      1.736722
      1.356832      0.176763      2.259589      2.119053      1.989912      1.767629
      1.392263      0.179827      2.316843      2.174465      2.043999      1.798269
      1.427694      0.182865      2.374097      2.229877      2.098086      1.828650
      1.463125      0.185878      2.431351      2.285288      2.152173      1.858780
      1.498556      0.188867      2.488605      2.340700      2.206260      1.888669
      1.533987      0.191832      2.545859      2.396111      2.260346      1.918322
      1.569418      0.194775      2.603113      2.451523      2.314433      1.947749
      1.604849      0.197695      2.660367      2.506934      2.368520      1.976954
      1.640280      0.200595      2.717621      2.562346      2.422607      2.005945
      1.675711      0.203473      2.774875      2.617757      2.476694      2.034729
      1.711142      0.206331      2.832129      2.673169      2.530781      2.063310
      1.746573      0.209169      2.889383      2.728580      2.584868      2.091695
      1.782004      0.211989      2.946637      2.783992      2.638955      2.119888
      1.817435      0.214789      3.003891      2.839403      2.693042      2.147895
      1.852866      0.217572      3.061145      2.894815      2.747129      2.175721
      1.888297      0.220337      3.118399      2.950226      2.801215      2.203369
      1.923728      0.223085      3.175653      3.005638      2.855302      2.230846
      1.959159      0.225815      3.232907      3.061049      2.909389      2.258154
      1.994590      0.228530      3.290161      3.116461      2.963476      2.285298
      2.030021      0.231228      3.347415      3.171872      3.017563      2.312282
      2.065452      0.233911      3.404669      3.227284      3.071650      2.339109
      2.100883      0.236578      3.461923      3.282695      3.125737      2.365784
      2.136314      0.239231      3.519177      3.338107      3.179824      2.392308
      2.171745      0.241869      3.576431      3.393518      3.233911      2.418687
      2.207176      0.244492      3.633685      3.448930      3.287998      2.444922
      2.242607      0.247102      3.690939      3.504342      3.342085      2.471018
      2.278038      0.249698      3.748193      3.559753      3.396171      2.496976
      2.313469      0.252280      3.805447      3.615165      3.450258      2.522800
      2.348900      0.254849      3.862701      3.670576      3.504345      2.548493
      2.384331      0.257406      3.919955      3.725988      3.558432      2.574057
      2.419762      0.259949      3.977210      3.781399      3.612519      2.599494
      2.455193      0.262481      4.034464      3.836811      3.666606      2.624808
      2.490624      0.265000      4.091718      3.892222      3.720693      2.650000
      2.526055      0.267507      4.148972      3.947634      3.774780      2.675073
      2.561486      0.270003      4.206226      4.003045      3.828867      2.700029
      2.596917      0.272487      4.263480      4.058457      3.882954      2.724870
      2.632348      0.274960      4.320734      4.113868      3.937040      2.749599
      2.667779      0.277422      4.377988      4.169280      3.991127      2.774216
      2.703210      0.279873      4.435242      4.224691      4.045214      2.798725
      2.738641      0.282313      4.492496      4.280103      4.099301      2.823128
      2.774072      0.284742      4.549750      4.335514      4.153388      2.847425
      2.809503      0.287162      4.607004      4.390926      4.207475      2.871619
      2.844934      0.289571      4.664258      4.446337      4.261562      2.895711
      2.880365      0.291970      4.721512      4.501749      4.315649      2.919704
      2.915796      0.294360      4.778766      4.557160      4.369736      2.943598
      2.951227      0.296740      4.836020      4.612572      4.423823      2.967396
      2.986658      0.299110      4.893274      4.667984      4.477910      2.991099
      3.022089      0.301471      4.950528      4.723395      4.531996      3.014708
      3.057520      0.303823      5.007782      4.778807      4.586083      3.038225
      3.092951      0.306165      5.065036      4.834218      4.640170      3.061652
      3.128382      0.308499      5.122290      4.889630      4.694257      3.084989
      3.163813      0.310824      5.179544      4.945041      4.748344      3.108238
      3.199244      0.313140      5.236798      5.000453      4.802431      3.131401
      3.234675      0.315448      5.294052      5.055864      4.856518      3.154478
      3.270106      0.317747      5.351306      5.111276      4.910605      3.177471
      3.305537      0.320038      5.408560      5.166687      4.964692      3.200382
      3.340968      0.322321      5.465814      5.222099      5.018779      3.223210
      3.376399      0.324596      5.523068      5.277510      5.072866      3.245958
      3.411830      0.326863      5.580322      5.332922      5.126952      3.268627
      3.447261      0.329122      5.637576      5.388333      5.181039      3.291217
      3.482692      0.331373      5.694830      5.443745      5.235126      3.313730
      3.518123      0.333617      5.752084      5.499156      5.289213      3.336167
      3.553554      0.335853      5.809338      5.554568      5.343300      3.358529
      3.588985      0.338082      5.866592      5.609979      5.397387      3.380816
      3.624416      0.340303      5.923847      5.665391      5.451474      3.403030
      3.659847      0.342517      5.981101      5.720802      5.505561      3.425172
      3.695278      0.344724      6.038355      5.776214      5.559648      3.447243
      3.730709      0.346924      6.095609      5.831625      5.613735      3.469243
      3.766140      0.349117      6.152863      5.887037      5.667821      3.491173
      3.801571      0.351304      6.210117      5.942449      5.721908      3.513035
      3.837002      0.353483      6.267371      5.997860      5.775995      3.534829
      3.872433      0.355656      6.324625      6.053272      5.830082      3.556556
      3.907864      0.357822      6.381879      6.108683      5.884169      3.578217
      3.943295      0.359981      6.439133      6.164095      5.938256      3.599813
      3.978726      0.362134      6.496387      6.219506      5.992343      3.621344
      4.014157      0.364281      6.553641      6.274918      6.046430      3.642811
      4.049588      0.366422      6.610895      6.330329      6.100517      3.664215
      4.085019      0.368556      6.668149      6.385741      6.154604      3.685557
      4.120450      0.370684      6.725403      6.441152      6.208691      3.706837
      4.155881      0.372806      6.782657      6.496564      6.262777      3.728057
      4.191312      0.374922      6.839911      6.551975      6.316864      3.749216
      4.226743      0.377032      6.897165      6.607387      6.370951      3.770315
      4.262174      0.379136      6.954419      6.662798      6.425038      3.791356
      4.297605      0.381234      7.011673      6.718210      6.479125      3.812338
