  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.59655
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.463507      1.585875      1.757197      1.000000
      0.612781      0.104050      1.465568      1.580643      1.739947      1.040505
      0.648212      0.108024      1.467410      1.576012      1.724865      1.080236
      0.683643      0.111925      1.469064      1.571883      1.711567      1.119249
      0.719074      0.115759      1.470558      1.568180      1.699755      1.157594
      0.754505      0.119531      1.471915      1.564840      1.689191      1.195314
      0.789936      0.123245      1.473152      1.561812      1.679689      1.232448
      0.825367      0.126903      1.474285      1.559054      1.671095      1.269030
      0.860798      0.130509      1.475326      1.556532      1.663286      1.305093
      0.896229      0.134066      1.476286      1.554216      1.656159      1.340664
      0.931660      0.137577      1.477174      1.552083      1.649628      1.375769
      0.967091      0.141043      1.477998      1.550111      1.643621      1.410432
      1.002522      0.144467      1.478765      1.548283      1.638078      1.444674
      1.037953      0.147851      1.479480      1.546584      1.632947      1.478515
      1.073384      0.151197      1.480148      1.545000      1.628184      1.511973
      1.108815      0.154506      1.480774      1.543520      1.623750      1.545064
      1.144246      0.157781      1.481362      1.542135      1.619612      1.577805
      1.179677      0.161021      1.481915      1.540835      1.615743      1.610210
      1.215108      0.164229      1.482436      1.539613      1.612115      1.642292
      1.250539      0.167406      1.482928      1.538462      1.608709      1.674064
      1.285970      0.170554      1.483393      1.537375      1.605503      1.705537
      1.321401      0.173672      1.483834      1.536349      1.602481      1.736722
      1.356832      0.176763      1.484252      1.535377      1.599627      1.767629
      1.392263      0.179827      1.484648      1.534456      1.596928      1.798269
      1.427694      0.182865      1.485025      1.533582      1.594371      1.828650
      1.463125      0.185878      1.485385      1.532751      1.591946      1.858780
      1.498556      0.188867      1.485727      1.531960      1.589642      1.888669
      1.533987      0.191832      1.486053      1.531207      1.587451      1.918322
      1.569418      0.194775      1.486365      1.530488      1.585364      1.947749
      1.604849      0.197695      1.486664      1.529802      1.583375      1.976954
      1.640280      0.200595      1.486949      1.529145      1.581476      2.005945
      1.675711      0.203473      1.487223      1.528517      1.579662      2.034729
      1.711142      0.206331      1.487485      1.527916      1.577926      2.063310
      1.746573      0.209169      1.487737      1.527339      1.576265      2.091695
      1.782004      0.211989      1.487979      1.526786      1.574673      2.119888
      1.817435      0.214789      1.488211      1.526255      1.573147      2.147895
      1.852866      0.217572      1.488435      1.525744      1.571681      2.175721
      1.888297      0.220337      1.488650      1.525253      1.570273      2.203369
      1.923728      0.223085      1.488858      1.524780      1.568919      2.230846
      1.959159      0.225815      1.489058      1.524325      1.567617      2.258154
      1.994590      0.228530      1.489251      1.523886      1.566363      2.285298
      2.030021      0.231228      1.489437      1.523462      1.565154      2.312282
      2.065452      0.233911      1.489617      1.523054      1.563989      2.339109
      2.100883      0.236578      1.489791      1.522659      1.562864      2.365784
      2.136314      0.239231      1.489959      1.522277      1.561779      2.392308
      2.171745      0.241869      1.490122      1.521909      1.560730      2.418687
      2.207176      0.244492      1.490280      1.521552      1.559716      2.444922
      2.242607      0.247102      1.490432      1.521207      1.558736      2.471018
      2.278038      0.249698      1.490580      1.520872      1.557787      2.496976
      2.313469      0.252280      1.490723      1.520548      1.556869      2.522800
      2.348900      0.254849      1.490862      1.520234      1.555979      2.548493
      2.384331      0.257406      1.490997      1.519929      1.555116      2.574057
      2.419762      0.259949      1.491128      1.519634      1.554280      2.599494
      2.455193      0.262481      1.491256      1.519347      1.553469      2.624808
      2.490624      0.265000      1.491379      1.519068      1.552682      2.650000
      2.526055      0.267507      1.491500      1.518797      1.551917      2.675073
      2.561486      0.270003      1.491617      1.518534      1.551174      2.700029
      2.596917      0.272487      1.491730      1.518278      1.550453      2.724870
      2.632348      0.274960      1.491841      1.518029      1.549751      2.749599
