  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.73448
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.061514      0.960257      0.859654      1.040505
      0.648212      0.108024      1.123027      1.020514      0.919307      1.080236
      0.683643      0.111925      1.184541      1.080772      0.978961      1.119249
      0.719074      0.115759      1.246054      1.141029      1.038615      1.157594
      0.754505      0.119531      1.307568      1.201286      1.098268      1.195314
      0.789936      0.123245      1.369081      1.261543      1.157922      1.232448
      0.825367      0.126903      1.430595      1.321800      1.217576      1.269030
      0.860798      0.130509      1.492108      1.382057      1.277229      1.305093
      0.896229      0.134066      1.553622      1.442315      1.336883      1.340664
      0.931660      0.137577      1.615136      1.502572      1.396537      1.375769
      0.967091      0.141043      1.676649      1.562829      1.456190      1.410432
      1.002522      0.144467      1.738163      1.623086      1.515844      1.444674
      1.037953      0.147851      1.799676      1.683343      1.575498      1.478515
      1.073384      0.151197      1.861190      1.743601      1.635152      1.511973
      1.108815      0.154506      1.922703      1.803858      1.694805      1.545064
      1.144246      0.157781      1.984217      1.864115      1.754459      1.577805
      1.179677      0.161021      2.045730      1.924372      1.814113      1.610210
      1.215108      0.164229      2.107244      1.984629      1.873766      1.642292
      1.250539      0.167406      2.168758      2.044886      1.933420      1.674064
      1.285970      0.170554      2.230271      2.105144      1.993074      1.705537
      1.321401      0.173672      2.291785      2.165401      2.052727      1.736722
      1.356832      0.176763      2.353298      2.225658      2.112381      1.767629
      1.392263      0.179827      2.414812      2.285915      2.172035      1.798269
      1.427694      0.182865      2.476325      2.346172      2.231688      1.828650
      1.463125      0.185878      2.537839      2.406429      2.291342      1.858780
      1.498556      0.188867      2.599352      2.466687      2.350996      1.888669
      1.533987      0.191832      2.660866      2.526944      2.410649      1.918322
      1.569418      0.194775      2.722380      2.587201      2.470303      1.947749
      1.604849      0.197695      2.783893      2.647458      2.529957      1.976954
      1.640280      0.200595      2.845407      2.707715      2.589610      2.005945
      1.675711      0.203473      2.906920      2.767973      2.649264      2.034729
      1.711142      0.206331      2.968434      2.828230      2.708918      2.063310
      1.746573      0.209169      3.029947      2.888487      2.768571      2.091695
      1.782004      0.211989      3.091461      2.948744      2.828225      2.119888
      1.817435      0.214789      3.152974      3.009001      2.887879      2.147895
      1.852866      0.217572      3.214488      3.069258      2.947533      2.175721
      1.888297      0.220337      3.276002      3.129516      3.007186      2.203369
      1.923728      0.223085      3.337515      3.189773      3.066840      2.230846
      1.959159      0.225815      3.399029      3.250030      3.126494      2.258154
      1.994590      0.228530      3.460542      3.310287      3.186147      2.285298
      2.030021      0.231228      3.522056      3.370544      3.245801      2.312282
