  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.48621
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.058565      0.956902      0.855800      1.040505
      0.108024      1.117129      1.013805      0.911600      1.080236
      0.111925      1.175694      1.070707      0.967399      1.119249
      0.115759      1.234259      1.127610      1.023199      1.157594
      0.119531      1.292823      1.184512      1.078999      1.195314
      0.123245      1.351388      1.241415      1.134799      1.232448
      0.126903      1.409953      1.298317      1.190598      1.269030
      0.130509      1.468517      1.355220      1.246398      1.305093
      0.134066      1.527082      1.412122      1.302198      1.340664
      0.137577      1.585647      1.469025      1.357998      1.375769
      0.141043      1.644211      1.525927      1.413797      1.410432
      0.144467      1.702776      1.582830      1.469597      1.444674
      0.147851      1.761340      1.639732      1.525397      1.478515
      0.151197      1.819905      1.696635      1.581197      1.511973
      0.154506      1.878470      1.753537      1.636996      1.545064
      0.157781      1.937034      1.810440      1.692796      1.577805
      0.161021      1.995599      1.867342      1.748596      1.610210
      0.164229      2.054164      1.924245      1.804396      1.642292
      0.167406      2.112728      1.981147      1.860195      1.674064
      0.170554      2.171293      2.038050      1.915995      1.705537
      0.173672      2.229858      2.094952      1.971795      1.736722
      0.176763      2.288422      2.151855      2.027595      1.767629
      0.179827      2.346987      2.208757      2.083394      1.798269
      0.182865      2.405552      2.265660      2.139194      1.828650
      0.185878      2.464116      2.322562      2.194994      1.858780
      0.188867      2.522681      2.379465      2.250794      1.888669
      0.191832      2.581246      2.436367      2.306594      1.918322
      0.194775      2.639810      2.493270      2.362393      1.947749
      0.197695      2.698375      2.550172      2.418193      1.976954
      0.200595      2.756940      2.607075      2.473993      2.005945
      0.203473      2.815504      2.663977      2.529793      2.034729
      0.206331      2.874069      2.720880      2.585592      2.063310
      0.209169      2.932634      2.777782      2.641392      2.091695
      0.211989      2.991198      2.834685      2.697192      2.119888
      0.214789      3.049763      2.891587      2.752992      2.147895
      0.217572      3.108327      2.948490      2.808791      2.175721
      0.220337      3.166892      3.005392      2.864591      2.203369
      0.223085      3.225457      3.062295      2.920391      2.230846
      0.225815      3.284021      3.119197      2.976191      2.258154
      0.228530      3.342586      3.176100      3.031990      2.285298
      0.231228      3.401151      3.233002      3.087790      2.312282
      0.233911      3.459715      3.289905      3.143590      2.339109
