  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.48621
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.431472      1.545383      1.704863      1.000000
      0.612781      0.104050      1.435263      1.542684      1.691506      1.040505
      0.648212      0.108024      1.438657      1.540288      1.679784      1.080236
      0.683643      0.111925      1.441713      1.538147      1.669414      1.119249
      0.719074      0.115759      1.444478      1.536222      1.660175      1.157594
      0.754505      0.119531      1.446993      1.534482      1.651891      1.195314
      0.789936      0.123245      1.449291      1.532901      1.644423      1.232448
      0.825367      0.126903      1.451397      1.531459      1.637654      1.269030
      0.860798      0.130509      1.453335      1.530139      1.631491      1.305093
      0.896229      0.134066      1.455125      1.528924      1.625857      1.340664
      0.931660      0.137577      1.456782      1.527804      1.620686      1.375769
      0.967091      0.141043      1.458322      1.526767      1.615922      1.410432
      1.002522      0.144467      1.459755      1.525805      1.611521      1.444674
      1.037953      0.147851      1.461093      1.524909      1.607441      1.478515
      1.073384      0.151197      1.462345      1.524074      1.603650      1.511973
      1.108815      0.154506      1.463519      1.523293      1.600117      1.545064
      1.144246      0.157781      1.464622      1.522560      1.596817      1.577805
      1.179677      0.161021      1.465660      1.521873      1.593727      1.610210
      1.215108      0.164229      1.466639      1.521226      1.590829      1.642292
      1.250539      0.167406      1.467564      1.520617      1.588104      1.674064
      1.285970      0.170554      1.468439      1.520041      1.585538      1.705537
      1.321401      0.173672      1.469268      1.519497      1.583118      1.736722
      1.356832      0.176763      1.470054      1.518981      1.580830      1.767629
      1.392263      0.179827      1.470802      1.518492      1.578665      1.798269
      1.427694      0.182865      1.471512      1.518028      1.576613      1.828650
      1.463125      0.185878      1.472190      1.517586      1.574666      1.858780
      1.498556      0.188867      1.472835      1.517165      1.572815      1.888669
      1.533987      0.191832      1.473452      1.516764      1.571053      1.918322
      1.569418      0.194775      1.474040      1.516382      1.569375      1.947749
      1.604849      0.197695      1.474604      1.516016      1.567774      1.976954
      1.640280      0.200595      1.475143      1.515667      1.566245      2.005945
      1.675711      0.203473      1.475660      1.515332      1.564784      2.034729
      1.711142      0.206331      1.476156      1.515011      1.563386      2.063310
      1.746573      0.209169      1.476633      1.514704      1.562047      2.091695
      1.782004      0.211989      1.477090      1.514409      1.560763      2.119888
      1.817435      0.214789      1.477530      1.514125      1.559532      2.147895
      1.852866      0.217572      1.477953      1.513853      1.558349      2.175721
      1.888297      0.220337      1.478361      1.513590      1.557213      2.203369
      1.923728      0.223085      1.478754      1.513338      1.556119      2.230846
      1.959159      0.225815      1.479133      1.513095      1.555067      2.258154
      1.994590      0.228530      1.479498      1.512860      1.554054      2.285298
      2.030021      0.231228      1.479851      1.512634      1.553077      2.312282
      2.065452      0.233911      1.480193      1.512415      1.552135      2.339109
      2.100883      0.236578      1.480522      1.512204      1.551226      2.365784
      2.136314      0.239231      1.480841      1.512000      1.550348      2.392308
      2.171745      0.241869      1.481150      1.511803      1.549499      2.418687
      2.207176      0.244492      1.481449      1.511612      1.548679      2.444922
      2.242607      0.247102      1.481738      1.511427      1.547885      2.471018
      2.278038      0.249698      1.482019      1.511248      1.547117      2.496976
      2.313469      0.252280      1.482291      1.511074      1.546373      2.522800
      2.348900      0.254849      1.482555      1.510906      1.545652      2.548493
      2.384331      0.257406      1.482811      1.510743      1.544953      2.574057
      2.419762      0.259949      1.483060      1.510584      1.544276      2.599494
      2.455193      0.262481      1.483302      1.510431      1.543618      2.624808
      2.490624      0.265000      1.483537      1.510281      1.542980      2.650000
      2.526055      0.267507      1.483765      1.510136      1.542360      2.675073
      2.561486      0.270003      1.483987      1.509995      1.541758      2.700029
      2.596917      0.272487      1.484203      1.509858      1.541172      2.724870
      2.632348      0.274960      1.484414      1.509724      1.540603      2.749599
      2.667779      0.277422      1.484619      1.509594      1.540050      2.774216
      2.703210      0.279873      1.484818      1.509468      1.539511      2.798725
      2.738641      0.282313      1.485013      1.509344      1.538986      2.823128
      2.774072      0.284742      1.485202      1.509224      1.538476      2.847425
      2.809503      0.287162      1.485387      1.509107      1.537978      2.871619
      2.844934      0.289571      1.485567      1.508993      1.537493      2.895711
      2.880365      0.291970      1.485743      1.508882      1.537021      2.919704
      2.915796      0.294360      1.485915      1.508773      1.536560      2.943598
      2.951227      0.296740      1.486082      1.508667      1.536111      2.967396
      2.986658      0.299110      1.486246      1.508564      1.535672      2.991099
      3.022089      0.301471      1.486406      1.508463      1.535244      3.014708
      3.057520      0.303823      1.486562      1.508364      1.534826      3.038225
      3.092951      0.306165      1.486714      1.508268      1.534418      3.061652
      3.128382      0.308499      1.486864      1.508174      1.534019      3.084989
      3.163813      0.310824      1.487009      1.508082      1.533630      3.108238
      3.199244      0.313140      1.487152      1.507992      1.533249      3.131401
      3.234675      0.315448      1.487292      1.507904      1.532877      3.154478
      3.270106      0.317747      1.487428      1.507818      1.532513      3.177471
      3.305537      0.320038      1.487562      1.507733      1.532157      3.200382
      3.340968      0.322321      1.487693      1.507651      1.531809      3.223210
      3.376399      0.324596      1.487821      1.507570      1.531468      3.245958
      3.411830      0.326863      1.487946      1.507491      1.531134      3.268627
      3.447261      0.329122      1.488069      1.507414      1.530808      3.291217
      3.482692      0.331373      1.488189      1.507338      1.530488      3.313730
      3.518123      0.333617      1.488308      1.507264      1.530175      3.336167
      3.553554      0.335853      1.488423      1.507191      1.529868      3.358529
      3.588985      0.338082      1.488537      1.507120      1.529567      3.380816
      3.624416      0.340303      1.488648      1.507050      1.529273      3.403030
      3.659847      0.342517      1.488757      1.506981      1.528984      3.425172
      3.695278      0.344724      1.488864      1.506914      1.528700      3.447243
      3.730709      0.346924      1.488969      1.506848      1.528423      3.469243
      3.766140      0.349117      1.489072      1.506783      1.528150      3.491173
      3.801571      0.351304      1.489173      1.506720      1.527883      3.513035
      3.837002      0.353483      1.489272      1.506658      1.527621      3.534829
      3.872433      0.355656      1.489370      1.506596      1.527364      3.556556
      3.907864      0.357822      1.489465      1.506536      1.527111      3.578217
      3.943295      0.359981      1.489559      1.506477      1.526863      3.599813
      3.978726      0.362134      1.489652      1.506419      1.526620      3.621344
      4.014157      0.364281      1.489742      1.506363      1.526380      3.642811
      4.049588      0.366422      1.489832      1.506307      1.526146      3.664215
      4.085019      0.368556      1.489919      1.506252      1.525915      3.685557
      4.120450      0.370684      1.490005      1.506198      1.525688      3.706837
      4.155881      0.372806      1.490090      1.506145      1.525466      3.728057
      4.191312      0.374922      1.490173      1.506092      1.525247      3.749216
      4.226743      0.377032      1.490255      1.506041      1.525032      3.770315
      4.262174      0.379136      1.490336      1.505991      1.524820      3.791356
      4.297605      0.381234      1.490415      1.505941      1.524612      3.812338
      4.333036      0.383326      1.490493      1.505892      1.524407      3.833263
      4.368467      0.385413      1.490569      1.505844      1.524206      3.854131
      4.403898      0.387494      1.490645      1.505797      1.524008      3.874942
      4.439329      0.389570      1.490719      1.505751      1.523814      3.895698
      4.474760      0.391640      1.490792      1.505705      1.523622      3.916399
      4.510191      0.393705      1.490864      1.505660      1.523434      3.937045
      4.545622      0.395764      1.490935      1.505616      1.523248      3.957637
      4.581053      0.397818      1.491004      1.505572      1.523066      3.978176
      4.616484      0.399866      1.491073      1.505529      1.522886      3.998662
      4.651915      0.401910      1.491140      1.505487      1.522709      4.019095
      4.687346      0.403948      1.491207      1.505445      1.522535      4.039477
      4.722777      0.405981      1.491273      1.505404      1.522363      4.059807
      4.758208      0.408009      1.491337      1.505364      1.522194      4.080087
      4.793639      0.410032      1.491401      1.505324      1.522028      4.100316
      4.829070      0.412050      1.491464      1.505285      1.521864      4.120495
      4.864501      0.414063      1.491525      1.505246      1.521702      4.140626
      4.899932      0.416071      1.491586      1.505208      1.521543      4.160707
      4.935363      0.418074      1.491646      1.505171      1.521386      4.180740
      4.970794      0.420073      1.491706      1.505134      1.521232      4.200725
      5.006225      0.422066      1.491764      1.505097      1.521079      4.220663
      5.041656      0.424055      1.491822      1.505061      1.520929      4.240554
      5.077087      0.426040      1.491878      1.505026      1.520781      4.260398
      5.112518      0.428020      1.491934      1.504991      1.520635      4.280196
      5.147949      0.429995      1.491990      1.504957      1.520491      4.299948
      5.183380      0.431966      1.492044      1.504923      1.520349      4.319656
      5.218811      0.433932      1.492098      1.504889      1.520209      4.339318
      5.254242      0.435894      1.492151      1.504856      1.520071      4.358936
      5.289673      0.437851      1.492203      1.504823      1.519935      4.378510
      5.325104      0.439804      1.492255      1.504791      1.519800      4.398040
      5.360535      0.441753      1.492306      1.504759      1.519668      4.417527
      5.395966      0.443697      1.492356      1.504728      1.519537      4.436971
      5.431397      0.445637      1.492405      1.504697      1.519408      4.456372
      5.466828      0.447573      1.492454      1.504667      1.519280      4.475732
      5.502259      0.449505      1.492503      1.504636      1.519155      4.495049
      5.537690      0.451433      1.492551      1.504607      1.519031      4.514325
      5.573121      0.453356      1.492598      1.504577      1.518908      4.533560
      5.608552      0.455275      1.492644      1.504548      1.518787      4.552755
      5.643983      0.457191      1.492690      1.504520      1.518668      4.571909
      5.679414      0.459102      1.492736      1.504491      1.518550      4.591023
      5.714845      0.461010      1.492780      1.504463      1.518433      4.610097
      5.750276      0.462913      1.492825      1.504436      1.518318      4.629132
      5.785707      0.464813      1.492868      1.504409      1.518205      4.648128
      5.821138      0.466708      1.492912      1.504382      1.518093      4.667085
      5.856569      0.468600      1.492954      1.504355      1.517982      4.686003
      5.892000      0.470488      1.492996      1.504329      1.517873      4.704884
      5.927431      0.472373      1.493038      1.504303      1.517764      4.723727
      5.962862      0.474253      1.493079      1.504277      1.517658      4.742532
      5.998293      0.476130      1.493120      1.504252      1.517552      4.761300
      6.033724      0.478003      1.493160      1.504227      1.517448      4.780031
      6.069155      0.479873      1.493200      1.504202      1.517345      4.798725
      6.104586      0.481738      1.493239      1.504178      1.517243      4.817384
      6.140017      0.483601      1.493278      1.504154      1.517142      4.836006
      6.175448      0.485459      1.493316      1.504130      1.517043      4.854592
      6.210879      0.487314      1.493354      1.504106      1.516945      4.873143
      6.246310      0.489166      1.493392      1.504083      1.516847      4.891658
      6.281741      0.491014      1.493429      1.504060      1.516751      4.910139
      6.317172      0.492858      1.493466      1.504037      1.516656      4.928585
      6.352603      0.494700      1.493502      1.504014      1.516562      4.946996
      6.388034      0.496537      1.493538      1.503992      1.516470      4.965373
      6.423465      0.498372      1.493573      1.503970      1.516378      4.983716
      6.458896      0.500203      1.493608      1.503948      1.516287      5.002026
      6.494327      0.502030      1.493643      1.503926      1.516197      5.020302
      6.529758      0.503855      1.493678      1.503905      1.516108      5.038545
      6.565189      0.505675      1.493712      1.503884      1.516020      5.056755
      6.600620      0.507493      1.493745      1.503863      1.515933      5.074932
      6.636051      0.509308      1.493778      1.503842      1.515847      5.093077
      6.671482      0.511119      1.493811      1.503822      1.515762      5.111189
      6.706913      0.512927      1.493844      1.503802      1.515678      5.129270
      6.742344      0.514732      1.493876      1.503782      1.515595      5.147318
      6.777775      0.516534      1.493908      1.503762      1.515513      5.165335
      6.813206      0.518332      1.493940      1.503742      1.515431      5.183321
      6.848637      0.520128      1.493971      1.503723      1.515351      5.201275
      6.884068      0.521920      1.494002      1.503703      1.515271      5.219199
      6.919499      0.523709      1.494032      1.503684      1.515192      5.237092
      6.954930      0.525495      1.494063      1.503666      1.515114      5.254954
      6.990361      0.527279      1.494093      1.503647      1.515036      5.272786
      7.025792      0.529059      1.494122      1.503629      1.514960      5.290588
      7.061223      0.530836      1.494152      1.503610      1.514884      5.308360
      7.096654      0.532610      1.494181      1.503592      1.514809      5.326102
      7.132085      0.534382      1.494209      1.503574      1.514734      5.343815
      7.167516      0.536150      1.494238      1.503557      1.514661      5.361499
      7.202947      0.537915      1.494266      1.503539      1.514588      5.379153
      7.238378      0.539678      1.494294      1.503522      1.514516      5.396778
      7.273809      0.541438      1.494322      1.503505      1.514445      5.414375
      7.309240      0.543194      1.494349      1.503488      1.514374      5.431943
      7.344671      0.544948      1.494376      1.503471      1.514304      5.449483
      7.380102      0.546699      1.494403      1.503454      1.514235      5.466995
      7.415533      0.548448      1.494430      1.503437      1.514166      5.484478
      7.450964      0.550193      1.494456      1.503421      1.514098      5.501934
      7.486395      0.551936      1.494482      1.503405      1.514031      5.519362
      7.521826      0.553676      1.494508      1.503389      1.513964      5.536763
      7.557257      0.555414      1.494534      1.503373      1.513898      5.554136
      7.592688      0.557148      1.494559      1.503357      1.513832      5.571483
      7.628119      0.558880      1.494585      1.503341      1.513768      5.588802
      7.663550      0.560609      1.494610      1.503326      1.513703      5.606095
      7.698981      0.562336      1.494634      1.503311      1.513640      5.623360
      7.734412      0.564060      1.494659      1.503295      1.513577      5.640600
      7.769843      0.565781      1.494683      1.503280      1.513514      5.657813
      7.805274      0.567500      1.494707      1.503265      1.513452      5.675000
      7.840705      0.569216      1.494731      1.503251      1.513391      5.692161
      7.876136      0.570930      1.494755      1.503236      1.513330      5.709296
      7.911567      0.572641      1.494778      1.503221      1.513270      5.726405
      7.946998      0.574349      1.494801      1.503207      1.513210      5.743489
      7.982429      0.576055      1.494824      1.503193      1.513151      5.760548
      8.017860      0.577758      1.494847      1.503179      1.513092      5.777581
      8.053291      0.579459      1.494870      1.503165      1.513034      5.794590
      8.088722      0.581157      1.494892      1.503151      1.512977      5.811573
      8.124153      0.582853      1.494914      1.503137      1.512920      5.828531
      8.159584      0.584547      1.494936      1.503123      1.512863      5.845465
      8.195015      0.586237      1.494958      1.503110      1.512807      5.862375
      8.230446      0.587926      1.494980      1.503096      1.512751      5.879260
      8.265877      0.589612      1.495001      1.503083      1.512696      5.896121
      8.301308      0.591296      1.495022      1.503070      1.512642      5.912958
      8.336739      0.592977      1.495043      1.503057      1.512587      5.929771
      8.372170      0.594656      1.495064      1.503044      1.512534      5.946560
      8.407601      0.596333      1.495085      1.503031      1.512480      5.963325
      8.443032      0.598007      1.495106      1.503018      1.512428      5.980067
      8.478463      0.599679      1.495126      1.503006      1.512375      5.996785
      8.513894      0.601348      1.495146      1.502993      1.512323      6.013481
