  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.56897
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.455498      1.575752      1.744113      1.000000
      0.612781      0.104050      1.457999      1.571164      1.727855      1.040505
      0.648212      0.108024      1.460234      1.567100      1.713626      1.080236
      0.683643      0.111925      1.462243      1.563476      1.701071      1.119249
      0.719074      0.115759      1.464059      1.560222      1.689909      1.157594
      0.754505      0.119531      1.465708      1.557286      1.679921      1.195314
      0.789936      0.123245      1.467213      1.554623      1.670932      1.232448
      0.825367      0.126903      1.468591      1.552197      1.662798      1.269030
      0.860798      0.130509      1.469857      1.549977      1.655403      1.305093
      0.896229      0.134066      1.471026      1.547938      1.648650      1.340664
      0.931660      0.137577      1.472107      1.546059      1.642460      1.375769
      0.967091      0.141043      1.473111      1.544322      1.636765      1.410432
      1.002522      0.144467      1.474045      1.542711      1.631508      1.444674
      1.037953      0.147851      1.474916      1.541213      1.626640      1.478515
      1.073384      0.151197      1.475731      1.539816      1.622119      1.511973
      1.108815      0.154506      1.476494      1.538511      1.617910      1.545064
      1.144246      0.157781      1.477211      1.537289      1.613982      1.577805
      1.179677      0.161021      1.477885      1.536142      1.610307      1.610210
      1.215108      0.164229      1.478521      1.535064      1.606861      1.642292
      1.250539      0.167406      1.479121      1.534048      1.603624      1.674064
      1.285970      0.170554      1.479688      1.533089      1.600578      1.705537
      1.321401      0.173672      1.480226      1.532183      1.597705      1.736722
      1.356832      0.176763      1.480736      1.531325      1.594992      1.767629
      1.392263      0.179827      1.481220      1.530511      1.592426      1.798269
      1.427694      0.182865      1.481680      1.529739      1.589995      1.828650
      1.463125      0.185878      1.482118      1.529005      1.587688      1.858780
      1.498556      0.188867      1.482536      1.528306      1.585497      1.888669
      1.533987      0.191832      1.482935      1.527640      1.583412      1.918322
      1.569418      0.194775      1.483316      1.527005      1.581427      1.947749
      1.604849      0.197695      1.483680      1.526398      1.579534      1.976954
      1.640280      0.200595      1.484029      1.525818      1.577727      2.005945
      1.675711      0.203473      1.484363      1.525263      1.576000      2.034729
      1.711142      0.206331      1.484684      1.524732      1.574348      2.063310
      1.746573      0.209169      1.484991      1.524222      1.572767      2.091695
      1.782004      0.211989      1.485287      1.523733      1.571251      2.119888
      1.817435      0.214789      1.485571      1.523263      1.569798      2.147895
      1.852866      0.217572      1.485844      1.522811      1.568402      2.175721
      1.888297      0.220337      1.486107      1.522377      1.567061      2.203369
      1.923728      0.223085      1.486361      1.521959      1.565772      2.230846
      1.959159      0.225815      1.486605      1.521556      1.564531      2.258154
      1.994590      0.228530      1.486841      1.521167      1.563337      2.285298
      2.030021      0.231228      1.487069      1.520793      1.562185      2.312282
      2.065452      0.233911      1.487289      1.520431      1.561075      2.339109
      2.100883      0.236578      1.487501      1.520082      1.560004      2.365784
      2.136314      0.239231      1.487707      1.519745      1.558970      2.392308
      2.171745      0.241869      1.487906      1.519418      1.557970      2.418687
      2.207176      0.244492      1.488099      1.519103      1.557004      2.444922
      2.242607      0.247102      1.488285      1.518797      1.556070      2.471018
      2.278038      0.249698      1.488466      1.518501      1.555166      2.496976
      2.313469      0.252280      1.488641      1.518214      1.554291      2.522800
      2.348900      0.254849      1.488811      1.517936      1.553442      2.548493
      2.384331      0.257406      1.488976      1.517667      1.552620      2.574057
      2.419762      0.259949      1.489137      1.517405      1.551823      2.599494
      2.455193      0.262481      1.489292      1.517151      1.551050      2.624808
      2.490624      0.265000      1.489443      1.516904      1.550299      2.650000
      2.526055      0.267507      1.489590      1.516664      1.549571      2.675073
      2.561486      0.270003      1.489733      1.516431      1.548863      2.700029
      2.596917      0.272487      1.489873      1.516205      1.548175      2.724870
      2.632348      0.274960      1.490008      1.515984      1.547506      2.749599
      2.667779      0.277422      1.490140      1.515770      1.546855      2.774216
      2.703210      0.279873      1.490268      1.515561      1.546222      2.798725
      2.738641      0.282313      1.490393      1.515358      1.545606      2.823128
      2.774072      0.284742      1.490515      1.515160      1.545006      2.847425
      2.809503      0.287162      1.490634      1.514966      1.544421      2.871619
      2.844934      0.289571      1.490750      1.514778      1.543852      2.895711
      2.880365      0.291970      1.490863      1.514595      1.543297      2.919704
      2.915796      0.294360      1.490974      1.514416      1.542756      2.943598
      2.951227      0.296740      1.491081      1.514241      1.542228      2.967396
      2.986658      0.299110      1.491186      1.514070      1.541713      2.991099
      3.022089      0.301471      1.491289      1.513904      1.541211      3.014708
      3.057520      0.303823      1.491390      1.513741      1.540720      3.038225
      3.092951      0.306165      1.491488      1.513582      1.540241      3.061652
      3.128382      0.308499      1.491583      1.513427      1.539773      3.084989
      3.163813      0.310824      1.491677      1.513276      1.539316      3.108238
      3.199244      0.313140      1.491769      1.513127      1.538870      3.131401
      3.234675      0.315448      1.491859      1.512982      1.538433      3.154478
      3.270106      0.317747      1.491946      1.512840      1.538006      3.177471
      3.305537      0.320038      1.492032      1.512702      1.537588      3.200382
      3.340968      0.322321      1.492116      1.512566      1.537180      3.223210
      3.376399      0.324596      1.492198      1.512433      1.536780      3.245958
      3.411830      0.326863      1.492279      1.512303      1.536389      3.268627
      3.447261      0.329122      1.492358      1.512175      1.536006      3.291217
      3.482692      0.331373      1.492435      1.512050      1.535631      3.313730
      3.518123      0.333617      1.492511      1.511928      1.535264      3.336167
      3.553554      0.335853      1.492585      1.511808      1.534904      3.358529
      3.588985      0.338082      1.492658      1.511691      1.534551      3.380816
      3.624416      0.340303      1.492730      1.511575      1.534206      3.403030
      3.659847      0.342517      1.492800      1.511463      1.533867      3.425172
      3.695278      0.344724      1.492869      1.511352      1.533535      3.447243
      3.730709      0.346924      1.492936      1.511243      1.533210      3.469243
      3.766140      0.349117      1.493002      1.511137      1.532891      3.491173
