  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.26552
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      4.085019      0.368556      6.538397      6.238135      5.985031      3.685557
      4.120450      0.370684      6.594341      6.292055      6.037405      3.706837
      4.155881      0.372806      6.650284      6.345976      6.089779      3.728057
      4.191312      0.374922      6.706227      6.399896      6.142153      3.749216
      4.226743      0.377032      6.762171      6.453817      6.194527      3.770315
      4.262174      0.379136      6.818114      6.507737      6.246901      3.791356
      4.297605      0.381234      6.874058      6.561658      6.299275      3.812338
      4.333036      0.383326      6.930001      6.615578      6.351649      3.833263
      4.368467      0.385413      6.985944      6.669499      6.404023      3.854131
      4.403898      0.387494      7.041888      6.723419      6.456397      3.874942
      4.439329      0.389570      7.097831      6.777340      6.508772      3.895698
      4.474760      0.391640      7.153775      6.831261      6.561146      3.916399
      4.510191      0.393705      7.209718      6.885181      6.613520      3.937045
      4.545622      0.395764      7.265661      6.939102      6.665894      3.957637
      4.581053      0.397818      7.321605      6.993022      6.718268      3.978176
      4.616484      0.399866      7.377548      7.046943      6.770642      3.998662
      4.651915      0.401910      7.433492      7.100863      6.823016      4.019095
      4.687346      0.403948      7.489435      7.154784      6.875390      4.039477
      4.722777      0.405981      7.545378      7.208704      6.927764      4.059807
      4.758208      0.408009      7.601322      7.262625      6.980138      4.080087
      4.793639      0.410032      7.657265      7.316546      7.032512      4.100316
      4.829070      0.412050      7.713209      7.370466      7.084886      4.120495
      4.864501      0.414063      7.769152      7.424387      7.137260      4.140626
      4.899932      0.416071      7.825095      7.478307      7.189634      4.160707
      4.935363      0.418074      7.881039      7.532228      7.242008      4.180740
      4.970794      0.420073      7.936982      7.586148      7.294382      4.200725
      5.006225      0.422066      7.992926      7.640069      7.346756      4.220663
      5.041656      0.424055      8.048869      7.693989      7.399130      4.240554
      5.077087      0.426040      8.104813      7.747910      7.451504      4.260398
      5.112518      0.428020      8.160756      7.801831      7.503879      4.280196
      5.147949      0.429995      8.216699      7.855751      7.556253      4.299948
      5.183380      0.431966      8.272643      7.909672      7.608627      4.319656
      5.218811      0.433932      8.328586      7.963592      7.661001      4.339318
      5.254242      0.435894      8.384530      8.017513      7.713375      4.358936
      5.289673      0.437851      8.440473      8.071433      7.765749      4.378510
      5.325104      0.439804      8.496416      8.125354      7.818123      4.398040
      5.360535      0.441753      8.552360      8.179274      7.870497      4.417527
      5.395966      0.443697      8.608303      8.233195      7.922871      4.436971
      5.431397      0.445637      8.664247      8.287115      7.975245      4.456372
      5.466828      0.447573      8.720190      8.341036      8.027619      4.475732
      5.502259      0.449505      8.776133      8.394957      8.079993      4.495049
      5.537690      0.451433      8.832077      8.448877      8.132367      4.514325
      5.573121      0.453356      8.888020      8.502798      8.184741      4.533560
      5.608552      0.455275      8.943964      8.556718      8.237115      4.552755
      5.643983      0.457191      8.999907      8.610639      8.289489      4.571909
      5.679414      0.459102      9.055850      8.664559      8.341863      4.591023
      5.714845      0.461010      9.111794      8.718480      8.394237      4.610097
      5.750276      0.462913      9.167737      8.772400      8.446611      4.629132
      5.785707      0.464813      9.223681      8.826321      8.498985      4.648128
      5.821138      0.466708      9.279624      8.880242      8.551360      4.667085
      5.856569      0.468600      9.335567      8.934162      8.603734      4.686003
      5.892000      0.470488      9.391511      8.988083      8.656108      4.704884
      5.927431      0.472373      9.447454      9.042003      8.708482      4.723727
      5.962862      0.474253      9.503398      9.095924      8.760856      4.742532
      5.998293      0.476130      9.559341      9.149844      8.813230      4.761300
      6.033724      0.478003      9.615284      9.203765      8.865604      4.780031
      6.069155      0.479873      9.671228      9.257685      8.917978      4.798725
      6.104586      0.481738      9.727171      9.311606      8.970352      4.817384
      6.140017      0.483601      9.783115      9.365526      9.022726      4.836006
      6.175448      0.485459      9.839058      9.419447      9.075100      4.854592
      6.210879      0.487314      9.895001      9.473368      9.127474      4.873143
      6.246310      0.489166      9.950945      9.527288      9.179848      4.891658
      6.281741      0.491014     10.006888      9.581209      9.232222      4.910139
      6.317172      0.492858     10.062832      9.635129      9.284596      4.928585
      6.352603      0.494700     10.118775      9.689050      9.336970      4.946996
      6.388034      0.496537     10.174719      9.742970      9.389344      4.965373
      6.423465      0.498372     10.230662      9.796891      9.441718      4.983716
      6.458896      0.500203     10.286605      9.850811      9.494092      5.002026
      6.494327      0.502030     10.342549      9.904732      9.546467      5.020302
      6.529758      0.503855     10.398492      9.958653      9.598841      5.038545
      6.565189      0.505675     10.454436     10.012573      9.651215      5.056755
      6.600620      0.507493     10.510379     10.066494      9.703589      5.074932
      6.636051      0.509308     10.566322     10.120414      9.755963      5.093077
      6.671482      0.511119     10.622266     10.174335      9.808337      5.111189
      6.706913      0.512927     10.678209     10.228255      9.860711      5.129270
      6.742344      0.514732     10.734153     10.282176      9.913085      5.147318
      6.777775      0.516534     10.790096     10.336096      9.965459      5.165335
      6.813206      0.518332     10.846039     10.390017     10.017833      5.183321
      6.848637      0.520128     10.901983     10.443938     10.070207      5.201275
      6.884068      0.521920     10.957926     10.497858     10.122581      5.219199
      6.919499      0.523709     11.013870     10.551779     10.174955      5.237092
      6.954930      0.525495     11.069813     10.605699     10.227329      5.254954
      6.990361      0.527279     11.125756     10.659620     10.279703      5.272786
      7.025792      0.529059     11.181700     10.713540     10.332077      5.290588
      7.061223      0.530836     11.237643     10.767461     10.384451      5.308360
      7.096654      0.532610     11.293587     10.821381     10.436825      5.326102
      7.132085      0.534382     11.349530     10.875302     10.489199      5.343815
      7.167516      0.536150     11.405473     10.929222     10.541573      5.361499
      7.202947      0.537915     11.461417     10.983143     10.593948      5.379153
      7.238378      0.539678     11.517360     11.037064     10.646322      5.396778
      7.273809      0.541438     11.573304     11.090984     10.698696      5.414375
      7.309240      0.543194     11.629247     11.144905     10.751070      5.431943
      7.344671      0.544948     11.685190     11.198825     10.803444      5.449483
      7.380102      0.546699     11.741134     11.252746     10.855818      5.466995
      7.415533      0.548448     11.797077     11.306666     10.908192      5.484478
      7.450964      0.550193     11.853021     11.360587     10.960566      5.501934
      7.486395      0.551936     11.908964     11.414507     11.012940      5.519362
      7.521826      0.553676     11.964908     11.468428     11.065314      5.536763
      7.557257      0.555414     12.020851     11.522349     11.117688      5.554136
      7.592688      0.557148     12.076794     11.576269     11.170062      5.571483
      7.628119      0.558880     12.132738     11.630190     11.222436      5.588802
      7.663550      0.560609     12.188681     11.684110     11.274810      5.606095
      7.698981      0.562336     12.244625     11.738031     11.327184      5.623360
      7.734412      0.564060     12.300568     11.791951     11.379558      5.640600
      7.769843      0.565781     12.356511     11.845872     11.431932      5.657813
      7.805274      0.567500     12.412455     11.899792     11.484306      5.675000
      7.840705      0.569216     12.468398     11.953713     11.536680      5.692161
      7.876136      0.570930     12.524342     12.007633     11.589054      5.709296
      7.911567      0.572641     12.580285     12.061554     11.641429      5.726405
      7.946998      0.574349     12.636228     12.115475     11.693803      5.743489
      7.982429      0.576055     12.692172     12.169395     11.746177      5.760548
      8.017860      0.577758     12.748115     12.223316     11.798551      5.777581
      8.053291      0.579459     12.804059     12.277236     11.850925      5.794590
      8.088722      0.581157     12.860002     12.331157     11.903299      5.811573
      8.124153      0.582853     12.915945     12.385077     11.955673      5.828531
      8.159584      0.584547     12.971889     12.438998     12.008047      5.845465
      8.195015      0.586237     13.027832     12.492918     12.060421      5.862375
      8.230446      0.587926     13.083776     12.546839     12.112795      5.879260
      8.265877      0.589612     13.139719     12.600760     12.165169      5.896121
      8.301308      0.591296     13.195662     12.654680     12.217543      5.912958
      8.336739      0.592977     13.251606     12.708601     12.269917      5.929771
      8.372170      0.594656     13.307549     12.762521     12.322291      5.946560
      8.407601      0.596333     13.363493     12.816442     12.374665      5.963325
      8.443032      0.598007     13.419436     12.870362     12.427039      5.980067
      8.478463      0.599679     13.475379     12.924283     12.479413      5.996785
      8.513894      0.601348     13.531323     12.978203     12.531787      6.013481
      8.549325      0.603015     13.587266     13.032124     12.584161      6.030153
      8.584756      0.604680     13.643210     13.086045     12.636536      6.046802
      8.620187      0.606343     13.699153     13.139965     12.688910      6.063428
      8.655618      0.608003     13.755096     13.193886     12.741284      6.080031
      8.691049      0.609661     13.811040     13.247806     12.793658      6.096612
      8.726480      0.611317     13.866983     13.301727     12.846032      6.113170
      8.761911      0.612971     13.922927     13.355647     12.898406      6.129706
      8.797342      0.614622     13.978870     13.409568     12.950780      6.146220
      8.832773      0.616271     14.034814     13.463488     13.003154      6.162711
      8.868204      0.617918     14.090757     13.517409     13.055528      6.179180
      8.903635      0.619563     14.146700     13.571329     13.107902      6.195628
      8.939066      0.621205     14.202644     13.625250     13.160276      6.212053
      8.974497      0.622846     14.258587     13.679171     13.212650      6.228457
