  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.23793
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.055616      0.953548      0.851946      1.040505
      0.648212      0.108024      1.111231      1.007096      0.903892      1.080236
      0.683643      0.111925      1.166847      1.060643      0.955838      1.119249
      0.719074      0.115759      1.222463      1.114191      1.007783      1.157594
      0.754505      0.119531      1.278079      1.167739      1.059729      1.195314
      0.789936      0.123245      1.333694      1.221287      1.111675      1.232448
      0.825367      0.126903      1.389310      1.274835      1.163621      1.269030
      0.860798      0.130509      1.444926      1.328382      1.215567      1.305093
      0.896229      0.134066      1.500542      1.381930      1.267513      1.340664
      0.931660      0.137577      1.556157      1.435478      1.319458      1.375769
      0.967091      0.141043      1.611773      1.489026      1.371404      1.410432
      1.002522      0.144467      1.667389      1.542574      1.423350      1.444674
      1.037953      0.147851      1.723005      1.596122      1.475296      1.478515
      1.073384      0.151197      1.778620      1.649669      1.527242      1.511973
      1.108815      0.154506      1.834236      1.703217      1.579188      1.545064
      1.144246      0.157781      1.889852      1.756765      1.631133      1.577805
      1.179677      0.161021      1.945468      1.810313      1.683079      1.610210
      1.215108      0.164229      2.001083      1.863861      1.735025      1.642292
      1.250539      0.167406      2.056699      1.917408      1.786971      1.674064
      1.285970      0.170554      2.112315      1.970956      1.838917      1.705537
      1.321401      0.173672      2.167931      2.024504      1.890863      1.736722
      1.356832      0.176763      2.223546      2.078052      1.942808      1.767629
      1.392263      0.179827      2.279162      2.131600      1.994754      1.798269
      1.427694      0.182865      2.334778      2.185147      2.046700      1.828650
      1.463125      0.185878      2.390394      2.238695      2.098646      1.858780
      1.498556      0.188867      2.446009      2.292243      2.150592      1.888669
      1.533987      0.191832      2.501625      2.345791      2.202538      1.918322
      1.569418      0.194775      2.557241      2.399339      2.254483      1.947749
      1.604849      0.197695      2.612857      2.452886      2.306429      1.976954
      1.640280      0.200595      2.668472      2.506434      2.358375      2.005945
      1.675711      0.203473      2.724088      2.559982      2.410321      2.034729
      1.711142      0.206331      2.779704      2.613530      2.462267      2.063310
      1.746573      0.209169      2.835320      2.667078      2.514213      2.091695
      1.782004      0.211989      2.890935      2.720625      2.566158      2.119888
      1.817435      0.214789      2.946551      2.774173      2.618104      2.147895
      1.852866      0.217572      3.002167      2.827721      2.670050      2.175721
      1.888297      0.220337      3.057783      2.881269      2.721996      2.203369
      1.923728      0.223085      3.113398      2.934817      2.773942      2.230846
      1.959159      0.225815      3.169014      2.988365      2.825888      2.258154
      1.994590      0.228530      3.224630      3.041912      2.877833      2.285298
      2.030021      0.231228      3.280246      3.095460      2.929779      2.312282
      2.065452      0.233911      3.335861      3.149008      2.981725      2.339109
      2.100883      0.236578      3.391477      3.202556      3.033671      2.365784
      2.136314      0.239231      3.447093      3.256104      3.085617      2.392308
      2.171745      0.241869      3.502709      3.309651      3.137563      2.418687
      2.207176      0.244492      3.558324      3.363199      3.189509      2.444922
      2.242607      0.247102      3.613940      3.416747      3.241454      2.471018
      2.278038      0.249698      3.669556      3.470295      3.293400      2.496976
      2.313469      0.252280      3.725172      3.523843      3.345346      2.522800
      2.348900      0.254849      3.780787      3.577390      3.397292      2.548493
      2.384331      0.257406      3.836403      3.630938      3.449238      2.574057
      2.419762      0.259949      3.892019      3.684486      3.501184      2.599494
      2.455193      0.262481      3.947635      3.738034      3.553129      2.624808
      2.490624      0.265000      4.003250      3.791582      3.605075      2.650000
      2.526055      0.267507      4.058866      3.845129      3.657021      2.675073
      2.561486      0.270003      4.114482      3.898677      3.708967      2.700029
      2.596917      0.272487      4.170098      3.952225      3.760913      2.724870
      2.632348      0.274960      4.225713      4.005773      3.812859      2.749599
