  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.90000
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.063479      0.962494      0.862223      1.040505
      0.108024      1.126959      1.024987      0.924446      1.080236
      0.111925      1.190438      1.087481      0.986669      1.119249
      0.115759      1.253918      1.149975      1.048892      1.157594
      0.119531      1.317397      1.212468      1.111115      1.195314
      0.123245      1.380877      1.274962      1.173338      1.232448
      0.126903      1.444356      1.337455      1.235561      1.269030
      0.130509      1.507836      1.399949      1.297784      1.305093
      0.134066      1.571315      1.462443      1.360007      1.340664
      0.137577      1.634795      1.524936      1.422230      1.375769
      0.141043      1.698274      1.587430      1.484453      1.410432
      0.144467      1.761754      1.649924      1.546676      1.444674
      0.147851      1.825233      1.712417      1.608899      1.478515
      0.151197      1.888713      1.774911      1.671121      1.511973
      0.154506      1.952192      1.837405      1.733344      1.545064
      0.157781      2.015672      1.899898      1.795567      1.577805
      0.161021      2.079151      1.962392      1.857790      1.610210
      0.164229      2.142631      2.024885      1.920013      1.642292
      0.167406      2.206110      2.087379      1.982236      1.674064
      0.170554      2.269590      2.149873      2.044459      1.705537
      0.173672      2.333069      2.212366      2.106682      1.736722
      0.176763      2.396549      2.274860      2.168905      1.767629
      0.179827      2.460028      2.337354      2.231128      1.798269
      0.182865      2.523508      2.399847      2.293351      1.828650
      0.185878      2.586987      2.462341      2.355574      1.858780
      0.188867      2.650467      2.524835      2.417797      1.888669
      0.191832      2.713946      2.587328      2.480020      1.918322
      0.194775      2.777426      2.649822      2.542243      1.947749
      0.197695      2.840905      2.712315      2.604466      1.976954
      0.200595      2.904385      2.774809      2.666689      2.005945
      0.203473      2.967864      2.837303      2.728912      2.034729
      0.206331      3.031344      2.899796      2.791135      2.063310
      0.209169      3.094823      2.962290      2.853358      2.091695
      0.211989      3.158303      3.024784      2.915581      2.119888
      0.214789      3.221782      3.087277      2.977804      2.147895
      0.217572      3.285262      3.149771      3.040027      2.175721
      0.220337      3.348741      3.212265      3.102250      2.203369
      0.223085      3.412221      3.274758      3.164473      2.230846
      0.225815      3.475700      3.337252      3.226696      2.258154
      0.228530      3.539180      3.399745      3.288918      2.285298
      0.231228      3.602659      3.462239      3.351141      2.312282
      0.233911      3.666139      3.524733      3.413364      2.339109
      0.236578      3.729618      3.587226      3.475587      2.365784
      0.239231      3.793098      3.649720      3.537810      2.392308
      0.241869      3.856577      3.712214      3.600033      2.418687
      0.244492      3.920057      3.774707      3.662256      2.444922
      0.247102      3.983536      3.837201      3.724479      2.471018
      0.249698      4.047016      3.899695      3.786702      2.496976
      0.252280      4.110495      3.962188      3.848925      2.522800
      0.254849      4.173975      4.024682      3.911148      2.548493
      0.257406      4.237454      4.087175      3.973371      2.574057
      0.259949      4.300933      4.149669      4.035594      2.599494
      0.262481      4.364413      4.212163      4.097817      2.624808
      0.265000      4.427892      4.274656      4.160040      2.650000
      0.267507      4.491372      4.337150      4.222263      2.675073
      0.270003      4.554851      4.399644      4.284486      2.700029
      0.272487      4.618331      4.462137      4.346709      2.724870
      0.274960      4.681810      4.524631      4.408932      2.749599
      0.277422      4.745290      4.587125      4.471155      2.774216
      0.279873      4.808769      4.649618      4.533378      2.798725
      0.282313      4.872249      4.712112      4.595601      2.823128
      0.284742      4.935728      4.774605      4.657824      2.847425
      0.287162      4.999208      4.837099      4.720047      2.871619
      0.289571      5.062687      4.899593      4.782270      2.895711
      0.291970      5.126167      4.962086      4.844493      2.919704
      0.294360      5.189646      5.024580      4.906716      2.943598
      0.296740      5.253126      5.087074      4.968938      2.967396
      0.299110      5.316605      5.149567      5.031161      2.991099
      0.301471      5.380085      5.212061      5.093384      3.014708
      0.303823      5.443564      5.274555      5.155607      3.038225
      0.306165      5.507044      5.337048      5.217830      3.061652
      0.308499      5.570523      5.399542      5.280053      3.084989
      0.310824      5.634003      5.462035      5.342276      3.108238
      0.313140      5.697482      5.524529      5.404499      3.131401
      0.315448      5.760962      5.587023      5.466722      3.154478
      0.317747      5.824441      5.649516      5.528945      3.177471
      0.320038      5.887921      5.712010      5.591168      3.200382
      0.322321      5.951400      5.774504      5.653391      3.223210
      0.324596      6.014880      5.836997      5.715614      3.245958
      0.326863      6.078359      5.899491      5.777837      3.268627
      0.329122      6.141839      5.961985      5.840060      3.291217
      0.331373      6.205318      6.024478      5.902283      3.313730
      0.333617      6.268798      6.086972      5.964506      3.336167
      0.335853      6.332277      6.149465      6.026729      3.358529
      0.338082      6.395757      6.211959      6.088952      3.380816
      0.340303      6.459236      6.274453      6.151175      3.403030
      0.342517      6.522716      6.336946      6.213398      3.425172
      0.344724      6.586195      6.399440      6.275621      3.447243
      0.346924      6.649675      6.461934      6.337844      3.469243
      0.349117      6.713154      6.524427      6.400067      3.491173
      0.351304      6.776634      6.586921      6.462290      3.513035
      0.353483      6.840113      6.649414      6.524513      3.534829
      0.355656      6.903593      6.711908      6.586736      3.556556
      0.357822      6.967072      6.774402      6.648958      3.578217
      0.359981      7.030552      6.836895      6.711181      3.599813
      0.362134      7.094031      6.899389      6.773404      3.621344
      0.364281      7.157511      6.961883      6.835627      3.642811
      0.366422      7.220990      7.024376      6.897850      3.664215
      0.368556      7.284470      7.086870      6.960073      3.685557
      0.370684      7.347949      7.149364      7.022296      3.706837
      0.372806      7.411429      7.211857      7.084519      3.728057
      0.374922      7.474908      7.274351      7.146742      3.749216
      0.377032      7.538388      7.336844      7.208965      3.770315
      0.379136      7.601867      7.399338      7.271188      3.791356
      0.381234      7.665346      7.461832      7.333411      3.812338
      0.383326      7.728826      7.524325      7.395634      3.833263
      0.385413      7.792305      7.586819      7.457857      3.854131
      0.387494      7.855785      7.649313      7.520080      3.874942
      0.389570      7.919264      7.711806      7.582303      3.895698
      0.391640      7.982744      7.774300      7.644526      3.916399
      0.393705      8.046223      7.836794      7.706749      3.937045
      0.395764      8.109703      7.899287      7.768972      3.957637
      0.397818      8.173182      7.961781      7.831195      3.978176
      0.399866      8.236662      8.024274      7.893418      3.998662
      0.401910      8.300141      8.086768      7.955641      4.019095
      0.403948      8.363621      8.149262      8.017864      4.039477
      0.405981      8.427100      8.211755      8.080087      4.059807
      0.408009      8.490580      8.274249      8.142310      4.080087
      0.410032      8.554059      8.336743      8.204533      4.100316
      0.412050      8.617539      8.399236      8.266755      4.120495
      0.414063      8.681018      8.461730      8.328978      4.140626
      0.416071      8.744498      8.524224      8.391201      4.160707
      0.418074      8.807977      8.586717      8.453424      4.180740
      0.420073      8.871457      8.649211      8.515647      4.200725
      0.422066      8.934936      8.711704      8.577870      4.220663
      0.424055      8.998416      8.774198      8.640093      4.240554
      0.426040      9.061895      8.836692      8.702316      4.260398
      0.428020      9.125375      8.899185      8.764539      4.280196
      0.429995      9.188854      8.961679      8.826762      4.299948
      0.431966      9.252334      9.024173      8.888985      4.319656
      0.433932      9.315813      9.086666      8.951208      4.339318
      0.435894      9.379293      9.149160      9.013431      4.358936
      0.437851      9.442772      9.211654      9.075654      4.378510
      0.439804      9.506252      9.274147      9.137877      4.398040
      0.441753      9.569731      9.336641      9.200100      4.417527
      0.443697      9.633211      9.399134      9.262323      4.436971
      0.445637      9.696690      9.461628      9.324546      4.456372
      0.447573      9.760170      9.524122      9.386769      4.475732
      0.449505      9.823649      9.586615      9.448992      4.495049
      0.451433      9.887129      9.649109      9.511215      4.514325
      0.453356      9.950608      9.711603      9.573438      4.533560
      0.455275     10.014088      9.774096      9.635661      4.552755
      0.457191     10.077567      9.836590      9.697884      4.571909
      0.459102     10.141047      9.899084      9.760107      4.591023
      0.461010     10.204526      9.961577      9.822330      4.610097
      0.462913     10.268006     10.024071      9.884553      4.629132
      0.464813     10.331485     10.086564      9.946775      4.648128
      0.466708     10.394965     10.149058     10.008998      4.667085
      0.468600     10.458444     10.211552     10.071221      4.686003
      0.470488     10.521924     10.274045     10.133444      4.704884
      0.472373     10.585403     10.336539     10.195667      4.723727
      0.474253     10.648883     10.399033     10.257890      4.742532
      0.476130     10.712362     10.461526     10.320113      4.761300
      0.478003     10.775842     10.524020     10.382336      4.780031
      0.479873     10.839321     10.586514     10.444559      4.798725
      0.481738     10.902800     10.649007     10.506782      4.817384
      0.483601     10.966280     10.711501     10.569005      4.836006
      0.485459     11.029759     10.773994     10.631228      4.854592
      0.487314     11.093239     10.836488     10.693451      4.873143
      0.489166     11.156718     10.898982     10.755674      4.891658
      0.491014     11.220198     10.961475     10.817897      4.910139
      0.492858     11.283677     11.023969     10.880120      4.928585
      0.494700     11.347157     11.086463     10.942343      4.946996
      0.496537     11.410636     11.148956     11.004566      4.965373
      0.498372     11.474116     11.211450     11.066789      4.983716
      0.500203     11.537595     11.273944     11.129012      5.002026
      0.502030     11.601075     11.336437     11.191235      5.020302
      0.503855     11.664554     11.398931     11.253458      5.038545
      0.505675     11.728034     11.461424     11.315681      5.056755
      0.507493     11.791513     11.523918     11.377904      5.074932
      0.509308     11.854993     11.586412     11.440127      5.093077
      0.511119     11.918472     11.648905     11.502350      5.111189
      0.512927     11.981952     11.711399     11.564573      5.129270
      0.514732     12.045431     11.773893     11.626795      5.147318
      0.516534     12.108911     11.836386     11.689018      5.165335
      0.518332     12.172390     11.898880     11.751241      5.183321
      0.520128     12.235870     11.961374     11.813464      5.201275
      0.521920     12.299349     12.023867     11.875687      5.219199
      0.523709     12.362829     12.086361     11.937910      5.237092
      0.525495     12.426308     12.148854     12.000133      5.254954
      0.527279     12.489788     12.211348     12.062356      5.272786
      0.529059     12.553267     12.273842     12.124579      5.290588
      0.530836     12.616747     12.336335     12.186802      5.308360
      0.532610     12.680226     12.398829     12.249025      5.326102
      0.534382     12.743706     12.461323     12.311248      5.343815
      0.536150     12.807185     12.523816     12.373471      5.361499
      0.537915     12.870665     12.586310     12.435694      5.379153
      0.539678     12.934144     12.648804     12.497917      5.396778
      0.541438     12.997624     12.711297     12.560140      5.414375
      0.543194     13.061103     12.773791     12.622363      5.431943
      0.544948     13.124583     12.836284     12.684586      5.449483
      0.546699     13.188062     12.898778     12.746809      5.466995
      0.548448     13.251542     12.961272     12.809032      5.484478
      0.550193     13.315021     13.023765     12.871255      5.501934
      0.551936     13.378501     13.086259     12.933478      5.519362
      0.553676     13.441980     13.148753     12.995701      5.536763
      0.555414     13.505460     13.211246     13.057924      5.554136
      0.557148     13.568939     13.273740     13.120147      5.571483
      0.558880     13.632419     13.336234     13.182370      5.588802
      0.560609     13.695898     13.398727     13.244592      5.606095
      0.562336     13.759378     13.461221     13.306815      5.623360
      0.564060     13.822857     13.523714     13.369038      5.640600
      0.565781     13.886337     13.586208     13.431261      5.657813
      0.567500     13.949816     13.648702     13.493484      5.675000
      0.569216     14.013296     13.711195     13.555707      5.692161
      0.570930     14.076777     13.773689     13.617930      5.709296
      0.572641     14.140258     13.836183     13.680153      5.726405
      0.574349     14.203739     13.898676     13.742376      5.743489
      0.576055     14.267221     13.961170     13.804599      5.760548
      0.577758     14.330703     14.023664     13.866822      5.777581
      0.579459     14.394186     14.086157     13.929045      5.794590
      0.581157     14.457670     14.148651     13.991268      5.811573
      0.582853     14.521155     14.211144     14.053491      5.828531
      0.584547     14.584641     14.273638     14.115714      5.845465
      0.586237     14.648128     14.336132     14.177937      5.862375
      0.587926     14.711616     14.398625     14.240160      5.879260
      0.589612     14.775105     14.461119     14.302383      5.896121
      0.591296     14.838595     14.523613     14.364606      5.912958
      0.592977     14.902087     14.586106     14.426829      5.929771
      0.594656     14.965580     14.648600     14.489052      5.946560
      0.596333     15.029074     14.711094     14.551275      5.963325
      0.598007     15.092570     14.773587     14.613498      5.980067
      0.599679     15.156068     14.836081     14.675721      5.996785
      0.601348     15.219567     14.898574     14.737944      6.013481
      0.603015     15.283068     14.961068     14.800167      6.030153
      0.604680     15.346570     15.023562     14.862390      6.046802
      0.606343     15.410075     15.086055     14.924612      6.063428
      0.608003     15.473581     15.148549     14.986835      6.080031
      0.609661     15.537089     15.211043     15.049058      6.096612
      0.611317     15.600600     15.273536     15.111281      6.113170
      0.612971     15.664112     15.336030     15.173504      6.129706
      0.614622     15.727627     15.398524     15.235727      6.146220
      0.616271     15.791143     15.461017     15.297950      6.162711
      0.617918     15.854662     15.523511     15.360173      6.179180
      0.619563     15.918184     15.586004     15.422396      6.195628
      0.621205     15.981708     15.648498     15.484619      6.212053
      0.622846     16.045234     15.710992     15.546842      6.228457
      0.624484     16.108763     15.773485     15.609065      6.244840
      0.626120     16.172294     15.835979     15.671288      6.261201
      0.627754     16.235828     15.898473     15.733511      6.277540
      0.629386     16.299365     15.960966     15.795734      6.293859
      0.631016     16.362904     16.023460     15.857957      6.310156
      0.632643     16.426446     16.085954     15.920180      6.326432
      0.634269     16.489991     16.148447     15.982403      6.342687
      0.635892     16.553539     16.210941     16.044626      6.358922
      0.637514     16.617090     16.273434     16.106849      6.375136
      0.639133     16.680644     16.335928     16.169072      6.391329
      0.640750     16.744201     16.398422     16.231295      6.407501
      0.642365     16.807761     16.460915     16.293518      6.423654
      0.643979     16.871325     16.523409     16.355741      6.439786
      0.645590     16.934891     16.585903     16.417964      6.455898
      0.647199     16.998461     16.648396     16.480187      6.471989
      0.648806     17.062034     16.710890     16.542409      6.488061
      0.650411     17.125611     16.773384     16.604632      6.504113
      0.652015     17.189191     16.835877     16.666855      6.520145
      0.653616     17.252775     16.898371     16.729078      6.536158
      0.655215     17.316362     16.960864     16.791301      6.552151
      0.656812     17.379952     17.023358     16.853524      6.568124
      0.658408     17.443547     17.085852     16.915747      6.584078
      0.660001     17.507145     17.148345     16.977970      6.600013
      0.661593     17.570747     17.210839     17.040193      6.615928
      0.663182     17.634352     17.273333     17.102416      6.631824
      0.664770     17.697962     17.335826     17.164639      6.647702
      0.666356     17.761575     17.398320     17.226862      6.663560
      0.667940     17.825193     17.460813     17.289085      6.679399
      0.669522     17.888814     17.523307     17.351308      6.695220
      0.671102     17.952440     17.585801     17.413531      6.711022
      0.672681     18.016069     17.648294     17.475754      6.726806
      0.674257     18.079703     17.710788     17.537977      6.742571
      0.675832     18.143341     17.773282     17.600200      6.758317
      0.677405     18.206983     17.835775     17.662423      6.774046
      0.678976     18.270630     17.898269     17.724646      6.789756
      0.680545     18.334280     17.960763     17.786869      6.805448
      0.682112     18.397936     18.023256     17.849092      6.821121
      0.683678     18.461595     18.085750     17.911315      6.836777
      0.685242     18.525259     18.148243     17.973538      6.852415
      0.686804     18.588928     18.210737     18.035761      6.868035
      0.688364     18.652601     18.273231     18.097984      6.883638
