  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.81724
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.062497      0.961375      0.860938      1.040505
      0.108024      1.124993      1.022751      0.921877      1.080236
      0.111925      1.187490      1.084126      0.982815      1.119249
      0.115759      1.249986      1.145502      1.043753      1.157594
      0.119531      1.312483      1.206877      1.104692      1.195314
      0.123245      1.374979      1.268252      1.165630      1.232448
      0.126903      1.437476      1.329628      1.226568      1.269030
      0.130509      1.499972      1.391003      1.287507      1.305093
      0.134066      1.562469      1.452379      1.348445      1.340664
      0.137577      1.624965      1.513754      1.409383      1.375769
      0.141043      1.687462      1.575129      1.470322      1.410432
      0.144467      1.749958      1.636505      1.531260      1.444674
      0.147851      1.812455      1.697880      1.592198      1.478515
      0.151197      1.874951      1.759256      1.653137      1.511973
      0.154506      1.937448      1.820631      1.714075      1.545064
      0.157781      1.999944      1.882007      1.775013      1.577805
      0.161021      2.062441      1.943382      1.835951      1.610210
      0.164229      2.124937      2.004757      1.896890      1.642292
      0.167406      2.187434      2.066133      1.957828      1.674064
      0.170554      2.249930      2.127508      2.018766      1.705537
      0.173672      2.312427      2.188884      2.079705      1.736722
      0.176763      2.374924      2.250259      2.140643      1.767629
      0.179827      2.437420      2.311634      2.201581      1.798269
      0.182865      2.499917      2.373010      2.262520      1.828650
      0.185878      2.562413      2.434385      2.323458      1.858780
      0.188867      2.624910      2.495761      2.384396      1.888669
      0.191832      2.687406      2.557136      2.445335      1.918322
      0.194775      2.749903      2.618511      2.506273      1.947749
      0.197695      2.812399      2.679887      2.567211      1.976954
      0.200595      2.874896      2.741262      2.628150      2.005945
      0.203473      2.937392      2.802638      2.689088      2.034729
      0.206331      2.999889      2.864013      2.750026      2.063310
      0.209169      3.062385      2.925388      2.810965      2.091695
      0.211989      3.124882      2.986764      2.871903      2.119888
      0.214789      3.187378      3.048139      2.932841      2.147895
      0.217572      3.249875      3.109515      2.993780      2.175721
      0.220337      3.312371      3.170890      3.054718      2.203369
      0.223085      3.374868      3.232265      3.115656      2.230846
      0.225815      3.437364      3.293641      3.176595      2.258154
      0.228530      3.499861      3.355016      3.237533      2.285298
      0.231228      3.562357      3.416392      3.298471      2.312282
      0.233911      3.624854      3.477767      3.359410      2.339109
      0.236578      3.687350      3.539143      3.420348      2.365784
      0.239231      3.749847      3.600518      3.481286      2.392308
      0.241869      3.812344      3.661893      3.542224      2.418687
      0.244492      3.874840      3.723269      3.603163      2.444922
      0.247102      3.937337      3.784644      3.664101      2.471018
      0.249698      3.999833      3.846020      3.725039      2.496976
      0.252280      4.062330      3.907395      3.785978      2.522800
      0.254849      4.124826      3.968770      3.846916      2.548493
      0.257406      4.187323      4.030146      3.907854      2.574057
      0.259949      4.249819      4.091521      3.968793      2.599494
      0.262481      4.312316      4.152897      4.029731      2.624808
      0.265000      4.374812      4.214272      4.090669      2.650000
      0.267507      4.437309      4.275647      4.151608      2.675073
      0.270003      4.499805      4.337023      4.212546      2.700029
      0.272487      4.562302      4.398398      4.273484      2.724870
      0.274960      4.624798      4.459774      4.334423      2.749599
      0.277422      4.687295      4.521149      4.395361      2.774216
      0.279873      4.749791      4.582524      4.456299      2.798725
      0.282313      4.812288      4.643900      4.517238      2.823128
      0.284742      4.874784      4.705275      4.578176      2.847425
      0.287162      4.937281      4.766651      4.639114      2.871619
