  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.90000
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.900000      0.800000      1.000000
      0.612781      0.104050      1.063479      0.962494      0.862223      1.040505
      0.648212      0.108024      1.126959      1.024987      0.924446      1.080236
      0.683643      0.111925      1.190438      1.087481      0.986669      1.119249
      0.719074      0.115759      1.253918      1.149975      1.048892      1.157594
      0.754505      0.119531      1.317397      1.212468      1.111115      1.195314
      0.789936      0.123245      1.380877      1.274962      1.173338      1.232448
      0.825367      0.126903      1.444356      1.337455      1.235561      1.269030
      0.860798      0.130509      1.507836      1.399949      1.297784      1.305093
      0.896229      0.134066      1.571315      1.462443      1.360007      1.340664
      0.931660      0.137577      1.634795      1.524936      1.422230      1.375769
      0.967091      0.141043      1.698274      1.587430      1.484453      1.410432
      1.002522      0.144467      1.761754      1.649924      1.546676      1.444674
      1.037953      0.147851      1.825233      1.712417      1.608899      1.478515
      1.073384      0.151197      1.888713      1.774911      1.671121      1.511973
      1.108815      0.154506      1.952192      1.837405      1.733344      1.545064
      1.144246      0.157781      2.015672      1.899898      1.795567      1.577805
      1.179677      0.161021      2.079151      1.962392      1.857790      1.610210
      1.215108      0.164229      2.142631      2.024885      1.920013      1.642292
      1.250539      0.167406      2.206110      2.087379      1.982236      1.674064
      1.285970      0.170554      2.269590      2.149873      2.044459      1.705537
      1.321401      0.173672      2.333069      2.212366      2.106682      1.736722
      1.356832      0.176763      2.396549      2.274860      2.168905      1.767629
      1.392263      0.179827      2.460028      2.337354      2.231128      1.798269
      1.427694      0.182865      2.523508      2.399847      2.293351      1.828650
      1.463125      0.185878      2.586987      2.462341      2.355574      1.858780
      1.498556      0.188867      2.650467      2.524835      2.417797      1.888669
      1.533987      0.191832      2.713946      2.587328      2.480020      1.918322
      1.569418      0.194775      2.777426      2.649822      2.542243      1.947749
      1.604849      0.197695      2.840905      2.712315      2.604466      1.976954
      1.640280      0.200595      2.904385      2.774809      2.666689      2.005945
      1.675711      0.203473      2.967864      2.837303      2.728912      2.034729
      1.711142      0.206331      3.031344      2.899796      2.791135      2.063310
      1.746573      0.209169      3.094823      2.962290      2.853358      2.091695
      1.782004      0.211989      3.158303      3.024784      2.915581      2.119888
      1.817435      0.214789      3.221782      3.087277      2.977804      2.147895
      1.852866      0.217572      3.285262      3.149771      3.040027      2.175721
      1.888297      0.220337      3.348741      3.212265      3.102250      2.203369
      1.923728      0.223085      3.412221      3.274758      3.164473      2.230846
      1.959159      0.225815      3.475700      3.337252      3.226696      2.258154
      1.994590      0.228530      3.539180      3.399745      3.288918      2.285298
      2.030021      0.231228      3.602659      3.462239      3.351141      2.312282
      2.065452      0.233911      3.666139      3.524733      3.413364      2.339109
      2.100883      0.236578      3.729618      3.587226      3.475587      2.365784
      2.136314      0.239231      3.793098      3.649720      3.537810      2.392308
      2.171745      0.241869      3.856577      3.712214      3.600033      2.418687
      2.207176      0.244492      3.920057      3.774707      3.662256      2.444922
      2.242607      0.247102      3.983536      3.837201      3.724479      2.471018
      2.278038      0.249698      4.047016      3.899695      3.786702      2.496976
      2.313469      0.252280      4.110495      3.962188      3.848925      2.522800
      2.348900      0.254849      4.173975      4.024682      3.911148      2.548493
      2.384331      0.257406      4.237454      4.087175      3.973371      2.574057
      2.419762      0.259949      4.300933      4.149669      4.035594      2.599494
      2.455193      0.262481      4.364413      4.212163      4.097817      2.624808
      2.490624      0.265000      4.427892      4.274656      4.160040      2.650000
      2.526055      0.267507      4.491372      4.337150      4.222263      2.675073
      2.561486      0.270003      4.554851      4.399644      4.284486      2.700029
      2.596917      0.272487      4.618331      4.462137      4.346709      2.724870
      2.632348      0.274960      4.681810      4.524631      4.408932      2.749599
      2.667779      0.277422      4.745290      4.587125      4.471155      2.774216
      2.703210      0.279873      4.808769      4.649618      4.533378      2.798725
      2.738641      0.282313      4.872249      4.712112      4.595601      2.823128
      2.774072      0.284742      4.935728      4.774605      4.657824      2.847425
      2.809503      0.287162      4.999208      4.837099      4.720047      2.871619
      2.844934      0.289571      5.062687      4.899593      4.782270      2.895711
      2.880365      0.291970      5.126167      4.962086      4.844493      2.919704
      2.915796      0.294360      5.189646      5.024580      4.906716      2.943598
      2.951227      0.296740      5.253126      5.087074      4.968938      2.967396
      2.986658      0.299110      5.316605      5.149567      5.031161      2.991099
      3.022089      0.301471      5.380085      5.212061      5.093384      3.014708
      3.057520      0.303823      5.443564      5.274555      5.155607      3.038225
      3.092951      0.306165      5.507044      5.337048      5.217830      3.061652
      3.128382      0.308499      5.570523      5.399542      5.280053      3.084989
      3.163813      0.310824      5.634003      5.462035      5.342276      3.108238
      3.199244      0.313140      5.697482      5.524529      5.404499      3.131401
      3.234675      0.315448      5.760962      5.587023      5.466722      3.154478
      3.270106      0.317747      5.824441      5.649516      5.528945      3.177471
      3.305537      0.320038      5.887921      5.712010      5.591168      3.200382
      3.340968      0.322321      5.951400      5.774504      5.653391      3.223210
      3.376399      0.324596      6.014880      5.836997      5.715614      3.245958
      3.411830      0.326863      6.078359      5.899491      5.777837      3.268627
      3.447261      0.329122      6.141839      5.961985      5.840060      3.291217
      3.482692      0.331373      6.205318      6.024478      5.902283      3.313730
      3.518123      0.333617      6.268798      6.086972      5.964506      3.336167
      3.553554      0.335853      6.332277      6.149465      6.026729      3.358529
      3.588985      0.338082      6.395757      6.211959      6.088952      3.380816
      3.624416      0.340303      6.459236      6.274453      6.151175      3.403030
      3.659847      0.342517      6.522716      6.336946      6.213398      3.425172
      3.695278      0.344724      6.586195      6.399440      6.275621      3.447243
      3.730709      0.346924      6.649675      6.461934      6.337844      3.469243
      3.766140      0.349117      6.713154      6.524427      6.400067      3.491173
      3.801571      0.351304      6.776634      6.586921      6.462290      3.513035
      3.837002      0.353483      6.840113      6.649414      6.524513      3.534829
      3.872433      0.355656      6.903593      6.711908      6.586736      3.556556
      3.907864      0.357822      6.967072      6.774402      6.648958      3.578217
