  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.26552
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.367402      1.464398      1.600197      1.000000
      0.612781      0.104050      1.374427      1.466410      1.594040      1.040505
      0.648212      0.108024      1.380745      1.468207      1.588596      1.080236
      0.683643      0.111925      1.386458      1.469822      1.583748      1.119249
      0.719074      0.115759      1.391648      1.471280      1.579403      1.157594
      0.754505      0.119531      1.396385      1.472604      1.575487      1.195314
      0.789936      0.123245      1.400725      1.473812      1.571939      1.232448
      0.825367      0.126903      1.404716      1.474917      1.568709      1.269030
      0.860798      0.130509      1.408398      1.475933      1.565757      1.305093
      0.896229      0.134066      1.411806      1.476870      1.563048      1.340664
      0.931660      0.137577      1.414970      1.477736      1.560554      1.375769
      0.967091      0.141043      1.417915      1.478540      1.558249      1.410432
      1.002522      0.144467      1.420663      1.479288      1.556114      1.444674
      1.037953      0.147851      1.423232      1.479986      1.554129      1.478515
      1.073384      0.151197      1.425641      1.480638      1.552280      1.511973
      1.108815      0.154506      1.427902      1.481249      1.550553      1.545064
      1.144246      0.157781      1.430031      1.481822      1.548937      1.577805
      1.179677      0.161021      1.432037      1.482362      1.547420      1.610210
      1.215108      0.164229      1.433932      1.482870      1.545995      1.642292
      1.250539      0.167406      1.435723      1.483350      1.544653      1.674064
      1.285970      0.170554      1.437420      1.483804      1.543387      1.705537
      1.321401      0.173672      1.439030      1.484234      1.542191      1.736722
      1.356832      0.176763      1.440559      1.484641      1.541059      1.767629
      1.392263      0.179827      1.442013      1.485028      1.539987      1.798269
      1.427694      0.182865      1.443398      1.485396      1.538969      1.828650
      1.463125      0.185878      1.444718      1.485747      1.538001      1.858780
      1.498556      0.188867      1.445978      1.486080      1.537080      1.888669
      1.533987      0.191832      1.447182      1.486399      1.536203      1.918322
      1.569418      0.194775      1.448333      1.486703      1.535367      1.947749
      1.604849      0.197695      1.449436      1.486994      1.534568      1.976954
      1.640280      0.200595      1.450492      1.487273      1.533804      2.005945
      1.675711      0.203473      1.451505      1.487540      1.533074      2.034729
      1.711142      0.206331      1.452477      1.487796      1.532374      2.063310
      1.746573      0.209169      1.453411      1.488041      1.531704      2.091695
      1.782004      0.211989      1.454309      1.488277      1.531060      2.119888
      1.817435      0.214789      1.455173      1.488504      1.530442      2.147895
      1.852866      0.217572      1.456005      1.488722      1.529849      2.175721
      1.888297      0.220337      1.456807      1.488932      1.529278      2.203369
      1.923728      0.223085      1.457580      1.489135      1.528728      2.230846
      1.959159      0.225815      1.458326      1.489330      1.528199      2.258154
      1.994590      0.228530      1.459046      1.489518      1.527689      2.285298
      2.030021      0.231228      1.459742      1.489700      1.527197      2.312282
      2.065452      0.233911      1.460414      1.489875      1.526722      2.339109
      2.100883      0.236578      1.461064      1.490045      1.526263      2.365784
      2.136314      0.239231      1.461694      1.490209      1.525820      2.392308
      2.171745      0.241869      1.462303      1.490367      1.525392      2.418687
      2.207176      0.244492      1.462893      1.490521      1.524977      2.444922
      2.242607      0.247102      1.463465      1.490670      1.524576      2.471018
      2.278038      0.249698      1.464020      1.490814      1.524188      2.496976
      2.313469      0.252280      1.464558      1.490954      1.523812      2.522800
      2.348900      0.254849      1.465080      1.491090      1.523447      2.548493
      2.384331      0.257406      1.465587      1.491221      1.523093      2.574057
      2.419762      0.259949      1.466079      1.491349      1.522750      2.599494
      2.455193      0.262481      1.466558      1.491473      1.522417      2.624808
      2.490624      0.265000      1.467023      1.491594      1.522093      2.650000
      2.526055      0.267507      1.467476      1.491711      1.521779      2.675073
      2.561486      0.270003      1.467916      1.491825      1.521473      2.700029
      2.596917      0.272487      1.468344      1.491936      1.521176      2.724870
      2.632348      0.274960      1.468762      1.492044      1.520887      2.749599
      2.667779      0.277422      1.469168      1.492149      1.520606      2.774216
      2.703210      0.279873      1.469564      1.492251      1.520332      2.798725
      2.738641      0.282313      1.469950      1.492351      1.520065      2.823128
      2.774072      0.284742      1.470326      1.492448      1.519806      2.847425
      2.809503      0.287162      1.470693      1.492543      1.519553      2.871619
      2.844934      0.289571      1.471051      1.492636      1.519306      2.895711
      2.880365      0.291970      1.471400      1.492726      1.519066      2.919704
      2.915796      0.294360      1.471741      1.492814      1.518831      2.943598
      2.951227      0.296740      1.472074      1.492900      1.518602      2.967396
      2.986658      0.299110      1.472399      1.492983      1.518379      2.991099
      3.022089      0.301471      1.472717      1.493065      1.518161      3.014708
      3.057520      0.303823      1.473027      1.493145      1.517948      3.038225
      3.092951      0.306165      1.473331      1.493223      1.517740      3.061652
      3.128382      0.308499      1.473628      1.493300      1.517536      3.084989
      3.163813      0.310824      1.473918      1.493375      1.517338      3.108238
      3.199244      0.313140      1.474202      1.493448      1.517143      3.131401
      3.234675      0.315448      1.474480      1.493519      1.516954      3.154478
      3.270106      0.317747      1.474751      1.493589      1.516768      3.177471
      3.305537      0.320038      1.475017      1.493657      1.516586      3.200382
      3.340968      0.322321      1.475278      1.493724      1.516408      3.223210
      3.376399      0.324596      1.475533      1.493790      1.516234      3.245958
      3.411830      0.326863      1.475783      1.493854      1.516064      3.268627
      3.447261      0.329122      1.476028      1.493917      1.515897      3.291217
      3.482692      0.331373      1.476268      1.493979      1.515734      3.313730
      3.518123      0.333617      1.476503      1.494039      1.515573      3.336167
      3.553554      0.335853      1.476734      1.494098      1.515417      3.358529
      3.588985      0.338082      1.476960      1.494156      1.515263      3.380816
      3.624416      0.340303      1.477182      1.494213      1.515112      3.403030
      3.659847      0.342517      1.477400      1.494269      1.514964      3.425172
      3.695278      0.344724      1.477613      1.494324      1.514820      3.447243
      3.730709      0.346924      1.477823      1.494378      1.514677      3.469243
      3.766140      0.349117      1.478028      1.494430      1.514538      3.491173
      3.801571      0.351304      1.478230      1.494482      1.514401      3.513035
      3.837002      0.353483      1.478428      1.494533      1.514267      3.534829
      3.872433      0.355656      1.478623      1.494583      1.514135      3.556556
      3.907864      0.357822      1.478814      1.494632      1.514006      3.578217
      3.943295      0.359981      1.479001      1.494680      1.513879      3.599813
      3.978726      0.362134      1.479186      1.494727      1.513754      3.621344
      4.014157      0.364281      1.479367      1.494773      1.513632      3.642811
      4.049588      0.366422      1.479545      1.494819      1.513511      3.664215
      4.085019      0.368556      1.479720      1.494864      1.513393      3.685557
      4.120450      0.370684      1.479892      1.494908      1.513277      3.706837
      4.155881      0.372806      1.480061      1.494951      1.513163      3.728057
      4.191312      0.374922      1.480228      1.494993      1.513050      3.749216
      4.226743      0.377032      1.480391      1.495035      1.512940      3.770315
      4.262174      0.379136      1.480552      1.495076      1.512832      3.791356
      4.297605      0.381234      1.480710      1.495117      1.512725      3.812338
      4.333036      0.383326      1.480866      1.495157      1.512620      3.833263
      4.368467      0.385413      1.481019      1.495196      1.512517      3.854131
      4.403898      0.387494      1.481170      1.495234      1.512415      3.874942
      4.439329      0.389570      1.481318      1.495272      1.512315      3.895698
      4.474760      0.391640      1.481465      1.495309      1.512217      3.916399
      4.510191      0.393705      1.481608      1.495346      1.512120      3.937045
      4.545622      0.395764      1.481750      1.495382      1.512025      3.957637
      4.581053      0.397818      1.481889      1.495418      1.511931      3.978176
      4.616484      0.399866      1.482027      1.495453      1.511839      3.998662
      4.651915      0.401910      1.482162      1.495488      1.511748      4.019095
      4.687346      0.403948      1.482295      1.495522      1.511659      4.039477
      4.722777      0.405981      1.482427      1.495555      1.511570      4.059807
      4.758208      0.408009      1.482556      1.495588      1.511484      4.080087
      4.793639      0.410032      1.482683      1.495621      1.511398      4.100316
      4.829070      0.412050      1.482809      1.495653      1.511314      4.120495
      4.864501      0.414063      1.482933      1.495684      1.511231      4.140626
      4.899932      0.416071      1.483055      1.495715      1.511149      4.160707
      4.935363      0.418074      1.483175      1.495746      1.511068      4.180740
      4.970794      0.420073      1.483294      1.495776      1.510989      4.200725
      5.006225      0.422066      1.483411      1.495806      1.510911      4.220663
      5.041656      0.424055      1.483526      1.495835      1.510833      4.240554
      5.077087      0.426040      1.483640      1.495864      1.510757      4.260398
      5.112518      0.428020      1.483752      1.495893      1.510682      4.280196
      5.147949      0.429995      1.483862      1.495921      1.510608      4.299948
      5.183380      0.431966      1.483971      1.495949      1.510535      4.319656
      5.218811      0.433932      1.484079      1.495976      1.510463      4.339318
      5.254242      0.435894      1.484185      1.496003      1.510392      4.358936
      5.289673      0.437851      1.484290      1.496030      1.510322      4.378510
      5.325104      0.439804      1.484394      1.496057      1.510253      4.398040
      5.360535      0.441753      1.484496      1.496083      1.510185      4.417527
      5.395966      0.443697      1.484596      1.496108      1.510117      4.436971
      5.431397      0.445637      1.484696      1.496134      1.510051      4.456372
      5.466828      0.447573      1.484794      1.496159      1.509985      4.475732
      5.502259      0.449505      1.484891      1.496183      1.509920      4.495049
      5.537690      0.451433      1.484987      1.496208      1.509857      4.514325
      5.573121      0.453356      1.485081      1.496232      1.509794      4.533560
      5.608552      0.455275      1.485175      1.496255      1.509731      4.552755
      5.643983      0.457191      1.485267      1.496279      1.509670      4.571909
      5.679414      0.459102      1.485358      1.496302      1.509609      4.591023
      5.714845      0.461010      1.485448      1.496325      1.509549      4.610097
      5.750276      0.462913      1.485536      1.496347      1.509490      4.629132
      5.785707      0.464813      1.485624      1.496370      1.509431      4.648128
      5.821138      0.466708      1.485711      1.496392      1.509374      4.667085
      5.856569      0.468600      1.485796      1.496414      1.509317      4.686003
      5.892000      0.470488      1.485881      1.496435      1.509260      4.704884
      5.927431      0.472373      1.485965      1.496456      1.509205      4.723727
      5.962862      0.474253      1.486047      1.496477      1.509150      4.742532
      5.998293      0.476130      1.486129      1.496498      1.509095      4.761300
      6.033724      0.478003      1.486210      1.496519      1.509041      4.780031
