  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.76207
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.511559      1.646614      1.835696      1.000000
      0.612781      0.104050      1.510886      1.637360      1.812246      1.040505
      0.648212      0.108024      1.510287      1.629205      1.791858      1.080236
      0.683643      0.111925      1.509750      1.621965      1.773969      1.119249
      0.719074      0.115759      1.509267      1.615492      1.758147      1.157594
      0.754505      0.119531      1.508829      1.609672      1.744052      1.195314
      0.789936      0.123245      1.508431      1.604411      1.731417      1.232448
      0.825367      0.126903      1.508067      1.599631      1.720025      1.269030
      0.860798      0.130509      1.507733      1.595270      1.709703      1.305093
      0.896229      0.134066      1.507426      1.591274      1.700306      1.340664
      0.931660      0.137577      1.507142      1.587600      1.691714      1.375769
      0.967091      0.141043      1.506880      1.584211      1.683830      1.410432
      1.002522      0.144467      1.506635      1.581074      1.676568      1.444674
      1.037953      0.147851      1.506408      1.578162      1.669858      1.478515
      1.073384      0.151197      1.506196      1.575452      1.663640      1.511973
      1.108815      0.154506      1.505997      1.572924      1.657861      1.545064
      1.144246      0.157781      1.505810      1.570560      1.652476      1.577805
      1.179677      0.161021      1.505635      1.568344      1.647446      1.610210
      1.215108      0.164229      1.505470      1.566263      1.642738      1.642292
      1.250539      0.167406      1.505315      1.564305      1.638321      1.674064
      1.285970      0.170554      1.505168      1.562460      1.634169      1.705537
      1.321401      0.173672      1.505029      1.560717      1.630259      1.736722
      1.356832      0.176763      1.504897      1.559069      1.626570      1.767629
      1.392263      0.179827      1.504772      1.557508      1.623085      1.798269
      1.427694      0.182865      1.504653      1.556028      1.619786      1.828650
      1.463125      0.185878      1.504540      1.554622      1.616660      1.858780
      1.498556      0.188867      1.504433      1.553284      1.613693      1.888669
      1.533987      0.191832      1.504330      1.552011      1.610873      1.918322
      1.569418      0.194775      1.504232      1.550797      1.608189      1.947749
      1.604849      0.197695      1.504138      1.549638      1.605632      1.976954
      1.640280      0.200595      1.504048      1.548532      1.603194      2.005945
      1.675711      0.203473      1.503963      1.547473      1.600865      2.034729
      1.711142      0.206331      1.503880      1.546460      1.598639      2.063310
      1.746573      0.209169      1.503801      1.545488      1.596509      2.091695
      1.782004      0.211989      1.503726      1.544557      1.594470      2.119888
      1.817435      0.214789      1.503653      1.543663      1.592514      2.147895
      1.852866      0.217572      1.503583      1.542804      1.590638      2.175721
      1.888297      0.220337      1.503516      1.541979      1.588837      2.203369
      1.923728      0.223085      1.503451      1.541184      1.587106      2.230846
      1.959159      0.225815      1.503388      1.540420      1.585441      2.258154
      1.994590      0.228530      1.503328      1.539683      1.583838      2.285298
      2.030021      0.231228      1.503270      1.538972      1.582295      2.312282
