  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.21034
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.055288      0.953175      0.851518      1.040505
      0.108024      1.110576      1.006350      0.903035      1.080236
      0.111925      1.165864      1.059525      0.954553      1.119249
      0.115759      1.221152      1.112700      1.006070      1.157594
      0.119531      1.276440      1.165875      1.057588      1.195314
      0.123245      1.331729      1.219050      1.109106      1.232448
      0.126903      1.387017      1.272225      1.160623      1.269030
      0.130509      1.442305      1.325401      1.212141      1.305093
      0.134066      1.497593      1.378576      1.263659      1.340664
      0.137577      1.552881      1.431751      1.315176      1.375769
      0.141043      1.608169      1.484926      1.366694      1.410432
      0.144467      1.663457      1.538101      1.418211      1.444674
      0.147851      1.718745      1.591276      1.469729      1.478515
      0.151197      1.774033      1.644451      1.521247      1.511973
      0.154506      1.829321      1.697626      1.572764      1.545064
      0.157781      1.884610      1.750801      1.624282      1.577805
      0.161021      1.939898      1.803976      1.675800      1.610210
      0.164229      1.995186      1.857151      1.727317      1.642292
      0.167406      2.050474      1.910326      1.778835      1.674064
      0.170554      2.105762      1.963501      1.830352      1.705537
      0.173672      2.161050      2.016676      1.881870      1.736722
      0.176763      2.216338      2.069851      1.933388      1.767629
      0.179827      2.271626      2.123027      1.984905      1.798269
      0.182865      2.326914      2.176202      2.036423      1.828650
      0.185878      2.382202      2.229377      2.087941      1.858780
      0.188867      2.437490      2.282552      2.139458      1.888669
      0.191832      2.492779      2.335727      2.190976      1.918322
      0.194775      2.548067      2.388902      2.242493      1.947749
      0.197695      2.603355      2.442077      2.294011      1.976954
      0.200595      2.658643      2.495252      2.345529      2.005945
      0.203473      2.713931      2.548427      2.397046      2.034729
      0.206331      2.769219      2.601602      2.448564      2.063310
      0.209169      2.824507      2.654777      2.500082      2.091695
      0.211989      2.879795      2.707952      2.551599      2.119888
      0.214789      2.935083      2.761127      2.603117      2.147895
      0.217572      2.990371      2.814302      2.654634      2.175721
      0.220337      3.045659      2.867477      2.706152      2.203369
      0.223085      3.100948      2.920652      2.757670      2.230846
      0.225815      3.156236      2.973828      2.809187      2.258154
      0.228530      3.211524      3.027003      2.860705      2.285298
