  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.62414
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.471516      1.595998      1.770280      1.000000
      0.612781      0.104050      1.473133      1.590114      1.752027      1.040505
      0.648212      0.108024      1.474577      1.584910      1.736083      1.080236
      0.683643      0.111925      1.475873      1.580274      1.722036      1.119249
      0.719074      0.115759      1.477044      1.576118      1.709567      1.157594
      0.754505      0.119531      1.478106      1.572371      1.698424      1.195314
      0.789936      0.123245      1.479074      1.568975      1.688407      1.232448
      0.825367      0.126903      1.479961      1.565884      1.679352      1.269030
      0.860798      0.130509      1.480775      1.563059      1.671127      1.305093
      0.896229      0.134066      1.481526      1.560465      1.663624      1.340664
      0.931660      0.137577      1.482220      1.558077      1.656751      1.375769
      0.967091      0.141043      1.482864      1.555870      1.650432      1.410432
      1.002522      0.144467      1.483463      1.553824      1.644603      1.444674
      1.037953      0.147851      1.484021      1.551923      1.639209      1.478515
      1.073384      0.151197      1.484543      1.550152      1.634203      1.511973
      1.108815      0.154506      1.485032      1.548498      1.629544      1.545064
      1.144246      0.157781      1.485491      1.546949      1.625198      1.577805
      1.179677      0.161021      1.485923      1.545496      1.621134      1.610210
      1.215108      0.164229      1.486330      1.544131      1.617326      1.642292
      1.250539      0.167406      1.486713      1.542844      1.613750      1.674064
      1.285970      0.170554      1.487076      1.541631      1.610385      1.705537
      1.321401      0.173672      1.487420      1.540485      1.607214      1.736722
      1.356832      0.176763      1.487746      1.539400      1.604219      1.767629
      1.392263      0.179827      1.488055      1.538372      1.601388      1.798269
      1.427694      0.182865      1.488349      1.537396      1.598706      1.828650
      1.463125      0.185878      1.488629      1.536468      1.596163      1.858780
      1.498556      0.188867      1.488896      1.535585      1.593747      1.888669
      1.533987      0.191832      1.489151      1.534744      1.591450      1.918322
      1.569418      0.194775      1.489394      1.533942      1.589262      1.947749
      1.604849      0.197695      1.489627      1.533176      1.587177      1.976954
      1.640280      0.200595      1.489849      1.532444      1.585187      2.005945
      1.675711      0.203473      1.490062      1.531744      1.583286      2.034729
      1.711142      0.206331      1.490267      1.531073      1.581468      2.063310
      1.746573      0.209169      1.490463      1.530430      1.579727      2.091695
      1.782004      0.211989      1.490651      1.529813      1.578060      2.119888
      1.817435      0.214789      1.490832      1.529220      1.576460      2.147895
      1.852866      0.217572      1.491007      1.528651      1.574925      2.175721
      1.888297      0.220337      1.491175      1.528103      1.573450      2.203369
      1.923728      0.223085      1.491336      1.527576      1.572033      2.230846
      1.959159      0.225815      1.491492      1.527068      1.570669      2.258154
      1.994590      0.228530      1.491642      1.526579      1.569355      2.285298
      2.030021      0.231228      1.491787      1.526107      1.568090      2.312282
      2.065452      0.233911      1.491927      1.525651      1.566870      2.339109
      2.100883      0.236578      1.492063      1.525211      1.565692      2.365784
      2.136314      0.239231      1.492194      1.524786      1.564556      2.392308
      2.171745      0.241869      1.492320      1.524375      1.563458      2.418687
      2.207176      0.244492      1.492443      1.523978      1.562397      2.444922
      2.242607      0.247102      1.492562      1.523593      1.561371      2.471018
      2.278038      0.249698      1.492677      1.523221      1.560378      2.496976
      2.313469      0.252280      1.492789      1.522859      1.559417      2.522800
      2.348900      0.254849      1.492897      1.522509      1.558486      2.548493
      2.384331      0.257406      1.493002      1.522170      1.557583      2.574057
      2.419762      0.259949      1.493104      1.521841      1.556708      2.599494
      2.455193      0.262481      1.493203      1.521521      1.555859      2.624808
      2.490624      0.265000      1.493299      1.521211      1.555036      2.650000
      2.526055      0.267507      1.493393      1.520909      1.554236      2.675073
      2.561486      0.270003      1.493484      1.520616      1.553459      2.700029
      2.596917      0.272487      1.493572      1.520331      1.552704      2.724870
      2.632348      0.274960      1.493659      1.520053      1.551970      2.749599
      2.667779      0.277422      1.493742      1.519783      1.551256      2.774216
      2.703210      0.279873      1.493824      1.519521      1.550562      2.798725
      2.738641      0.282313      1.493904      1.519265      1.549886      2.823128
      2.774072      0.284742      1.493981      1.519016      1.549228      2.847425
      2.809503      0.287162      1.494057      1.518773      1.548587      2.871619
      2.844934      0.289571      1.494131      1.518536      1.547962      2.895711
      2.880365      0.291970      1.494202      1.518306      1.547354      2.919704
      2.915796      0.294360      1.494273      1.518080      1.546760      2.943598
      2.951227      0.296740      1.494341      1.517861      1.546182      2.967396
      2.986658      0.299110      1.494408      1.517646      1.545617      2.991099
      3.022089      0.301471      1.494473      1.517437      1.545066      3.014708
