  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.45862
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.423463      1.535260      1.691780      1.000000
      0.612781      0.104050      1.427675      1.533176      1.679365      1.040505
      0.648212      0.108024      1.431448      1.531324      1.668460      1.080236
      0.683643      0.111925      1.434846      1.529669      1.658805      1.119249
      0.719074      0.115759      1.437924      1.528180      1.650197      1.157594
      0.754505      0.119531      1.440724      1.526833      1.642474      1.195314
      0.789936      0.123245      1.443282      1.525609      1.635506      1.232448
      0.825367      0.126903      1.445628      1.524491      1.629188      1.269030
      0.860798      0.130509      1.447788      1.523467      1.623433      1.305093
      0.896229      0.134066      1.449783      1.522526      1.618169      1.340664
      0.931660      0.137577      1.451631      1.521657      1.613336      1.375769
      0.967091      0.141043      1.453348      1.520852      1.608882      1.410432
      1.002522      0.144467      1.454948      1.520105      1.604765      1.444674
      1.037953      0.147851      1.456441      1.519410      1.600948      1.478515
      1.073384      0.151197      1.457838      1.518762      1.597400      1.511973
      1.108815      0.154506      1.459149      1.518155      1.594092      1.545064
      1.144246      0.157781      1.460380      1.517586      1.591002      1.577805
      1.179677      0.161021      1.461540      1.517052      1.588108      1.610210
      1.215108      0.164229      1.462633      1.516549      1.585393      1.642292
      1.250539      0.167406      1.463666      1.516075      1.582840      1.674064
      1.285970      0.170554      1.464644      1.515628      1.580435      1.705537
      1.321401      0.173672      1.465570      1.515204      1.578166      1.736722
      1.356832      0.176763      1.466449      1.514803      1.576021      1.767629
      1.392263      0.179827      1.467284      1.514423      1.573991      1.798269
      1.427694      0.182865      1.468079      1.514062      1.572067      1.828650
      1.463125      0.185878      1.468836      1.513718      1.570240      1.858780
      1.498556      0.188867      1.469558      1.513391      1.568503      1.888669
      1.533987      0.191832      1.470247      1.513079      1.566851      1.918322
      1.569418      0.194775      1.470906      1.512781      1.565276      1.947749
      1.604849      0.197695      1.471536      1.512497      1.563773      1.976954
      1.640280      0.200595      1.472139      1.512225      1.562338      2.005945
      1.675711      0.203473      1.472717      1.511964      1.560967      2.034729
      1.711142      0.206331      1.473272      1.511714      1.559654      2.063310
      1.746573      0.209169      1.473805      1.511475      1.558397      2.091695
      1.782004      0.211989      1.474317      1.511245      1.557192      2.119888
      1.817435      0.214789      1.474809      1.511024      1.556035      2.147895
      1.852866      0.217572      1.475283      1.510812      1.554924      2.175721
      1.888297      0.220337      1.475739      1.510608      1.553857      2.203369
      1.923728      0.223085      1.476179      1.510411      1.552830      2.230846
      1.959159      0.225815      1.476603      1.510221      1.551841      2.258154
      1.994590      0.228530      1.477012      1.510038      1.550889      2.285298
      2.030021      0.231228      1.477408      1.509862      1.549971      2.312282
      2.065452      0.233911      1.477789      1.509692      1.549086      2.339109
      2.100883      0.236578      1.478158      1.509527      1.548232      2.365784
      2.136314      0.239231      1.478516      1.509368      1.547407      2.392308
      2.171745      0.241869      1.478861      1.509215      1.546609      2.418687
      2.207176      0.244492      1.479196      1.509066      1.545838      2.444922
      2.242607      0.247102      1.479520      1.508922      1.545092      2.471018
      2.278038      0.249698      1.479834      1.508782      1.544370      2.496976
      2.313469      0.252280      1.480139      1.508647      1.543671      2.522800
