  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.90000
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.551603      1.697229      1.901113      1.000000
      0.612781      0.104050      1.548523      1.684423      1.872166      1.040505
      0.648212      0.108024      1.545790      1.673179      1.847116      1.080236
      0.683643      0.111925      1.543348      1.663227      1.825226      1.119249
      0.719074      0.115759      1.541154      1.654357      1.805933      1.157594
      0.754505      0.119531      1.539171      1.646401      1.788800      1.195314
      0.789936      0.123245      1.537370      1.639225      1.773485      1.232448
      0.825367      0.126903      1.535727      1.632719      1.759712      1.269030
      0.860798      0.130509      1.534223      1.626795      1.747260      1.305093
      0.896229      0.134066      1.532841      1.621377      1.735948      1.340664
      0.931660      0.137577      1.531566      1.616402      1.725625      1.375769
      0.967091      0.141043      1.530386      1.611820      1.716168      1.410432
      1.002522      0.144467      1.529291      1.607585      1.707471      1.444674
      1.037953      0.147851      1.528272      1.603658      1.699447      1.478515
      1.073384      0.151197      1.527322      1.600009      1.692021      1.511973
      1.108815      0.154506      1.526433      1.596607      1.685128      1.545064
      1.144246      0.157781      1.525601      1.593429      1.678713      1.577805
      1.179677      0.161021      1.524819      1.590454      1.672727      1.610210
      1.215108      0.164229      1.524084      1.587662      1.667129      1.642292
      1.250539      0.167406      1.523391      1.585038      1.661883      1.674064
      1.285970      0.170554      1.522737      1.582566      1.656956      1.705537
      1.321401      0.173672      1.522118      1.580234      1.652320      1.736722
      1.356832      0.176763      1.521532      1.578030      1.647950      1.767629
      1.392263      0.179827      1.520977      1.575943      1.643824      1.798269
      1.427694      0.182865      1.520449      1.573966      1.639922      1.828650
      1.463125      0.185878      1.519947      1.572088      1.636226      1.858780
      1.498556      0.188867      1.519469      1.570304      1.632720      1.888669
      1.533987      0.191832      1.519014      1.568606      1.629390      1.918322
      1.569418      0.194775      1.518580      1.566988      1.626223      1.947749
      1.604849      0.197695      1.518164      1.565445      1.623208      1.976954
      1.640280      0.200595      1.517767      1.563971      1.620333      2.005945
      1.675711      0.203473      1.517387      1.562562      1.617589      2.034729
      1.711142      0.206331      1.517023      1.561213      1.614968      2.063310
      1.746573      0.209169      1.516674      1.559922      1.612461      2.091695
      1.782004      0.211989      1.516339      1.558684      1.610061      2.119888
      1.817435      0.214789      1.516017      1.557496      1.607761      2.147895
      1.852866      0.217572      1.515707      1.556355      1.605555      2.175721
      1.888297      0.220337      1.515410      1.555259      1.603438      2.203369
      1.923728      0.223085      1.515123      1.554204      1.601404      2.230846
      1.959159      0.225815      1.514847      1.553189      1.599449      2.258154
      1.994590      0.228530      1.514581      1.552212      1.597567      2.285298
      2.030021      0.231228      1.514324      1.551269      1.595756      2.312282
      2.065452      0.233911      1.514076      1.550360      1.594010      2.339109
      2.100883      0.236578      1.513836      1.549483      1.592327      2.365784
      2.136314      0.239231      1.513605      1.548636      1.590703      2.392308
      2.171745      0.241869      1.513381      1.547817      1.589135      2.418687
      2.207176      0.244492      1.513164      1.547025      1.587621      2.444922
      2.242607      0.247102      1.512954      1.546259      1.586157      2.471018
      2.278038      0.249698      1.512751      1.545518      1.584741      2.496976
      2.313469      0.252280      1.512554      1.544800      1.583371      2.522800
      2.348900      0.254849      1.512363      1.544104      1.582045      2.548493
      2.384331      0.257406      1.512178      1.543430      1.580760      2.574057
      2.419762      0.259949      1.511998      1.542776      1.579515      2.599494
      2.455193      0.262481      1.511824      1.542141      1.578308      2.624808
      2.490624      0.265000      1.511654      1.541525      1.577136      2.650000
      2.526055      0.267507      1.511489      1.540927      1.576000      2.675073
      2.561486      0.270003      1.511329      1.540346      1.574896      2.700029
      2.596917      0.272487      1.511174      1.539781      1.573824      2.724870
      2.632348      0.274960      1.511022      1.539231      1.572782      2.749599
      2.667779      0.277422      1.510875      1.538697      1.571769      2.774216
      2.703210      0.279873      1.510731      1.538177      1.570784      2.798725
      2.738641      0.282313      1.510591      1.537670      1.569826      2.823128
      2.774072      0.284742      1.510455      1.537177      1.568893      2.847425
      2.809503      0.287162      1.510322      1.536697      1.567985      2.871619
      2.844934      0.289571      1.510193      1.536229      1.567100      2.895711
      2.880365      0.291970      1.510067      1.535773      1.566238      2.919704
      2.915796      0.294360      1.509943      1.535328      1.565398      2.943598
      2.951227      0.296740      1.509823      1.534894      1.564579      2.967396
      2.986658      0.299110      1.509706      1.534470      1.563781      2.991099
      3.022089      0.301471      1.509592      1.534057      1.563001      3.014708
      3.057520      0.303823      1.509480      1.533653      1.562241      3.038225
      3.092951      0.306165      1.509370      1.533259      1.561499      3.061652
      3.128382      0.308499      1.509264      1.532874      1.560774      3.084989
      3.163813      0.310824      1.509159      1.532498      1.560066      3.108238
      3.199244      0.313140      1.509057      1.532131      1.559375      3.131401
      3.234675      0.315448      1.508957      1.531771      1.558699      3.154478
      3.270106      0.317747      1.508860      1.531420      1.558038      3.177471
      3.305537      0.320038      1.508764      1.531076      1.557392      3.200382
      3.340968      0.322321      1.508671      1.530740      1.556761      3.223210
      3.376399      0.324596      1.508579      1.530411      1.556143      3.245958
      3.411830      0.326863      1.508490      1.530088      1.555538      3.268627
      3.447261      0.329122      1.508402      1.529773      1.554946      3.291217
      3.482692      0.331373      1.508316      1.529464      1.554367      3.313730
      3.518123      0.333617      1.508232      1.529162      1.553800      3.336167
      3.553554      0.335853      1.508149      1.528865      1.553245      3.358529
      3.588985      0.338082      1.508068      1.528575      1.552700      3.380816
      3.624416      0.340303      1.507989      1.528290      1.552167      3.403030
      3.659847      0.342517      1.507911      1.528011      1.551645      3.425172
      3.695278      0.344724      1.507835      1.527738      1.551133      3.447243
      3.730709      0.346924      1.507760      1.527470      1.550631      3.469243
      3.766140      0.349117      1.507687      1.527206      1.550139      3.491173
      3.801571      0.351304      1.507615      1.526948      1.549656      3.513035
      3.837002      0.353483      1.507544      1.526695      1.549182      3.534829
      3.872433      0.355656      1.507475      1.526446      1.548718      3.556556
      3.907864      0.357822      1.507407      1.526203      1.548262      3.578217
      3.943295      0.359981      1.507340      1.525963      1.547814      3.599813
      3.978726      0.362134      1.507274      1.525728      1.547375      3.621344
      4.014157      0.364281      1.507210      1.525497      1.546944      3.642811
      4.049588      0.366422      1.507146      1.525270      1.546520      3.664215
      4.085019      0.368556      1.507084      1.525047      1.546104      3.685557
      4.120450      0.370684      1.507023      1.524828      1.545696      3.706837
      4.155881      0.372806      1.506963      1.524613      1.545295      3.728057
      4.191312      0.374922      1.506904      1.524402      1.544900      3.749216
      4.226743      0.377032      1.506845      1.524194      1.544513      3.770315
      4.262174      0.379136      1.506788      1.523989      1.544132      3.791356
      4.297605      0.381234      1.506732      1.523789      1.543757      3.812338
      4.333036      0.383326      1.506677      1.523591      1.543389      3.833263
      4.368467      0.385413      1.506622      1.523397      1.543027      3.854131
      4.403898      0.387494      1.506569      1.523206      1.542671      3.874942
      4.439329      0.389570      1.506516      1.523017      1.542321      3.895698
      4.474760      0.391640      1.506464      1.522832      1.541976      3.916399
      4.510191      0.393705      1.506413      1.522650      1.541638      3.937045
      4.545622      0.395764      1.506363      1.522471      1.541304      3.957637
      4.581053      0.397818      1.506314      1.522295      1.540976      3.978176
      4.616484      0.399866      1.506265      1.522121      1.540653      3.998662
      4.651915      0.401910      1.506217      1.521950      1.540335      4.019095
      4.687346      0.403948      1.506170      1.521782      1.540022      4.039477
      4.722777      0.405981      1.506123      1.521616      1.539714      4.059807
      4.758208      0.408009      1.506078      1.521453      1.539410      4.080087
      4.793639      0.410032      1.506033      1.521292      1.539111      4.100316
      4.829070      0.412050      1.505988      1.521134      1.538817      4.120495
      4.864501      0.414063      1.505944      1.520978      1.538527      4.140626
      4.899932      0.416071      1.505901      1.520824      1.538241      4.160707
      4.935363      0.418074      1.505859      1.520672      1.537960      4.180740
      4.970794      0.420073      1.505817      1.520523      1.537682      4.200725
      5.006225      0.422066      1.505775      1.520376      1.537409      4.220663
      5.041656      0.424055      1.505735      1.520230      1.537140      4.240554
      5.077087      0.426040      1.505695      1.520087      1.536874      4.260398
      5.112518      0.428020      1.505655      1.519946      1.536612      4.280196
      5.147949      0.429995      1.505616      1.519807      1.536354      4.299948
      5.183380      0.431966      1.505577      1.519670      1.536100      4.319656
      5.218811      0.433932      1.505539      1.519535      1.535849      4.339318
      5.254242      0.435894      1.505502      1.519401      1.535601      4.358936
      5.289673      0.437851      1.505465      1.519270      1.535357      4.378510
      5.325104      0.439804      1.505428      1.519140      1.535117      4.398040
      5.360535      0.441753      1.505392      1.519012      1.534879      4.417527
      5.395966      0.443697      1.505357      1.518885      1.534645      4.436971
      5.431397      0.445637      1.505322      1.518761      1.534414      4.456372
      5.466828      0.447573      1.505287      1.518638      1.534185      4.475732
      5.502259      0.449505      1.505253      1.518516      1.533960      4.495049
      5.537690      0.451433      1.505219      1.518396      1.533738      4.514325
      5.573121      0.453356      1.505186      1.518278      1.533519      4.533560
      5.608552      0.455275      1.505153      1.518161      1.533302      4.552755
      5.643983      0.457191      1.505121      1.518046      1.533089      4.571909
      5.679414      0.459102      1.505089      1.517932      1.532878      4.591023
      5.714845      0.461010      1.505057      1.517819      1.532669      4.610097
      5.750276      0.462913      1.505026      1.517708      1.532464      4.629132
      5.785707      0.464813      1.504995      1.517598      1.532261      4.648128
      5.821138      0.466708      1.504964      1.517490      1.532060      4.667085
      5.856569      0.468600      1.504934      1.517383      1.531862      4.686003
      5.892000      0.470488      1.504904      1.517277      1.531666      4.704884
      5.927431      0.472373      1.504875      1.517173      1.531473      4.723727
      5.962862      0.474253      1.504846      1.517070      1.531282      4.742532
      5.998293      0.476130      1.504817      1.516968      1.531094      4.761300
      6.033724      0.478003      1.504789      1.516867      1.530907      4.780031
      6.069155      0.479873      1.504761      1.516767      1.530723      4.798725
      6.104586      0.481738      1.504733      1.516669      1.530541      4.817384
      6.140017      0.483601      1.504706      1.516572      1.530361      4.836006
      6.175448      0.485459      1.504679      1.516475      1.530184      4.854592
      6.210879      0.487314      1.504652      1.516380      1.530008      4.873143
      6.246310      0.489166      1.504625      1.516287      1.529835      4.891658
      6.281741      0.491014      1.504599      1.516194      1.529663      4.910139
      6.317172      0.492858      1.504573      1.516102      1.529493      4.928585
      6.352603      0.494700      1.504548      1.516011      1.529326      4.946996
      6.388034      0.496537      1.504522      1.515921      1.529160      4.965373
      6.423465      0.498372      1.504497      1.515833      1.528996      4.983716
      6.458896      0.500203      1.504473      1.515745      1.528834      5.002026
      6.494327      0.502030      1.504448      1.515658      1.528673      5.020302
      6.529758      0.503855      1.504424      1.515572      1.528515      5.038545
      6.565189      0.505675      1.504400      1.515487      1.528358      5.056755
      6.600620      0.507493      1.504376      1.515403      1.528203      5.074932
      6.636051      0.509308      1.504353      1.515320      1.528050      5.093077
      6.671482      0.511119      1.504330      1.515238      1.527898      5.111189
      6.706913      0.512927      1.504307      1.515157      1.527748      5.129270
      6.742344      0.514732      1.504284      1.515076      1.527599      5.147318
      6.777775      0.516534      1.504262      1.514997      1.527452      5.165335
      6.813206      0.518332      1.504239      1.514918      1.527307      5.183321
      6.848637      0.520128      1.504217      1.514840      1.527163      5.201275
      6.884068      0.521920      1.504196      1.514763      1.527021      5.219199
      6.919499      0.523709      1.504174      1.514687      1.526880      5.237092
