  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.84483
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.535586      1.676983      1.874946      1.000000
      0.612781      0.104050      1.533482      1.665620      1.848234      1.040505
      0.648212      0.108024      1.531614      1.655628      1.825075      1.080236
      0.683643      0.111925      1.529942      1.646773      1.804804      1.119249
      0.719074      0.115759      1.528439      1.638872      1.786912      1.157594
      0.754505      0.119531      1.527079      1.631777      1.771005      1.195314
      0.789936      0.123245      1.525844      1.625373      1.756769      1.232448
      0.825367      0.126903      1.524716      1.619562      1.743954      1.269030
      0.860798      0.130509      1.523683      1.614266      1.732357      1.305093
      0.896229      0.134066      1.522732      1.609419      1.721813      1.340664
      0.931660      0.137577      1.521855      1.604967      1.712184      1.375769
      0.967091      0.141043      1.521043      1.600862      1.703356      1.410432
      1.002522      0.144467      1.520290      1.597067      1.695234      1.444674
      1.037953      0.147851      1.519588      1.593547      1.687735      1.478515
      1.073384      0.151197      1.518933      1.590273      1.680792      1.511973
      1.108815      0.154506      1.518321      1.587221      1.674343      1.545064
      1.144246      0.157781      1.517747      1.584368      1.668339      1.577805
      1.179677      0.161021      1.517208      1.581696      1.662734      1.610210
      1.215108      0.164229      1.516700      1.579188      1.657491      1.642292
      1.250539      0.167406      1.516222      1.576830      1.652575      1.674064
      1.285970      0.170554      1.515770      1.574608      1.647957      1.705537
      1.321401      0.173672      1.515343      1.572511      1.643610      1.736722
      1.356832      0.176763      1.514939      1.570528      1.639511      1.767629
      1.392263      0.179827      1.514555      1.568651      1.635639      1.798269
      1.427694      0.182865      1.514190      1.566871      1.631977      1.828650
      1.463125      0.185878      1.513843      1.565182      1.628507      1.858780
      1.498556      0.188867      1.513513      1.563575      1.625215      1.888669
      1.533987      0.191832      1.513198      1.562046      1.622088      1.918322
      1.569418      0.194775      1.512898      1.560589      1.619113      1.947749
      1.604849      0.197695      1.512611      1.559198      1.616279      1.976954
      1.640280      0.200595      1.512336      1.557870      1.613577      2.005945
      1.675711      0.203473      1.512073      1.556601      1.610998      2.034729
      1.711142      0.206331      1.511821      1.555385      1.608533      2.063310
      1.746573      0.209169      1.511579      1.554221      1.606176      2.091695
      1.782004      0.211989      1.511347      1.553105      1.603919      2.119888
      1.817435      0.214789      1.511125      1.552034      1.601755      2.147895
      1.852866      0.217572      1.510910      1.551005      1.599680      2.175721
      1.888297      0.220337      1.510704      1.550016      1.597688      2.203369
      1.923728      0.223085      1.510506      1.549065      1.595774      2.230846
