  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.54138
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.447489      1.565629      1.731030      1.000000
      0.612781      0.104050      1.450425      1.561678      1.715750      1.040505
      0.648212      0.108024      1.453050      1.558176      1.702367      1.080236
      0.683643      0.111925      1.455411      1.555050      1.690546      1.119249
      0.719074      0.115759      1.457546      1.552243      1.680031      1.157594
      0.754505      0.119531      1.459486      1.549709      1.670615      1.195314
      0.789936      0.123245      1.461256      1.547409      1.662135      1.232448
      0.825367      0.126903      1.462878      1.545312      1.654458      1.269030
      0.860798      0.130509      1.464370      1.543393      1.647476      1.305093
      0.896229      0.134066      1.465746      1.541630      1.641097      1.340664
      0.931660      0.137577      1.467020      1.540005      1.635247      1.375769
      0.967091      0.141043      1.468203      1.538501      1.629863      1.410432
      1.002522      0.144467      1.469304      1.537107      1.624892      1.444674
      1.037953      0.147851      1.470331      1.535810      1.620287      1.478515
      1.073384      0.151197      1.471291      1.534601      1.616009      1.511973
      1.108815      0.154506      1.472192      1.533470      1.612025      1.545064
      1.144246      0.157781      1.473037      1.532412      1.608306      1.577805
      1.179677      0.161021      1.473833      1.531418      1.604826      1.610210
      1.215108      0.164229      1.474583      1.530483      1.601562      1.642292
      1.250539      0.167406      1.475291      1.529602      1.598496      1.674064
      1.285970      0.170554      1.475961      1.528771      1.595609      1.705537
      1.321401      0.173672      1.476596      1.527985      1.592887      1.736722
      1.356832      0.176763      1.477197      1.527241      1.590315      1.767629
      1.392263      0.179827      1.477769      1.526536      1.587882      1.798269
      1.427694      0.182865      1.478313      1.525866      1.585577      1.828650
      1.463125      0.185878      1.478831      1.525229      1.583389      1.858780
      1.498556      0.188867      1.479324      1.524623      1.581311      1.888669
      1.533987      0.191832      1.479795      1.524045      1.579333      1.918322
      1.569418      0.194775      1.480245      1.523493      1.577450      1.947749
      1.604849      0.197695      1.480676      1.522967      1.575654      1.976954
      1.640280      0.200595      1.481088      1.522463      1.573939      2.005945
      1.675711      0.203473      1.481483      1.521981      1.572300      2.034729
      1.711142      0.206331      1.481862      1.521520      1.570733      2.063310
      1.746573      0.209169      1.482225      1.521077      1.569231      2.091695
      1.782004      0.211989      1.482575      1.520652      1.567793      2.119888
      1.817435      0.214789      1.482911      1.520244      1.566413      2.147895
      1.852866      0.217572      1.483234      1.519852      1.565088      2.175721
      1.888297      0.220337      1.483545      1.519475      1.563814      2.203369
      1.923728      0.223085      1.483845      1.519111      1.562590      2.230846
      1.959159      0.225815      1.484134      1.518761      1.561412      2.258154
      1.994590      0.228530      1.484413      1.518424      1.560277      2.285298
      2.030021      0.231228      1.484682      1.518099      1.559183      2.312282
      2.065452      0.233911      1.484942      1.517784      1.558129      2.339109
      2.100883      0.236578      1.485193      1.517481      1.557111      2.365784
      2.136314      0.239231      1.485437      1.517188      1.556129      2.392308
      2.171745      0.241869      1.485672      1.516904      1.555179      2.418687
      2.207176      0.244492      1.485900      1.516630      1.554261      2.444922
      2.242607      0.247102      1.486121      1.516364      1.553374      2.471018
      2.278038      0.249698      1.486334      1.516107      1.552514      2.496976
      2.313469      0.252280      1.486542      1.515858      1.551682      2.522800
      2.348900      0.254849      1.486743      1.515616      1.550876      2.548493
      2.384331      0.257406      1.486938      1.515382      1.550095      2.574057
      2.419762      0.259949      1.487128      1.515154      1.549337      2.599494
      2.455193      0.262481      1.487312      1.514933      1.548602      2.624808
      2.490624      0.265000      1.487491      1.514719      1.547889      2.650000
      2.526055      0.267507      1.487665      1.514510      1.547196      2.675073
      2.561486      0.270003      1.487834      1.514308      1.546523      2.700029
      2.596917      0.272487      1.487999      1.514111      1.545869      2.724870
      2.632348      0.274960      1.488159      1.513919      1.545233      2.749599
      2.667779      0.277422      1.488315      1.513732      1.544614      2.774216
      2.703210      0.279873      1.488467      1.513551      1.544012      2.798725
      2.738641      0.282313      1.488615      1.513374      1.543426      2.823128
      2.774072      0.284742      1.488760      1.513202      1.542856      2.847425
      2.809503      0.287162      1.488900      1.513034      1.542300      2.871619
      2.844934      0.289571      1.489038      1.512870      1.541759      2.895711
      2.880365      0.291970      1.489171      1.512710      1.541231      2.919704
      2.915796      0.294360      1.489302      1.512554      1.540716      2.943598
      2.951227      0.296740      1.489430      1.512403      1.540214      2.967396
      2.986658      0.299110      1.489554      1.512254      1.539725      2.991099
      3.022089      0.301471      1.489676      1.512109      1.539247      3.014708
      3.057520      0.303823      1.489795      1.511968      1.538780      3.038225
      3.092951      0.306165      1.489911      1.511830      1.538325      3.061652
      3.128382      0.308499      1.490024      1.511695      1.537880      3.084989
      3.163813      0.310824      1.490135      1.511563      1.537445      3.108238
      3.199244      0.313140      1.490244      1.511434      1.537020      3.131401
      3.234675      0.315448      1.490350      1.511308      1.536605      3.154478
      3.270106      0.317747      1.490454      1.511184      1.536198      3.177471
      3.305537      0.320038      1.490556      1.511063      1.535801      3.200382
      3.340968      0.322321      1.490655      1.510945      1.535412      3.223210
      3.376399      0.324596      1.490753      1.510829      1.535032      3.245958
      3.411830      0.326863      1.490848      1.510716      1.534660      3.268627
      3.447261      0.329122      1.490941      1.510605      1.534296      3.291217
      3.482692      0.331373      1.491033      1.510497      1.533939      3.313730
      3.518123      0.333617      1.491123      1.510390      1.533589      3.336167
      3.553554      0.335853      1.491211      1.510286      1.533247      3.358529
      3.588985      0.338082      1.491297      1.510184      1.532912      3.380816
      3.624416      0.340303      1.491382      1.510083      1.532583      3.403030
      3.659847      0.342517      1.491465      1.509985      1.532261      3.425172
      3.695278      0.344724      1.491546      1.509889      1.531945      3.447243
      3.730709      0.346924      1.491626      1.509794      1.531635      3.469243
      3.766140      0.349117      1.491704      1.509702      1.531331      3.491173
      3.801571      0.351304      1.491781      1.509611      1.531033      3.513035
      3.837002      0.353483      1.491857      1.509521      1.530741      3.534829
      3.872433      0.355656      1.491931      1.509434      1.530454      3.556556
      3.907864      0.357822      1.492003      1.509347      1.530172      3.578217
      3.943295      0.359981      1.492075      1.509263      1.529895      3.599813
      3.978726      0.362134      1.492145      1.509180      1.529624      3.621344
      4.014157      0.364281      1.492214      1.509098      1.529357      3.642811
      4.049588      0.366422      1.492282      1.509018      1.529096      3.664215
      4.085019      0.368556      1.492348      1.508940      1.528838      3.685557
      4.120450      0.370684      1.492414      1.508862      1.528586      3.706837
      4.155881      0.372806      1.492478      1.508786      1.528337      3.728057
      4.191312      0.374922      1.492542      1.508712      1.528093      3.749216
      4.226743      0.377032      1.492604      1.508638      1.527853      3.770315
      4.262174      0.379136      1.492665      1.508566      1.527618      3.791356
      4.297605      0.381234      1.492725      1.508495      1.527386      3.812338
      4.333036      0.383326      1.492784      1.508425      1.527158      3.833263
