  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.50000
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      8.742844      0.612081  42585.613695    123.205155     40.475429      6.120810
      8.778346      0.613737  43940.717406    123.867499     40.665729      6.137369
      8.813848      0.615391  45336.288002    124.529884     40.856031      6.153905
      8.849350      0.617042  46773.455955    125.192309     41.046333      6.170419
      8.884852      0.618691  48253.381182    125.854772     41.236638      6.186911
      8.920354      0.620338  49777.253750    126.517272     41.426943      6.203382
      8.955857      0.621983  51346.294609    127.179808     41.617250      6.219830
      8.991359      0.623626  52961.756336    127.842379     41.807558      6.236256
      9.026861      0.625266  54624.923893    128.504984     41.997868      6.252661
      9.062363      0.626904  56337.115407    129.167623     42.188178      6.269045
      9.097865      0.628541  58099.682968    129.830294     42.378490      6.285407
      9.133367      0.630175  59914.013435    130.492996     42.568802      6.301748
      9.168869      0.631807  61781.529276    131.155729     42.759116      6.318068
      9.204372      0.633437  63703.689409    131.818492     42.949431      6.334366
      9.239874      0.635064  65681.990077    132.481283     43.139747      6.350644
      9.275376      0.636690  67717.965729    133.144102     43.330063      6.366901
      9.310878      0.638314  69813.189933    133.806949     43.520381      6.383137
      9.346380      0.639935  71969.276297    134.469822     43.710700      6.399353
      9.381882      0.641555  74187.879422    135.132721     43.901019      6.415548
      9.417384      0.643172  76470.695864    135.795645     44.091340      6.431722
      9.452887      0.644788  78819.465127    136.458594     44.281661      6.447877
      9.488389      0.646401  81235.970673    137.121566     44.471983      6.464011
      9.523891      0.648012  83722.040951    137.784561     44.662305      6.480125
      9.559393      0.649622  86279.550459    138.447579     44.852629      6.496219
      9.594895      0.651229  88910.420816    139.110618     45.042953      6.512293
      9.630397      0.652835  91616.621865    139.773679     45.233278      6.528347
      9.665899      0.654438  94400.172800    140.436760     45.423604      6.544381
      9.701402      0.656040  97263.143313    141.099862     45.613930      6.560396
      9.736904      0.657639 100207.654771    141.762982     45.804257      6.576392
      9.772406      0.659237 103235.881413    142.426122     45.994585      6.592368
      9.807908      0.660832 106350.051578    143.089281     46.184913      6.608324
      9.843410      0.662426 109552.448956    143.752457     46.375242      6.624262
      9.878912      0.664018 112845.413864    144.415651     46.565572      6.640180
      9.914414      0.665608 116231.344556    145.078862     46.755902      6.656079
      9.949917      0.667196 119712.698556    145.742089     46.946232      6.671959
      9.985419      0.668782 123291.994019    146.405333     47.136564      6.687820
     10.020921      0.670366 126971.811122    147.068592     47.326895      6.703663
     10.056423      0.671949 130754.793489    147.731866     47.517227      6.719487
     10.091925      0.673529 134643.649636    148.395156     47.707560      6.735292
     10.127427      0.675108 138641.154458    149.058459     47.897893      6.751079
     10.162929      0.676685 142750.150742    149.721777     48.088227      6.766847
     10.198432      0.678260 146973.550709    150.385108     48.278561      6.782597
     10.233934      0.679833 151314.337596    151.048453     48.468895      6.798329
     10.269436      0.681404 155775.567264    151.711811     48.659230      6.814042
     10.304938      0.682974 160360.369844    152.375181     48.849566      6.829737
     10.340440      0.684541 165071.951419    153.038564     49.039902      6.845415
     10.375942      0.686107 169913.595736    153.701958     49.230238      6.861074
     10.411444      0.687672 174888.665956    154.365364     49.420574      6.876716
     10.446947      0.689234 180000.606447    155.028782     49.610911      6.892340
     10.482449      0.690795 185252.944601    155.692210     49.801248      6.907946
     10.517951      0.692353 190649.292704    156.355649     49.991586      6.923534
     10.553453      0.693911 196193.349831    157.019099     50.181924      6.939105
     10.588955      0.695466 201888.903792    157.682558     50.372262      6.954659
     10.624457      0.697019 207739.833112    158.346028     50.562601      6.970195
     10.659960      0.698571 213750.109050    159.009507     50.752940      6.985714
     10.695462      0.700122 219923.797668    159.672996     50.943279      7.001215
     10.730964      0.701670 226265.061936    160.336494     51.133619      7.016700
     10.766466      0.703217 232778.163881    161.000000     51.323958      7.032167
     10.801968      0.704762 239467.466781    161.663516     51.514298      7.047618
