  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.23793
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.297091      1.491463      1.912782      1.000000
      0.612781      0.104050      1.307317      1.491954      1.882824      1.040505
      0.648212      0.108024      1.316561      1.492392      1.856920      1.080236
      0.683643      0.111925      1.324958      1.492784      1.834299      1.119249
      0.719074      0.115759      1.332621      1.493138      1.814375      1.157594
      0.754505      0.119531      1.339640      1.493459      1.796692      1.195314
      0.789936      0.123245      1.346095      1.493751      1.780893      1.232448
      0.825367      0.126903      1.352050      1.494018      1.766691      1.269030
      0.860798      0.130509      1.357562      1.494263      1.753856      1.305093
      0.896229      0.134066      1.362677      1.494489      1.742200      1.340664
      0.931660      0.137577      1.367438      1.494698      1.731567      1.375769
      0.967091      0.141043      1.371880      1.494892      1.721828      1.410432
      1.002522      0.144467      1.376034      1.495072      1.712876      1.444674
      1.037953      0.147851      1.379926      1.495239      1.704618      1.478515
      1.073384      0.151197      1.383582      1.495396      1.696977      1.511973
      1.108815      0.154506      1.387022      1.495543      1.689886      1.545064
      1.144246      0.157781      1.390264      1.495680      1.683288      1.577805
      1.179677      0.161021      1.393326      1.495810      1.677133      1.610210
      1.215108      0.164229      1.396221      1.495932      1.671378      1.642292
      1.250539      0.167406      1.398963      1.496047      1.665985      1.674064
      1.285970      0.170554      1.401565      1.496155      1.660921      1.705537
      1.321401      0.173672      1.404035      1.496258      1.656157      1.736722
      1.356832      0.176763      1.406385      1.496355      1.651667      1.767629
      1.392263      0.179827      1.408622      1.496448      1.647428      1.798269
      1.427694      0.182865      1.410755      1.496536      1.643419      1.828650
      1.463125      0.185878      1.412790      1.496620      1.639623      1.858780
      1.498556      0.188867      1.414735      1.496699      1.636023      1.888669
      1.533987      0.191832      1.416595      1.496775      1.632603      1.918322
      1.569418      0.194775      1.418375      1.496848      1.629351      1.947749
      1.604849      0.197695      1.420081      1.496918      1.626255      1.976954
      1.640280      0.200595      1.421718      1.496984      1.623304      2.005945
      1.675711      0.203473      1.423288      1.497048      1.620487      2.034729
      1.711142      0.206331      1.424797      1.497109      1.617797      2.063310
      1.746573      0.209169      1.426247      1.497167      1.615223      2.091695
      1.782004      0.211989      1.427643      1.497223      1.612760      2.119888
      1.817435      0.214789      1.428987      1.497277      1.610400      2.147895
      1.852866      0.217572      1.430282      1.497329      1.608137      2.175721
      1.888297      0.220337      1.431530      1.497379      1.605964      2.203369
      1.923728      0.223085      1.432735      1.497428      1.603878      2.230846
      1.959159      0.225815      1.433898      1.497474      1.601871      2.258154
      1.994590      0.228530      1.435021      1.497519      1.599941      2.285298
      2.030021      0.231228      1.436107      1.497562      1.598083      2.312282
      2.065452      0.233911      1.437157      1.497604      1.596292      2.339109
      2.100883      0.236578      1.438173      1.497644      1.594566      2.365784
      2.136314      0.239231      1.439157      1.497683      1.592901      2.392308
      2.171745      0.241869      1.440110      1.497721      1.591293      2.418687
      2.207176      0.244492      1.441033      1.497757      1.589739      2.444922
      2.242607      0.247102      1.441929      1.497793      1.588238      2.471018
      2.278038      0.249698      1.442798      1.497827      1.586786      2.496976
      2.313469      0.252280      1.443641      1.497860      1.585382      2.522800
      2.348900      0.254849      1.444459      1.497893      1.584022      2.548493
      2.384331      0.257406      1.445255      1.497924      1.582704      2.574057
      2.419762      0.259949      1.446027      1.497954      1.581428      2.599494
