  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.26552
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.053338      0.849174      0.647453      1.040505
      0.648212      0.108024      1.106675      0.898347      0.694906      1.080236
      0.683643      0.111925      1.160013      0.947521      0.742359      1.119249
      0.719074      0.115759      1.213351      0.996695      0.789812      1.157594
      0.754505      0.119531      1.266689      1.045868      0.837265      1.195314
      0.789936      0.123245      1.320026      1.095042      0.884718      1.232448
      0.825367      0.126903      1.373364      1.144216      0.932171      1.269030
      0.860798      0.130509      1.426702      1.193389      0.979624      1.305093
      0.896229      0.134066      1.480039      1.242563      1.027077      1.340664
      0.931660      0.137577      1.533377      1.291737      1.074530      1.375769
      0.967091      0.141043      1.586715      1.340910      1.121983      1.410432
      1.002522      0.144467      1.640053      1.390084      1.169436      1.444674
      1.037953      0.147851      1.693390      1.439258      1.216889      1.478515
      1.073384      0.151197      1.746728      1.488431      1.264342      1.511973
      1.108815      0.154506      1.800066      1.537605      1.311795      1.545064
      1.144246      0.157781      1.853403      1.586779      1.359248      1.577805
      1.179677      0.161021      1.906741      1.635952      1.406700      1.610210
      1.215108      0.164229      1.960079      1.685126      1.454153      1.642292
      1.250539      0.167406      2.013416      1.734300      1.501606      1.674064
      1.285970      0.170554      2.066754      1.783473      1.549059      1.705537
      1.321401      0.173672      2.120092      1.832647      1.596512      1.736722
      1.356832      0.176763      2.173430      1.881821      1.643965      1.767629
      1.392263      0.179827      2.226767      1.930994      1.691418      1.798269
      1.427694      0.182865      2.280105      1.980168      1.738871      1.828650
      1.463125      0.185878      2.333443      2.029342      1.786324      1.858780
      1.498556      0.188867      2.386780      2.078515      1.833777      1.888669
      1.533987      0.191832      2.440118      2.127689      1.881230      1.918322
      1.569418      0.194775      2.493456      2.176863      1.928683      1.947749
      1.604849      0.197695      2.546794      2.226036      1.976136      1.976954
      1.640280      0.200595      2.600131      2.275210      2.023589      2.005945
      1.675711      0.203473      2.653469      2.324384      2.071042      2.034729
      1.711142      0.206331      2.706807      2.373557      2.118495      2.063310
      1.746573      0.209169      2.760144      2.422731      2.165948      2.091695
      1.782004      0.211989      2.813482      2.471905      2.213401      2.119888
      1.817435      0.214789      2.866820      2.521078      2.260854      2.147895
      1.852866      0.217572      2.920158      2.570252      2.308307      2.175721
      1.888297      0.220337      2.973495      2.619426      2.355760      2.203369
      1.923728      0.223085      3.026833      2.668599      2.403213      2.230846
      1.959159      0.225815      3.080171      2.717773      2.450666      2.258154
      1.994590      0.228530      3.133508      2.766947      2.498119      2.285298
      2.030021      0.231228      3.186846      2.816120      2.545572      2.312282
      2.065452      0.233911      3.240184      2.865294      2.593025      2.339109
      2.100883      0.236578      3.293522      2.914468      2.640478      2.365784
      2.136314      0.239231      3.346859      2.963641      2.687931      2.392308
      2.171745      0.241869      3.400197      3.012815      2.735384      2.418687
      2.207176      0.244492      3.453535      3.061989      2.782837      2.444922
      2.242607      0.247102      3.506872      3.111162      2.830290      2.471018
      2.278038      0.249698      3.560210      3.160336      2.877743      2.496976
      2.313469      0.252280      3.613548      3.209510      2.925196      2.522800
      2.348900      0.254849      3.666885      3.258683      2.972649      2.548493
      2.384331      0.257406      3.720223      3.307857      3.020101      2.574057
      2.419762      0.259949      3.773561      3.357031      3.067554      2.599494
      2.455193      0.262481      3.826899      3.406204      3.115007      2.624808
      2.490624      0.265000      3.880236      3.455378      3.162460      2.650000
      2.526055      0.267507      3.933574      3.504552      3.209913      2.675073
      2.561486      0.270003      3.986912      3.553725      3.257366      2.700029
      2.596917      0.272487      4.040249      3.602899      3.304819      2.724870
      2.632348      0.274960      4.093587      3.652073      3.352272      2.749599
      2.667779      0.277422      4.146925      3.701247      3.399725      2.774216
      2.703210      0.279873      4.200263      3.750420      3.447178      2.798725
      2.738641      0.282313      4.253600      3.799594      3.494631      2.823128
      2.774072      0.284742      4.306938      3.848768      3.542084      2.847425
      2.809503      0.287162      4.360276      3.897941      3.589537      2.871619
      2.844934      0.289571      4.413613      3.947115      3.636990      2.895711
      2.880365      0.291970      4.466951      3.996289      3.684443      2.919704
      2.915796      0.294360      4.520289      4.045462      3.731896      2.943598
      2.951227      0.296740      4.573627      4.094636      3.779349      2.967396
      2.986658      0.299110      4.626964      4.143810      3.826802      2.991099
      3.022089      0.301471      4.680302      4.192983      3.874255      3.014708
      3.057520      0.303823      4.733640      4.242157      3.921708      3.038225
      3.092951      0.306165      4.786977      4.291331      3.969161      3.061652
      3.128382      0.308499      4.840315      4.340504      4.016614      3.084989
      3.163813      0.310824      4.893653      4.389678      4.064067      3.108238
      3.199244      0.313140      4.946991      4.438852      4.111520      3.131401
      3.234675      0.315448      5.000328      4.488025      4.158973      3.154478
      3.270106      0.317747      5.053666      4.537199      4.206426      3.177471
      3.305537      0.320038      5.107004      4.586373      4.253879      3.200382
      3.340968      0.322321      5.160341      4.635546      4.301332      3.223210
      3.376399      0.324596      5.213679      4.684720      4.348785      3.245958
      3.411830      0.326863      5.267017      4.733894      4.396238      3.268627
      3.447261      0.329122      5.320354      4.783067      4.443691      3.291217
      3.482692      0.331373      5.373692      4.832241      4.491144      3.313730
      3.518123      0.333617      5.427030      4.881415      4.538597      3.336167
      3.553554      0.335853      5.480368      4.930588      4.586050      3.358529
      3.588985      0.338082      5.533705      4.979762      4.633502      3.380816
      3.624416      0.340303      5.587043      5.028936      4.680955      3.403030
      3.659847      0.342517      5.640381      5.078109      4.728408      3.425172
      3.695278      0.344724      5.693718      5.127283      4.775861      3.447243
      3.730709      0.346924      5.747056      5.176457      4.823314      3.469243
      3.766140      0.349117      5.800394      5.225630      4.870767      3.491173
      3.801571      0.351304      5.853732      5.274804      4.918220      3.513035
      3.837002      0.353483      5.907069      5.323978      4.965673      3.534829
      3.872433      0.355656      5.960407      5.373151      5.013126      3.556556
      3.907864      0.357822      6.013745      5.422325      5.060579      3.578217
      3.943295      0.359981      6.067082      5.471499      5.108032      3.599813
      3.978726      0.362134      6.120420      5.520672      5.155485      3.621344
      4.014157      0.364281      6.173758      5.569846      5.202938      3.642811
      4.049588      0.366422      6.227096      5.619020      5.250391      3.664215
      4.085019      0.368556      6.280433      5.668193      5.297844      3.685557
      4.120450      0.370684      6.333771      5.717367      5.345297      3.706837
      4.155881      0.372806      6.387109      5.766541      5.392750      3.728057
      4.191312      0.374922      6.440446      5.815714      5.440203      3.749216
      4.226743      0.377032      6.493784      5.864888      5.487656      3.770315
      4.262174      0.379136      6.547122      5.914062      5.535109      3.791356
      4.297605      0.381234      6.600460      5.963235      5.582562      3.812338
      4.333036      0.383326      6.653797      6.012409      5.630015      3.833263
      4.368467      0.385413      6.707135      6.061583      5.677468      3.854131
