  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.18276
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.800000      0.600000      1.000000
      0.104050      1.052525      0.848098      0.645955      1.040505
      0.108024      1.105050      0.896197      0.691910      1.080236
      0.111925      1.157575      0.944295      0.737865      1.119249
      0.115759      1.210101      0.992393      0.783820      1.157594
      0.119531      1.262626      1.040492      0.829775      1.195314
      0.123245      1.315151      1.088590      0.875730      1.232448
      0.126903      1.367676      1.136688      0.921685      1.269030
      0.130509      1.420201      1.184787      0.967640      1.305093
      0.134066      1.472726      1.232885      1.013595      1.340664
      0.137577      1.525251      1.280983      1.059551      1.375769
      0.141043      1.577777      1.329081      1.105506      1.410432
      0.144467      1.630302      1.377180      1.151461      1.444674
      0.147851      1.682827      1.425278      1.197416      1.478515
      0.151197      1.735352      1.473376      1.243371      1.511973
      0.154506      1.787877      1.521475      1.289326      1.545064
      0.157781      1.840402      1.569573      1.335281      1.577805
      0.161021      1.892927      1.617671      1.381236      1.610210
      0.164229      1.945453      1.665770      1.427191      1.642292
      0.167406      1.997978      1.713868      1.473146      1.674064
      0.170554      2.050503      1.761966      1.519101      1.705537
      0.173672      2.103028      1.810065      1.565056      1.736722
      0.176763      2.155553      1.858163      1.611011      1.767629
      0.179827      2.208078      1.906261      1.656966      1.798269
      0.182865      2.260603      1.954360      1.702921      1.828650
      0.185878      2.313129      2.002458      1.748876      1.858780
      0.188867      2.365654      2.050556      1.794831      1.888669
      0.191832      2.418179      2.098655      1.840786      1.918322
      0.194775      2.470704      2.146753      1.886741      1.947749
      0.197695      2.523229      2.194851      1.932697      1.976954
      0.200595      2.575754      2.242950      1.978652      2.005945
      0.203473      2.628279      2.291048      2.024607      2.034729
      0.206331      2.680805      2.339146      2.070562      2.063310
      0.209169      2.733330      2.387244      2.116517      2.091695
      0.211989      2.785855      2.435343      2.162472      2.119888
      0.214789      2.838380      2.483441      2.208427      2.147895
      0.217572      2.890905      2.531539      2.254382      2.175721
      0.220337      2.943430      2.579638      2.300337      2.203369
      0.223085      2.995955      2.627736      2.346292      2.230846
      0.225815      3.048481      2.675834      2.392247      2.258154
      0.228530      3.101006      2.723933      2.438202      2.285298
      0.231228      3.153531      2.772031      2.484157      2.312282
      0.233911      3.206056      2.820129      2.530112      2.339109
      0.236578      3.258581      2.868228      2.576067      2.365784
      0.239231      3.311106      2.916326      2.622022      2.392308
      0.241869      3.363631      2.964424      2.667977      2.418687
      0.244492      3.416157      3.012523      2.713932      2.444922
      0.247102      3.468682      3.060621      2.759887      2.471018
      0.249698      3.521207      3.108719      2.805843      2.496976
      0.252280      3.573732      3.156818      2.851798      2.522800
      0.254849      3.626257      3.204916      2.897753      2.548493
      0.257406      3.678782      3.253014      2.943708      2.574057
      0.259949      3.731307      3.301113      2.989663      2.599494
      0.262481      3.783833      3.349211      3.035618      2.624808
      0.265000      3.836358      3.397309      3.081573      2.650000
      0.267507      3.888883      3.445407      3.127528      2.675073
      0.270003      3.941408      3.493506      3.173483      2.700029
      0.272487      3.993933      3.541604      3.219438      2.724870
      0.274960      4.046458      3.589702      3.265393      2.749599
      0.277422      4.098983      3.637801      3.311348      2.774216
      0.279873      4.151509      3.685899      3.357303      2.798725
      0.282313      4.204034      3.733997      3.403258      2.823128
      0.284742      4.256559      3.782096      3.449213      2.847425
      0.287162      4.309084      3.830194      3.495168      2.871619
      0.289571      4.361609      3.878292      3.541123      2.895711
      0.291970      4.414134      3.926391      3.587078      2.919704
      0.294360      4.466659      3.974489      3.633033      2.943598
      0.296740      4.519185      4.022587      3.678989      2.967396
      0.299110      4.571710      4.070686      3.724944      2.991099
      0.301471      4.624235      4.118784      3.770899      3.014708
      0.303823      4.676760      4.166882      3.816854      3.038225
      0.306165      4.729285      4.214981      3.862809      3.061652
      0.308499      4.781810      4.263079      3.908764      3.084989
      0.310824      4.834335      4.311177      3.954719      3.108238
      0.313140      4.886861      4.359276      4.000674      3.131401
      0.315448      4.939386      4.407374      4.046629      3.154478
      0.317747      4.991911      4.455472      4.092584      3.177471
      0.320038      5.044436      4.503570      4.138539      3.200382
      0.322321      5.096961      4.551669      4.184494      3.223210
      0.324596      5.149486      4.599767      4.230449      3.245958
      0.326863      5.202011      4.647865      4.276404      3.268627
      0.329122      5.254536      4.695964      4.322359      3.291217
      0.331373      5.307062      4.744062      4.368314      3.313730
      0.333617      5.359587      4.792160      4.414269      3.336167
      0.335853      5.412112      4.840259      4.460224      3.358529
      0.338082      5.464637      4.888357      4.506179      3.380816
      0.340303      5.517162      4.936455      4.552135      3.403030
      0.342517      5.569687      4.984554      4.598090      3.425172
      0.344724      5.622212      5.032652      4.644045      3.447243
      0.346924      5.674738      5.080750      4.690000      3.469243
      0.349117      5.727263      5.128849      4.735955      3.491173
      0.351304      5.779788      5.176947      4.781910      3.513035
