  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.56897
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.800000      0.600000      1.000000
      0.104050      1.056317      0.853117      0.652945      1.040505
      0.108024      1.112634      0.906233      0.705891      1.080236
      0.111925      1.168951      0.959350      0.758836      1.119249
      0.115759      1.225269      1.012466      0.811781      1.157594
      0.119531      1.281586      1.065583      0.864727      1.195314
      0.123245      1.337903      1.118700      0.917672      1.232448
      0.126903      1.394220      1.171816      0.970617      1.269030
      0.130509      1.450537      1.224933      1.023563      1.305093
      0.134066      1.506854      1.278050      1.076508      1.340664
      0.137577      1.563171      1.331166      1.129453      1.375769
      0.141043      1.619488      1.384283      1.182399      1.410432
      0.144467      1.675806      1.437399      1.235344      1.444674
      0.147851      1.732123      1.490516      1.288289      1.478515
      0.151197      1.788440      1.543633      1.341235      1.511973
      0.154506      1.844757      1.596749      1.394180      1.545064
      0.157781      1.901074      1.649866      1.447125      1.577805
      0.161021      1.957391      1.702983      1.500071      1.610210
      0.164229      2.013708      1.756099      1.553016      1.642292
      0.167406      2.070025      1.809216      1.605961      1.674064
      0.170554      2.126343      1.862332      1.658907      1.705537
      0.173672      2.182660      1.915449      1.711852      1.736722
      0.176763      2.238977      1.968566      1.764797      1.767629
      0.179827      2.295294      2.021682      1.817743      1.798269
      0.182865      2.351611      2.074799      1.870688      1.828650
      0.185878      2.407928      2.127916      1.923633      1.858780
      0.188867      2.464245      2.181032      1.976579      1.888669
      0.191832      2.520562      2.234149      2.029524      1.918322
      0.194775      2.576880      2.287265      2.082469      1.947749
      0.197695      2.633197      2.340382      2.135415      1.976954
      0.200595      2.689514      2.393499      2.188360      2.005945
      0.203473      2.745831      2.446615      2.241305      2.034729
      0.206331      2.802148      2.499732      2.294251      2.063310
      0.209169      2.858465      2.552849      2.347196      2.091695
      0.211989      2.914782      2.605965      2.400141      2.119888
      0.214789      2.971099      2.659082      2.453087      2.147895
      0.217572      3.027417      2.712198      2.506032      2.175721
      0.220337      3.083734      2.765315      2.558977      2.203369
      0.223085      3.140051      2.818432      2.611923      2.230846
      0.225815      3.196368      2.871548      2.664868      2.258154
      0.228530      3.252685      2.924665      2.717813      2.285298
      0.231228      3.309002      2.977782      2.770759      2.312282
      0.233911      3.365319      3.030898      2.823704      2.339109
      0.236578      3.421636      3.084015      2.876649      2.365784
      0.239231      3.477954      3.137131      2.929595      2.392308
      0.241869      3.534271      3.190248      2.982540      2.418687
      0.244492      3.590588      3.243365      3.035485      2.444922
      0.247102      3.646905      3.296481      3.088431      2.471018
      0.249698      3.703222      3.349598      3.141376      2.496976
      0.252280      3.759539      3.402715      3.194321      2.522800
      0.254849      3.815856      3.455831      3.247267      2.548493
      0.257406      3.872173      3.508948      3.300212      2.574057
      0.259949      3.928491      3.562064      3.353157      2.599494
      0.262481      3.984808      3.615181      3.406103      2.624808
      0.265000      4.041125      3.668298      3.459048      2.650000
      0.267507      4.097442      3.721414      3.511993      2.675073
      0.270003      4.153759      3.774531      3.564939      2.700029
      0.272487      4.210076      3.827648      3.617884      2.724870
      0.274960      4.266393      3.880764      3.670829      2.749599
      0.277422      4.322710      3.933881      3.723775      2.774216
      0.279873      4.379028      3.986997      3.776720      2.798725
      0.282313      4.435345      4.040114      3.829665      2.823128
      0.284742      4.491662      4.093231      3.882611      2.847425
      0.287162      4.547979      4.146347      3.935556      2.871619
      0.289571      4.604296      4.199464      3.988501      2.895711
      0.291970      4.660613      4.252581      4.041447      2.919704
      0.294360      4.716930      4.305697      4.094392      2.943598
      0.296740      4.773247      4.358814      4.147337      2.967396
      0.299110      4.829565      4.411930      4.200283      2.991099
      0.301471      4.885882      4.465047      4.253228      3.014708
      0.303823      4.942199      4.518164      4.306173      3.038225
      0.306165      4.998516      4.571280      4.359119      3.061652
      0.308499      5.054833      4.624397      4.412064      3.084989
      0.310824      5.111150      4.677514      4.465009      3.108238
      0.313140      5.167467      4.730630      4.517955      3.131401
      0.315448      5.223784      4.783747      4.570900      3.154478
      0.317747      5.280102      4.836863      4.623845      3.177471
      0.320038      5.336419      4.889980      4.676791      3.200382
      0.322321      5.392736      4.943097      4.729736      3.223210
      0.324596      5.449053      4.996213      4.782681      3.245958
      0.326863      5.505370      5.049330      4.835627      3.268627
      0.329122      5.561687      5.102447      4.888572      3.291217
      0.331373      5.618004      5.155563      4.941517      3.313730
      0.333617      5.674321      5.208680      4.994463      3.336167
      0.335853      5.730639      5.261796      5.047408      3.358529
      0.338082      5.786956      5.314913      5.100353      3.380816
      0.340303      5.843273      5.368030      5.153299      3.403030
      0.342517      5.899590      5.421146      5.206244      3.425172
      0.344724      5.955907      5.474263      5.259189      3.447243
      0.346924      6.012224      5.527380      5.312135      3.469243
      0.349117      6.068541      5.580496      5.365080      3.491173
      0.351304      6.124858      5.633613      5.418025      3.513035
      0.353483      6.181176      5.686729      5.470971      3.534829
      0.355656      6.237493      5.739846      5.523916      3.556556
      0.357822      6.293810      5.792963      5.576861      3.578217
      0.359981      6.350127      5.846079      5.629807      3.599813
      0.362134      6.406444      5.899196      5.682752      3.621344
      0.364281      6.462761      5.952313      5.735697      3.642811
      0.366422      6.519078      6.005429      5.788643      3.664215
      0.368556      6.575395      6.058546      5.841588      3.685557
      0.370684      6.631713      6.111662      5.894533      3.706837
      0.372806      6.688030      6.164779      5.947479      3.728057
      0.374922      6.744347      6.217896      6.000424      3.749216
      0.377032      6.800664      6.271012      6.053369      3.770315
      0.379136      6.856981      6.324129      6.106315      3.791356
      0.381234      6.913298      6.377246      6.159260      3.812338
      0.383326      6.969615      6.430362      6.212205      3.833263
      0.385413      7.025932      6.483479      6.265151      3.854131
      0.387494      7.082250      6.536595      6.318096      3.874942
      0.389570      7.138567      6.589712      6.371041      3.895698
      0.391640      7.194884      6.642829      6.423987      3.916399
