  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.81724
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.436120      1.721451      2.339933      1.000000
      0.612781      0.104050      1.439665      1.706881      2.266550      1.040505
      0.648212      0.108024      1.442837      1.694110      2.204959      1.080236
      0.683643      0.111925      1.445693      1.682823      2.152530      1.119249
      0.719074      0.115759      1.448276      1.672778      2.107359      1.157594
      0.754505      0.119531      1.450625      1.663778      2.068037      1.195314
      0.789936      0.123245      1.452770      1.655670      2.033497      1.232448
      0.825367      0.126903      1.454736      1.648327      2.002917      1.269030
      0.860798      0.130509      1.456546      1.641645      1.975653      1.305093
      0.896229      0.134066      1.458216      1.635539      1.951192      1.340664
      0.931660      0.137577      1.459762      1.629938      1.929125      1.375769
      0.967091      0.141043      1.461198      1.624782      1.909115      1.410432
      1.002522      0.144467      1.462535      1.620019      1.890888      1.444674
      1.037953      0.147851      1.463783      1.615606      1.874216      1.478515
      1.073384      0.151197      1.464951      1.611506      1.858908      1.511973
      1.108815      0.154506      1.466045      1.607688      1.844804      1.545064
      1.144246      0.157781      1.467074      1.604122      1.831765      1.577805
      1.179677      0.161021      1.468041      1.600784      1.819677      1.610210
      1.215108      0.164229      1.468954      1.597654      1.808439      1.642292
      1.250539      0.167406      1.469816      1.594713      1.797965      1.674064
      1.285970      0.170554      1.470631      1.591943      1.788178      1.705537
      1.321401      0.173672      1.471404      1.589331      1.779014      1.736722
      1.356832      0.176763      1.472137      1.586863      1.770414      1.767629
      1.392263      0.179827      1.472833      1.584528      1.762329      1.798269
      1.427694      0.182865      1.473495      1.582315      1.754713      1.828650
      1.463125      0.185878      1.474126      1.580215      1.747527      1.858780
      1.498556      0.188867      1.474727      1.578220      1.740736      1.888669
      1.533987      0.191832      1.475301      1.576321      1.734307      1.918322
      1.569418      0.194775      1.475850      1.574513      1.728212      1.947749
      1.604849      0.197695      1.476375      1.572788      1.722427      1.976954
      1.640280      0.200595      1.476877      1.571141      1.716928      2.005945
      1.675711      0.203473      1.477359      1.569567      1.711694      2.034729
      1.711142      0.206331      1.477821      1.568061      1.706706      2.063310
      1.746573      0.209169      1.478264      1.566619      1.701948      2.091695
      1.782004      0.211989      1.478690      1.565237      1.697405      2.119888
      1.817435      0.214789      1.479100      1.563911      1.693061      2.147895
      1.852866      0.217572      1.479494      1.562638      1.688904      2.175721
      1.888297      0.220337      1.479874      1.561414      1.684923      2.203369
      1.923728      0.223085      1.480239      1.560238      1.681106      2.230846
      1.959159      0.225815      1.480592      1.559106      1.677443      2.258154
      1.994590      0.228530      1.480933      1.558015      1.673925      2.285298
      2.030021      0.231228      1.481261      1.556964      1.670545      2.312282
      2.065452      0.233911      1.481579      1.555950      1.667293      2.339109
      2.100883      0.236578      1.481886      1.554972      1.664163      2.365784
      2.136314      0.239231      1.482182      1.554028      1.661148      2.392308
      2.171745      0.241869      1.482470      1.553115      1.658241      2.418687
      2.207176      0.244492      1.482748      1.552233      1.655438      2.444922
      2.242607      0.247102      1.483017      1.551379      1.652732      2.471018
      2.278038      0.249698      1.483279      1.550553      1.650119      2.496976
      2.313469      0.252280      1.483532      1.549753      1.647593      2.522800
      2.348900      0.254849      1.483778      1.548978      1.645152      2.548493
      2.384331      0.257406      1.484016      1.548227      1.642789      2.574057
      2.419762      0.259949      1.484248      1.547499      1.640503      2.599494
      2.455193      0.262481      1.484473      1.546792      1.638288      2.624808
      2.490624      0.265000      1.484691      1.546106      1.636142      2.650000
      2.526055      0.267507      1.484904      1.545439      1.634062      2.675073
      2.561486      0.270003      1.485111      1.544792      1.632045      2.700029
      2.596917      0.272487      1.485312      1.544163      1.630087      2.724870
      2.632348      0.274960      1.485507      1.543551      1.628186      2.749599
      2.667779      0.277422      1.485698      1.542956      1.626340      2.774216
      2.703210      0.279873      1.485884      1.542377      1.624547      2.798725
      2.738641      0.282313      1.486065      1.541814      1.622804      2.823128
      2.774072      0.284742      1.486241      1.541265      1.621109      2.847425
      2.809503      0.287162      1.486413      1.540731      1.619460      2.871619
      2.844934      0.289571      1.486581      1.540210      1.617855      2.895711
      2.880365      0.291970      1.486744      1.539702      1.616293      2.919704
      2.915796      0.294360      1.486904      1.539207      1.614772      2.943598
      2.951227      0.296740      1.487060      1.538724      1.613290      2.967396
      2.986658      0.299110      1.487212      1.538253      1.611846      2.991099
      3.022089      0.301471      1.487361      1.537793      1.610438      3.014708
      3.057520      0.303823      1.487506      1.537344      1.609065      3.038225
      3.092951      0.306165      1.487648      1.536906      1.607726      3.061652
      3.128382      0.308499      1.487787      1.536478      1.606419      3.084989
      3.163813      0.310824      1.487922      1.536060      1.605144      3.108238
      3.199244      0.313140      1.488055      1.535651      1.603899      3.131401
      3.234675      0.315448      1.488185      1.535251      1.602683      3.154478
      3.270106      0.317747      1.488312      1.534860      1.601495      3.177471
      3.305537      0.320038      1.488436      1.534478      1.600334      3.200382
      3.340968      0.322321      1.488558      1.534104      1.599200      3.223210
      3.376399      0.324596      1.488677      1.533738      1.598091      3.245958
      3.411830      0.326863      1.488794      1.533380      1.597006      3.268627
      3.447261      0.329122      1.488908      1.533029      1.595946      3.291217
      3.482692      0.331373      1.489020      1.532686      1.594908      3.313730
      3.518123      0.333617      1.489130      1.532350      1.593892      3.336167
      3.553554      0.335853      1.489238      1.532020      1.592898      3.358529
      3.588985      0.338082      1.489343      1.531697      1.591925      3.380816
      3.624416      0.340303      1.489446      1.531381      1.590971      3.403030
      3.659847      0.342517      1.489548      1.531071      1.590038      3.425172
      3.695278      0.344724      1.489647      1.530767      1.589123      3.447243
      3.730709      0.346924      1.489745      1.530469      1.588227      3.469243
      3.766140      0.349117      1.489841      1.530176      1.587349      3.491173
      3.801571      0.351304      1.489935      1.529890      1.586488      3.513035
      3.837002      0.353483      1.490027      1.529608      1.585643      3.534829
      3.872433      0.355656      1.490118      1.529332      1.584816      3.556556
      3.907864      0.357822      1.490207      1.529061      1.584004      3.578217
      3.943295      0.359981      1.490294      1.528795      1.583207      3.599813
      3.978726      0.362134      1.490380      1.528533      1.582425      3.621344
      4.014157      0.364281      1.490465      1.528277      1.581658      3.642811
      4.049588      0.366422      1.490547      1.528025      1.580905      3.664215
      4.085019      0.368556      1.490629      1.527777      1.580166      3.685557
      4.120450      0.370684      1.490709      1.527534      1.579440      3.706837
      4.155881      0.372806      1.490788      1.527295      1.578727      3.728057
      4.191312      0.374922      1.490865      1.527060      1.578027      3.749216
      4.226743      0.377032      1.490941      1.526829      1.577339      3.770315
      4.262174      0.379136      1.491016      1.526602      1.576663      3.791356
      4.297605      0.381234      1.491090      1.526379      1.575999      3.812338
      4.333036      0.383326      1.491162      1.526160      1.575347      3.833263
      4.368467      0.385413      1.491234      1.525944      1.574705      3.854131
      4.403898      0.387494      1.491308      1.525731      1.574075      3.874942
      4.439329      0.389570      1.491387      1.525523      1.573454      3.895698
      4.474760      0.391640      1.491471      1.525317      1.572845      3.916399
      4.510191      0.393705      1.491560      1.525115      1.572245      3.937045
      4.545622      0.395764      1.491654      1.524916      1.571655      3.957637
      4.581053      0.397818      1.491752      1.524720      1.571074      3.978176
      4.616484      0.399866      1.491854      1.524527      1.570503      3.998662
      4.651915      0.401910      1.491961      1.524337      1.569941      4.019095
      4.687346      0.403948      1.492072      1.524150      1.569388      4.039477
      4.722777      0.405981      1.492187      1.523966      1.568843      4.059807
      4.758208      0.408009      1.492306      1.523785      1.568308      4.080087
      4.793639      0.410032      1.492429      1.523606      1.567780      4.100316
      4.829070      0.412050      1.492555      1.523431      1.567260      4.120495
      4.864501      0.414063      1.492685      1.523257      1.566749      4.140626
      4.899932      0.416071      1.492819      1.523086      1.566245      4.160707
      4.935363      0.418074      1.492956      1.522918      1.565748      4.180740
      4.970794      0.420073      1.493097      1.522752      1.565259      4.200725
      5.006225      0.422066      1.493241      1.522589      1.564777      4.220663
      5.041656      0.424055      1.493388      1.522428      1.564303      4.240554
      5.077087      0.426040      1.493538      1.522269      1.563835      4.260398
      5.112518      0.428020      1.493691      1.522112      1.563374      4.280196
      5.147949      0.429995      1.493847      1.521958      1.562919      4.299948
      5.183380      0.431966      1.494006      1.521806      1.562471      4.319656
      5.218811      0.433932      1.494168      1.521655      1.562030      4.339318
      5.254242      0.435894      1.494333      1.521507      1.561594      4.358936
      5.289673      0.437851      1.494500      1.521361      1.561165      4.378510
      5.325104      0.439804      1.494670      1.521217      1.560741      4.398040
      5.360535      0.441753      1.494843      1.521075      1.560324      4.417527
      5.395966      0.443697      1.495018      1.520935      1.559912      4.436971
      5.431397      0.445637      1.495196      1.520796      1.559505      4.456372
      5.466828      0.447573      1.495376      1.520659      1.559105      4.475732
      5.502259      0.449505      1.495558      1.520525      1.558709      4.495049
      5.537690      0.451433      1.495743      1.520392      1.558319      4.514325
      5.573121      0.453356      1.495930      1.520260      1.557934      4.533560
      5.608552      0.455275      1.496119      1.520130      1.557554      4.552755
      5.643983      0.457191      1.496311      1.520002      1.557179      4.571909
      5.679414      0.459102      1.496504      1.519876      1.556808      4.591023
      5.714845      0.461010      1.496700      1.519751      1.556443      4.610097
      5.750276      0.462913      1.496898      1.519628      1.556082      4.629132
      5.785707      0.464813      1.497097      1.519506      1.555726      4.648128
      5.821138      0.466708      1.497299      1.519386      1.555374      4.667085
      5.856569      0.468600      1.497503      1.519267      1.555027      4.686003
      5.892000      0.470488      1.497709      1.519150      1.554684      4.704884
      5.927431      0.472373      1.497916      1.519034      1.554345      4.723727
      5.962862      0.474253      1.498125      1.518919      1.554011      4.742532
      5.998293      0.476130      1.498337      1.518806      1.553680      4.761300
      6.033724      0.478003      1.498549      1.518694      1.553354      4.780031
      6.069155      0.479873      1.498764      1.518584      1.553031      4.798725
      6.104586      0.481738      1.498981      1.518475      1.552713      4.817384
      6.140017      0.483601      1.499199      1.518367      1.552398      4.836006
      6.175448      0.485459      1.499418      1.518260      1.552087      4.854592
      6.210879      0.487314      1.499640      1.518155      1.551779      4.873143
      6.246310      0.489166      1.499863      1.518050      1.551476      4.891658
      6.281741      0.491014      1.500087      1.517947      1.551175      4.910139
      6.317172      0.492858      1.500313      1.517845      1.550879      4.928585
      6.352603      0.494700      1.500541      1.517745      1.550585      4.946996
      6.388034      0.496537      1.500770      1.517645      1.550295      4.965373
      6.423465      0.498372      1.501001      1.517547      1.550009      4.983716
      6.458896      0.500203      1.501233      1.517449      1.549725      5.002026
      6.494327      0.502030      1.501467      1.517353      1.549445      5.020302
      6.529758      0.503855      1.501702      1.517258      1.549168      5.038545
      6.565189      0.505675      1.501938      1.517164      1.548894      5.056755
      6.600620      0.507493      1.502176      1.517070      1.548623      5.074932
      6.636051      0.509308      1.502416      1.516978      1.548355      5.093077
      6.671482      0.511119      1.502656      1.516887      1.548090      5.111189
      6.706913      0.512927      1.502898      1.516797      1.547828      5.129270
      6.742344      0.514732      1.503142      1.516708      1.547569      5.147318
      6.777775      0.516534      1.503386      1.516619      1.547312      5.165335
      6.813206      0.518332      1.503632      1.516532      1.547058      5.183321
      6.848637      0.520128      1.503879      1.516445      1.546807      5.201275
      6.884068      0.521920      1.504128      1.516360      1.546559      5.219199
      6.919499      0.523709      1.504378      1.516275      1.546313      5.237092
      6.954930      0.525495      1.504629      1.516191      1.546070      5.254954
      6.990361      0.527279      1.504881      1.516108      1.545829      5.272786
      7.025792      0.529059      1.505134      1.516026      1.545591      5.290588
