  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.40345
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.800000      0.600000      1.000000
      0.104050      1.054692      0.850966      0.649949      1.040505
      0.108024      1.109384      0.901932      0.699899      1.080236
      0.111925      1.164076      0.952898      0.749848      1.119249
      0.115759      1.218768      1.003864      0.799798      1.157594
      0.119531      1.273460      1.054830      0.849747      1.195314
      0.123245      1.328152      1.105796      0.899697      1.232448
      0.126903      1.382844      1.156761      0.949646      1.269030
      0.130509      1.437536      1.207727      0.999596      1.305093
      0.134066      1.492228      1.258693      1.049545      1.340664
      0.137577      1.546920      1.309659      1.099495      1.375769
      0.141043      1.601612      1.360625      1.149444      1.410432
      0.144467      1.656304      1.411591      1.199394      1.444674
      0.147851      1.710996      1.462557      1.249343      1.478515
      0.151197      1.765688      1.513523      1.299293      1.511973
      0.154506      1.820380      1.564489      1.349242      1.545064
      0.157781      1.875072      1.615455      1.399192      1.577805
      0.161021      1.929764      1.666421      1.449141      1.610210
      0.164229      1.984456      1.717387      1.499091      1.642292
      0.167406      2.039148      1.768353      1.549040      1.674064
      0.170554      2.093840      1.819318      1.598990      1.705537
      0.173672      2.148532      1.870284      1.648939      1.736722
      0.176763      2.203224      1.921250      1.698889      1.767629
      0.179827      2.257916      1.972216      1.748838      1.798269
      0.182865      2.312608      2.023182      1.798788      1.828650
      0.185878      2.367300      2.074148      1.848737      1.858780
      0.188867      2.421992      2.125114      1.898687      1.888669
      0.191832      2.476684      2.176080      1.948636      1.918322
      0.194775      2.531376      2.227046      1.998586      1.947749
      0.197695      2.586068      2.278012      2.048535      1.976954
      0.200595      2.640760      2.328978      2.098485      2.005945
      0.203473      2.695452      2.379944      2.148434      2.034729
      0.206331      2.750144      2.430909      2.198384      2.063310
      0.209169      2.804836      2.481875      2.248333      2.091695
      0.211989      2.859528      2.532841      2.298283      2.119888
      0.214789      2.914220      2.583807      2.348232      2.147895
      0.217572      2.968912      2.634773      2.398182      2.175721
      0.220337      3.023604      2.685739      2.448131      2.203369
      0.223085      3.078296      2.736705      2.498081      2.230846
      0.225815      3.132988      2.787671      2.548030      2.258154
      0.228530      3.187680      2.838637      2.597980      2.285298
      0.231228      3.242372      2.889603      2.647929      2.312282
      0.233911      3.297064      2.940569      2.697879      2.339109
      0.236578      3.351756      2.991535      2.747828      2.365784
      0.239231      3.406448      3.042501      2.797778      2.392308
      0.241869      3.461140      3.093466      2.847727      2.418687
      0.244492      3.515832      3.144432      2.897677      2.444922
      0.247102      3.570524      3.195398      2.947626      2.471018
      0.249698      3.625215      3.246364      2.997576      2.496976
      0.252280      3.679907      3.297330      3.047525      2.522800
      0.254849      3.734599      3.348296      3.097475      2.548493
      0.257406      3.789291      3.399262      3.147424      2.574057
      0.259949      3.843983      3.450228      3.197374      2.599494
      0.262481      3.898675      3.501194      3.247323      2.624808
      0.265000      3.953367      3.552160      3.297273      2.650000
      0.267507      4.008059      3.603126      3.347222      2.675073
      0.270003      4.062751      3.654092      3.397172      2.700029
      0.272487      4.117443      3.705058      3.447121      2.724870
      0.274960      4.172135      3.756023      3.497071      2.749599
      0.277422      4.226827      3.806989      3.547020      2.774216
      0.279873      4.281519      3.857955      3.596970      2.798725
      0.282313      4.336211      3.908921      3.646919      2.823128
      0.284742      4.390903      3.959887      3.696869      2.847425
      0.287162      4.445595      4.010853      3.746818      2.871619
      0.289571      4.500287      4.061819      3.796768      2.895711
      0.291970      4.554979      4.112785      3.846717      2.919704
      0.294360      4.609671      4.163751      3.896667      2.943598
      0.296740      4.664363      4.214717      3.946616      2.967396
      0.299110      4.719055      4.265683      3.996566      2.991099
      0.301471      4.773747      4.316649      4.046515      3.014708
      0.303823      4.828439      4.367615      4.096465      3.038225
      0.306165      4.883131      4.418580      4.146414      3.061652
      0.308499      4.937823      4.469546      4.196364      3.084989
      0.310824      4.992515      4.520512      4.246313      3.108238
      0.313140      5.047207      4.571478      4.296263      3.131401
      0.315448      5.101899      4.622444      4.346212      3.154478
      0.317747      5.156591      4.673410      4.396162      3.177471
      0.320038      5.211283      4.724376      4.446111      3.200382
      0.322321      5.265975      4.775342      4.496061      3.223210
      0.324596      5.320667      4.826308      4.546010      3.245958
      0.326863      5.375359      4.877274      4.595960      3.268627
      0.329122      5.430051      4.928240      4.645909      3.291217
      0.331373      5.484743      4.979206      4.695859      3.313730
      0.333617      5.539435      5.030172      4.745808      3.336167
      0.335853      5.594127      5.081137      4.795758      3.358529
      0.338082      5.648819      5.132103      4.845707      3.380816
      0.340303      5.703511      5.183069      4.895657      3.403030
      0.342517      5.758203      5.234035      4.945606      3.425172
      0.344724      5.812895      5.285001      4.995556      3.447243
      0.346924      5.867587      5.335967      5.045505      3.469243
      0.349117      5.922279      5.386933      5.095455      3.491173
      0.351304      5.976971      5.437899      5.145404      3.513035
      0.353483      6.031663      5.488865      5.195354      3.534829
      0.355656      6.086355      5.539831      5.245303      3.556556
      0.357822      6.141047      5.590797      5.295253      3.578217
      0.359981      6.195739      5.641763      5.345202      3.599813
      0.362134      6.250431      5.692728      5.395152      3.621344
      0.364281      6.305123      5.743694      5.445101      3.642811
      0.366422      6.359815      5.794660      5.495051      3.664215
      0.368556      6.414507      5.845626      5.545000      3.685557
      0.370684      6.469199      5.896592      5.594950      3.706837
      0.372806      6.523891      5.947558      5.644899      3.728057
      0.374922      6.578583      5.998524      5.694849      3.749216
      0.377032      6.633275      6.049490      5.744798      3.770315
      0.379136      6.687967      6.100456      5.794748      3.791356
