  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.18276
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.052525      0.848098      0.645955      1.040505
      0.648212      0.108024      1.105050      0.896197      0.691910      1.080236
      0.683643      0.111925      1.157575      0.944295      0.737865      1.119249
      0.719074      0.115759      1.210101      0.992393      0.783820      1.157594
      0.754505      0.119531      1.262626      1.040492      0.829775      1.195314
      0.789936      0.123245      1.315151      1.088590      0.875730      1.232448
      0.825367      0.126903      1.367676      1.136688      0.921685      1.269030
      0.860798      0.130509      1.420201      1.184787      0.967640      1.305093
      0.896229      0.134066      1.472726      1.232885      1.013595      1.340664
      0.931660      0.137577      1.525251      1.280983      1.059551      1.375769
      0.967091      0.141043      1.577777      1.329081      1.105506      1.410432
      1.002522      0.144467      1.630302      1.377180      1.151461      1.444674
      1.037953      0.147851      1.682827      1.425278      1.197416      1.478515
      1.073384      0.151197      1.735352      1.473376      1.243371      1.511973
      1.108815      0.154506      1.787877      1.521475      1.289326      1.545064
      1.144246      0.157781      1.840402      1.569573      1.335281      1.577805
      1.179677      0.161021      1.892927      1.617671      1.381236      1.610210
      1.215108      0.164229      1.945453      1.665770      1.427191      1.642292
      1.250539      0.167406      1.997978      1.713868      1.473146      1.674064
      1.285970      0.170554      2.050503      1.761966      1.519101      1.705537
      1.321401      0.173672      2.103028      1.810065      1.565056      1.736722
      1.356832      0.176763      2.155553      1.858163      1.611011      1.767629
      1.392263      0.179827      2.208078      1.906261      1.656966      1.798269
      1.427694      0.182865      2.260603      1.954360      1.702921      1.828650
      1.463125      0.185878      2.313129      2.002458      1.748876      1.858780
      1.498556      0.188867      2.365654      2.050556      1.794831      1.888669
      1.533987      0.191832      2.418179      2.098655      1.840786      1.918322
      1.569418      0.194775      2.470704      2.146753      1.886741      1.947749
      1.604849      0.197695      2.523229      2.194851      1.932697      1.976954
