  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.21034
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.052796      0.848457      0.646454      1.040505
      0.648212      0.108024      1.105592      0.896914      0.692909      1.080236
      0.683643      0.111925      1.158388      0.945370      0.739363      1.119249
      0.719074      0.115759      1.211184      0.993827      0.785817      1.157594
      0.754505      0.119531      1.263980      1.042284      0.832272      1.195314
      0.789936      0.123245      1.316776      1.090741      0.878726      1.232448
      0.825367      0.126903      1.369572      1.139197      0.925181      1.269030
      0.860798      0.130509      1.422368      1.187654      0.971635      1.305093
      0.896229      0.134066      1.475164      1.236111      1.018089      1.340664
      0.931660      0.137577      1.527960      1.284568      1.064544      1.375769
      0.967091      0.141043      1.580756      1.333024      1.110998      1.410432
      1.002522      0.144467      1.633552      1.381481      1.157452      1.444674
      1.037953      0.147851      1.686348      1.429938      1.203907      1.478515
      1.073384      0.151197      1.739144      1.478395      1.250361      1.511973
      1.108815      0.154506      1.791940      1.526852      1.296815      1.545064
      1.144246      0.157781      1.844736      1.575308      1.343270      1.577805
      1.179677      0.161021      1.897532      1.623765      1.389724      1.610210
      1.215108      0.164229      1.950328      1.672222      1.436178      1.642292
      1.250539      0.167406      2.003124      1.720679      1.482633      1.674064
      1.285970      0.170554      2.055920      1.769135      1.529087      1.705537
      1.321401      0.173672      2.108716      1.817592      1.575542      1.736722
      1.356832      0.176763      2.161512      1.866049      1.621996      1.767629
      1.392263      0.179827      2.214308      1.914506      1.668450      1.798269
      1.427694      0.182865      2.267104      1.962962      1.714905      1.828650
      1.463125      0.185878      2.319900      2.011419      1.761359      1.858780
      1.498556      0.188867      2.372696      2.059876      1.807813      1.888669
      1.533987      0.191832      2.425492      2.108333      1.854268      1.918322
      1.569418      0.194775      2.478288      2.156790      1.900722      1.947749
      1.604849      0.197695      2.531084      2.205246      1.947176      1.976954
      1.640280      0.200595      2.583880      2.253703      1.993631      2.005945
      1.675711      0.203473      2.636676      2.302160      2.040085      2.034729
      1.711142      0.206331      2.689472      2.350617      2.086539      2.063310
      1.746573      0.209169      2.742268      2.399073      2.132994      2.091695
      1.782004      0.211989      2.795064      2.447530      2.179448      2.119888
      1.817435      0.214789      2.847860      2.495987      2.225903      2.147895
      1.852866      0.217572      2.900656      2.544444      2.272357      2.175721
      1.888297      0.220337      2.953452      2.592900      2.318811      2.203369
      1.923728      0.223085      3.006248      2.641357      2.365266      2.230846
      1.959159      0.225815      3.059044      2.689814      2.411720      2.258154
