  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.40345
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.336814      1.557174      2.034825      1.000000
      0.612781      0.104050      1.345276      1.553750      1.993723      1.040505
      0.648212      0.108024      1.352904      1.550712      1.958488      1.080236
      0.683643      0.111925      1.359815      1.548000      1.927947      1.119249
      0.719074      0.115759      1.366106      1.545563      1.901220      1.157594
      0.754505      0.119531      1.371856      1.543362      1.877636      1.195314
      0.789936      0.123245      1.377133      1.541363      1.856670      1.232448
      0.825367      0.126903      1.381992      1.539541      1.837910      1.269030
      0.860798      0.130509      1.386482      1.537872      1.821025      1.305093
      0.896229      0.134066      1.390643      1.536339      1.805747      1.340664
      0.931660      0.137577      1.394509      1.534924      1.791857      1.375769
      0.967091      0.141043      1.398111      1.533616      1.779174      1.410432
      1.002522      0.144467      1.401476      1.532403      1.767548      1.444674
      1.037953      0.147851      1.404625      1.531273      1.756851      1.478515
      1.073384      0.151197      1.407579      1.530220      1.746977      1.511973
      1.108815      0.154506      1.410356      1.529236      1.737834      1.545064
      1.144246      0.157781      1.412971      1.528313      1.729343      1.577805
      1.179677      0.161021      1.415437      1.527448      1.721438      1.610210
      1.215108      0.164229      1.417768      1.526633      1.714060      1.642292
      1.250539      0.167406      1.419973      1.525865      1.707157      1.674064
      1.285970      0.170554      1.422064      1.525141      1.700686      1.705537
      1.321401      0.173672      1.424048      1.524456      1.694607      1.736722
      1.356832      0.176763      1.425933      1.523807      1.688885      1.767629
      1.392263      0.179827      1.427727      1.523192      1.683490      1.798269
      1.427694      0.182865      1.429436      1.522608      1.678395      1.828650
      1.463125      0.185878      1.431067      1.522052      1.673575      1.858780
      1.498556      0.188867      1.432623      1.521523      1.669009      1.888669
      1.533987      0.191832      1.434111      1.521019      1.664677      1.918322
      1.569418      0.194775      1.435535      1.520538      1.660561      1.947749
      1.604849      0.197695      1.436898      1.520079      1.656646      1.976954
      1.640280      0.200595      1.438205      1.519639      1.652918      2.005945
      1.675711      0.203473      1.439459      1.519219      1.649362      2.034729
      1.711142      0.206331      1.440663      1.518816      1.645969      2.063310
      1.746573      0.209169      1.441820      1.518429      1.642726      2.091695
      1.782004      0.211989      1.442933      1.518058      1.639624      2.119888
      1.817435      0.214789      1.444004      1.517702      1.636654      2.147895
      1.852866      0.217572      1.445035      1.517360      1.633808      2.175721
      1.888297      0.220337      1.446029      1.517030      1.631078      2.203369
      1.923728      0.223085      1.446988      1.516713      1.628457      2.230846
      1.959159      0.225815      1.447914      1.516408      1.625939      2.258154
      1.994590      0.228530      1.448807      1.516113      1.623517      2.285298
      2.030021      0.231228      1.449671      1.515829      1.621187      2.312282
      2.065452      0.233911      1.450506      1.515555      1.618944      2.339109
      2.100883      0.236578      1.451313      1.515290      1.616781      2.365784
      2.136314      0.239231      1.452095      1.515033      1.614696      2.392308
      2.171745      0.241869      1.452852      1.514786      1.612685      2.418687
      2.207176      0.244492      1.453585      1.514546      1.610742      2.444922
      2.242607      0.247102      1.454296      1.514314      1.608866      2.471018
      2.278038      0.249698      1.454986      1.514089      1.607052      2.496976
      2.313469      0.252280      1.455655      1.513872      1.605297      2.522800
      2.348900      0.254849      1.456304      1.513660      1.603599      2.548493
      2.384331      0.257406      1.456935      1.513456      1.601955      2.574057
      2.419762      0.259949      1.457548      1.513257      1.600362      2.599494
      2.455193      0.262481      1.458143      1.513064      1.598818      2.624808
      2.490624      0.265000      1.458722      1.512876      1.597321      2.650000
      2.526055      0.267507      1.459286      1.512694      1.595869      2.675073
      2.561486      0.270003      1.459834      1.512517      1.594460      2.700029
      2.596917      0.272487      1.460367      1.512345      1.593091      2.724870
      2.632348      0.274960      1.460887      1.512178      1.591761      2.749599
      2.667779      0.277422      1.461393      1.512015      1.590469      2.774216
      2.703210      0.279873      1.461886      1.511856      1.589213      2.798725
      2.738641      0.282313      1.462367      1.511701      1.587991      2.823128
      2.774072      0.284742      1.462835      1.511551      1.586802      2.847425
      2.809503      0.287162      1.463293      1.511404      1.585645      2.871619
      2.844934      0.289571      1.463739      1.511261      1.584518      2.895711
      2.880365      0.291970      1.464174      1.511121      1.583421      2.919704
      2.915796      0.294360      1.464599      1.510985      1.582351      2.943598
      2.951227      0.296740      1.465014      1.510852      1.581309      2.967396
      2.986658      0.299110      1.465420      1.510723      1.580293      2.991099
      3.022089      0.301471      1.465816      1.510596      1.579302      3.014708
      3.057520      0.303823      1.466203      1.510472      1.578335      3.038225
      3.092951      0.306165      1.466582      1.510352      1.577391      3.061652
      3.128382      0.308499      1.466952      1.510234      1.576470      3.084989
      3.163813      0.310824      1.467314      1.510118      1.575570      3.108238
      3.199244      0.313140      1.467668      1.510005      1.574692      3.131401
      3.234675      0.315448      1.468015      1.509895      1.573833      3.154478
      3.270106      0.317747      1.468354      1.509787      1.572994      3.177471
      3.305537      0.320038      1.468686      1.509682      1.572174      3.200382
      3.340968      0.322321      1.469011      1.509578      1.571373      3.223210
      3.376399      0.324596      1.469330      1.509477      1.570588      3.245958
      3.411830      0.326863      1.469642      1.509378      1.569821      3.268627
      3.447261      0.329122      1.469948      1.509281      1.569070      3.291217
      3.482692      0.331373      1.470247      1.509186      1.568336      3.313730
      3.518123      0.333617      1.470541      1.509093      1.567617      3.336167
      3.553554      0.335853      1.470829      1.509002      1.566912      3.358529
      3.588985      0.338082      1.471111      1.508912      1.566223      3.380816
      3.624416      0.340303      1.471388      1.508825      1.565547      3.403030
      3.659847      0.342517      1.471660      1.508739      1.564885      3.425172
      3.695278      0.344724      1.471927      1.508655      1.564236      3.447243
      3.730709      0.346924      1.472189      1.508572      1.563600      3.469243
      3.766140      0.349117      1.472445      1.508491      1.562977      3.491173
      3.801571      0.351304      1.472698      1.508411      1.562365      3.513035
      3.837002      0.353483      1.472945      1.508333      1.561766      3.534829
      3.872433      0.355656      1.473188      1.508256      1.561178      3.556556
      3.907864      0.357822      1.473427      1.508181      1.560601      3.578217
      3.943295      0.359981      1.473662      1.508107      1.560034      3.599813
      3.978726      0.362134      1.473892      1.508035      1.559478      3.621344
      4.014157      0.364281      1.474118      1.507963      1.558933      3.642811
      4.049588      0.366422      1.474341      1.507893      1.558397      3.664215
      4.085019      0.368556      1.474560      1.507825      1.557871      3.685557
      4.120450      0.370684      1.474775      1.507757      1.557354      3.706837
      4.155881      0.372806      1.474986      1.507690      1.556847      3.728057
      4.191312      0.374922      1.475194      1.507625      1.556348      3.749216
      4.226743      0.377032      1.475399      1.507561      1.555858      3.770315
      4.262174      0.379136      1.475600      1.507498      1.555377      3.791356
      4.297605      0.381234      1.475798      1.507436      1.554904      3.812338
      4.333036      0.383326      1.475993      1.507374      1.554438      3.833263
      4.368467      0.385413      1.476184      1.507314      1.553981      3.854131
      4.403898      0.387494      1.476373      1.507255      1.553531      3.874942
      4.439329      0.389570      1.476559      1.507197      1.553089      3.895698
      4.474760      0.391640      1.476741      1.507140      1.552654      3.916399
      4.510191      0.393705      1.476921      1.507083      1.552226      3.937045
      4.545622      0.395764      1.477098      1.507028      1.551805      3.957637
      4.581053      0.397818      1.477273      1.506973      1.551390      3.978176
      4.616484      0.399866      1.477445      1.506920      1.550982      3.998662
      4.651915      0.401910      1.477614      1.506867      1.550581      4.019095
      4.687346      0.403948      1.477780      1.506814      1.550186      4.039477
