  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.54138
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.056046      0.852758      0.652446      1.040505
      0.648212      0.108024      1.112093      0.905516      0.704892      1.080236
      0.683643      0.111925      1.168139      0.958275      0.757338      1.119249
      0.719074      0.115759      1.224185      1.011033      0.809784      1.157594
      0.754505      0.119531      1.280231      1.063791      0.862230      1.195314
      0.789936      0.123245      1.336278      1.116549      0.914676      1.232448
      0.825367      0.126903      1.392324      1.169307      0.967122      1.269030
      0.860798      0.130509      1.448370      1.222065      1.019568      1.305093
      0.896229      0.134066      1.504416      1.274824      1.072014      1.340664
      0.931660      0.137577      1.560463      1.327582      1.124460      1.375769
      0.967091      0.141043      1.616509      1.380340      1.176906      1.410432
      1.002522      0.144467      1.672555      1.433098      1.229352      1.444674
      1.037953      0.147851      1.728602      1.485856      1.281798      1.478515
      1.073384      0.151197      1.784648      1.538614      1.334244      1.511973
      1.108815      0.154506      1.840694      1.591373      1.386690      1.545064
      1.144246      0.157781      1.896740      1.644131      1.439136      1.577805
      1.179677      0.161021      1.952787      1.696889      1.491582      1.610210
      1.215108      0.164229      2.008833      1.749647      1.544029      1.642292
      1.250539      0.167406      2.064879      1.802405      1.596475      1.674064
      1.285970      0.170554      2.120925      1.855163      1.648921      1.705537
      1.321401      0.173672      2.176972      1.907922      1.701367      1.736722
      1.356832      0.176763      2.233018      1.960680      1.753813      1.767629
      1.392263      0.179827      2.289064      2.013438      1.806259      1.798269
      1.427694      0.182865      2.345110      2.066196      1.858705      1.828650
      1.463125      0.185878      2.401157      2.118954      1.911151      1.858780
      1.498556      0.188867      2.457203      2.171713      1.963597      1.888669
      1.533987      0.191832      2.513249      2.224471      2.016043      1.918322
      1.569418      0.194775      2.569296      2.277229      2.068489      1.947749
      1.604849      0.197695      2.625342      2.329987      2.120935      1.976954
      1.640280      0.200595      2.681388      2.382745      2.173381      2.005945
      1.675711      0.203473      2.737434      2.435503      2.225827      2.034729
      1.711142      0.206331      2.793481      2.488262      2.278273      2.063310
      1.746573      0.209169      2.849527      2.541020      2.330719      2.091695
      1.782004      0.211989      2.905573      2.593778      2.383165      2.119888
      1.817435      0.214789      2.961619      2.646536      2.435611      2.147895
      1.852866      0.217572      3.017666      2.699294      2.488057      2.175721
      1.888297      0.220337      3.073712      2.752052      2.540503      2.203369
      1.923728      0.223085      3.129758      2.804811      2.592949      2.230846
      1.959159      0.225815      3.185805      2.857569      2.645395      2.258154
      1.994590      0.228530      3.241851      2.910327      2.697841      2.285298
      2.030021      0.231228      3.297897      2.963085      2.750287      2.312282
      2.065452      0.233911      3.353943      3.015843      2.802733      2.339109
      2.100883      0.236578      3.409990      3.068601      2.855179      2.365784
      2.136314      0.239231      3.466036      3.121360      2.907625      2.392308
      2.171745      0.241869      3.522082      3.174118      2.960071      2.418687
      2.207176      0.244492      3.578128      3.226876      3.012517      2.444922
