  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.81724
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.058755      0.856343      0.657439      1.040505
      0.648212      0.108024      1.117510      0.912685      0.714878      1.080236
      0.683643      0.111925      1.176264      0.969028      0.772317      1.119249
      0.719074      0.115759      1.235019      1.025371      0.829756      1.157594
      0.754505      0.119531      1.293774      1.081713      0.887195      1.195314
      0.789936      0.123245      1.352529      1.138056      0.944635      1.232448
      0.825367      0.126903      1.411284      1.194399      1.002074      1.269030
      0.860798      0.130509      1.470039      1.250741      1.059513      1.305093
      0.896229      0.134066      1.528793      1.307084      1.116952      1.340664
      0.931660      0.137577      1.587548      1.363427      1.174391      1.375769
      0.967091      0.141043      1.646303      1.419769      1.231830      1.410432
      1.002522      0.144467      1.705058      1.476112      1.289269      1.444674
      1.037953      0.147851      1.763813      1.532455      1.346708      1.478515
      1.073384      0.151197      1.822568      1.588798      1.404147      1.511973
      1.108815      0.154506      1.881322      1.645140      1.461586      1.545064
      1.144246      0.157781      1.940077      1.701483      1.519025      1.577805
      1.179677      0.161021      1.998832      1.757826      1.576464      1.610210
      1.215108      0.164229      2.057587      1.814168      1.633904      1.642292
      1.250539      0.167406      2.116342      1.870511      1.691343      1.674064
      1.285970      0.170554      2.175097      1.926854      1.748782      1.705537
      1.321401      0.173672      2.233851      1.983196      1.806221      1.736722
      1.356832      0.176763      2.292606      2.039539      1.863660      1.767629
      1.392263      0.179827      2.351361      2.095882      1.921099      1.798269
      1.427694      0.182865      2.410116      2.152224      1.978538      1.828650
      1.463125      0.185878      2.468871      2.208567      2.035977      1.858780
      1.498556      0.188867      2.527626      2.264910      2.093416      1.888669
      1.533987      0.191832      2.586380      2.321252      2.150855      1.918322
      1.569418      0.194775      2.645135      2.377595      2.208294      1.947749
      1.604849      0.197695      2.703890      2.433938      2.265734      1.976954
      1.640280      0.200595      2.762645      2.490280      2.323173      2.005945
      1.675711      0.203473      2.821400      2.546623      2.380612      2.034729
      1.711142      0.206331      2.880155      2.602966      2.438051      2.063310
      1.746573      0.209169      2.938909      2.659308      2.495490      2.091695
      1.782004      0.211989      2.997664      2.715651      2.552929      2.119888
      1.817435      0.214789      3.056419      2.771994      2.610368      2.147895
      1.852866      0.217572      3.115174      2.828336      2.667807      2.175721
      1.888297      0.220337      3.173929      2.884679      2.725246      2.203369
      1.923728      0.223085      3.232683      2.941022      2.782685      2.230846
      1.959159      0.225815      3.291438      2.997364      2.840124      2.258154
      1.994590      0.228530      3.350193      3.053707      2.897563      2.285298
      2.030021      0.231228      3.408948      3.110050      2.955003      2.312282
      2.065452      0.233911      3.467703      3.166393      3.012442      2.339109
      2.100883      0.236578      3.526458      3.222735      3.069881      2.365784
      2.136314      0.239231      3.585212      3.279078      3.127320      2.392308
      2.171745      0.241869      3.643967      3.335421      3.184759      2.418687
      2.207176      0.244492      3.702722      3.391763      3.242198      2.444922
      2.242607      0.247102      3.761477      3.448106      3.299637      2.471018
      2.278038      0.249698      3.820232      3.504449      3.357076      2.496976
      2.313469      0.252280      3.878987      3.560791      3.414515      2.522800
      2.348900      0.254849      3.937741      3.617134      3.471954      2.548493
      2.384331      0.257406      3.996496      3.673477      3.529393      2.574057
      2.419762      0.259949      4.055251      3.729819      3.586833      2.599494
      2.455193      0.262481      4.114006      3.786162      3.644272      2.624808
      2.490624      0.265000      4.172761      3.842505      3.701711      2.650000
      2.526055      0.267507      4.231516      3.898847      3.759150      2.675073
      2.561486      0.270003      4.290270      3.955190      3.816589      2.700029
      2.596917      0.272487      4.349025      4.011533      3.874028      2.724870
      2.632348      0.274960      4.407780      4.067875      3.931467      2.749599
      2.667779      0.277422      4.466535      4.124218      3.988906      2.774216
      2.703210      0.279873      4.525290      4.180561      4.046345      2.798725
      2.738641      0.282313      4.584045      4.236903      4.103784      2.823128
      2.774072      0.284742      4.642799      4.293246      4.161223      2.847425
      2.809503      0.287162      4.701554      4.349589      4.218662      2.871619
      2.844934      0.289571      4.760309      4.405931      4.276102      2.895711
      2.880365      0.291970      4.819064      4.462274      4.333541      2.919704
      2.915796      0.294360      4.877819      4.518617      4.390980      2.943598
      2.951227      0.296740      4.936574      4.574959      4.448419      2.967396
      2.986658      0.299110      4.995328      4.631302      4.505858      2.991099
      3.022089      0.301471      5.054083      4.687645      4.563297      3.014708
      3.057520      0.303823      5.112838      4.743988      4.620736      3.038225
      3.092951      0.306165      5.171593      4.800330      4.678175      3.061652
      3.128382      0.308499      5.230348      4.856673      4.735614      3.084989
      3.163813      0.310824      5.289102      4.913016      4.793053      3.108238
      3.199244      0.313140      5.347857      4.969358      4.850492      3.131401
      3.234675      0.315448      5.406612      5.025701      4.907931      3.154478
      3.270106      0.317747      5.465367      5.082044      4.965371      3.177471
      3.305537      0.320038      5.524122      5.138386      5.022810      3.200382
      3.340968      0.322321      5.582877      5.194729      5.080249      3.223210
      3.376399      0.324596      5.641631      5.251072      5.137688      3.245958
      3.411830      0.326863      5.700386      5.307414      5.195127      3.268627
      3.447261      0.329122      5.759141      5.363757      5.252566      3.291217
      3.482692      0.331373      5.817896      5.420100      5.310005      3.313730
      3.518123      0.333617      5.876651      5.476442      5.367444      3.336167
      3.553554      0.335853      5.935406      5.532785      5.424883      3.358529
      3.588985      0.338082      5.994160      5.589128      5.482322      3.380816
      3.624416      0.340303      6.052915      5.645470      5.539761      3.403030
      3.659847      0.342517      6.111670      5.701813      5.597201      3.425172
      3.695278      0.344724      6.170425      5.758156      5.654640      3.447243
      3.730709      0.346924      6.229180      5.814498      5.712079      3.469243
      3.766140      0.349117      6.287935      5.870841      5.769518      3.491173
      3.801571      0.351304      6.346689      5.927184      5.826957      3.513035
      3.837002      0.353483      6.405444      5.983526      5.884396      3.534829
      3.872433      0.355656      6.464199      6.039869      5.941835      3.556556
      3.907864      0.357822      6.522954      6.096212      5.999274      3.578217
      3.943295      0.359981      6.581709      6.152554      6.056713      3.599813
      3.978726      0.362134      6.640464      6.208897      6.114152      3.621344
      4.014157      0.364281      6.699218      6.265240      6.171591      3.642811
      4.049588      0.366422      6.757973      6.321583      6.229030      3.664215
      4.085019      0.368556      6.816728      6.377925      6.286470      3.685557
      4.120450      0.370684      6.875483      6.434268      6.343909      3.706837
      4.155881      0.372806      6.934238      6.490611      6.401348      3.728057
      4.191312      0.374922      6.992993      6.546953      6.458787      3.749216
      4.226743      0.377032      7.051747      6.603296      6.516226      3.770315
      4.262174      0.379136      7.110502      6.659639      6.573665      3.791356
      4.297605      0.381234      7.169257      6.715981      6.631104      3.812338
      4.333036      0.383326      7.228012      6.772324      6.688543      3.833263
      4.368467      0.385413      7.286767      6.828667      6.745982      3.854131
      4.403898      0.387494      7.345522      6.885009      6.803421      3.874942
      4.439329      0.389570      7.404277      6.941352      6.860860      3.895698
      4.474760      0.391640      7.463032      6.997695      6.918300      3.916399
      4.510191      0.393705      7.521789      7.054037      6.975739      3.937045
      4.545622      0.395764      7.580546      7.110380      7.033178      3.957637
      4.581053      0.397818      7.639305      7.166723      7.090617      3.978176
      4.616484      0.399866      7.698065      7.223065      7.148056      3.998662
      4.651915      0.401910      7.756827      7.279408      7.205495      4.019095
      4.687346      0.403948      7.815590      7.335751      7.262934      4.039477
      4.722777      0.405981      7.874356      7.392093      7.320373      4.059807
      4.758208      0.408009      7.933124      7.448436      7.377812      4.080087
      4.793639      0.410032      7.991895      7.504779      7.435251      4.100316
      4.829070      0.412050      8.050668      7.561121      7.492690      4.120495
      4.864501      0.414063      8.109444      7.617464      7.550129      4.140626
      4.899932      0.416071      8.168224      7.673807      7.607569      4.160707
      4.935363      0.418074      8.227006      7.730149      7.665008      4.180740
      4.970794      0.420073      8.285793      7.786492      7.722447      4.200725
      5.006225      0.422066      8.344582      7.842835      7.779886      4.220663
      5.041656      0.424055      8.403376      7.899178      7.837325      4.240554
      5.077087      0.426040      8.462174      7.955520      7.894764      4.260398
      5.112518      0.428020      8.520976      8.011863      7.952203      4.280196
      5.147949      0.429995      8.579782      8.068206      8.009642      4.299948
      5.183380      0.431966      8.638593      8.124548      8.067081      4.319656
      5.218811      0.433932      8.697408      8.180891      8.124520      4.339318
      5.254242      0.435894      8.756229      8.237234      8.181959      4.358936
      5.289673      0.437851      8.815054      8.293576      8.239399      4.378510
      5.325104      0.439804      8.873885      8.349919      8.296838      4.398040
      5.360535      0.441753      8.932721      8.406262      8.354277      4.417527
      5.395966      0.443697      8.991562      8.462604      8.411716      4.436971
      5.431397      0.445637      9.050409      8.518947      8.469155      4.456372
      5.466828      0.447573      9.109262      8.575290      8.526594      4.475732
      5.502259      0.449505      9.168121      8.631632      8.584033      4.495049
