  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.59655
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.383157      1.633837      2.177209      1.000000
      0.612781      0.104050      1.389415      1.625451      2.121821      1.040505
      0.648212      0.108024      1.395036      1.618054      2.074808      1.080236
      0.683643      0.111925      1.400114      1.611481      2.034404      1.119249
      0.719074      0.115759      1.404723      1.605601      1.999307      1.157594
      0.754505      0.119531      1.408925      1.600311      1.968536      1.195314
      0.789936      0.123245      1.412773      1.595525      1.941338      1.232448
      0.825367      0.126903      1.416308      1.591175      1.917124      1.269030
      0.860798      0.130509      1.419569      1.587204      1.895429      1.305093
      0.896229      0.134066      1.422584      1.583565      1.875879      1.340664
      0.931660      0.137577      1.425382      1.580217      1.858171      1.375769
      0.967091      0.141043      1.427984      1.577127      1.842056      1.410432
      1.002522      0.144467      1.430411      1.574266      1.827329      1.444674
      1.037953      0.147851      1.432680      1.571610      1.813818      1.478515
      1.073384      0.151197      1.434806      1.569137      1.801378      1.511973
      1.108815      0.154506      1.436801      1.566830      1.789887      1.545064
      1.144246      0.157781      1.438678      1.564671      1.779240      1.577805
      1.179677      0.161021      1.440447      1.562648      1.769347      1.610210
      1.215108      0.164229      1.442116      1.560747      1.760131      1.642292
      1.250539      0.167406      1.443695      1.558958      1.751525      1.674064
      1.285970      0.170554      1.445189      1.557272      1.743470      1.705537
      1.321401      0.173672      1.446607      1.555679      1.735915      1.736722
      1.356832      0.176763      1.447953      1.554173      1.728815      1.767629
      1.392263      0.179827      1.449232      1.552745      1.722130      1.798269
      1.427694      0.182865      1.450451      1.551392      1.715824      1.828650
      1.463125      0.185878      1.451612      1.550106      1.709866      1.858780
      1.498556      0.188867      1.452720      1.548882      1.704229      1.888669
      1.533987      0.191832      1.453778      1.547717      1.698886      1.918322
      1.569418      0.194775      1.454790      1.546607      1.693816      1.947749
      1.604849      0.197695      1.455759      1.545546      1.688998      1.976954
      1.640280      0.200595      1.456687      1.544533      1.684413      2.005945
      1.675711      0.203473      1.457577      1.543564      1.680046      2.034729
      1.711142      0.206331      1.458431      1.542637      1.675881      2.063310
      1.746573      0.209169      1.459251      1.541748      1.671904      2.091695
      1.782004      0.211989      1.460040      1.540895      1.668103      2.119888
      1.817435      0.214789      1.460799      1.540076      1.664467      2.147895
      1.852866      0.217572      1.461529      1.539290      1.660984      2.175721
      1.888297      0.220337      1.462233      1.538534      1.657646      2.203369
      1.923728      0.223085      1.462911      1.537806      1.654444      2.230846
      1.959159      0.225815      1.463565      1.537106      1.651369      2.258154
      1.994590      0.228530      1.464197      1.536431      1.648414      2.285298
      2.030021      0.231228      1.464807      1.535780      1.645572      2.312282
      2.065452      0.233911      1.465397      1.535151      1.642837      2.339109
      2.100883      0.236578      1.465968      1.534545      1.640203      2.365784
      2.136314      0.239231      1.466519      1.533959      1.637664      2.392308
      2.171745      0.241869      1.467054      1.533393      1.635216      2.418687
      2.207176      0.244492      1.467571      1.532845      1.632853      2.444922
      2.242607      0.247102      1.468072      1.532315      1.630572      2.471018
      2.278038      0.249698      1.468559      1.531801      1.628367      2.496976
      2.313469      0.252280      1.469030      1.531304      1.626236      2.522800
      2.348900      0.254849      1.469488      1.530822      1.624174      2.548493
      2.384331      0.257406      1.469932      1.530355      1.622178      2.574057
      2.419762      0.259949      1.470364      1.529902      1.620246      2.599494
      2.455193      0.262481      1.470783      1.529462      1.618374      2.624808
      2.490624      0.265000      1.471191      1.529035      1.616559      2.650000
      2.526055      0.267507      1.471587      1.528620      1.614799      2.675073
      2.561486      0.270003      1.471973      1.528216      1.613091      2.700029
      2.596917      0.272487      1.472348      1.527824      1.611434      2.724870
      2.632348      0.274960      1.472714      1.527443      1.609824      2.749599
      2.667779      0.277422      1.473069      1.527072      1.608260      2.774216
      2.703210      0.279873      1.473416      1.526711      1.606740      2.798725
      2.738641      0.282313      1.473754      1.526359      1.605262      2.823128
      2.774072      0.284742      1.474084      1.526016      1.603825      2.847425
      2.809503      0.287162      1.474405      1.525683      1.602426      2.871619
      2.844934      0.289571      1.474718      1.525357      1.601064      2.895711
      2.880365      0.291970      1.475024      1.525040      1.599739      2.919704
      2.915796      0.294360      1.475323      1.524731      1.598447      2.943598
      2.951227      0.296740      1.475614      1.524429      1.597189      2.967396
      2.986658      0.299110      1.475899      1.524135      1.595962      2.991099
      3.022089      0.301471      1.476177      1.523847      1.594766      3.014708
      3.057520      0.303823      1.476448      1.523567      1.593599      3.038225
      3.092951      0.306165      1.476714      1.523293      1.592461      3.061652
      3.128382      0.308499      1.476974      1.523025      1.591350      3.084989
      3.163813      0.310824      1.477228      1.522763      1.590265      3.108238
      3.199244      0.313140      1.477476      1.522507      1.589206      3.131401
      3.234675      0.315448      1.477719      1.522257      1.588172      3.154478
      3.270106      0.317747      1.477957      1.522012      1.587161      3.177471
      3.305537      0.320038      1.478190      1.521773      1.586173      3.200382
      3.340968      0.322321      1.478418      1.521539      1.585207      3.223210
      3.376399      0.324596      1.478641      1.521309      1.584263      3.245958
      3.411830      0.326863      1.478860      1.521085      1.583339      3.268627
      3.447261      0.329122      1.479074      1.520865      1.582435      3.291217
      3.482692      0.331373      1.479284      1.520650      1.581551      3.313730
      3.518123      0.333617      1.479490      1.520439      1.580686      3.336167
      3.553554      0.335853      1.479691      1.520233      1.579838      3.358529
      3.588985      0.338082      1.479889      1.520030      1.579009      3.380816
      3.624416      0.340303      1.480083      1.519832      1.578196      3.403030
      3.659847      0.342517      1.480273      1.519637      1.577400      3.425172
      3.695278      0.344724      1.480460      1.519447      1.576620      3.447243
      3.730709      0.346924      1.480643      1.519260      1.575855      3.469243
      3.766140      0.349117      1.480823      1.519076      1.575106      3.491173
      3.801571      0.351304      1.481000      1.518896      1.574371      3.513035
      3.837002      0.353483      1.481173      1.518719      1.573651      3.534829
      3.872433      0.355656      1.481343      1.518546      1.572944      3.556556
      3.907864      0.357822      1.481510      1.518376      1.572251      3.578217
      3.943295      0.359981      1.481674      1.518209      1.571571      3.599813
      3.978726      0.362134      1.481835      1.518045      1.570903      3.621344
      4.014157      0.364281      1.481994      1.517883      1.570248      3.642811
      4.049588      0.366422      1.482149      1.517725      1.569605      3.664215
      4.085019      0.368556      1.482302      1.517570      1.568974      3.685557
      4.120450      0.370684      1.482453      1.517417      1.568354      3.706837
      4.155881      0.372806      1.482601      1.517267      1.567745      3.728057
      4.191312      0.374922      1.482746      1.517119      1.567146      3.749216
      4.226743      0.377032      1.482889      1.516974      1.566558      3.770315
      4.262174      0.379136      1.483030      1.516831      1.565981      3.791356
      4.297605      0.381234      1.483168      1.516691      1.565413      3.812338
      4.333036      0.383326      1.483304      1.516553      1.564855      3.833263
      4.368467      0.385413      1.483438      1.516417      1.564306      3.854131
      4.403898      0.387494      1.483570      1.516284      1.563767      3.874942
      4.439329      0.389570      1.483700      1.516152      1.563237      3.895698
      4.474760      0.391640      1.483827      1.516023      1.562715      3.916399
      4.510191      0.393705      1.483953      1.515896      1.562202      3.937045
      4.545622      0.395764      1.484077      1.515771      1.561697      3.957637
      4.581053      0.397818      1.484199      1.515647      1.561201      3.978176
      4.616484      0.399866      1.484319      1.515526      1.560712      3.998662
      4.651915      0.401910      1.484437      1.515406      1.560231      4.019095
      4.687346      0.403948      1.484553      1.515289      1.559757      4.039477
      4.722777      0.405981      1.484668      1.515173      1.559291      4.059807
      4.758208      0.408009      1.484784      1.515059      1.558833      4.080087
      4.793639      0.410032      1.484905      1.514946      1.558381      4.100316
      4.829070      0.412050      1.485031      1.514836      1.557936      4.120495
      4.864501      0.414063      1.485161      1.514727      1.557498      4.140626
      4.899932      0.416071      1.485296      1.514619      1.557066      4.160707
      4.935363      0.418074      1.485435      1.514513      1.556641      4.180740
      4.970794      0.420073      1.485578      1.514409      1.556222      4.200725
      5.006225      0.422066      1.485726      1.514306      1.555809      4.220663
      5.041656      0.424055      1.485877      1.514204      1.555403      4.240554
      5.077087      0.426040      1.486033      1.514104      1.555002      4.260398
      5.112518      0.428020      1.486192      1.514006      1.554607      4.280196
      5.147949      0.429995      1.486355      1.513908      1.554218      4.299948
      5.183380      0.431966      1.486522      1.513812      1.553834      4.319656
      5.218811      0.433932      1.486692      1.513718      1.553455      4.339318
      5.254242      0.435894      1.486866      1.513624      1.553082      4.358936
      5.289673      0.437851      1.487043      1.513532      1.552714      4.378510
      5.325104      0.439804      1.487223      1.513441      1.552351      4.398040
      5.360535      0.441753      1.487407      1.513352      1.551993      4.417527
      5.395966      0.443697      1.487594      1.513263      1.551640      4.436971
      5.431397      0.445637      1.487783      1.513176      1.551291      4.456372
      5.466828      0.447573      1.487976      1.513090      1.550948      4.475732
      5.502259      0.449505      1.488172      1.513005      1.550608      4.495049
      5.537690      0.451433      1.488371      1.512921      1.550274      4.514325
      5.573121      0.453356      1.488573      1.512838      1.549944      4.533560
      5.608552      0.455275      1.488777      1.512756      1.549618      4.552755
      5.643983      0.457191      1.488984      1.512676      1.549296      4.571909
      5.679414      0.459102      1.489194      1.512596      1.548978      4.591023
      5.714845      0.461010      1.489407      1.512517      1.548665      4.610097
      5.750276      0.462913      1.489622      1.512439      1.548355      4.629132
      5.785707      0.464813      1.489839      1.512362      1.548050      4.648128
      5.821138      0.466708      1.490059      1.512287      1.547748      4.667085
      5.856569      0.468600      1.490281      1.512212      1.547450      4.686003
      5.892000      0.470488      1.490506      1.512138      1.547156      4.704884
      5.927431      0.472373      1.490733      1.512065      1.546865      4.723727
      5.962862      0.474253      1.490962      1.511992      1.546578      4.742532
      5.998293      0.476130      1.491193      1.511921      1.546294      4.761300
      6.033724      0.478003      1.491427      1.511850      1.546014      4.780031
      6.069155      0.479873      1.491663      1.511781      1.545737      4.798725
      6.104586      0.481738      1.491900      1.511712      1.545464      4.817384
      6.140017      0.483601      1.492140      1.511644      1.545193      4.836006
      6.175448      0.485459      1.492382      1.511576      1.544926      4.854592
      6.210879      0.487314      1.492626      1.511510      1.544662      4.873143
      6.246310      0.489166      1.492872      1.511444      1.544402      4.891658
      6.281741      0.491014      1.493119      1.511379      1.544144      4.910139
      6.317172      0.492858      1.493369      1.511315      1.543889      4.928585
      6.352603      0.494700      1.493620      1.511251      1.543637      4.946996
      6.388034      0.496537      1.493874      1.511188      1.543388      4.965373
      6.423465      0.498372      1.494129      1.511126      1.543142      4.983716
      6.458896      0.500203      1.494385      1.511064      1.542898      5.002026
      6.494327      0.502030      1.494644      1.511004      1.542658      5.020302
      6.529758      0.503855      1.494904      1.510944      1.542420      5.038545
      6.565189      0.505675      1.495166      1.510884      1.542184      5.056755
      6.600620      0.507493      1.495429      1.510825      1.541952      5.074932
      6.636051      0.509308      1.495694      1.510767      1.541721      5.093077
      6.671482      0.511119      1.495961      1.510709      1.541494      5.111189
      6.706913      0.512927      1.496229      1.510652      1.541268      5.129270
      6.742344      0.514732      1.496499      1.510596      1.541046      5.147318
      6.777775      0.516534      1.496770      1.510540      1.540825      5.165335
      6.813206      0.518332      1.497043      1.510485      1.540607      5.183321
      6.848637      0.520128      1.497318      1.510430      1.540391      5.201275
      6.884068      0.521920      1.497593      1.510376      1.540178      5.219199
      6.919499      0.523709      1.497871      1.510323      1.539967      5.237092
      6.954930      0.525495      1.498149      1.510270      1.539758      5.254954
      6.990361      0.527279      1.498429      1.510218      1.539551      5.272786
      7.025792      0.529059      1.498711      1.510166      1.539346      5.290588
