  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.65172
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.396398      1.655740      2.217890      1.000000
      0.612781      0.104050      1.401997      1.645860      2.158169      1.040505
      0.648212      0.108024      1.407021      1.637158      2.107621      1.080236
      0.683643      0.111925      1.411556      1.629436      2.064283      1.119249
      0.719074      0.115759      1.415669      1.622538      2.026716      1.157594
      0.754505      0.119531      1.419416      1.616337      1.993839      1.195314
      0.789936      0.123245      1.422845      1.610734      1.964825      1.232448
      0.825367      0.126903      1.425993      1.605645      1.939031      1.269030
      0.860798      0.130509      1.428895      1.601004      1.915949      1.305093
      0.896229      0.134066      1.431578      1.596754      1.895173      1.340664
      0.931660      0.137577      1.434066      1.592846      1.876374      1.375769
      0.967091      0.141043      1.436379      1.589242      1.859282      1.410432
      1.002522      0.144467      1.438535      1.585908      1.843675      1.444674
      1.037953      0.147851      1.440550      1.582813      1.829367      1.478515
      1.073384      0.151197      1.442437      1.579934      1.816203      1.511973
      1.108815      0.154506      1.444208      1.577248      1.804051      1.545064
      1.144246      0.157781      1.445873      1.574737      1.792799      1.577805
      1.179677      0.161021      1.447442      1.572384      1.782350      1.610210
      1.215108      0.164229      1.448922      1.570175      1.772620      1.642292
      1.250539      0.167406      1.450322      1.568096      1.763539      1.674064
      1.285970      0.170554      1.451646      1.566137      1.755044      1.705537
      1.321401      0.173672      1.452902      1.564288      1.747079      1.736722
      1.356832      0.176763      1.454094      1.562539      1.739596      1.767629
      1.392263      0.179827      1.455228      1.560883      1.732553      1.798269
      1.427694      0.182865      1.456306      1.559313      1.725913      1.828650
      1.463125      0.185878      1.457334      1.557821      1.719641      1.858780
      1.498556      0.188867      1.458315      1.556402      1.713708      1.888669
      1.533987      0.191832      1.459252      1.555052      1.708087      1.918322
      1.569418      0.194775      1.460147      1.553764      1.702755      1.947749
      1.604849      0.197695      1.461004      1.552536      1.697688      1.976954
      1.640280      0.200595      1.461825      1.551362      1.692869      2.005945
      1.675711      0.203473      1.462612      1.550240      1.688279      2.034729
      1.711142      0.206331      1.463367      1.549165      1.683903      2.063310
      1.746573      0.209169      1.464093      1.548136      1.679725      2.091695
      1.782004      0.211989      1.464790      1.547149      1.675733      2.119888
      1.817435      0.214789      1.465461      1.546201      1.671914      2.147895
      1.852866      0.217572      1.466106      1.545291      1.668258      2.175721
      1.888297      0.220337      1.466728      1.544416      1.664754      2.203369
      1.923728      0.223085      1.467327      1.543574      1.661394      2.230846
      1.959159      0.225815      1.467906      1.542764      1.658167      2.258154
      1.994590      0.228530      1.468464      1.541983      1.655067      2.285298
      2.030021      0.231228      1.469003      1.541230      1.652086      2.312282
      2.065452      0.233911      1.469524      1.540504      1.649218      2.339109
      2.100883      0.236578      1.470027      1.539803      1.646455      2.365784
      2.136314      0.239231      1.470515      1.539125      1.643794      2.392308
      2.171745      0.241869      1.470987      1.538471      1.641227      2.418687
      2.207176      0.244492      1.471443      1.537837      1.638750      2.444922
      2.242607      0.247102      1.471886      1.537225      1.636359      2.471018
      2.278038      0.249698      1.472315      1.536632      1.634048      2.496976
      2.313469      0.252280      1.472732      1.536057      1.631815      2.522800
      2.348900      0.254849      1.473136      1.535500      1.629655      2.548493
      2.384331      0.257406      1.473528      1.534961      1.627564      2.574057
      2.419762      0.259949      1.473909      1.534437      1.625540      2.599494
      2.455193      0.262481      1.474279      1.533929      1.623579      2.624808
      2.490624      0.265000      1.474638      1.533435      1.621679      2.650000
      2.526055      0.267507      1.474988      1.532956      1.619835      2.675073
      2.561486      0.270003      1.475328      1.532490      1.618047      2.700029
      2.596917      0.272487      1.475660      1.532038      1.616312      2.724870
      2.632348      0.274960      1.475982      1.531597      1.614627      2.749599
      2.667779      0.277422      1.476296      1.531169      1.612990      2.774216
      2.703210      0.279873      1.476602      1.530752      1.611399      2.798725
      2.738641      0.282313      1.476900      1.530346      1.609852      2.823128
      2.774072      0.284742      1.477190      1.529951      1.608348      2.847425
      2.809503      0.287162      1.477474      1.529566      1.606884      2.871619
