  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.90000
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.059567      0.857418      0.658937      1.040505
      0.648212      0.108024      1.119135      0.914836      0.717874      1.080236
      0.683643      0.111925      1.178702      0.972254      0.776811      1.119249
      0.719074      0.115759      1.238270      1.029672      0.835748      1.157594
      0.754505      0.119531      1.297837      1.087090      0.894685      1.195314
      0.789936      0.123245      1.357404      1.144508      0.953622      1.232448
      0.825367      0.126903      1.416972      1.201926      1.012559      1.269030
      0.860798      0.130509      1.476539      1.259344      1.071496      1.305093
      0.896229      0.134066      1.536107      1.316762      1.130433      1.340664
      0.931660      0.137577      1.595674      1.374180      1.189370      1.375769
      0.967091      0.141043      1.655241      1.431598      1.248307      1.410432
      1.002522      0.144467      1.714809      1.489016      1.307244      1.444674
      1.037953      0.147851      1.774376      1.546434      1.366181      1.478515
      1.073384      0.151197      1.833944      1.603852      1.425118      1.511973
      1.108815      0.154506      1.893511      1.661270      1.484055      1.545064
      1.144246      0.157781      1.953078      1.718688      1.542992      1.577805
      1.179677      0.161021      2.012646      1.776107      1.601929      1.610210
      1.215108      0.164229      2.072213      1.833525      1.660866      1.642292
      1.250539      0.167406      2.131781      1.890943      1.719803      1.674064
      1.285970      0.170554      2.191348      1.948361      1.778740      1.705537
      1.321401      0.173672      2.250915      2.005779      1.837677      1.736722
      1.356832      0.176763      2.310483      2.063197      1.896614      1.767629
      1.392263      0.179827      2.370050      2.120615      1.955551      1.798269
      1.427694      0.182865      2.429618      2.178033      2.014488      1.828650
      1.463125      0.185878      2.489185      2.235451      2.073425      1.858780
      1.498556      0.188867      2.548752      2.292869      2.132362      1.888669
      1.533987      0.191832      2.608320      2.350287      2.191299      1.918322
      1.569418      0.194775      2.667887      2.407705      2.250236      1.947749
      1.604849      0.197695      2.727454      2.465123      2.309173      1.976954
      1.640280      0.200595      2.787022      2.522541      2.368110      2.005945
      1.675711      0.203473      2.846589      2.579959      2.427047      2.034729
      1.711142      0.206331      2.906157      2.637377      2.485984      2.063310
      1.746573      0.209169      2.965724      2.694795      2.544921      2.091695
      1.782004      0.211989      3.025291      2.752213      2.603858      2.119888
      1.817435      0.214789      3.084859      2.809631      2.662795      2.147895
      1.852866      0.217572      3.144426      2.867049      2.721732      2.175721
      1.888297      0.220337      3.203994      2.924467      2.780669      2.203369
      1.923728      0.223085      3.263561      2.981885      2.839606      2.230846
      1.959159      0.225815      3.323128      3.039303      2.898543      2.258154
      1.994590      0.228530      3.382696      3.096721      2.957480      2.285298
      2.030021      0.231228      3.442263      3.154139      3.016417      2.312282
      2.065452      0.233911      3.501831      3.211557      3.075354      2.339109
      2.100883      0.236578      3.561398      3.268975      3.134291      2.365784
      2.136314      0.239231      3.620965      3.326393      3.193228      2.392308
      2.171745      0.241869      3.680533      3.383811      3.252165      2.418687
      2.207176      0.244492      3.740100      3.441229      3.311102      2.444922
      2.242607      0.247102      3.799668      3.498647      3.370039      2.471018
      2.278038      0.249698      3.859235      3.556065      3.428976      2.496976
      2.313469      0.252280      3.918802      3.613483      3.487913      2.522800
      2.348900      0.254849      3.978370      3.670902      3.546850      2.548493
      2.384331      0.257406      4.037937      3.728320      3.605787      2.574057
      2.419762      0.259949      4.097505      3.785738      3.664724      2.599494
      2.455193      0.262481      4.157072      3.843156      3.723661      2.624808
      2.490624      0.265000      4.216639      3.900574      3.782598      2.650000
      2.526055      0.267507      4.276207      3.957992      3.841535      2.675073
      2.561486      0.270003      4.335774      4.015410      3.900472      2.700029
      2.596917      0.272487      4.395342      4.072828      3.959409      2.724870
      2.632348      0.274960      4.454909      4.130246      4.018346      2.749599
      2.667779      0.277422      4.514476      4.187664      4.077283      2.774216
      2.703210      0.279873      4.574044      4.245082      4.136220      2.798725
      2.738641      0.282313      4.633611      4.302500      4.195157      2.823128
      2.774072      0.284742      4.693179      4.359918      4.254094      2.847425
      2.809503      0.287162      4.752746      4.417336      4.313031      2.871619
      2.844934      0.289571      4.812313      4.474754      4.371968      2.895711
      2.880365      0.291970      4.871881      4.532172      4.430905      2.919704
      2.915796      0.294360      4.931448      4.589590      4.489842      2.943598
      2.951227      0.296740      4.991016      4.647008      4.548779      2.967396
      2.986658      0.299110      5.050583      4.704426      4.607716      2.991099
      3.022089      0.301471      5.110150      4.761844      4.666653      3.014708
      3.057520      0.303823      5.169718      4.819262      4.725590      3.038225
      3.092951      0.306165      5.229285      4.876680      4.784527      3.061652
      3.128382      0.308499      5.288853      4.934098      4.843464      3.084989
      3.163813      0.310824      5.348420      4.991516      4.902401      3.108238
      3.199244      0.313140      5.407987      5.048934      4.961338      3.131401
      3.234675      0.315448      5.467555      5.106352      5.020275      3.154478
      3.270106      0.317747      5.527122      5.163770      5.079212      3.177471
      3.305537      0.320038      5.586690      5.221188      5.138149      3.200382
      3.340968      0.322321      5.646257      5.278606      5.197086      3.223210
      3.376399      0.324596      5.705824      5.336024      5.256023      3.245958
      3.411830      0.326863      5.765392      5.393442      5.314960      3.268627
      3.447261      0.329122      5.824959      5.450860      5.373897      3.291217
      3.482692      0.331373      5.884527      5.508278      5.432834      3.313730
      3.518123      0.333617      5.944094      5.565697      5.491771      3.336167
      3.553554      0.335853      6.003661      5.623115      5.550708      3.358529
      3.588985      0.338082      6.063229      5.680533      5.609645      3.380816
      3.624416      0.340303      6.122796      5.737951      5.668582      3.403030
      3.659847      0.342517      6.182363      5.795369      5.727519      3.425172
      3.695278      0.344724      6.241931      5.852787      5.786456      3.447243
      3.730709      0.346924      6.301498      5.910205      5.845393      3.469243
      3.766140      0.349117      6.361066      5.967623      5.904330      3.491173
      3.801571      0.351304      6.420633      6.025041      5.963267      3.513035
      3.837002      0.353483      6.480200      6.082459      6.022204      3.534829
      3.872433      0.355656      6.539768      6.139877      6.081141      3.556556
      3.907864      0.357822      6.599335      6.197295      6.140078      3.578217
      3.943295      0.359981      6.658903      6.254713      6.199015      3.599813
      3.978726      0.362134      6.718470      6.312131      6.257952      3.621344
      4.014157      0.364281      6.778037      6.369549      6.316889      3.642811
      4.049588      0.366422      6.837605      6.426967      6.375826      3.664215
      4.085019      0.368556      6.897172      6.484385      6.434763      3.685557
      4.120450      0.370684      6.956740      6.541803      6.493700      3.706837
      4.155881      0.372806      7.016307      6.599221      6.552637      3.728057
      4.191312      0.374922      7.075874      6.656639      6.611574      3.749216
      4.226743      0.377032      7.135442      6.714057      6.670511      3.770315
      4.262174      0.379136      7.195009      6.771475      6.729448      3.791356
      4.297605      0.381234      7.254577      6.828893      6.788385      3.812338
      4.333036      0.383326      7.314144      6.886311      6.847322      3.833263
      4.368467      0.385413      7.373711      6.943729      6.906259      3.854131
      4.403898      0.387494      7.433279      7.001147      6.965196      3.874942
      4.439329      0.389570      7.492846      7.058565      7.024133      3.895698
      4.474760      0.391640      7.552414      7.115983      7.083070      3.916399
      4.510191      0.393705      7.611981      7.173401      7.142007      3.937045
      4.545622      0.395764      7.671550      7.230819      7.200944      3.957637
      4.581053      0.397818      7.731119      7.288237      7.259881      3.978176
      4.616484      0.399866      7.790688      7.345655      7.318818      3.998662
