  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.90000
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.455982      1.754307      2.400955      1.000000
      0.612781      0.104050      1.458456      1.737277      2.320371      1.040505
      0.648212      0.108024      1.460667      1.722385      2.253019      1.080236
      0.683643      0.111925      1.462655      1.709251      2.195888      1.119249
      0.719074      0.115759      1.464452      1.697583      2.146813      1.157594
      0.754505      0.119531      1.466083      1.687147      2.104205      1.195314
      0.789936      0.123245      1.467572      1.677758      2.066863      1.232448
      0.825367      0.126903      1.468935      1.669266      2.033868      1.269030
      0.860798      0.130509      1.470188      1.661549      2.004503      1.305093
      0.896229      0.134066      1.471344      1.654504      1.978200      1.340664
      0.931660      0.137577      1.472414      1.648049      1.954504      1.375769
      0.967091      0.141043      1.473407      1.642111      1.933045      1.410432
      1.002522      0.144467      1.474330      1.636631      1.913521      1.444674
      1.037953      0.147851      1.475192      1.631558      1.895682      1.478515
      1.073384      0.151197      1.475998      1.626848      1.879318      1.511973
      1.108815      0.154506      1.476753      1.622464      1.864254      1.545064
      1.144246      0.157781      1.477462      1.618372      1.850341      1.577805
      1.179677      0.161021      1.478129      1.614546      1.837451      1.610210
      1.215108      0.164229      1.478758      1.610959      1.825477      1.642292
      1.250539      0.167406      1.479351      1.607589      1.814323      1.674064
      1.285970      0.170554      1.479913      1.604419      1.803908      1.705537
      1.321401      0.173672      1.480444      1.601430      1.794161      1.736722
      1.356832      0.176763      1.480948      1.598607      1.785020      1.767629
      1.392263      0.179827      1.481427      1.595937      1.776430      1.798269
      1.427694      0.182865      1.481883      1.593408      1.768343      1.828650
      1.463125      0.185878      1.482316      1.591009      1.760715      1.858780
      1.498556      0.188867      1.482729      1.588730      1.753509      1.888669
      1.533987      0.191832      1.483124      1.586562      1.746691      1.918322
      1.569418      0.194775      1.483501      1.584498      1.740229      1.947749
      1.604849      0.197695      1.483861      1.582530      1.734098      1.976954
      1.640280      0.200595      1.484206      1.580651      1.728272      2.005945
      1.675711      0.203473      1.484536      1.578856      1.722729      2.034729
      1.711142      0.206331      1.484853      1.577139      1.717448      2.063310
      1.746573      0.209169      1.485158      1.575496      1.712413      2.091695
      1.782004      0.211989      1.485450      1.573921      1.707605      2.119888
      1.817435      0.214789      1.485731      1.572410      1.703010      2.147895
      1.852866      0.217572      1.486001      1.570960      1.698614      2.175721
      1.888297      0.220337      1.486261      1.569567      1.694404      2.203369
      1.923728      0.223085      1.486512      1.568227      1.690369      2.230846
      1.959159      0.225815      1.486754      1.566938      1.686498      2.258154
      1.994590      0.228530      1.486987      1.565697      1.682782      2.285298
      2.030021      0.231228      1.487212      1.564501      1.679210      2.312282
      2.065452      0.233911      1.487430      1.563348      1.675776      2.339109
      2.100883      0.236578      1.487640      1.562235      1.672471      2.365784
      2.136314      0.239231      1.487843      1.561161      1.669287      2.392308
      2.171745      0.241869      1.488040      1.560123      1.666219      2.418687
      2.207176      0.244492      1.488231      1.559120      1.663261      2.444922
      2.242607      0.247102      1.488415      1.558150      1.660406      2.471018
      2.278038      0.249698      1.488594      1.557211      1.657649      2.496976
      2.313469      0.252280      1.488767      1.556302      1.654985      2.522800
      2.348900      0.254849      1.488936      1.555421      1.652409      2.548493
      2.384331      0.257406      1.489099      1.554568      1.649918      2.574057
      2.419762      0.259949      1.489257      1.553740      1.647507      2.599494
      2.455193      0.262481      1.489411      1.552937      1.645172      2.624808
      2.490624      0.265000      1.489561      1.552158      1.642911      2.650000
      2.526055      0.267507      1.489706      1.551401      1.640718      2.675073
      2.561486      0.270003      1.489848      1.550666      1.638592      2.700029
      2.596917      0.272487      1.489985      1.549952      1.636529      2.724870
      2.632348      0.274960      1.490119      1.549257      1.634526      2.749599
      2.667779      0.277422      1.490249      1.548582      1.632582      2.774216
      2.703210      0.279873      1.490376      1.547925      1.630693      2.798725
      2.738641      0.282313      1.490500      1.547285      1.628856      2.823128
      2.774072      0.284742      1.490621      1.546663      1.627071      2.847425
      2.809503      0.287162      1.490738      1.546056      1.625335      2.871619
      2.844934      0.289571      1.490853      1.545465      1.623645      2.895711
      2.880365      0.291970      1.490965      1.544889      1.622001      2.919704
      2.915796      0.294360      1.491074      1.544328      1.620399      2.943598
      2.951227      0.296740      1.491180      1.543780      1.618839      2.967396
      2.986658      0.299110      1.491284      1.543246      1.617319      2.991099
      3.022089      0.301471      1.491386      1.542724      1.615837      3.014708
      3.057520      0.303823      1.491485      1.542215      1.614393      3.038225
      3.092951      0.306165      1.491582      1.541718      1.612984      3.061652
      3.128382      0.308499      1.491677      1.541233      1.611609      3.084989
      3.163813      0.310824      1.491770      1.540758      1.610267      3.108238
      3.199244      0.313140      1.491860      1.540295      1.608957      3.131401
      3.234675      0.315448      1.491949      1.539842      1.607678      3.154478
      3.270106      0.317747      1.492036      1.539399      1.606429      3.177471
      3.305537      0.320038      1.492121      1.538965      1.605208      3.200382
      3.340968      0.322321      1.492204      1.538542      1.604015      3.223210
      3.376399      0.324596      1.492285      1.538127      1.602848      3.245958
      3.411830      0.326863      1.492365      1.537721      1.601708      3.268627
      3.447261      0.329122      1.492443      1.537324      1.600592      3.291217
      3.482692      0.331373      1.492520      1.536934      1.599501      3.313730
      3.518123      0.333617      1.492595      1.536553      1.598433      3.336167
      3.553554      0.335853      1.492668      1.536180      1.597388      3.358529
      3.588985      0.338082      1.492740      1.535814      1.596365      3.380816
      3.624416      0.340303      1.492811      1.535456      1.595363      3.403030
      3.659847      0.342517      1.492880      1.535105      1.594382      3.425172
      3.695278      0.344724      1.492948      1.534760      1.593420      3.447243
      3.730709      0.346924      1.493015      1.534423      1.592478      3.469243
      3.766140      0.349117      1.493080      1.534092      1.591555      3.491173
      3.801571      0.351304      1.493144      1.533767      1.590650      3.513035
      3.837002      0.353483      1.493207      1.533448      1.589763      3.534829
      3.872433      0.355656      1.493269      1.533135      1.588893      3.556556
      3.907864      0.357822      1.493330      1.532828      1.588040      3.578217
      3.943295      0.359981      1.493390      1.532527      1.587203      3.599813
      3.978726      0.362134      1.493448      1.532231      1.586382      3.621344
      4.014157      0.364281      1.493506      1.531940      1.585576      3.642811
      4.049588      0.366422      1.493562      1.531655      1.584785      3.664215
      4.085019      0.368556      1.493618      1.531375      1.584008      3.685557
      4.120450      0.370684      1.493673      1.531099      1.583246      3.706837
      4.155881      0.372806      1.493726      1.530829      1.582497      3.728057
      4.191312      0.374922      1.493779      1.530563      1.581762      3.749216
      4.226743      0.377032      1.493831      1.530301      1.581039      3.770315
      4.262174      0.379136      1.493882      1.530044      1.580329      3.791356
      4.297605      0.381234      1.493932      1.529792      1.579632      3.812338
      4.333036      0.383326      1.493982      1.529543      1.578947      3.833263
      4.368467      0.385413      1.494030      1.529299      1.578273      3.854131
      4.403898      0.387494      1.494078      1.529059      1.577611      3.874942
      4.439329      0.389570      1.494126      1.528822      1.576959      3.895698
      4.474760      0.391640      1.494177      1.528590      1.576319      3.916399
      4.510191      0.393705      1.494232      1.528361      1.575689      3.937045
      4.545622      0.395764      1.494292      1.528136      1.575070      3.957637
      4.581053      0.397818      1.494356      1.527914      1.574460      3.978176
      4.616484      0.399866      1.494424      1.527696      1.573861      3.998662
      4.651915      0.401910      1.494497      1.527481      1.573271      4.019095
      4.687346      0.403948      1.494573      1.527270      1.572690      4.039477
      4.722777      0.405981      1.494654      1.527061      1.572118      4.059807
      4.758208      0.408009      1.494738      1.526856      1.571556      4.080087
      4.793639      0.410032      1.494826      1.526654      1.571002      4.100316
      4.829070      0.412050      1.494917      1.526455      1.570456      4.120495
      4.864501      0.414063      1.495012      1.526259      1.569919      4.140626
      4.899932      0.416071      1.495110      1.526066      1.569390      4.160707
      4.935363      0.418074      1.495212      1.525876      1.568869      4.180740
      4.970794      0.420073      1.495316      1.525688      1.568356      4.200725
      5.006225      0.422066      1.495424      1.525503      1.567850      4.220663
      5.041656      0.424055      1.495535      1.525321      1.567352      4.240554
      5.077087      0.426040      1.495649      1.525141      1.566861      4.260398
      5.112518      0.428020      1.495766      1.524964      1.566377      4.280196
      5.147949      0.429995      1.495886      1.524789      1.565900      4.299948
      5.183380      0.431966      1.496008      1.524617      1.565430      4.319656
      5.218811      0.433932      1.496133      1.524447      1.564967      4.339318
      5.254242      0.435894      1.496261      1.524280      1.564510      4.358936
      5.289673      0.437851      1.496392      1.524115      1.564059      4.378510
      5.325104      0.439804      1.496524      1.523952      1.563615      4.398040
      5.360535      0.441753      1.496660      1.523791      1.563177      4.417527
      5.395966      0.443697      1.496798      1.523632      1.562745      4.436971
      5.431397      0.445637      1.496938      1.523476      1.562318      4.456372
      5.466828      0.447573      1.497080      1.523321      1.561898      4.475732
      5.502259      0.449505      1.497225      1.523169      1.561483      4.495049
      5.537690      0.451433      1.497372      1.523018      1.561074      4.514325
      5.573121      0.453356      1.497521      1.522869      1.560670      4.533560
      5.608552      0.455275      1.497672      1.522723      1.560271      4.552755
      5.643983      0.457191      1.497825      1.522578      1.559877      4.571909
      5.679414      0.459102      1.497981      1.522435      1.559489      4.591023
      5.714845      0.461010      1.498138      1.522294      1.559106      4.610097
      5.750276      0.462913      1.498297      1.522154      1.558727      4.629132
      5.785707      0.464813      1.498458      1.522017      1.558354      4.648128
      5.821138      0.466708      1.498621      1.521881      1.557985      4.667085
      5.856569      0.468600      1.498786      1.521747      1.557620      4.686003
      5.892000      0.470488      1.498953      1.521614      1.557261      4.704884
      5.927431      0.472373      1.499121      1.521483      1.556905      4.723727
      5.962862      0.474253      1.499291      1.521353      1.556555      4.742532
      5.998293      0.476130      1.499463      1.521225      1.556208      4.761300
      6.033724      0.478003      1.499637      1.521099      1.555866      4.780031
      6.069155      0.479873      1.499812      1.520974      1.555527      4.798725
      6.104586      0.481738      1.499989      1.520851      1.555193      4.817384
      6.140017      0.483601      1.500167      1.520729      1.554863      4.836006
      6.175448      0.485459      1.500347      1.520608      1.554537      4.854592
      6.210879      0.487314      1.500529      1.520489      1.554215      4.873143
      6.246310      0.489166      1.500712      1.520371      1.553896      4.891658
      6.281741      0.491014      1.500897      1.520255      1.553581      4.910139
      6.317172      0.492858      1.501083      1.520140      1.553270      4.928585
      6.352603      0.494700      1.501270      1.520026      1.552962      4.946996
      6.388034      0.496537      1.501459      1.519913      1.552658      4.965373
      6.423465      0.498372      1.501649      1.519802      1.552358      4.983716
      6.458896      0.500203      1.501841      1.519692      1.552061      5.002026
      6.494327      0.502030      1.502034      1.519583      1.551767      5.020302
      6.529758      0.503855      1.502229      1.519475      1.551476      5.038545
      6.565189      0.505675      1.502424      1.519369      1.551189      5.056755
      6.600620      0.507493      1.502622      1.519264      1.550905      5.074932
      6.636051      0.509308      1.502820      1.519160      1.550624      5.093077
      6.671482      0.511119      1.503020      1.519057      1.550346      5.111189
      6.706913      0.512927      1.503221      1.518955      1.550071      5.129270
      6.742344      0.514732      1.503423      1.518854      1.549799      5.147318
      6.777775      0.516534      1.503626      1.518754      1.549530      5.165335
      6.813206      0.518332      1.503831      1.518655      1.549264      5.183321
      6.848637      0.520128      1.504037      1.518557      1.549001      5.201275
      6.884068      0.521920      1.504244      1.518461      1.548741      5.219199
      6.919499      0.523709      1.504452      1.518365      1.548483      5.237092
      6.954930      0.525495      1.504661      1.518270      1.548228      5.254954
      6.990361      0.527279      1.504872      1.518177      1.547976      5.272786
      7.025792      0.529059      1.505084      1.518084      1.547726      5.290588
      7.061223      0.530836      1.505297      1.517992      1.547479      5.308360
      7.096654      0.532610      1.505511      1.517901      1.547235      5.326102
      7.132085      0.534382      1.505726      1.517811      1.546993      5.343815
      7.167516      0.536150      1.505942      1.517722      1.546753      5.361499
      7.202947      0.537915      1.506159      1.517634      1.546516      5.379153
      7.238378      0.539678      1.506378      1.517547      1.546281      5.396778
      7.273809      0.541438      1.506597      1.517460      1.546049      5.414375
      7.309240      0.543194      1.506818      1.517375      1.545819      5.431943
      7.344671      0.544948      1.507039      1.517290      1.545591      5.449483
      7.380102      0.546699      1.507262      1.517206      1.545366      5.466995
      7.415533      0.548448      1.507486      1.517123      1.545142      5.484478
      7.450964      0.550193      1.507710      1.517040      1.544921      5.501934
      7.486395      0.551936      1.507936      1.516959      1.544702      5.519362
      7.521826      0.553676      1.508163      1.516878      1.544486      5.536763
      7.557257      0.555414      1.508391      1.516798      1.544271      5.554136
      7.592688      0.557148      1.508619      1.516719      1.544058      5.571483
      7.628119      0.558880      1.508849      1.516640      1.543848      5.588802
      7.663550      0.560609      1.509080      1.516562      1.543639      5.606095
      7.698981      0.562336      1.509312      1.516485      1.543432      5.623360
      7.734412      0.564060      1.509545      1.516409      1.543228      5.640600
      7.769843      0.565781      1.509778      1.516333      1.543025      5.657813
      7.805274      0.567500      1.510013      1.516258      1.542824      5.675000
      7.840705      0.569216      1.510249      1.516184      1.542625      5.692161
      7.876136      0.570930      1.510486      1.516111      1.542428      5.709296
      7.911567      0.572641      1.510723      1.516038      1.542232      5.726405
      7.946998      0.574349      1.510962      1.515965      1.542039      5.743489
      7.982429      0.576055      1.511201      1.515894      1.541847      5.760548
      8.017860      0.577758      1.511442      1.515823      1.541657      5.777581
      8.053291      0.579459      1.511683      1.515752      1.541469      5.794590
      8.088722      0.581157      1.511926      1.515683      1.541282      5.811573
      8.124153      0.582853      1.512169      1.515614      1.541097      5.828531
      8.159584      0.584547      1.512413      1.515545      1.540914      5.845465
      8.195015      0.586237      1.512659      1.515477      1.540732      5.862375
      8.230446      0.587926      1.512905      1.515410      1.540552      5.879260
      8.265877      0.589612      1.513152      1.515343      1.540373      5.896121
      8.301308      0.591296      1.513400      1.515277      1.540196      5.912958
      8.336739      0.592977      1.513649      1.515211      1.540021      5.929771
      8.372170      0.594656      1.513899      1.515146      1.539847      5.946560
      8.407601      0.596333      1.514150      1.515082      1.539675      5.963325
      8.443032      0.598007      1.514401      1.515018      1.539504      5.980067
      8.478463      0.599679      1.514654      1.514955      1.539335      5.996785
      8.513894      0.601348      1.514908      1.514892      1.539167      6.013481
      8.549325      0.603015      1.515162      1.514829      1.539000      6.030153
      8.584756      0.604680      1.515418      1.514768      1.538835      6.046802
      8.620187      0.606343      1.515674      1.514706      1.538671      6.063428
