  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.76207
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.058213      0.855626      0.656440      1.040505
      0.648212      0.108024      1.116426      0.911252      0.712881      1.080236
      0.683643      0.111925      1.174639      0.966877      0.769321      1.119249
      0.719074      0.115759      1.232852      1.022503      0.825762      1.157594
      0.754505      0.119531      1.291066      1.078129      0.882202      1.195314
      0.789936      0.123245      1.349279      1.133755      0.938643      1.232448
      0.825367      0.126903      1.407492      1.189380      0.995083      1.269030
      0.860798      0.130509      1.465705      1.245006      1.051524      1.305093
      0.896229      0.134066      1.523918      1.300632      1.107964      1.340664
      0.931660      0.137577      1.582131      1.356258      1.164405      1.375769
      0.967091      0.141043      1.640344      1.411884      1.220845      1.410432
      1.002522      0.144467      1.698557      1.467509      1.277286      1.444674
      1.037953      0.147851      1.756771      1.523135      1.333726      1.478515
      1.073384      0.151197      1.814984      1.578761      1.390167      1.511973
      1.108815      0.154506      1.873197      1.634387      1.446607      1.545064
      1.144246      0.157781      1.931410      1.690012      1.503048      1.577805
      1.179677      0.161021      1.989623      1.745638      1.559488      1.610210
      1.215108      0.164229      2.047836      1.801264      1.615929      1.642292
      1.250539      0.167406      2.106049      1.856890      1.672369      1.674064
      1.285970      0.170554      2.164262      1.912516      1.728809      1.705537
      1.321401      0.173672      2.222475      1.968141      1.785250      1.736722
      1.356832      0.176763      2.280689      2.023767      1.841690      1.767629
      1.392263      0.179827      2.338902      2.079393      1.898131      1.798269
      1.427694      0.182865      2.397115      2.135019      1.954571      1.828650
      1.463125      0.185878      2.455328      2.190644      2.011012      1.858780
      1.498556      0.188867      2.513541      2.246270      2.067452      1.888669
      1.533987      0.191832      2.571754      2.301896      2.123893      1.918322
      1.569418      0.194775      2.629967      2.357522      2.180333      1.947749
      1.604849      0.197695      2.688180      2.413148      2.236774      1.976954
      1.640280      0.200595      2.746394      2.468773      2.293214      2.005945
      1.675711      0.203473      2.804607      2.524399      2.349655      2.034729
      1.711142      0.206331      2.862820      2.580025      2.406095      2.063310
      1.746573      0.209169      2.921033      2.635651      2.462536      2.091695
      1.782004      0.211989      2.979246      2.691276      2.518976      2.119888
      1.817435      0.214789      3.037459      2.746902      2.575417      2.147895
      1.852866      0.217572      3.095672      2.802528      2.631857      2.175721
      1.888297      0.220337      3.153885      2.858154      2.688298      2.203369
      1.923728      0.223085      3.212098      2.913780      2.744738      2.230846
      1.959159      0.225815      3.270312      2.969405      2.801179      2.258154
      1.994590      0.228530      3.328525      3.025031      2.857619      2.285298
      2.030021      0.231228      3.386738      3.080657      2.914059      2.312282
      2.065452      0.233911      3.444951      3.136283      2.970500      2.339109
      2.100883      0.236578      3.503164      3.191908      3.026940      2.365784
      2.136314      0.239231      3.561377      3.247534      3.083381      2.392308
      2.171745      0.241869      3.619590      3.303160      3.139821      2.418687
      2.207176      0.244492      3.677803      3.358786      3.196262      2.444922
