  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.48621
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.356675      1.590029      2.095847      1.000000
      0.612781      0.104050      1.364212      1.584531      2.048791      1.040505
      0.648212      0.108024      1.370996      1.579665      2.008623      1.080236
      0.683643      0.111925      1.377134      1.575329      1.973934      1.119249
      0.719074      0.115759      1.382715      1.571440      1.943674      1.157594
      0.754505      0.119531      1.387810      1.567934      1.917047      1.195314
      0.789936      0.123245      1.392482      1.564755      1.893435      1.232448
      0.825367      0.126903      1.396780      1.561861      1.872353      1.269030
      0.860798      0.130509      1.400747      1.559214      1.853416      1.305093
      0.896229      0.134066      1.404421      1.556784      1.836312      1.340664
      0.931660      0.137577      1.407832      1.554546      1.820786      1.375769
      0.967091      0.141043      1.411009      1.552478      1.806631      1.410432
      1.002522      0.144467      1.413974      1.550561      1.793673      1.444674
      1.037953      0.147851      1.416747      1.548779      1.781765      1.478515
      1.073384      0.151197      1.419347      1.547118      1.770785      1.511973
      1.108815      0.154506      1.421790      1.545567      1.760629      1.545064
      1.144246      0.157781      1.424089      1.544114      1.751208      1.577805
      1.179677      0.161021      1.426257      1.542752      1.742443      1.610210
      1.215108      0.164229      1.428305      1.541470      1.734270      1.642292
      1.250539      0.167406      1.430242      1.540264      1.726629      1.674064
      1.285970      0.170554      1.432076      1.539126      1.719472      1.705537
      1.321401      0.173672      1.433817      1.538050      1.712752      1.736722
      1.356832      0.176763      1.435471      1.537032      1.706432      1.767629
      1.392263      0.179827      1.437044      1.536067      1.700477      1.798269
      1.427694      0.182865      1.438543      1.535151      1.694855      1.828650
      1.463125      0.185878      1.439972      1.534280      1.689540      1.858780
      1.498556      0.188867      1.441335      1.533452      1.684508      1.888669
      1.533987      0.191832      1.442638      1.532662      1.679735      1.918322
      1.569418      0.194775      1.443885      1.531909      1.675204      1.947749
      1.604849      0.197695      1.445079      1.531190      1.670895      1.976954
      1.640280      0.200595      1.446222      1.530502      1.666793      2.005945
      1.675711      0.203473      1.447319      1.529845      1.662884      2.034729
      1.711142      0.206331      1.448373      1.529215      1.659153      2.063310
      1.746573      0.209169      1.449385      1.528611      1.655590      2.091695
      1.782004      0.211989      1.450358      1.528031      1.652182      2.119888
      1.817435      0.214789      1.451294      1.527475      1.648921      2.147895
      1.852866      0.217572      1.452196      1.526940      1.645796      2.175721
      1.888297      0.220337      1.453065      1.526426      1.642800      2.203369
      1.923728      0.223085      1.453903      1.525930      1.639925      2.230846
      1.959159      0.225815      1.454711      1.525454      1.637163      2.258154
      1.994590      0.228530      1.455492      1.524994      1.634508      2.285298
      2.030021      0.231228      1.456246      1.524550      1.631954      2.312282
      2.065452      0.233911      1.456975      1.524123      1.629495      2.339109
      2.100883      0.236578      1.457680      1.523709      1.627126      2.365784
      2.136314      0.239231      1.458362      1.523310      1.624842      2.392308
      2.171745      0.241869      1.459023      1.522924      1.622639      2.418687
      2.207176      0.244492      1.459663      1.522550      1.620512      2.444922
      2.242607      0.247102      1.460284      1.522189      1.618458      2.471018
      2.278038      0.249698      1.460885      1.521839      1.616472      2.496976
      2.313469      0.252280      1.461469      1.521499      1.614552      2.522800
      2.348900      0.254849      1.462035      1.521171      1.612694      2.548493
      2.384331      0.257406      1.462586      1.520852      1.610896      2.574057
      2.419762      0.259949      1.463120      1.520542      1.609154      2.599494
      2.455193      0.262481      1.463639      1.520242      1.607466      2.624808
      2.490624      0.265000      1.464144      1.519950      1.605829      2.650000
      2.526055      0.267507      1.464635      1.519666      1.604242      2.675073
      2.561486      0.270003      1.465113      1.519391      1.602701      2.700029
      2.596917      0.272487      1.465578      1.519123      1.601205      2.724870
      2.632348      0.274960      1.466031      1.518862      1.599753      2.749599
      2.667779      0.277422      1.466472      1.518609      1.598341      2.774216
      2.703210      0.279873      1.466902      1.518362      1.596969      2.798725
      2.738641      0.282313      1.467321      1.518121      1.595634      2.823128
      2.774072      0.284742      1.467729      1.517887      1.594336      2.847425
      2.809503      0.287162      1.468127      1.517659      1.593072      2.871619
      2.844934      0.289571      1.468516      1.517436      1.591842      2.895711
      2.880365      0.291970      1.468895      1.517219      1.590644      2.919704
      2.915796      0.294360      1.469265      1.517008      1.589477      2.943598
      2.951227      0.296740      1.469627      1.516801      1.588340      2.967396
      2.986658      0.299110      1.469980      1.516600      1.587231      2.991099
      3.022089      0.301471      1.470325      1.516403      1.586149      3.014708
      3.057520      0.303823      1.470662      1.516211      1.585094      3.038225
      3.092951      0.306165      1.470992      1.516023      1.584065      3.061652
      3.128382      0.308499      1.471314      1.515840      1.583060      3.084989
      3.163813      0.310824      1.471629      1.515661      1.582079      3.108238
      3.199244      0.313140      1.471937      1.515485      1.581121      3.131401
      3.234675      0.315448      1.472239      1.515314      1.580185      3.154478
      3.270106      0.317747      1.472534      1.515146      1.579270      3.177471
      3.305537      0.320038      1.472823      1.514983      1.578376      3.200382
      3.340968      0.322321      1.473107      1.514822      1.577502      3.223210
      3.376399      0.324596      1.473384      1.514665      1.576647      3.245958
      3.411830      0.326863      1.473655      1.514511      1.575811      3.268627
      3.447261      0.329122      1.473921      1.514361      1.574993      3.291217
      3.482692      0.331373      1.474182      1.514213      1.574192      3.313730
      3.518123      0.333617      1.474438      1.514069      1.573408      3.336167
      3.553554      0.335853      1.474688      1.513927      1.572641      3.358529
      3.588985      0.338082      1.474934      1.513788      1.571889      3.380816
      3.624416      0.340303      1.475175      1.513652      1.571153      3.403030
      3.659847      0.342517      1.475411      1.513519      1.570432      3.425172
      3.695278      0.344724      1.475643      1.513388      1.569725      3.447243
      3.730709      0.346924      1.475871      1.513260      1.569033      3.469243
      3.766140      0.349117      1.476094      1.513134      1.568354      3.491173
      3.801571      0.351304      1.476314      1.513011      1.567688      3.513035
      3.837002      0.353483      1.476529      1.512889      1.567035      3.534829
      3.872433      0.355656      1.476740      1.512770      1.566394      3.556556
      3.907864      0.357822      1.476948      1.512654      1.565766      3.578217
      3.943295      0.359981      1.477152      1.512539      1.565149      3.599813
      3.978726      0.362134      1.477352      1.512427      1.564544      3.621344
      4.014157      0.364281      1.477549      1.512316      1.563950      3.642811
      4.049588      0.366422      1.477743      1.512207      1.563367      3.664215
      4.085019      0.368556      1.477933      1.512101      1.562795      3.685557
      4.120450      0.370684      1.478120      1.511996      1.562232      3.706837
      4.155881      0.372806      1.478304      1.511893      1.561680      3.728057
      4.191312      0.374922      1.478484      1.511791      1.561137      3.749216
      4.226743      0.377032      1.478662      1.511692      1.560604      3.770315
      4.262174      0.379136      1.478837      1.511594      1.560080      3.791356
      4.297605      0.381234      1.479009      1.511497      1.559565      3.812338
      4.333036      0.383326      1.479178      1.511403      1.559059      3.833263
      4.368467      0.385413      1.479345      1.511309      1.558561      3.854131
      4.403898      0.387494      1.479509      1.511218      1.558072      3.874942
      4.439329      0.389570      1.479670      1.511128      1.557590      3.895698
      4.474760      0.391640      1.479829      1.511039      1.557117      3.916399
      4.510191      0.393705      1.479985      1.510952      1.556651      3.937045
      4.545622      0.395764      1.480139      1.510866      1.556193      3.957637
      4.581053      0.397818      1.480291      1.510781      1.555743      3.978176
      4.616484      0.399866      1.480440      1.510698      1.555299      3.998662
      4.651915      0.401910      1.480587      1.510616      1.554862      4.019095
      4.687346      0.403948      1.480732      1.510535      1.554433      4.039477
      4.722777      0.405981      1.480875      1.510455      1.554010      4.059807
      4.758208      0.408009      1.481015      1.510377      1.553593      4.080087
      4.793639      0.410032      1.481154      1.510300      1.553183      4.100316
      4.829070      0.412050      1.481291      1.510223      1.552779      4.120495
      4.864501      0.414063      1.481425      1.510148      1.552381      4.140626
      4.899932      0.416071      1.481558      1.510075      1.551989      4.160707
      4.935363      0.418074      1.481689      1.510002      1.551603      4.180740
      4.970794      0.420073      1.481817      1.509930      1.551223      4.200725
      5.006225      0.422066      1.481945      1.509859      1.550848      4.220663
      5.041656      0.424055      1.482070      1.509790      1.550479      4.240554
      5.077087      0.426040      1.482194      1.509721      1.550115      4.260398
      5.112518      0.428020      1.482316      1.509653      1.549756      4.280196
      5.147949      0.429995      1.482436      1.509586      1.549402      4.299948
      5.183380      0.431966      1.482555      1.509520      1.549053      4.319656
      5.218811      0.433932      1.482673      1.509455      1.548709      4.339318
      5.254242      0.435894      1.482793      1.509391      1.548370      4.358936
      5.289673      0.437851      1.482918      1.509328      1.548036      4.378510
      5.325104      0.439804      1.483046      1.509265      1.547706      4.398040
      5.360535      0.441753      1.483179      1.509204      1.547381      4.417527
      5.395966      0.443697      1.483315      1.509143      1.547060      4.436971
      5.431397      0.445637      1.483455      1.509083      1.546744      4.456372
      5.466828      0.447573      1.483599      1.509024      1.546431      4.475732
      5.502259      0.449505      1.483746      1.508965      1.546123      4.495049
      5.537690      0.451433      1.483897      1.508907      1.545819      4.514325
      5.573121      0.453356      1.484051      1.508850      1.545519      4.533560
      5.608552      0.455275      1.484209      1.508794      1.545223      4.552755
      5.643983      0.457191      1.484369      1.508739      1.544930      4.571909
      5.679414      0.459102      1.484533      1.508684      1.544641      4.591023
      5.714845      0.461010      1.484700      1.508630      1.544357      4.610097
      5.750276      0.462913      1.484870      1.508576      1.544075      4.629132
      5.785707      0.464813      1.485043      1.508523      1.543797      4.648128
      5.821138      0.466708      1.485219      1.508471      1.543523      4.667085
      5.856569      0.468600      1.485398      1.508420      1.543252      4.686003
      5.892000      0.470488      1.485580      1.508369      1.542985      4.704884
      5.927431      0.472373      1.485764      1.508319      1.542720      4.723727
      5.962862      0.474253      1.485951      1.508269      1.542459      4.742532
      5.998293      0.476130      1.486141      1.508220      1.542202      4.761300
      6.033724      0.478003      1.486333      1.508171      1.541947      4.780031
      6.069155      0.479873      1.486528      1.508123      1.541695      4.798725
      6.104586      0.481738      1.486725      1.508076      1.541446      4.817384
      6.140017      0.483601      1.486924      1.508029      1.541201      4.836006
      6.175448      0.485459      1.487126      1.507983      1.540958      4.854592
      6.210879      0.487314      1.487331      1.507937      1.540718      4.873143
