  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.32069
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.316953      1.524319      1.973804      1.000000
      0.612781      0.104050      1.326311      1.522891      1.938402      1.040505
      0.648212      0.108024      1.334759      1.521622      1.907922      1.080236
      0.683643      0.111925      1.342423      1.520486      1.881405      1.119249
      0.719074      0.115759      1.349408      1.519463      1.858125      1.157594
      0.754505      0.119531      1.355800      1.518538      1.837524      1.195314
      0.789936      0.123245      1.361671      1.517697      1.819164      1.232448
      0.825367      0.126903      1.367083      1.516928      1.802698      1.269030
      0.860798      0.130509      1.372087      1.516224      1.787848      1.305093
      0.896229      0.134066      1.376729      1.515576      1.774387      1.340664
      0.931660      0.137577      1.381045      1.514978      1.762128      1.375769
      0.967091      0.141043      1.385069      1.514424      1.750918      1.410432
      1.002522      0.144467      1.388830      1.513909      1.740628      1.444674
      1.037953      0.147851      1.392352      1.513430      1.731148      1.478515
      1.073384      0.151197      1.395659      1.512983      1.722387      1.511973
      1.108815      0.154506      1.398768      1.512565      1.714266      1.545064
      1.144246      0.157781      1.401697      1.512173      1.706717      1.577805
      1.179677      0.161021      1.404461      1.511804      1.699682      1.610210
      1.215108      0.164229      1.407075      1.511457      1.693110      1.642292
      1.250539      0.167406      1.409549      1.511130      1.686956      1.674064
      1.285970      0.170554      1.411894      1.510821      1.681183      1.705537
      1.321401      0.173672      1.414121      1.510529      1.675756      1.736722
      1.356832      0.176763      1.416239      1.510252      1.670644      1.767629
      1.392263      0.179827      1.418254      1.509990      1.665822      1.798269
      1.427694      0.182865      1.420175      1.509740      1.661264      1.828650
      1.463125      0.185878      1.422007      1.509503      1.656950      1.858780
      1.498556      0.188867      1.423758      1.509277      1.652861      1.888669
      1.533987      0.191832      1.425431      1.509061      1.648980      1.918322
      1.569418      0.194775      1.427033      1.508855      1.645291      1.947749
      1.604849      0.197695      1.428567      1.508659      1.641780      1.976954
      1.640280      0.200595      1.430038      1.508471      1.638435      2.005945
      1.675711      0.203473      1.431450      1.508291      1.635244      2.034729
      1.711142      0.206331      1.432805      1.508118      1.632197      2.063310
      1.746573      0.209169      1.434109      1.507952      1.629284      2.091695
      1.782004      0.211989      1.435362      1.507794      1.626496      2.119888
      1.817435      0.214789      1.436569      1.507641      1.623827      2.147895
      1.852866      0.217572      1.437732      1.507494      1.621268      2.175721
      1.888297      0.220337      1.438853      1.507353      1.618812      2.203369
      1.923728      0.223085      1.439934      1.507217      1.616454      2.230846
      1.959159      0.225815      1.440977      1.507085      1.614187      2.258154
      1.994590      0.228530      1.441985      1.506959      1.612008      2.285298
      2.030021      0.231228      1.442959      1.506837      1.609909      2.312282
      2.065452      0.233911      1.443901      1.506719      1.607888      2.339109
      2.100883      0.236578      1.444812      1.506605      1.605940      2.365784
      2.136314      0.239231      1.445694      1.506495      1.604061      2.392308
      2.171745      0.241869      1.446549      1.506389      1.602248      2.418687
      2.207176      0.244492      1.447377      1.506286      1.600497      2.444922
      2.242607      0.247102      1.448179      1.506186      1.598804      2.471018
      2.278038      0.249698      1.448958      1.506090      1.597168      2.496976
      2.313469      0.252280      1.449714      1.505996      1.595585      2.522800
      2.348900      0.254849      1.450447      1.505905      1.594053      2.548493
      2.384331      0.257406      1.451159      1.505817      1.592569      2.574057
      2.419762      0.259949      1.451852      1.505732      1.591131      2.599494
      2.455193      0.262481      1.452524      1.505649      1.589737      2.624808
