  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.87241
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.059297      0.857060      0.658438      1.040505
      0.648212      0.108024      1.118593      0.914119      0.716875      1.080236
      0.683643      0.111925      1.177890      0.971179      0.775313      1.119249
      0.719074      0.115759      1.237186      1.028238      0.833751      1.157594
      0.754505      0.119531      1.296483      1.085298      0.892188      1.195314
      0.789936      0.123245      1.355779      1.142357      0.950626      1.232448
      0.825367      0.126903      1.415076      1.199417      1.009064      1.269030
      0.860798      0.130509      1.474372      1.256477      1.067502      1.305093
      0.896229      0.134066      1.533669      1.313536      1.125939      1.340664
      0.931660      0.137577      1.592965      1.370596      1.184377      1.375769
      0.967091      0.141043      1.652262      1.427655      1.242815      1.410432
      1.002522      0.144467      1.711558      1.484715      1.301252      1.444674
      1.037953      0.147851      1.770855      1.541775      1.359690      1.478515
      1.073384      0.151197      1.830152      1.598834      1.418128      1.511973
      1.108815      0.154506      1.889448      1.655894      1.476565      1.545064
      1.144246      0.157781      1.948745      1.712953      1.535003      1.577805
      1.179677      0.161021      2.008041      1.770013      1.593441      1.610210
      1.215108      0.164229      2.067338      1.827072      1.651879      1.642292
      1.250539      0.167406      2.126634      1.884132      1.710316      1.674064
      1.285970      0.170554      2.185931      1.941192      1.768754      1.705537
      1.321401      0.173672      2.245227      1.998251      1.827192      1.736722
      1.356832      0.176763      2.304524      2.055311      1.885629      1.767629
      1.392263      0.179827      2.363820      2.112370      1.944067      1.798269
      1.427694      0.182865      2.423117      2.169430      2.002505      1.828650
      1.463125      0.185878      2.482414      2.226489      2.060942      1.858780
      1.498556      0.188867      2.541710      2.283549      2.119380      1.888669
      1.533987      0.191832      2.601007      2.340609      2.177818      1.918322
      1.569418      0.194775      2.660303      2.397668      2.236256      1.947749
      1.604849      0.197695      2.719600      2.454728      2.294693      1.976954
      1.640280      0.200595      2.778896      2.511787      2.353131      2.005945
      1.675711      0.203473      2.838193      2.568847      2.411569      2.034729
      1.711142      0.206331      2.897489      2.625907      2.470006      2.063310
      1.746573      0.209169      2.956786      2.682966      2.528444      2.091695
      1.782004      0.211989      3.016082      2.740026      2.586882      2.119888
      1.817435      0.214789      3.075379      2.797085      2.645319      2.147895
      1.852866      0.217572      3.134675      2.854145      2.703757      2.175721
      1.888297      0.220337      3.193972      2.911204      2.762195      2.203369
      1.923728      0.223085      3.253269      2.968264      2.820633      2.230846
      1.959159      0.225815      3.312565      3.025324      2.879070      2.258154
      1.994590      0.228530      3.371862      3.082383      2.937508      2.285298
      2.030021      0.231228      3.431158      3.139443      2.995946      2.312282
      2.065452      0.233911      3.490455      3.196502      3.054383      2.339109
      2.100883      0.236578      3.549751      3.253562      3.112821      2.365784
      2.136314      0.239231      3.609048      3.310622      3.171259      2.392308
      2.171745      0.241869      3.668344      3.367681      3.229696      2.418687
      2.207176      0.244492      3.727641      3.424741      3.288134      2.444922
      2.242607      0.247102      3.786937      3.481800      3.346572      2.471018
      2.278038      0.249698      3.846234      3.538860      3.405010      2.496976
      2.313469      0.252280      3.905530      3.595919      3.463447      2.522800
      2.348900      0.254849      3.964827      3.652979      3.521885      2.548493
      2.384331      0.257406      4.024124      3.710039      3.580323      2.574057
      2.419762      0.259949      4.083420      3.767098      3.638760      2.599494
      2.455193      0.262481      4.142717      3.824158      3.697198      2.624808
      2.490624      0.265000      4.202013      3.881217      3.755636      2.650000
      2.526055      0.267507      4.261310      3.938277      3.814073      2.675073
      2.561486      0.270003      4.320606      3.995336      3.872511      2.700029
      2.596917      0.272487      4.379903      4.052396      3.930949      2.724870
      2.632348      0.274960      4.439199      4.109456      3.989386      2.749599
      2.667779      0.277422      4.498496      4.166515      4.047824      2.774216
      2.703210      0.279873      4.557792      4.223575      4.106262      2.798725
      2.738641      0.282313      4.617089      4.280634      4.164700      2.823128
      2.774072      0.284742      4.676386      4.337694      4.223137      2.847425
      2.809503      0.287162      4.735682      4.394754      4.281575      2.871619
      2.844934      0.289571      4.794979      4.451813      4.340013      2.895711
      2.880365      0.291970      4.854275      4.508873      4.398450      2.919704
      2.915796      0.294360      4.913572      4.565932      4.456888      2.943598
      2.951227      0.296740      4.972868      4.622992      4.515326      2.967396
      2.986658      0.299110      5.032165      4.680051      4.573763      2.991099
      3.022089      0.301471      5.091461      4.737111      4.632201      3.014708
      3.057520      0.303823      5.150758      4.794171      4.690639      3.038225
      3.092951      0.306165      5.210054      4.851230      4.749077      3.061652
      3.128382      0.308499      5.269351      4.908290      4.807514      3.084989
      3.163813      0.310824      5.328647      4.965349      4.865952      3.108238
      3.199244      0.313140      5.387944      5.022409      4.924390      3.131401
      3.234675      0.315448      5.447241      5.079468      4.982827      3.154478
      3.270106      0.317747      5.506537      5.136528      5.041265      3.177471
      3.305537      0.320038      5.565834      5.193588      5.099703      3.200382
      3.340968      0.322321      5.625130      5.250647      5.158140      3.223210
      3.376399      0.324596      5.684427      5.307707      5.216578      3.245958
      3.411830      0.326863      5.743723      5.364766      5.275016      3.268627
      3.447261      0.329122      5.803020      5.421826      5.333454      3.291217
      3.482692      0.331373      5.862316      5.478886      5.391891      3.313730
      3.518123      0.333617      5.921613      5.535945      5.450329      3.336167
      3.553554      0.335853      5.980909      5.593005      5.508767      3.358529
      3.588985      0.338082      6.040206      5.650064      5.567204      3.380816
      3.624416      0.340303      6.099502      5.707124      5.625642      3.403030
      3.659847      0.342517      6.158799      5.764183      5.684080      3.425172
      3.695278      0.344724      6.218096      5.821243      5.742517      3.447243
