  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.32069
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.053879      0.849891      0.648452      1.040505
      0.648212      0.108024      1.107759      0.899781      0.696903      1.080236
      0.683643      0.111925      1.161638      0.949672      0.745355      1.119249
      0.719074      0.115759      1.215518      0.999562      0.793806      1.157594
      0.754505      0.119531      1.269397      1.049453      0.842258      1.195314
      0.789936      0.123245      1.323277      1.099343      0.890709      1.232448
      0.825367      0.126903      1.377156      1.149234      0.939161      1.269030
      0.860798      0.130509      1.431035      1.199125      0.987613      1.305093
      0.896229      0.134066      1.484915      1.249015      1.036064      1.340664
      0.931660      0.137577      1.538794      1.298906      1.084516      1.375769
      0.967091      0.141043      1.592674      1.348796      1.132967      1.410432
      1.002522      0.144467      1.646553      1.398687      1.181419      1.444674
      1.037953      0.147851      1.700432      1.448577      1.229871      1.478515
      1.073384      0.151197      1.754312      1.498468      1.278322      1.511973
      1.108815      0.154506      1.808191      1.548359      1.326774      1.545064
      1.144246      0.157781      1.862071      1.598249      1.375225      1.577805
      1.179677      0.161021      1.915950      1.648140      1.423677      1.610210
      1.215108      0.164229      1.969830      1.698030      1.472128      1.642292
      1.250539      0.167406      2.023709      1.747921      1.520580      1.674064
      1.285970      0.170554      2.077588      1.797811      1.569032      1.705537
      1.321401      0.173672      2.131468      1.847702      1.617483      1.736722
      1.356832      0.176763      2.185347      1.897593      1.665935      1.767629
      1.392263      0.179827      2.239227      1.947483      1.714386      1.798269
      1.427694      0.182865      2.293106      1.997374      1.762838      1.828650
      1.463125      0.185878      2.346986      2.047264      1.811290      1.858780
      1.498556      0.188867      2.400865      2.097155      1.859741      1.888669
      1.533987      0.191832      2.454744      2.147045      1.908193      1.918322
      1.569418      0.194775      2.508624      2.196936      1.956644      1.947749
      1.604849      0.197695      2.562503      2.246827      2.005096      1.976954
      1.640280      0.200595      2.616383      2.296717      2.053547      2.005945
      1.675711      0.203473      2.670262      2.346608      2.101999      2.034729
      1.711142      0.206331      2.724141      2.396498      2.150451      2.063310
      1.746573      0.209169      2.778021      2.446389      2.198902      2.091695
      1.782004      0.211989      2.831900      2.496279      2.247354      2.119888
      1.817435      0.214789      2.885780      2.546170      2.295805      2.147895
      1.852866      0.217572      2.939659      2.596061      2.344257      2.175721
      1.888297      0.220337      2.993539      2.645951      2.392709      2.203369
      1.923728      0.223085      3.047418      2.695842      2.441160      2.230846
      1.959159      0.225815      3.101297      2.745732      2.489612      2.258154
      1.994590      0.228530      3.155177      2.795623      2.538063      2.285298
      2.030021      0.231228      3.209056      2.845513      2.586515      2.312282
      2.065452      0.233911      3.262936      2.895404      2.634966      2.339109
      2.100883      0.236578      3.316815      2.945295      2.683418      2.365784
      2.136314      0.239231      3.370695      2.995185      2.731870      2.392308
      2.171745      0.241869      3.424574      3.045076      2.780321      2.418687
      2.207176      0.244492      3.478453      3.094966      2.828773      2.444922
      2.242607      0.247102      3.532333      3.144857      2.877224      2.471018
      2.278038      0.249698      3.586212      3.194747      2.925676      2.496976
      2.313469      0.252280      3.640092      3.244638      2.974128      2.522800
      2.348900      0.254849      3.693971      3.294529      3.022579      2.548493
      2.384331      0.257406      3.747851      3.344419      3.071031      2.574057
      2.419762      0.259949      3.801730      3.394310      3.119482      2.599494
      2.455193      0.262481      3.855609      3.444200      3.167934      2.624808
      2.490624      0.265000      3.909489      3.494091      3.216385      2.650000
      2.526055      0.267507      3.963368      3.543981      3.264837      2.675073
      2.561486      0.270003      4.017248      3.593872      3.313289      2.700029
      2.596917      0.272487      4.071127      3.643763      3.361740      2.724870
      2.632348      0.274960      4.125006      3.693653      3.410192      2.749599
      2.667779      0.277422      4.178886      3.743544      3.458643      2.774216
      2.703210      0.279873      4.232765      3.793434      3.507095      2.798725
      2.738641      0.282313      4.286645      3.843325      3.555546      2.823128
      2.774072      0.284742      4.340524      3.893215      3.603998      2.847425
      2.809503      0.287162      4.394404      3.943106      3.652450      2.871619
      2.844934      0.289571      4.448283      3.992997      3.700901      2.895711
      2.880365      0.291970      4.502162      4.042887      3.749353      2.919704
      2.915796      0.294360      4.556042      4.092778      3.797804      2.943598
      2.951227      0.296740      4.609921      4.142668      3.846256      2.967396
      2.986658      0.299110      4.663801      4.192559      3.894708      2.991099
      3.022089      0.301471      4.717680      4.242449      3.943159      3.014708
