  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.34828
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      8.726480      0.611317     13.461085     12.357275     11.858704      6.113170
      8.761911      0.612971     13.515509     12.407524     11.907655      6.129706
      8.797342      0.614622     13.569940     12.457773     11.956606      6.146220
      8.832773      0.616271     13.624379     12.508022     12.005557      6.162711
      8.868204      0.617918     13.678825     12.558271     12.054508      6.179180
      8.903635      0.619563     13.733278     12.608520     12.103459      6.195628
      8.939066      0.621205     13.787738     12.658769     12.152409      6.212053
      8.974497      0.622846     13.842207     12.709018     12.201360      6.228457
      9.009928      0.624484     13.896682     12.759267     12.250311      6.244840
      9.045359      0.626120     13.951165     12.809516     12.299262      6.261201
      9.080790      0.627754     14.005656     12.859765     12.348213      6.277540
      9.116221      0.629386     14.060155     12.910014     12.397164      6.293859
      9.151652      0.631016     14.114662     12.960263     12.446115      6.310156
      9.187083      0.632643     14.169176     13.010512     12.495066      6.326432
      9.222514      0.634269     14.223699     13.060761     12.544017      6.342687
      9.257945      0.635892     14.278229     13.111010     12.592967      6.358922
      9.293376      0.637514     14.332768     13.161259     12.641918      6.375136
      9.328807      0.639133     14.387315     13.211508     12.690869      6.391329
      9.364238      0.640750     14.441870     13.261757     12.739820      6.407501
      9.399669      0.642365     14.496433     13.312006     12.788771      6.423654
      9.435100      0.643979     14.551004     13.362255     12.837722      6.439786
      9.470531      0.645590     14.605585     13.412504     12.886673      6.455898
      9.505962      0.647199     14.660173     13.462753     12.935624      6.471989
      9.541393      0.648806     14.714770     13.513002     12.984575      6.488061
      9.576824      0.650411     14.769376     13.563251     13.033525      6.504113
      9.612255      0.652015     14.823990     13.613500     13.082476      6.520145
      9.647686      0.653616     14.878613     13.663749     13.131427      6.536158
      9.683117      0.655215     14.933245     13.713998     13.180378      6.552151
      9.718548      0.656812     14.987886     13.764247     13.229329      6.568124
      9.753979      0.658408     15.042536     13.814496     13.278280      6.584078
      9.789410      0.660001     15.097194     13.864745     13.327231      6.600013
      9.824841      0.661593     15.151862     13.914994     13.376182      6.615928
      9.860272      0.663182     15.206539     13.965243     13.425133      6.631824
      9.895703      0.664770     15.261224     14.015492     13.474083      6.647702
      9.931134      0.666356     15.315919     14.065742     13.523034      6.663560
      9.966565      0.667940     15.370624     14.115991     13.571985      6.679399
     10.001996      0.669522     15.425337     14.166240     13.620936      6.695220
     10.037427      0.671102     15.480060     14.216489     13.669887      6.711022
     10.072858      0.672681     15.534793     14.266738     13.718838      6.726806
     10.108289      0.674257     15.589535     14.316987     13.767789      6.742571
     10.143720      0.675832     15.644286     14.367236     13.816740      6.758317
     10.179151      0.677405     15.699047     14.417485     13.865691      6.774046
     10.214582      0.678976     15.753818     14.467734     13.914641      6.789756
     10.250013      0.680545     15.808599     14.517983     13.963592      6.805448
     10.285444      0.682112     15.863389     14.568232     14.012543      6.821121
     10.320875      0.683678     15.918189     14.618481     14.061494      6.836777
     10.356306      0.685242     15.972999     14.668730     14.110445      6.852415
     10.391737      0.686804     16.027818     14.718979     14.159396      6.868035
     10.427168      0.688364     16.082648     14.769228     14.208347      6.883638
     10.462599      0.689922     16.137488     14.819477     14.257298      6.899222
     10.498030      0.691479     16.192338     14.869726     14.306249      6.914789
     10.533461      0.693034     16.247198     14.919975     14.355199      6.930339
     10.568892      0.694587     16.302068     14.970224     14.404150      6.945871
     10.604323      0.696139     16.356949     15.020473     14.453101      6.961386
     10.639754      0.697688     16.411839     15.070722     14.502052      6.976884
     10.675185      0.699236     16.466741     15.120971     14.551003      6.992364
     10.710616      0.700783     16.521652     15.171220     14.599954      7.007827
     10.746047      0.702327     16.576574     15.221469     14.648905      7.023273
     10.781478      0.703870     16.631506     15.271718     14.697856      7.038703
     10.816909      0.705411     16.686449     15.321967     14.746807      7.054115
     10.852340      0.706951     16.741403     15.372216     14.795757      7.069510
     10.887771      0.708489     16.796367     15.422465     14.844708      7.084889
     10.923202      0.710025     16.851342     15.472714     14.893659      7.100251
     10.958633      0.711560     16.906328     15.522963     14.942610      7.115597
     10.994064      0.713093     16.961324     15.573212     14.991561      7.130926
     11.029495      0.714624     17.016332     15.623461     15.040512      7.146238
     11.064926      0.716153     17.071350     15.673710     15.089463      7.161535
     11.100357      0.717681     17.126379     15.723959     15.138414      7.176814
