  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.12759
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.270610      1.447656      1.831420      1.000000
      0.612781      0.104050      1.281945      1.450583      1.808318      1.040505
      0.648212      0.108024      1.292213      1.453199      1.788228      1.080236
      0.683643      0.111925      1.301557      1.455553      1.770595      1.119249
      0.719074      0.115759      1.310097      1.457681      1.754995      1.157594
      0.754505      0.119531      1.317932      1.459615      1.741096      1.195314
      0.789936      0.123245      1.325147      1.461380      1.728634      1.232448
      0.825367      0.126903      1.331811      1.462997      1.717397      1.269030
      0.860798      0.130509      1.337986      1.464484      1.707213      1.305093
      0.896229      0.134066      1.343724      1.465856      1.697940      1.340664
      0.931660      0.137577      1.349069      1.467126      1.689461      1.375769
      0.967091      0.141043      1.354061      1.468305      1.681679      1.410432
      1.002522      0.144467      1.358733      1.469402      1.674512      1.444674
      1.037953      0.147851      1.363115      1.470426      1.667888      1.478515
      1.073384      0.151197      1.367233      1.471384      1.661748      1.511973
      1.108815      0.154506      1.371111      1.472281      1.656042      1.545064
      1.144246      0.157781      1.374769      1.473124      1.650725      1.577805
      1.179677      0.161021      1.378225      1.473917      1.645758      1.610210
      1.215108      0.164229      1.381495      1.474665      1.641108      1.642292
      1.250539      0.167406      1.384594      1.475371      1.636746      1.674064
      1.285970      0.170554      1.387536      1.476039      1.632645      1.705537
      1.321401      0.173672      1.390331      1.476671      1.628783      1.736722
      1.356832      0.176763      1.392990      1.477271      1.625140      1.767629
      1.392263      0.179827      1.395524      1.477841      1.621697      1.798269
      1.427694      0.182865      1.397940      1.478383      1.618438      1.828650
      1.463125      0.185878      1.400247      1.478899      1.615349      1.858780
      1.498556      0.188867      1.402452      1.479391      1.612418      1.888669
      1.533987      0.191832      1.404562      1.479861      1.609631      1.918322
      1.569418      0.194775      1.406582      1.480309      1.606980      1.947749
      1.604849      0.197695      1.408519      1.480739      1.604453      1.976954
      1.640280      0.200595      1.410377      1.481149      1.602044      2.005945
      1.675711      0.203473      1.412161      1.481543      1.599743      2.034729
      1.711142      0.206331      1.413875      1.481921      1.597543      2.063310
      1.746573      0.209169      1.415524      1.482283      1.595438      2.091695
      1.782004      0.211989      1.417111      1.482631      1.593423      2.119888
      1.817435      0.214789      1.418639      1.482966      1.591490      2.147895
      1.852866      0.217572      1.420112      1.483288      1.589636      2.175721
      1.888297      0.220337      1.421533      1.483598      1.587856      2.203369
      1.923728      0.223085      1.422904      1.483897      1.586145      2.230846
      1.959159      0.225815      1.424227      1.484185      1.584499      2.258154
      1.994590      0.228530      1.425507      1.484463      1.582915      2.285298
      2.030021      0.231228      1.426743      1.484732      1.581389      2.312282
      2.065452      0.233911      1.427940      1.484991      1.579919      2.339109
      2.100883      0.236578      1.429097      1.485242      1.578501      2.365784
      2.136314      0.239231      1.430219      1.485484      1.577132      2.392308
      2.171745      0.241869      1.431305      1.485719      1.575810      2.418687
      2.207176      0.244492      1.432358      1.485946      1.574532      2.444922
      2.242607      0.247102      1.433379      1.486166      1.573297      2.471018
      2.278038      0.249698      1.434370      1.486379      1.572102      2.496976
      2.313469      0.252280      1.435332      1.486586      1.570946      2.522800
      2.348900      0.254849      1.436266      1.486786      1.569826      2.548493
      2.384331      0.257406      1.437173      1.486981      1.568741      2.574057
      2.419762      0.259949      1.438055      1.487170      1.567689      2.599494
      2.455193      0.262481      1.438913      1.487353      1.566669      2.624808
      2.490624      0.265000      1.439747      1.487532      1.565679      2.650000
