  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.26552
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.800000      0.600000      1.000000
      0.104050      1.053338      0.849174      0.647453      1.040505
      0.108024      1.106675      0.898347      0.694906      1.080236
      0.111925      1.160013      0.947521      0.742359      1.119249
      0.115759      1.213351      0.996695      0.789812      1.157594
      0.119531      1.266689      1.045868      0.837265      1.195314
      0.123245      1.320026      1.095042      0.884718      1.232448
      0.126903      1.373364      1.144216      0.932171      1.269030
      0.130509      1.426702      1.193389      0.979624      1.305093
      0.134066      1.480039      1.242563      1.027077      1.340664
      0.137577      1.533377      1.291737      1.074530      1.375769
      0.141043      1.586715      1.340910      1.121983      1.410432
      0.144467      1.640053      1.390084      1.169436      1.444674
      0.147851      1.693390      1.439258      1.216889      1.478515
      0.151197      1.746728      1.488431      1.264342      1.511973
      0.154506      1.800066      1.537605      1.311795      1.545064
      0.157781      1.853403      1.586779      1.359248      1.577805
      0.161021      1.906741      1.635952      1.406700      1.610210
      0.164229      1.960079      1.685126      1.454153      1.642292
      0.167406      2.013416      1.734300      1.501606      1.674064
      0.170554      2.066754      1.783473      1.549059      1.705537
      0.173672      2.120092      1.832647      1.596512      1.736722
      0.176763      2.173430      1.881821      1.643965      1.767629
      0.179827      2.226767      1.930994      1.691418      1.798269
      0.182865      2.280105      1.980168      1.738871      1.828650
      0.185878      2.333443      2.029342      1.786324      1.858780
      0.188867      2.386780      2.078515      1.833777      1.888669
      0.191832      2.440118      2.127689      1.881230      1.918322
      0.194775      2.493456      2.176863      1.928683      1.947749
      0.197695      2.546794      2.226036      1.976136      1.976954
      0.200595      2.600131      2.275210      2.023589      2.005945
      0.203473      2.653469      2.324384      2.071042      2.034729
      0.206331      2.706807      2.373557      2.118495      2.063310
      0.209169      2.760144      2.422731      2.165948      2.091695
      0.211989      2.813482      2.471905      2.213401      2.119888
      0.214789      2.866820      2.521078      2.260854      2.147895
      0.217572      2.920158      2.570252      2.308307      2.175721
      0.220337      2.973495      2.619426      2.355760      2.203369
      0.223085      3.026833      2.668599      2.403213      2.230846
      0.225815      3.080171      2.717773      2.450666      2.258154
      0.228530      3.133508      2.766947      2.498119      2.285298
      0.231228      3.186846      2.816120      2.545572      2.312282
      0.233911      3.240184      2.865294      2.593025      2.339109
      0.236578      3.293522      2.914468      2.640478      2.365784
      0.239231      3.346859      2.963641      2.687931      2.392308
      0.241869      3.400197      3.012815      2.735384      2.418687
      0.244492      3.453535      3.061989      2.782837      2.444922
      0.247102      3.506872      3.111162      2.830290      2.471018
      0.249698      3.560210      3.160336      2.877743      2.496976
      0.252280      3.613548      3.209510      2.925196      2.522800
      0.254849      3.666885      3.258683      2.972649      2.548493
      0.257406      3.720223      3.307857      3.020101      2.574057
      0.259949      3.773561      3.357031      3.067554      2.599494
      0.262481      3.826899      3.406204      3.115007      2.624808
      0.265000      3.880236      3.455378      3.162460      2.650000
      0.267507      3.933574      3.504552      3.209913      2.675073
      0.270003      3.986912      3.553725      3.257366      2.700029
      0.272487      4.040249      3.602899      3.304819      2.724870
      0.274960      4.093587      3.652073      3.352272      2.749599
      0.277422      4.146925      3.701247      3.399725      2.774216
      0.279873      4.200263      3.750420      3.447178      2.798725
      0.282313      4.253600      3.799594      3.494631      2.823128
      0.284742      4.306938      3.848768      3.542084      2.847425
      0.287162      4.360276      3.897941      3.589537      2.871619
      0.289571      4.413613      3.947115      3.636990      2.895711
      0.291970      4.466951      3.996289      3.684443      2.919704
      0.294360      4.520289      4.045462      3.731896      2.943598
      0.296740      4.573627      4.094636      3.779349      2.967396
      0.299110      4.626964      4.143810      3.826802      2.991099
      0.301471      4.680302      4.192983      3.874255      3.014708
      0.303823      4.733640      4.242157      3.921708      3.038225
      0.306165      4.786977      4.291331      3.969161      3.061652
      0.308499      4.840315      4.340504      4.016614      3.084989
      0.310824      4.893653      4.389678      4.064067      3.108238
