  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.34828
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.323573      1.535270      1.994144      1.000000
      0.612781      0.104050      1.332636      1.533186      1.956871      1.040505
      0.648212      0.108024      1.340813      1.531334      1.924826      1.080236
      0.683643      0.111925      1.348228      1.529678      1.896981      1.119249
      0.719074      0.115759      1.354984      1.528188      1.872562      1.157594
      0.754505      0.119531      1.361163      1.526841      1.850974      1.195314
      0.789936      0.123245      1.366838      1.525616      1.831750      1.232448
      0.825367      0.126903      1.372067      1.524499      1.814522      1.269030
      0.860798      0.130509      1.376900      1.523475      1.798996      1.305093
      0.896229      0.134066      1.381382      1.522533      1.784930      1.340664
      0.931660      0.137577      1.385549      1.521663      1.772129      1.375769
      0.967091      0.141043      1.389433      1.520859      1.760428      1.410432
      1.002522      0.144467      1.393062      1.520112      1.749692      1.444674
      1.037953      0.147851      1.396460      1.519416      1.739806      1.478515
      1.073384      0.151197      1.399649      1.518767      1.730673      1.511973
      1.108815      0.154506      1.402648      1.518160      1.722210      1.545064
      1.144246      0.157781      1.405472      1.517591      1.714346      1.577805
      1.179677      0.161021      1.408138      1.517057      1.707020      1.610210
      1.215108      0.164229      1.410657      1.516554      1.700178      1.642292
      1.250539      0.167406      1.413041      1.516080      1.693774      1.674064
      1.285970      0.170554      1.415302      1.515632      1.687766      1.705537
      1.321401      0.173672      1.417448      1.515209      1.682121      1.736722
      1.356832      0.176763      1.419488      1.514808      1.676804      1.767629
      1.392263      0.179827      1.421429      1.514428      1.671790      1.798269
      1.427694      0.182865      1.423280      1.514066      1.667051      1.828650
      1.463125      0.185878      1.425045      1.513722      1.662568      1.858780
      1.498556      0.188867      1.426730      1.513395      1.658318      1.888669
      1.533987      0.191832      1.428342      1.513083      1.654286      1.918322
      1.569418      0.194775      1.429884      1.512785      1.650453      1.947749
      1.604849      0.197695      1.431361      1.512500      1.646806      1.976954
      1.640280      0.200595      1.432777      1.512228      1.643332      2.005945
      1.675711      0.203473      1.434136      1.511968      1.640019      2.034729
      1.711142      0.206331      1.435441      1.511718      1.636855      2.063310
      1.746573      0.209169      1.436696      1.511478      1.633831      2.091695
      1.782004      0.211989      1.437902      1.511248      1.630938      2.119888
      1.817435      0.214789      1.439064      1.511028      1.628167      2.147895
      1.852866      0.217572      1.440182      1.510815      1.625511      2.175721
      1.888297      0.220337      1.441261      1.510611      1.622963      2.203369
      1.923728      0.223085      1.442301      1.510414      1.620516      2.230846
      1.959159      0.225815      1.443305      1.510224      1.618165      2.258154
      1.994590      0.228530      1.444275      1.510042      1.615904      2.285298
      2.030021      0.231228      1.445212      1.509865      1.613728      2.312282
      2.065452      0.233911      1.446118      1.509695      1.611632      2.339109
      2.100883      0.236578      1.446994      1.509530      1.609611      2.365784
      2.136314      0.239231      1.447843      1.509371      1.607663      2.392308
      2.171745      0.241869      1.448665      1.509217      1.605783      2.418687
      2.207176      0.244492      1.449461      1.509069      1.603967      2.444922
      2.242607      0.247102      1.450233      1.508924      1.602212      2.471018
      2.278038      0.249698      1.450982      1.508785      1.600516      2.496976
      2.313469      0.252280      1.451708      1.508649      1.598875      2.522800
      2.348900      0.254849      1.452414      1.508518      1.597287      2.548493
      2.384331      0.257406      1.453099      1.508391      1.595749      2.574057
      2.419762      0.259949      1.453764      1.508267      1.594259      2.599494
      2.455193      0.262481      1.454411      1.508147      1.592815      2.624808
      2.490624      0.265000      1.455040      1.508031      1.591414      2.650000
      2.526055      0.267507      1.455652      1.507918      1.590055      2.675073
      2.561486      0.270003      1.456248      1.507808      1.588735      2.700029
      2.596917      0.272487      1.456828      1.507701      1.587454      2.724870
      2.632348      0.274960      1.457392      1.507596      1.586209      2.749599
      2.667779      0.277422      1.457942      1.507495      1.584999      2.774216
      2.703210      0.279873      1.458478      1.507396      1.583823      2.798725
      2.738641      0.282313      1.459001      1.507300      1.582679      2.823128
      2.774072      0.284742      1.459510      1.507206      1.581565      2.847425
      2.809503      0.287162      1.460007      1.507115      1.580482      2.871619
      2.844934      0.289571      1.460492      1.507026      1.579426      2.895711
      2.880365      0.291970      1.460965      1.506939      1.578398      2.919704
      2.915796      0.294360      1.461428      1.506855      1.577396      2.943598
      2.951227      0.296740      1.461879      1.506772      1.576420      2.967396
      2.986658      0.299110      1.462320      1.506691      1.575468      2.991099
      3.022089      0.301471      1.462751      1.506612      1.574539      3.014708
      3.057520      0.303823      1.463172      1.506535      1.573633      3.038225
      3.092951      0.306165      1.463583      1.506460      1.572748      3.061652
      3.128382      0.308499      1.463986      1.506387      1.571885      3.084989
      3.163813      0.310824      1.464380      1.506315      1.571042      3.108238
      3.199244      0.313140      1.464765      1.506245      1.570218      3.131401
      3.234675      0.315448      1.465142      1.506176      1.569413      3.154478
      3.270106      0.317747      1.465511      1.506109      1.568627      3.177471
      3.305537      0.320038      1.465872      1.506043      1.567858      3.200382
      3.340968      0.322321      1.466226      1.505979      1.567106      3.223210
      3.376399      0.324596      1.466572      1.505916      1.566371      3.245958
      3.411830      0.326863      1.466912      1.505854      1.565651      3.268627
      3.447261      0.329122      1.467244      1.505794      1.564947      3.291217
      3.482692      0.331373      1.467571      1.505735      1.564258      3.313730
      3.518123      0.333617      1.467890      1.505677      1.563584      3.336167
      3.553554      0.335853      1.468203      1.505620      1.562923      3.358529
      3.588985      0.338082      1.468511      1.505564      1.562276      3.380816
      3.624416      0.340303      1.468812      1.505509      1.561642      3.403030
      3.659847      0.342517      1.469108      1.505456      1.561021      3.425172
      3.695278      0.344724      1.469398      1.505403      1.560413      3.447243
      3.730709      0.346924      1.469683      1.505352      1.559816      3.469243
      3.766140      0.349117      1.469962      1.505301      1.559231      3.491173
      3.801571      0.351304      1.470237      1.505252      1.558658      3.513035
      3.837002      0.353483      1.470506      1.505203      1.558095      3.534829
      3.872433      0.355656      1.470771      1.505155      1.557543      3.556556
      3.907864      0.357822      1.471031      1.505108      1.557001      3.578217
      3.943295      0.359981      1.471286      1.505062      1.556470      3.599813
      3.978726      0.362134      1.471537      1.505017      1.555948      3.621344
      4.014157      0.364281      1.471783      1.504973      1.555436      3.642811
      4.049588      0.366422      1.472026      1.504929      1.554934      3.664215
      4.085019      0.368556      1.472264      1.504886      1.554440      3.685557
      4.120450      0.370684      1.472498      1.504844      1.553955      3.706837
      4.155881      0.372806      1.472728      1.504803      1.553478      3.728057
      4.191312      0.374922      1.472954      1.504762      1.553010      3.749216
      4.226743      0.377032      1.473177      1.504722      1.552550      3.770315
      4.262174      0.379136      1.473396      1.504682      1.552098      3.791356
      4.297605      0.381234      1.473612      1.504644      1.551654      3.812338
      4.333036      0.383326      1.473824      1.504606      1.551217      3.833263
      4.368467      0.385413      1.474032      1.504568      1.550788      3.854131
      4.403898      0.387494      1.474238      1.504531      1.550366      3.874942
      4.439329      0.389570      1.474440      1.504495      1.549950      3.895698
      4.474760      0.391640      1.474639      1.504459      1.549542      3.916399
      4.510191      0.393705      1.474835      1.504424      1.549140      3.937045
      4.545622      0.395764      1.475027      1.504390      1.548744      3.957637
      4.581053      0.397818      1.475217      1.504356      1.548355      3.978176
      4.616484      0.399866      1.475404      1.504322      1.547972      3.998662
      4.651915      0.401910      1.475589      1.504289      1.547595      4.019095
      4.687346      0.403948      1.475770      1.504257      1.547224      4.039477
      4.722777      0.405981      1.475949      1.504225      1.546859      4.059807
      4.758208      0.408009      1.476125      1.504193      1.546499      4.080087
      4.793639      0.410032      1.476299      1.504162      1.546145      4.100316
      4.829070      0.412050      1.476470      1.504131      1.545796      4.120495
      4.864501      0.414063      1.476639      1.504101      1.545452      4.140626
      4.899932      0.416071      1.476805      1.504071      1.545114      4.160707
