  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.56897
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      0.577350      0.100000      1.000000      0.800000      0.600000      1.000000
      0.612781      0.104050      1.056317      0.853117      0.652945      1.040505
      0.648212      0.108024      1.112634      0.906233      0.705891      1.080236
      0.683643      0.111925      1.168951      0.959350      0.758836      1.119249
      0.719074      0.115759      1.225269      1.012466      0.811781      1.157594
      0.754505      0.119531      1.281586      1.065583      0.864727      1.195314
      0.789936      0.123245      1.337903      1.118700      0.917672      1.232448
      0.825367      0.126903      1.394220      1.171816      0.970617      1.269030
      0.860798      0.130509      1.450537      1.224933      1.023563      1.305093
      0.896229      0.134066      1.506854      1.278050      1.076508      1.340664
      0.931660      0.137577      1.563171      1.331166      1.129453      1.375769
      0.967091      0.141043      1.619488      1.384283      1.182399      1.410432
      1.002522      0.144467      1.675806      1.437399      1.235344      1.444674
      1.037953      0.147851      1.732123      1.490516      1.288289      1.478515
      1.073384      0.151197      1.788440      1.543633      1.341235      1.511973
      1.108815      0.154506      1.844757      1.596749      1.394180      1.545064
      1.144246      0.157781      1.901074      1.649866      1.447125      1.577805
      1.179677      0.161021      1.957391      1.702983      1.500071      1.610210
      1.215108      0.164229      2.013708      1.756099      1.553016      1.642292
      1.250539      0.167406      2.070025      1.809216      1.605961      1.674064
      1.285970      0.170554      2.126343      1.862332      1.658907      1.705537
      1.321401      0.173672      2.182660      1.915449      1.711852      1.736722
      1.356832      0.176763      2.238977      1.968566      1.764797      1.767629
      1.392263      0.179827      2.295294      2.021682      1.817743      1.798269
      1.427694      0.182865      2.351611      2.074799      1.870688      1.828650
      1.463125      0.185878      2.407928      2.127916      1.923633      1.858780
      1.498556      0.188867      2.464245      2.181032      1.976579      1.888669
      1.533987      0.191832      2.520562      2.234149      2.029524      1.918322
      1.569418      0.194775      2.576880      2.287265      2.082469      1.947749
      1.604849      0.197695      2.633197      2.340382      2.135415      1.976954
      1.640280      0.200595      2.689514      2.393499      2.188360      2.005945
      1.675711      0.203473      2.745831      2.446615      2.241305      2.034729
      1.711142      0.206331      2.802148      2.499732      2.294251      2.063310
      1.746573      0.209169      2.858465      2.552849      2.347196      2.091695
      1.782004      0.211989      2.914782      2.605965      2.400141      2.119888
      1.817435      0.214789      2.971099      2.659082      2.453087      2.147895
      1.852866      0.217572      3.027417      2.712198      2.506032      2.175721
