  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.87241
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.449361      1.743355      2.380615      1.000000
      0.612781      0.104050      1.452196      1.727153      2.302458      1.040505
      0.648212      0.108024      1.454730      1.712974      2.237044      1.080236
      0.683643      0.111925      1.457009      1.700462      2.181491      1.119249
      0.719074      0.115759      1.459069      1.689337      2.133725      1.157594
      0.754505      0.119531      1.460941      1.679383      2.092217      1.195314
      0.789936      0.123245      1.462650      1.670423      2.055811      1.232448
      0.825367      0.126903      1.464215      1.662315      2.023623      1.269030
      0.860798      0.130509      1.465654      1.654944      1.994958      1.305093
      0.896229      0.134066      1.466982      1.648214      1.969269      1.340664
      0.931660      0.137577      1.468211      1.642043      1.946115      1.375769
      0.967091      0.141043      1.469352      1.636366      1.925139      1.410432
      1.002522      0.144467      1.470414      1.631125      1.906046      1.444674
      1.037953      0.147851      1.471404      1.626273      1.888595      1.478515
      1.073384      0.151197      1.472331      1.621766      1.872582      1.511973
      1.108815      0.154506      1.473199      1.617570      1.857836      1.545064
      1.144246      0.157781      1.474015      1.613654      1.844213      1.577805
      1.179677      0.161021      1.474782      1.609990      1.831590      1.610210
      1.215108      0.164229      1.475505      1.606555      1.819859      1.642292
      1.250539      0.167406      1.476188      1.603328      1.808930      1.674064
      1.285970      0.170554      1.476834      1.600291      1.798724      1.705537
      1.321401      0.173672      1.477446      1.597427      1.789170      1.736722
      1.356832      0.176763      1.478026      1.594722      1.780208      1.767629
      1.392263      0.179827      1.478578      1.592164      1.771785      1.798269
      1.427694      0.182865      1.479102      1.589740      1.763854      1.828650
      1.463125      0.185878      1.479601      1.587440      1.756372      1.858780
      1.498556      0.188867      1.480077      1.585255      1.749303      1.888669
      1.533987      0.191832      1.480531      1.583177      1.742614      1.918322
      1.569418      0.194775      1.480965      1.581197      1.736274      1.947749
      1.604849      0.197695      1.481380      1.579310      1.730257      1.976954
      1.640280      0.200595      1.481777      1.577508      1.724539      2.005945
      1.675711      0.203473      1.482158      1.575787      1.719098      2.034729
      1.711142      0.206331      1.482523      1.574140      1.713914      2.063310
      1.746573      0.209169      1.482874      1.572563      1.708970      2.091695
      1.782004      0.211989      1.483210      1.571052      1.704249      2.119888
      1.817435      0.214789      1.483534      1.569602      1.699737      2.147895
      1.852866      0.217572      1.483846      1.568211      1.695420      2.175721
      1.888297      0.220337      1.484145      1.566874      1.691286      2.203369
      1.923728      0.223085      1.484434      1.565588      1.687323      2.230846
      1.959159      0.225815      1.484713      1.564351      1.683521      2.258154
      1.994590      0.228530      1.484982      1.563160      1.679870      2.285298
      2.030021      0.231228      1.485241      1.562012      1.676361      2.312282
      2.065452      0.233911      1.485492      1.560905      1.672987      2.339109
      2.100883      0.236578      1.485735      1.559837      1.669740      2.365784
      2.136314      0.239231      1.485969      1.558806      1.666612      2.392308
      2.171745      0.241869      1.486196      1.557810      1.663597      2.418687
      2.207176      0.244492      1.486415      1.556846      1.660690      2.444922
      2.242607      0.247102      1.486628      1.555915      1.657884      2.471018
      2.278038      0.249698      1.486834      1.555013      1.655174      2.496976
      2.313469      0.252280      1.487034      1.554140      1.652556      2.522800
      2.348900      0.254849      1.487228      1.553295      1.650024      2.548493
      2.384331      0.257406      1.487416      1.552475      1.647576      2.574057
      2.419762      0.259949      1.487599      1.551680      1.645206      2.599494
      2.455193      0.262481      1.487776      1.550909      1.642911      2.624808
      2.490624      0.265000      1.487949      1.550161      1.640687      2.650000
      2.526055      0.267507      1.488117      1.549434      1.638531      2.675073
      2.561486      0.270003      1.488280      1.548728      1.636441      2.700029
      2.596917      0.272487      1.488438      1.548042      1.634413      2.724870
      2.632348      0.274960      1.488593      1.547375      1.632444      2.749599
      2.667779      0.277422      1.488743      1.546726      1.630532      2.774216
      2.703210      0.279873      1.488890      1.546095      1.628674      2.798725
      2.738641      0.282313      1.489032      1.545480      1.626868      2.823128
      2.774072      0.284742      1.489171      1.544882      1.625113      2.847425
      2.809503      0.287162      1.489307      1.544299      1.623405      2.871619
      2.844934      0.289571      1.489439      1.543731      1.621744      2.895711
      2.880365      0.291970      1.489568      1.543178      1.620126      2.919704
      2.915796      0.294360      1.489694      1.542638      1.618551      2.943598
      2.951227      0.296740      1.489817      1.542112      1.617017      2.967396
      2.986658      0.299110      1.489937      1.541599      1.615522      2.991099
      3.022089      0.301471      1.490054      1.541098      1.614064      3.014708
      3.057520      0.303823      1.490169      1.540608      1.612643      3.038225
      3.092951      0.306165      1.490281      1.540131      1.611257      3.061652
      3.128382      0.308499      1.490390      1.539664      1.609905      3.084989
      3.163813      0.310824      1.490497      1.539209      1.608585      3.108238
      3.199244      0.313140      1.490601      1.538763      1.607296      3.131401
      3.234675      0.315448      1.490704      1.538328      1.606038      3.154478
      3.270106      0.317747      1.490804      1.537902      1.604809      3.177471
      3.305537      0.320038      1.490902      1.537485      1.603608      3.200382
      3.340968      0.322321      1.490998      1.537078      1.602434      3.223210
      3.376399      0.324596      1.491092      1.536679      1.601286      3.245958
      3.411830      0.326863      1.491184      1.536289      1.600164      3.268627
