  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.62414
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.389777      1.644789      2.197550      1.000000
      0.612781      0.104050      1.395707      1.635660      2.140009      1.040505
      0.648212      0.108024      1.401032      1.627614      2.091237      1.080236
      0.683643      0.111925      1.405839      1.620469      2.049373      1.119249
      0.719074      0.115759      1.410201      1.614082      2.013045      1.157594
      0.754505      0.119531      1.414176      1.608337      1.981224      1.195314
      0.789936      0.123245      1.417815      1.603144      1.953119      1.232448
      0.825367      0.126903      1.421158      1.598426      1.928116      1.269030
      0.860798      0.130509      1.424239      1.594120      1.905728      1.305093
      0.896229      0.134066      1.427088      1.590176      1.885566      1.340664
      0.931660      0.137577      1.429731      1.586548      1.867312      1.375769
      0.967091      0.141043      1.432189      1.583202      1.850709      1.410432
      1.002522      0.144467      1.434481      1.580104      1.835541      1.444674
      1.037953      0.147851      1.436623      1.577229      1.821631      1.478515
      1.073384      0.151197      1.438630      1.574553      1.808829      1.511973
      1.108815      0.154506      1.440513      1.572056      1.797007      1.545064
      1.144246      0.157781      1.442284      1.569721      1.786056      1.577805
      1.179677      0.161021      1.443953      1.567533      1.775885      1.610210
      1.215108      0.164229      1.445528      1.565478      1.766411      1.642292
      1.250539      0.167406      1.447016      1.563544      1.757567      1.674064
      1.285970      0.170554      1.448426      1.561721      1.749291      1.705537
      1.321401      0.173672      1.449763      1.560000      1.741531      1.736722
      1.356832      0.176763      1.451032      1.558373      1.734239      1.767629
      1.392263      0.179827      1.452238      1.556831      1.727374      1.798269
      1.427694      0.182865      1.453387      1.555368      1.720900      1.828650
      1.463125      0.185878      1.454481      1.553979      1.714785      1.858780
      1.498556      0.188867      1.455525      1.552658      1.708999      1.888669
      1.533987      0.191832      1.456523      1.551400      1.703517      1.918322
      1.569418      0.194775      1.457477      1.550201      1.698315      1.947749
      1.604849      0.197695      1.458389      1.549056      1.693372      1.976954
      1.640280      0.200595      1.459264      1.547963      1.688670      2.005945
      1.675711      0.203473      1.460102      1.546917      1.684191      2.034729
      1.711142      0.206331      1.460907      1.545916      1.679919      2.063310
      1.746573      0.209169      1.461680      1.544957      1.675842      2.091695
      1.782004      0.211989      1.462422      1.544036      1.671945      2.119888
      1.817435      0.214789      1.463137      1.543153      1.668217      2.147895
      1.852866      0.217572      1.463825      1.542305      1.664647      2.175721
      1.888297      0.220337      1.464488      1.541489      1.661226      2.203369
      1.923728      0.223085      1.465126      1.540704      1.657944      2.230846
      1.959159      0.225815      1.465743      1.539948      1.654792      2.258154
      1.994590      0.228530      1.466338      1.539220      1.651765      2.285298
      2.030021      0.231228      1.466912      1.538518      1.648853      2.312282
      2.065452      0.233911      1.467467      1.537841      1.646051      2.339109
      2.100883      0.236578      1.468004      1.537187      1.643352      2.365784
      2.136314      0.239231      1.468524      1.536555      1.640752      2.392308
      2.171745      0.241869      1.469027      1.535944      1.638244      2.418687
      2.207176      0.244492      1.469514      1.535354      1.635824      2.444922
      2.242607      0.247102      1.469986      1.534782      1.633487      2.471018
      2.278038      0.249698      1.470444      1.534229      1.631229      2.496976
      2.313469      0.252280      1.470887      1.533693      1.629046      2.522800
      2.348900      0.254849      1.471318      1.533173      1.626935      2.548493
      2.384331      0.257406      1.471736      1.532670      1.624892      2.574057
      2.419762      0.259949      1.472142      1.532181      1.622913      2.599494
      2.455193      0.262481      1.472537      1.531707      1.620996      2.624808
      2.490624      0.265000      1.472921      1.531246      1.619138      2.650000
      2.526055      0.267507      1.473294      1.530799      1.617337      2.675073
      2.561486      0.270003      1.473657      1.530365      1.615588      2.700029
      2.596917      0.272487      1.474010      1.529942      1.613892      2.724870
      2.632348      0.274960      1.474354      1.529531      1.612244      2.749599
      2.667779      0.277422      1.474689      1.529131      1.610643      2.774216
      2.703210      0.279873      1.475015      1.528742      1.609088      2.798725
      2.738641      0.282313      1.475333      1.528363      1.607575      2.823128
      2.774072      0.284742      1.475643      1.527994      1.606104      2.847425
      2.809503      0.287162      1.475945      1.527635      1.604673      2.871619
      2.844934      0.289571      1.476240      1.527284      1.603279      2.895711
      2.880365      0.291970      1.476528      1.526943      1.601922      2.919704
      2.915796      0.294360      1.476808      1.526609      1.600601      2.943598
      2.951227      0.296740      1.477082      1.526284      1.599313      2.967396
      2.986658      0.299110      1.477350      1.525967      1.598058      2.991099
      3.022089      0.301471      1.477612      1.525657      1.596834      3.014708
      3.057520      0.303823      1.477867      1.525355      1.595640      3.038225
      3.092951      0.306165      1.478117      1.525060      1.594476      3.061652
      3.128382      0.308499      1.478362      1.524771      1.593339      3.084989
      3.163813      0.310824      1.478600      1.524489      1.592230      3.108238
      3.199244      0.313140      1.478834      1.524214      1.591146      3.131401
      3.234675      0.315448      1.479063      1.523944      1.590088      3.154478
      3.270106      0.317747      1.479286      1.523681      1.589054      3.177471
      3.305537      0.320038      1.479505      1.523423      1.588043      3.200382
      3.340968      0.322321      1.479720      1.523171      1.587055      3.223210
      3.376399      0.324596      1.479930      1.522924      1.586089      3.245958
      3.411830      0.326863      1.480135      1.522682      1.585145      3.268627
      3.447261      0.329122      1.480337      1.522446      1.584220      3.291217
      3.482692      0.331373      1.480534      1.522214      1.583316      3.313730
      3.518123      0.333617      1.480728      1.521987      1.582431      3.336167
      3.553554      0.335853      1.480918      1.521764      1.581564      3.358529
      3.588985      0.338082      1.481104      1.521547      1.580716      3.380816
      3.624416      0.340303      1.481286      1.521333      1.579885      3.403030
      3.659847      0.342517      1.481465      1.521123      1.579070      3.425172
      3.695278      0.344724      1.481640      1.520918      1.578273      3.447243
      3.730709      0.346924      1.481813      1.520717      1.577491      3.469243
      3.766140      0.349117      1.481982      1.520519      1.576725      3.491173
      3.801571      0.351304      1.482148      1.520325      1.575973      3.513035
      3.837002      0.353483      1.482311      1.520135      1.575237      3.534829
      3.872433      0.355656      1.482471      1.519948      1.574514      3.556556
      3.907864      0.357822      1.482628      1.519765      1.573805      3.578217
      3.943295      0.359981      1.482782      1.519585      1.573110      3.599813
      3.978726      0.362134      1.482934      1.519409      1.572427      3.621344
      4.014157      0.364281      1.483083      1.519235      1.571757      3.642811
      4.049588      0.366422      1.483229      1.519065      1.571100      3.664215
      4.085019      0.368556      1.483373      1.518897      1.570454      3.685557
      4.120450      0.370684      1.483514      1.518733      1.569820      3.706837
      4.155881      0.372806      1.483653      1.518571      1.569197      3.728057
      4.191312      0.374922      1.483790      1.518412      1.568586      3.749216
      4.226743      0.377032      1.483924      1.518256      1.567985      3.770315
      4.262174      0.379136      1.484056      1.518102      1.567394      3.791356
      4.297605      0.381234      1.484187      1.517951      1.566814      3.812338
      4.333036      0.383326      1.484314      1.517803      1.566243      3.833263
      4.368467      0.385413      1.484440      1.517657      1.565683      3.854131
      4.403898      0.387494      1.484564      1.517513      1.565131      3.874942
      4.439329      0.389570      1.484686      1.517372      1.564589      3.895698
      4.474760      0.391640      1.484806      1.517232      1.564056      3.916399
      4.510191      0.393705      1.484924      1.517095      1.563531      3.937045
      4.545622      0.395764      1.485041      1.516961      1.563015      3.957637
      4.581053      0.397818      1.485155      1.516828      1.562508      3.978176
      4.616484      0.399866      1.485268      1.516697      1.562008      3.998662
      4.651915      0.401910      1.485380      1.516569      1.561516      4.019095
      4.687346      0.403948      1.485496      1.516442      1.561032      4.039477
      4.722777      0.405981      1.485616      1.516318      1.560556      4.059807
      4.758208      0.408009      1.485741      1.516195      1.560087      4.080087
      4.793639      0.410032      1.485870      1.516074      1.559625      4.100316
      4.829070      0.412050      1.486004      1.515955      1.559171      4.120495
      4.864501      0.414063      1.486143      1.515837      1.558723      4.140626
      4.899932      0.416071      1.486286      1.515721      1.558282      4.160707
      4.935363      0.418074      1.486433      1.515607      1.557847      4.180740
      4.970794      0.420073      1.486584      1.515495      1.557419      4.200725
      5.006225      0.422066      1.486739      1.515384      1.556997      4.220663
      5.041656      0.424055      1.486898      1.515275      1.556581      4.240554
      5.077087      0.426040      1.487061      1.515167      1.556172      4.260398
      5.112518      0.428020      1.487227      1.515061      1.555768      4.280196
      5.147949      0.429995      1.487397      1.514956      1.555370      4.299948
      5.183380      0.431966      1.487571      1.514853      1.554978      4.319656
      5.218811      0.433932      1.487747      1.514751      1.554591      4.339318
      5.254242      0.435894      1.487928      1.514651      1.554209      4.358936
      5.289673      0.437851      1.488111      1.514552      1.553833      4.378510
      5.325104      0.439804      1.488298      1.514454      1.553462      4.398040
      5.360535      0.441753      1.488488      1.514358      1.553097      4.417527
      5.395966      0.443697      1.488681      1.514262      1.552736      4.436971
      5.431397      0.445637      1.488877      1.514169      1.552380      4.456372
      5.466828      0.447573      1.489076      1.514076      1.552028      4.475732
      5.502259      0.449505      1.489278      1.513984      1.551682      4.495049
      5.537690      0.451433      1.489482      1.513894      1.551340      4.514325
      5.573121      0.453356      1.489689      1.513805      1.551002      4.533560
      5.608552      0.455275      1.489899      1.513717      1.550669      4.552755
      5.643983      0.457191      1.490112      1.513630      1.550340      4.571909
      5.679414      0.459102      1.490327      1.513544      1.550016      4.591023
      5.714845      0.461010      1.490544      1.513460      1.549696      4.610097
      5.750276      0.462913      1.490765      1.513376      1.549379      4.629132
      5.785707      0.464813      1.490987      1.513293      1.549067      4.648128
      5.821138      0.466708      1.491212      1.513212      1.548759      4.667085
      5.856569      0.468600      1.491439      1.513131      1.548454      4.686003
      5.892000      0.470488      1.491668      1.513051      1.548153      4.704884
      5.927431      0.472373      1.491900      1.512973      1.547856      4.723727
      5.962862      0.474253      1.492134      1.512895      1.547563      4.742532
      5.998293      0.476130      1.492370      1.512818      1.547273      4.761300
      6.033724      0.478003      1.492608      1.512742      1.546987      4.780031
      6.069155      0.479873      1.492848      1.512667      1.546704      4.798725
      6.104586      0.481738      1.493090      1.512593      1.546425      4.817384
      6.140017      0.483601      1.493334      1.512520      1.546148      4.836006
      6.175448      0.485459      1.493580      1.512447      1.545876      4.854592
      6.210879      0.487314      1.493828      1.512376      1.545606      4.873143
      6.246310      0.489166      1.494078      1.512305      1.545339      4.891658
      6.281741      0.491014      1.494330      1.512235      1.545076      4.910139
      6.317172      0.492858      1.494584      1.512166      1.544816      4.928585
      6.352603      0.494700      1.494839      1.512097      1.544558      4.946996
      6.388034      0.496537      1.495096      1.512030      1.544304      4.965373
      6.423465      0.498372      1.495355      1.511963      1.544052      4.983716
      6.458896      0.500203      1.495616      1.511897      1.543804      5.002026
      6.494327      0.502030      1.495878      1.511831      1.543558      5.020302
      6.529758      0.503855      1.496142      1.511767      1.543314      5.038545
      6.565189      0.505675      1.496407      1.511703      1.543074      5.056755
      6.600620      0.507493      1.496674      1.511639      1.542836      5.074932
      6.636051      0.509308      1.496943      1.511577      1.542601      5.093077
      6.671482      0.511119      1.497213      1.511515      1.542368      5.111189
      6.706913      0.512927      1.497485      1.511453      1.542138      5.129270
      6.742344      0.514732      1.497758      1.511393      1.541911      5.147318
      6.777775      0.516534      1.498033      1.511333      1.541685      5.165335
      6.813206      0.518332      1.498309      1.511273      1.541463      5.183321
      6.848637      0.520128      1.498587      1.511215      1.541242      5.201275
      6.884068      0.521920      1.498866      1.511156      1.541024      5.219199
      6.919499      0.523709      1.499147      1.511099      1.540808      5.237092
      6.954930      0.525495      1.499428      1.511042      1.540595      5.254954
      6.990361      0.527279      1.499712      1.510986      1.540384      5.272786
      7.025792      0.529059      1.499996      1.510930      1.540174      5.290588
      7.061223      0.530836      1.500282      1.510875      1.539968      5.308360
      7.096654      0.532610      1.500570      1.510820      1.539763      5.326102
      7.132085      0.534382      1.500858      1.510766      1.539560      5.343815
      7.167516      0.536150      1.501148      1.510712      1.539359      5.361499
      7.202947      0.537915      1.501439      1.510659      1.539161      5.379153
      7.238378      0.539678      1.501732      1.510607      1.538964      5.396778
      7.273809      0.541438      1.502025      1.510555      1.538769      5.414375
      7.309240      0.543194      1.502320      1.510503      1.538576      5.431943
      7.344671      0.544948      1.502616      1.510452      1.538386      5.449483
      7.380102      0.546699      1.502914      1.510401      1.538197      5.466995
      7.415533      0.548448      1.503212      1.510351      1.538010      5.484478
      7.450964      0.550193      1.503512      1.510302      1.537824      5.501934
      7.486395      0.551936      1.503813      1.510253      1.537641      5.519362
      7.521826      0.553676      1.504115      1.510204      1.537459      5.536763
